Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2015-01-01,1,Staff,2,77,16101,0,0,0
2015-01-01,1,TPG,0,0,0,0,0,0
2015-01-01,1,RPG,4,6,10200,25354541,30278121,55632662
2015-01-01,1,UG,1,1,0,0,0,0
2015-01-01,1,Alumni,0,0,0,0,0,0
2015-01-01,1,Others(HKUST),2,38,92270,149760328,3917123,153677451
2015-01-01,1,Non-HKUST,0,0,0,0,0,0
2015-01-01,1,Total,9,122,118571,175114869,34195244,209310113
2015-01-01,G,Staff,0,0,0,0,0,0
2015-01-01,G,TPG,0,0,0,0,0,0
2015-01-01,G,RPG,0,0,0,0,0,0
2015-01-01,G,UG,3,3,0,0,0,0
2015-01-01,G,Alumni,0,0,0,0,0,0
2015-01-01,G,Others(HKUST),1,1,86399,6981196,6598904,13580100
2015-01-01,G,Non-HKUST,0,0,0,0,0,0
2015-01-01,G,Total,4,4,86399,6981196,6598904,13580100
2015-01-01,LG1,Staff,5,5,0,0,0,0
2015-01-01,LG1,TPG,0,0,0,0,0,0
2015-01-01,LG1,RPG,3,3,0,190863931,7119662,197983593
2015-01-01,LG1,UG,5,5,239,0,0,0
2015-01-01,LG1,Alumni,0,0,0,0,0,0
2015-01-01,LG1,Others(HKUST),2,14,431037,13417490,12602076,26019566
2015-01-01,LG1,Non-HKUST,0,0,0,0,0,0
2015-01-01,LG1,Total,15,27,431276,204281421,19721738,224003159
2015-01-01,LG3,Staff,8,8,0,139408,45357,184765
2015-01-01,LG3,TPG,1,1,0,0,0,0
2015-01-01,LG3,RPG,7,7,0,1073056,368716,1441772
2015-01-01,LG3,UG,17,17,243,0,0,0
2015-01-01,LG3,Alumni,3,3,0,14926,5147,20073
2015-01-01,LG3,Others(HKUST),3,4,118,0,0,0
2015-01-01,LG3,Non-HKUST,1,1,0,0,0,0
2015-01-01,LG3,Total,40,41,361,1227390,419220,1646610
2015-01-01,LG4,Staff,16,16,702,37163954,3147088,40311042
2015-01-01,LG4,TPG,3,14,1575,0,0,0
2015-01-01,LG4,RPG,40,43,1808,4744779,1418421,6163200
2015-01-01,LG4,UG,48,109,34082,453169750,129302386,582472136
2015-01-01,LG4,Alumni,2,2,1202,0,0,0
2015-01-01,LG4,Others(HKUST),2,64,210963,7191597832,5229242510,12420840342
2015-01-01,LG4,Non-HKUST,8,9,840,0,0,0
2015-01-01,LG4,Total,119,257,251172,7686676315,5363110405,13049786720
2015-01-01,All-Floors,Staff,31,106,16803,37303362,3192445,40495807
2015-01-01,All-Floors,TPG,4,15,1575,0,0,0
2015-01-01,All-Floors,RPG,54,59,12008,222036307,39184920,261221227
2015-01-01,All-Floors,UG,71,135,34564,453169750,129302386,582472136
2015-01-01,All-Floors,Alumni,5,5,1202,14926,5147,20073
2015-01-01,All-Floors,Others(HKUST),8,121,820787,7361756846,5252360613,12614117459
2015-01-01,All-Floors,Non-HKUST,8,10,840,0,0,0
2015-01-01,All-Floors,Total,181,451,887779,8074281191,5424045511,13498326702
2015-01-02,1,Staff,47,491,542818,11282158032,481107008,11763265040
2015-01-02,1,TPG,2,2,0,0,0,0
2015-01-02,1,RPG,16,50,38368,71986989,10398855,82385844
2015-01-02,1,UG,18,80,132699,2788335143,200915627,2989250770
2015-01-02,1,Alumni,3,6,6030,2528573,802002,3330575
2015-01-02,1,Others(HKUST),2,41,92025,149703057,3877781,153580838
2015-01-02,1,Non-HKUST,2,27,17663,261846,148027,409873
