Date,Period,User-Group,User-Count,WiFi-Conn
2018-12-01,Midnight,Staff,4,14
2018-12-01,Midnight,TPG,62,247
2018-12-01,Midnight,RPG,9,29
2018-12-01,Midnight,UG,158,572
2018-12-01,Midnight,Alumni,0,0
2018-12-01,Midnight,Others(HKUST),6,53
2018-12-01,Midnight,Non-HKUST,1,1
2018-12-01,Midnight,Total,240,916
2018-12-01,Early-Morning,Staff,4,9
2018-12-01,Early-Morning,TPG,15,70
2018-12-01,Early-Morning,RPG,2,4
2018-12-01,Early-Morning,UG,52,146
2018-12-01,Early-Morning,Alumni,0,0
2018-12-01,Early-Morning,Others(HKUST),5,49
2018-12-01,Early-Morning,Non-HKUST,0,0
2018-12-01,Early-Morning,Total,78,278
2018-12-01,Morning,Staff,23,79
2018-12-01,Morning,TPG,280,1376
2018-12-01,Morning,RPG,57,231
2018-12-01,Morning,UG,361,1627
2018-12-01,Morning,Alumni,9,43
2018-12-01,Morning,Others(HKUST),10,35
2018-12-01,Morning,Non-HKUST,18,50
2018-12-01,Morning,Total,758,3441
2018-12-01,Afternoon,Staff,30,134
2018-12-01,Afternoon,TPG,532,3202
2018-12-01,Afternoon,RPG,97,508
2018-12-01,Afternoon,UG,746,4111
2018-12-01,Afternoon,Alumni,30,120
2018-12-01,Afternoon,Others(HKUST),9,34
2018-12-01,Afternoon,Non-HKUST,31,135
2018-12-01,Afternoon,Total,1475,8244
2018-12-01,Late-Afternoon,Staff,36,154
2018-12-01,Late-Afternoon,TPG,572,3511
2018-12-01,Late-Afternoon,RPG,93,427
2018-12-01,Late-Afternoon,UG,770,4216
2018-12-01,Late-Afternoon,Alumni,27,105
2018-12-01,Late-Afternoon,Others(HKUST),8,38
2018-12-01,Late-Afternoon,Non-HKUST,33,133
2018-12-01,Late-Afternoon,Total,1539,8584
2018-12-01,Evening,Staff,12,37
2018-12-01,Evening,TPG,347,1573
2018-12-01,Evening,RPG,45,134
2018-12-01,Evening,UG,450,2006
2018-12-01,Evening,Alumni,5,11
2018-12-01,Evening,Others(HKUST),9,40
2018-12-01,Evening,Non-HKUST,13,43
2018-12-01,Evening,Total,881,3844
2018-12-01,All-Periods,Staff,68,419
2018-12-01,All-Periods,TPG,759,9536
2018-12-01,All-Periods,RPG,180,1299
2018-12-01,All-Periods,UG,1168,12102
2018-12-01,All-Periods,Alumni,43,274
2018-12-01,All-Periods,Others(HKUST),16,198
2018-12-01,All-Periods,Non-HKUST,42,339
2018-12-01,All-Periods,Total,2276,24167
2018-12-02,Midnight,Staff,5,18
2018-12-02,Midnight,TPG,52,214
2018-12-02,Midnight,RPG,9,30
2018-12-02,Midnight,UG,148,578
2018-12-02,Midnight,Alumni,0,0
2018-12-02,Midnight,Others(HKUST),5,44
2018-12-02,Midnight,Non-HKUST,1,3
2018-12-02,Midnight,Total,220,887
2018-12-02,Early-Morning,Staff,4,13
2018-12-02,Early-Morning,TPG,10,31
2018-12-02,Early-Morning,RPG,2,5
2018-12-02,Early-Morning,UG,35,112
2018-12-02,Early-Morning,Alumni,0,0
2018-12-02,Early-Morning,Others(HKUST),4,43
2018-12-02,Early-Morning,Non-HKUST,0,0
2018-12-02,Early-Morning,Total,55,204
2018-12-02,Morning,Staff,20,80
2018-12-02,Morning,TPG,319,1667
2018-12-02,Morning,RPG,47,217
2018-12-02,Morning,UG,363,1640
2018-12-02,Morning,Alumni,8,31
2018-12-02,Morning,Others(HKUST),9,42
2018-12-02,Morning,Non-HKUST,17,50
2018-12-02,Morning,Total,783,3727
2018-12-02,Afternoon,Staff,38,119
2018-12-02,Afternoon,TPG,590,3886
2018-12-02,Afternoon,RPG,83,408
2018-12-02,Afternoon,UG,729,4203
2018-12-02,Afternoon,Alumni,35,135
2018-12-02,Afternoon,Others(HKUST),9,62
2018-12-02,Afternoon,Non-HKUST,34,125
2018-12-02,Afternoon,Total,1518,8938
2018-12-02,Late-Afternoon,Staff,35,117
2018-12-02,Late-Afternoon,TPG,611,4017
2018-12-02,Late-Afternoon,RPG,121,486
2018-12-02,Late-Afternoon,UG,849,4687
2018-12-02,Late-Afternoon,Alumni,36,174
2018-12-02,Late-Afternoon,Others(HKUST),8,43
2018-12-02,Late-Afternoon,Non-HKUST,33,157
2018-12-02,Late-Afternoon,Total,1693,9681
2018-12-02,Evening,Staff,11,45
2018-12-02,Evening,TPG,381,1716
2018-12-02,Evening,RPG,45,138
2018-12-02,Evening,UG,510,2283
2018-12-02,Evening,Alumni,17,42
2018-12-02,Evening,Others(HKUST),8,52
2018-12-02,Evening,Non-HKUST,16,45
2018-12-02,Evening,Total,988,4321
2018-12-02,All-Periods,Staff,64,379
2018-12-02,All-Periods,TPG,703,10892
2018-12-02,All-Periods,RPG,176,1235
2018-12-02,All-Periods,UG,1194,12895
2018-12-02,All-Periods,Alumni,47,370
2018-12-02,All-Periods,Others(HKUST),13,227
2018-12-02,All-Periods,Non-HKUST,41,356
2018-12-02,All-Periods,Total,2238,26354
2018-12-03,Midnight,Staff,5,21
2018-12-03,Midnight,TPG,59,246
2018-12-03,Midnight,RPG,8,23
2018-12-03,Midnight,UG,191,750
2018-12-03,Midnight,Alumni,0,0
2018-12-03,Midnight,Others(HKUST),7,50
2018-12-03,Midnight,Non-HKUST,1,1
2018-12-03,Midnight,Total,271,1091
2018-12-03,Early-Morning,Staff,9,24
2018-12-03,Early-Morning,TPG,16,44
2018-12-03,Early-Morning,RPG,4,6
2018-12-03,Early-Morning,UG,59,224
2018-12-03,Early-Morning,Alumni,0,0
2018-12-03,Early-Morning,Others(HKUST),4,48
2018-12-03,Early-Morning,Non-HKUST,2,3
2018-12-03,Early-Morning,Total,94,349
2018-12-03,Morning,Staff,108,670
2018-12-03,Morning,TPG,469,2446
2018-12-03,Morning,RPG,80,347
2018-12-03,Morning,UG,835,4070
2018-12-03,Morning,Alumni,9,27
2018-12-03,Morning,Others(HKUST),9,36
2018-12-03,Morning,Non-HKUST,21,53
2018-12-03,Morning,Total,1531,7649
2018-12-03,Afternoon,Staff,170,788
2018-12-03,Afternoon,TPG,790,5425
2018-12-03,Afternoon,RPG,113,517
2018-12-03,Afternoon,UG,1548,9521
2018-12-03,Afternoon,Alumni,14,55
2018-12-03,Afternoon,Others(HKUST),13,86
2018-12-03,Afternoon,Non-HKUST,34,152
2018-12-03,Afternoon,Total,2682,16544
2018-12-03,Late-Afternoon,Staff,106,520
2018-12-03,Late-Afternoon,TPG,848,5530
2018-12-03,Late-Afternoon,RPG,121,419
2018-12-03,Late-Afternoon,UG,1475,8454
2018-12-03,Late-Afternoon,Alumni,16,59
2018-12-03,Late-Afternoon,Others(HKUST),12,58
2018-12-03,Late-Afternoon,Non-HKUST,34,101
2018-12-03,Late-Afternoon,Total,2612,15141
2018-12-03,Evening,Staff,18,51
2018-12-03,Evening,TPG,535,2647
2018-12-03,Evening,RPG,74,277
2018-12-03,Evening,UG,813,4327
2018-12-03,Evening,Alumni,12,41
2018-12-03,Evening,Others(HKUST),10,46
2018-12-03,Evening,Non-HKUST,17,68
2018-12-03,Evening,Total,1479,7457
2018-12-03,All-Periods,Staff,222,2025
2018-12-03,All-Periods,TPG,992,15468
2018-12-03,All-Periods,RPG,247,1531
2018-12-03,All-Periods,UG,2229,26179
2018-12-03,All-Periods,Alumni,21,166
2018-12-03,All-Periods,Others(HKUST),20,271
2018-12-03,All-Periods,Non-HKUST,48,349
2018-12-03,All-Periods,Total,3779,45989
2018-12-04,Midnight,Staff,4,26
2018-12-04,Midnight,TPG,64,306
2018-12-04,Midnight,RPG,17,62
2018-12-04,Midnight,UG,211,1053
2018-12-04,Midnight,Alumni,1,3
2018-12-04,Midnight,Others(HKUST),5,42
2018-12-04,Midnight,Non-HKUST,1,11
2018-12-04,Midnight,Total,303,1503
2018-12-04,Early-Morning,Staff,6,20
2018-12-04,Early-Morning,TPG,19,65
2018-12-04,Early-Morning,RPG,4,17
2018-12-04,Early-Morning,UG,80,262
