Date,Period,User-Group,User-Count,WiFi-Conn
2021-07-01,Afternoon,Alumni,4,5
2021-07-01,Afternoon,Non-HKUST,17,113
2021-07-01,Afternoon,Others(HKUST),8,13
2021-07-01,Afternoon,RPG,134,220
2021-07-01,Afternoon,Staff,87,178
2021-07-01,Afternoon,TPG,4,5
2021-07-01,Afternoon,Total,436,835
2021-07-01,Afternoon,UG,182,301
2021-07-01,All-Periods,Alumni,9,23
2021-07-01,All-Periods,Non-HKUST,36,201
2021-07-01,All-Periods,Others(HKUST),14,34
2021-07-01,All-Periods,RPG,406,709
2021-07-01,All-Periods,Staff,205,473
2021-07-01,All-Periods,TPG,20,52
2021-07-01,All-Periods,Total,1119,2469
2021-07-01,All-Periods,UG,429,977
2021-07-01,Early-Morning,Alumni,0,0
2021-07-01,Early-Morning,Non-HKUST,2,5
2021-07-01,Early-Morning,Others(HKUST),0,0
2021-07-01,Early-Morning,RPG,8,10
2021-07-01,Early-Morning,Staff,7,8
2021-07-01,Early-Morning,TPG,0,0
2021-07-01,Early-Morning,Total,32,58
2021-07-01,Early-Morning,UG,15,35
2021-07-01,Evening,Alumni,1,3
2021-07-01,Evening,Non-HKUST,2,8
2021-07-01,Evening,Others(HKUST),3,6
2021-07-01,Evening,RPG,55,69
2021-07-01,Evening,Staff,18,31
2021-07-01,Evening,TPG,1,1
2021-07-01,Evening,Total,155,255
2021-07-01,Evening,UG,75,137
2021-07-01,Late-Afternoon,Alumni,6,15
2021-07-01,Late-Afternoon,Non-HKUST,17,27
2021-07-01,Late-Afternoon,Others(HKUST),7,10
2021-07-01,Late-Afternoon,RPG,195,294
2021-07-01,Late-Afternoon,Staff,102,155
2021-07-01,Late-Afternoon,TPG,13,39
2021-07-01,Late-Afternoon,Total,518,844
2021-07-01,Late-Afternoon,UG,178,304
2021-07-01,Midnight,Alumni,0,0
2021-07-01,Midnight,Non-HKUST,1,3
2021-07-01,Midnight,Others(HKUST),2,2
2021-07-01,Midnight,RPG,1,1
2021-07-01,Midnight,Staff,1,1
2021-07-01,Midnight,TPG,0,0
2021-07-01,Midnight,Total,15,28
