Date,Period,User-Group,User-Count,WiFi-Conn
2014-11-01,Midnight,Staff,2,6
2014-11-01,Midnight,TPG,23,120
2014-11-01,Midnight,RPG,6,18
2014-11-01,Midnight,UG,93,409
2014-11-01,Midnight,Alumni,1,4
2014-11-01,Midnight,Others(HKUST),4,33
2014-11-01,Midnight,Non-HKUST,1,1
2014-11-01,Midnight,Total,130,591
2014-11-01,Early-Morning,Staff,3,15
2014-11-01,Early-Morning,TPG,8,37
2014-11-01,Early-Morning,RPG,7,20
2014-11-01,Early-Morning,UG,36,147
2014-11-01,Early-Morning,Alumni,1,1
2014-11-01,Early-Morning,Others(HKUST),4,49
2014-11-01,Early-Morning,Non-HKUST,2,2
2014-11-01,Early-Morning,Total,61,271
2014-11-01,Morning,Staff,33,180
2014-11-01,Morning,TPG,194,1218
2014-11-01,Morning,RPG,92,598
2014-11-01,Morning,UG,373,1879
2014-11-01,Morning,Alumni,21,116
2014-11-01,Morning,Others(HKUST),11,118
2014-11-01,Morning,Non-HKUST,24,72
2014-11-01,Morning,Total,748,4181
2014-11-01,Afternoon,Staff,57,313
2014-11-01,Afternoon,TPG,415,3055
2014-11-01,Afternoon,RPG,151,942
2014-11-01,Afternoon,UG,644,3775
2014-11-01,Afternoon,Alumni,40,261
2014-11-01,Afternoon,Others(HKUST),17,198
2014-11-01,Afternoon,Non-HKUST,67,297
2014-11-01,Afternoon,Total,1391,8841
2014-11-01,Late-Afternoon,Staff,39,206
2014-11-01,Late-Afternoon,TPG,334,2410
2014-11-01,Late-Afternoon,RPG,134,657
2014-11-01,Late-Afternoon,UG,629,3906
2014-11-01,Late-Afternoon,Alumni,34,242
2014-11-01,Late-Afternoon,Others(HKUST),13,161
2014-11-01,Late-Afternoon,Non-HKUST,70,228
2014-11-01,Late-Afternoon,Total,1253,7810
2014-11-01,Evening,Staff,5,25
2014-11-01,Evening,TPG,161,1063
2014-11-01,Evening,RPG,40,197
2014-11-01,Evening,UG,274,1787
2014-11-01,Evening,Alumni,6,29
2014-11-01,Evening,Others(HKUST),7,84
