Date,Period,User-Group,User-Count,WiFi-Conn
2021-01-01,Afternoon,Alumni,0,0
2021-01-01,Afternoon,Non-HKUST,3,4
2021-01-01,Afternoon,Others(HKUST),3,8
2021-01-01,Afternoon,RPG,70,111
2021-01-01,Afternoon,Staff,33,58
2021-01-01,Afternoon,TPG,7,16
2021-01-01,Afternoon,Total,185,325
2021-01-01,Afternoon,UG,69,128
2021-01-01,All-Periods,Alumni,1,1
2021-01-01,All-Periods,Non-HKUST,9,29
2021-01-01,All-Periods,Others(HKUST),4,27
2021-01-01,All-Periods,RPG,216,354
2021-01-01,All-Periods,Staff,84,236
2021-01-01,All-Periods,TPG,25,44
2021-01-01,All-Periods,Total,495,1059
2021-01-01,All-Periods,UG,156,368
2021-01-01,Early-Morning,Alumni,0,0
2021-01-01,Early-Morning,Non-HKUST,1,4
2021-01-01,Early-Morning,Others(HKUST),2,3
2021-01-01,Early-Morning,RPG,2,4
2021-01-01,Early-Morning,Staff,1,1
2021-01-01,Early-Morning,TPG,0,0
2021-01-01,Early-Morning,Total,9,16
2021-01-01,Early-Morning,UG,3,4
2021-01-01,Evening,Alumni,0,0
2021-01-01,Evening,Non-HKUST,1,12
2021-01-01,Evening,Others(HKUST),3,9
2021-01-01,Evening,RPG,24,37
2021-01-01,Evening,Staff,4,45
2021-01-01,Evening,TPG,1,1
2021-01-01,Evening,Total,49,134
2021-01-01,Evening,UG,16,30
2021-01-01,Late-Afternoon,Alumni,1,1
2021-01-01,Late-Afternoon,Non-HKUST,2,2
2021-01-01,Late-Afternoon,Others(HKUST),3,8
2021-01-01,Late-Afternoon,RPG,113,165
2021-01-01,Late-Afternoon,Staff,36,69
2021-01-01,Late-Afternoon,TPG,18,26
2021-01-01,Late-Afternoon,Total,243,402
2021-01-01,Late-Afternoon,UG,70,131
2021-01-01,Midnight,Alumni,0,0
2021-01-01,Midnight,Non-HKUST,0,0
2021-01-01,Midnight,Others(HKUST),0,0
2021-01-01,Midnight,RPG,5,6
2021-01-01,Midnight,Staff,1,1
2021-01-01,Midnight,TPG,0,0
2021-01-01,Midnight,Total,15,30
2021-01-01,Midnight,UG,9,23
2021-01-01,Morning,Alumni,0,0
2021-01-01,Morning,Non-HKUST,3,7
2021-01-01,Morning,Others(HKUST),2,10
2021-01-01,Morning,RPG,22,31
2021-01-01,Morning,Staff,27,62
2021-01-01,Morning,TPG,1,1
2021-01-01,Morning,Total,85,165
2021-01-01,Morning,UG,30,54
2021-01-02,Afternoon,Alumni,2,3
2021-01-02,Afternoon,Non-HKUST,10,64
2021-01-02,Afternoon,Others(HKUST),3,21
2021-01-02,Afternoon,RPG,81,122
2021-01-02,Afternoon,Staff,48,98
2021-01-02,Afternoon,TPG,13,31
2021-01-02,Afternoon,Total,262,533
2021-01-02,Afternoon,UG,105,194
2021-01-02,All-Periods,Alumni,6,14
2021-01-02,All-Periods,Non-HKUST,18,84
2021-01-02,All-Periods,Others(HKUST),6,52
2021-01-02,All-Periods,RPG,233,417
2021-01-02,All-Periods,Staff,112,255
2021-01-02,All-Periods,TPG,27,53
2021-01-02,All-Periods,Total,616,1406
2021-01-02,All-Periods,UG,214,531
2021-01-02,Early-Morning,Alumni,0,0
2021-01-02,Early-Morning,Non-HKUST,0,0
2021-01-02,Early-Morning,Others(HKUST),2,3
2021-01-02,Early-Morning,RPG,1,2
2021-01-02,Early-Morning,Staff,4,12
2021-01-02,Early-Morning,TPG,0,0
2021-01-02,Early-Morning,Total,14,28
2021-01-02,Early-Morning,UG,7,11
2021-01-02,Evening,Alumni,3,4
2021-01-02,Evening,Non-HKUST,2,4
2021-01-02,Evening,Others(HKUST),1,4
2021-01-02,Evening,RPG,24,49
2021-01-02,Evening,Staff,5,40
2021-01-02,Evening,TPG,1,1
2021-01-02,Evening,Total,55,142
2021-01-02,Evening,UG,19,40
2021-01-02,Late-Afternoon,Alumni,1,1
2021-01-02,Late-Afternoon,Non-HKUST,4,9
2021-01-02,Late-Afternoon,Others(HKUST),3,8
2021-01-02,Late-Afternoon,RPG,121,200
2021-01-02,Late-Afternoon,Staff,36,50
2021-01-02,Late-Afternoon,TPG,12,17
2021-01-02,Late-Afternoon,Total,277,496
2021-01-02,Late-Afternoon,UG,100,211
2021-01-02,Midnight,Alumni,0,0
2021-01-02,Midnight,Non-HKUST,0,0
2021-01-02,Midnight,Others(HKUST),0,0
2021-01-02,Midnight,RPG,1,1
2021-01-02,Midnight,Staff,3,4
2021-01-02,Midnight,TPG,0,0
2021-01-02,Midnight,Total,8,15
2021-01-02,Midnight,UG,4,10
2021-01-02,Morning,Alumni,1,6
2021-01-02,Morning,Non-HKUST,6,7
2021-01-02,Morning,Others(HKUST),6,27
2021-01-02,Morning,RPG,30,44
2021-01-02,Morning,Staff,27,52
2021-01-02,Morning,TPG,3,4
2021-01-02,Morning,Total,115,209
2021-01-02,Morning,UG,42,69
2021-01-03,Afternoon,Alumni,3,12
2021-01-03,Afternoon,Non-HKUST,9,12
2021-01-03,Afternoon,Others(HKUST),7,14
2021-01-03,Afternoon,RPG,88,145
2021-01-03,Afternoon,Staff,54,143
2021-01-03,Afternoon,TPG,6,7
2021-01-03,Afternoon,Total,257,495
2021-01-03,Afternoon,UG,90,162
2021-01-03,All-Periods,Alumni,7,24
2021-01-03,All-Periods,Non-HKUST,17,26
2021-01-03,All-Periods,Others(HKUST),12,95
2021-01-03,All-Periods,RPG,239,428
2021-01-03,All-Periods,Staff,121,415
2021-01-03,All-Periods,TPG,27,50
2021-01-03,All-Periods,Total,615,1547
2021-01-03,All-Periods,UG,192,509
2021-01-03,Early-Morning,Alumni,0,0
2021-01-03,Early-Morning,Non-HKUST,0,0
2021-01-03,Early-Morning,Others(HKUST),1,2
2021-01-03,Early-Morning,RPG,1,2
2021-01-03,Early-Morning,Staff,1,1
2021-01-03,Early-Morning,TPG,0,0
2021-01-03,Early-Morning,Total,6,14
2021-01-03,Early-Morning,UG,3,9
2021-01-03,Evening,Alumni,0,0
2021-01-03,Evening,Non-HKUST,1,1
2021-01-03,Evening,Others(HKUST),2,5
2021-01-03,Evening,RPG,27,39
2021-01-03,Evening,Staff,10,28
2021-01-03,Evening,TPG,1,1
2021-01-03,Evening,Total,71,149
2021-01-03,Evening,UG,30,75
2021-01-03,Late-Afternoon,Alumni,5,12
2021-01-03,Late-Afternoon,Non-HKUST,6,8
2021-01-03,Late-Afternoon,Others(HKUST),5,14
2021-01-03,Late-Afternoon,RPG,125,197
2021-01-03,Late-Afternoon,Staff,41,69
2021-01-03,Late-Afternoon,TPG,19,36
2021-01-03,Late-Afternoon,Total,288,514
2021-01-03,Late-Afternoon,UG,87,178
2021-01-03,Midnight,Alumni,0,0
2021-01-03,Midnight,Non-HKUST,0,0
2021-01-03,Midnight,Others(HKUST),0,0
2021-01-03,Midnight,RPG,1,1
2021-01-03,Midnight,Staff,0,0
2021-01-03,Midnight,TPG,0,0
2021-01-03,Midnight,Total,3,11
2021-01-03,Midnight,UG,2,10
2021-01-03,Morning,Alumni,0,0
2021-01-03,Morning,Non-HKUST,2,5
2021-01-03,Morning,Others(HKUST),7,71
2021-01-03,Morning,RPG,31,44
2021-01-03,Morning,Staff,34,174
2021-01-03,Morning,TPG,2,6
2021-01-03,Morning,Total,113,377
2021-01-03,Morning,UG,37,77
2021-01-04,Afternoon,Alumni,16,322
2021-01-04,Afternoon,Non-HKUST,66,371
2021-01-04,Afternoon,Others(HKUST),12,65
2021-01-04,Afternoon,RPG,223,1306
2021-01-04,Afternoon,Staff,234,1620
2021-01-04,Afternoon,TPG,80,1208
2021-01-04,Afternoon,Total,851,6806
2021-01-04,Afternoon,UG,220,1914
2021-01-04,All-Periods,Alumni,20,485
2021-01-04,All-Periods,Non-HKUST,93,907
2021-01-04,All-Periods,Others(HKUST),18,172
2021-01-04,All-Periods,RPG,455,2676
2021-01-04,All-Periods,Staff,361,3623
2021-01-04,All-Periods,TPG,105,2367
2021-01-04,All-Periods,Total,1408,13809
2021-01-04,All-Periods,UG,356,3579
2021-01-04,Early-Morning,Alumni,0,0
2021-01-04,Early-Morning,Non-HKUST,3,11
2021-01-04,Early-Morning,Others(HKUST),3,4
2021-01-04,Early-Morning,RPG,2,4
2021-01-04,Early-Morning,Staff,9,19
2021-01-04,Early-Morning,TPG,0,0
2021-01-04,Early-Morning,Total,21,45
2021-01-04,Early-Morning,UG,4,7
2021-01-04,Evening,Alumni,0,0
2021-01-04,Evening,Non-HKUST,0,0
2021-01-04,Evening,Others(HKUST),3,9
2021-01-04,Evening,RPG,49,99
2021-01-04,Evening,Staff,13,17
2021-01-04,Evening,TPG,4,9
2021-01-04,Evening,Total,99,187
2021-01-04,Evening,UG,30,53
2021-01-04,Late-Afternoon,Alumni,11,68
2021-01-04,Late-Afternoon,Non-HKUST,38,224
2021-01-04,Late-Afternoon,Others(HKUST),6,27
2021-01-04,Late-Afternoon,RPG,229,777
2021-01-04,Late-Afternoon,Staff,116,761
2021-01-04,Late-Afternoon,TPG,70,588
2021-01-04,Late-Afternoon,Total,652,3285
2021-01-04,Late-Afternoon,UG,182,840
2021-01-04,Midnight,Alumni,0,0
2021-01-04,Midnight,Non-HKUST,0,0
2021-01-04,Midnight,Others(HKUST),1,3
2021-01-04,Midnight,RPG,1,2
2021-01-04,Midnight,Staff,0,0
