Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2014-09-01,1,Staff,70,764,951541,7654824488,672825349,8327649837
2014-09-01,1,TPG,112,436,454862,19242433514,1661963030,20904396544
2014-09-01,1,RPG,46,243,435777,7695448066,674318322,8369766388
2014-09-01,1,UG,436,1821,1836567,87221964034,9945866258,97167830292
2014-09-01,1,Alumni,4,68,62334,690502511,98610399,789112910
2014-09-01,1,Others(HKUST),2,108,302969,877696402,47118710,924815112
2014-09-01,1,Non-HKUST,13,55,91519,3893321140,502778699,4396099839
2014-09-01,1,Total,683,3495,4135569,127276190155,13603480767,140879670922
2014-09-01,G,Staff,152,859,560059,1054813352,333385330,1388198682
2014-09-01,G,TPG,497,2943,1808826,23953361039,4937752642,28891113681
2014-09-01,G,RPG,246,1070,684975,1696480810,295302730,1991783540
2014-09-01,G,UG,2018,8843,4006628,31044281119,3296339715,34340620834
2014-09-01,G,Alumni,8,53,21564,74327109,9002336,83329445
2014-09-01,G,Others(HKUST),22,248,199055,508766807,80641522,589408329
2014-09-01,G,Non-HKUST,50,279,248753,762078369,94545459,856623828
2014-09-01,G,Total,2993,14295,7529860,59094108605,9046969734,68141078339
2014-09-01,LG1,Staff,292,886,526490,415062668,71495027,486557695
2014-09-01,LG1,TPG,694,5119,3812377,9947023863,5489308901,15436332764
2014-09-01,LG1,RPG,413,2520,2374934,13088780967,19376656989,32465437956
2014-09-01,LG1,UG,3567,16775,10337973,40679827909,3391433786,44071261695
2014-09-01,LG1,Alumni,19,136,160271,1346295194,359950727,1706245921
2014-09-01,LG1,Others(HKUST),41,423,520502,71896549,20936154,92832703
2014-09-01,LG1,Non-HKUST,75,343,226720,56942096,11490577,68432673
2014-09-01,LG1,Total,5101,26202,17959267,65605829246,28721272161,94327101407
2014-09-01,LG3,Staff,235,484,221901,6573045902,1155717610,7728763512
2014-09-01,LG3,TPG,494,2300,1851321,52761415818,6433253456,59194669274
2014-09-01,LG3,RPG,417,1334,1142178,30337991928,10356673161,40694665089
2014-09-01,LG3,UG,2861,6941,2910233,109268427667,8528655382,117797083049
2014-09-01,LG3,Alumni,9,42,60018,1432903085,395869332,1828772417
2014-09-01,LG3,Others(HKUST),22,89,23279,93890810,102543910,196434720
2014-09-01,LG3,Non-HKUST,59,150,155340,3916650875,806452064,4723102939
2014-09-01,LG3,Total,4097,11340,6364270,204384326085,27779164915,232163491000
2014-09-01,LG4,Staff,169,476,497339,12305627361,1423766517,13729393878
2014-09-01,LG4,TPG,378,1916,1724596,65790555386,23033252536,88823807922
2014-09-01,LG4,RPG,329,1170,1247570,30524698941,32883413087,63408112028
2014-09-01,LG4,UG,2497,6277,3743995,97827470108,14531467888,112358937996
2014-09-01,LG4,Alumni,14,104,213531,3399673335,461412067,3861085402
2014-09-01,LG4,Others(HKUST),20,228,261281,62654402475,19792984243,82447386718
2014-09-01,LG4,Non-HKUST,41,138,134688,24306343828,4266471988,28572815816
2014-09-01,LG4,Total,3448,10309,7823000,296808771434,96392768326,393201539760
2014-09-01,All-Floors,Staff,564,3469,2757330,28003373771,3657189833,31660563604
2014-09-01,All-Floors,TPG,897,12714,9651982,171694789620,41555530565,213250320185
2014-09-01,All-Floors,RPG,818,6337,5885434,83343400712,63586364289,146929765001
2014-09-01,All-Floors,UG,5561,40657,22835396,366041970837,39693763029,405735733866
2014-09-01,All-Floors,Alumni,27,403,517718,6943701234,1324844861,8268546095
2014-09-01,All-Floors,Others(HKUST),60,1096,1307086,64206653043,20044224539,84250877582
2014-09-01,All-Floors,Non-HKUST,138,965,857020,32935336308,5681738787,38617075095
2014-09-01,All-Floors,Total,8065,65641,43811966,753169225525,175543655903,928712881428
2014-09-02,1,Staff,70,776,947959,8310344928,803029220,9113374148
2014-09-02,1,TPG,105,495,662932,15341304405,1832873597,17174178002
2014-09-02,1,RPG,52,290,461049,17742016711,1493292660,19235309371
2014-09-02,1,UG,433,1840,1920231,63818884821,6355608800,70174493621
2014-09-02,1,Alumni,4,38,52672,739123301,71252980,810376281
2014-09-02,1,Others(HKUST),7,83,209072,1215534487,101467293,1317001780
2014-09-02,1,Non-HKUST,16,59,85512,5365383208,238618985,5604002193
2014-09-02,1,Total,687,3581,4339427,112532591861,10896143535,123428735396
2014-09-02,G,Staff,159,819,553797,836909468,323918532,1160828000
2014-09-02,G,TPG,470,2525,1542603,8813223342,2209924155,11023147497
