Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2019-05-01,1,Staff,12,52,361240,17865468237,642915467,18508383704
2019-05-01,1,TPG,69,336,1224978,80399869280,5609767783,86009637063
2019-05-01,1,RPG,8,16,51879,6989981585,400989633,7390971218
2019-05-01,1,UG,88,330,872154,85925698453,6747365706,92673064159
2019-05-01,1,Alumni,8,34,133241,11122339570,4471605876,15593945446
2019-05-01,1,Others(HKUST),2,3,174760,334342545,22534458,356877003
2019-05-01,1,Non-HKUST,4,12,26817,946392608,53763511,1000156119
2019-05-01,1,Total,191,783,2845069,203584092278,17948942434,221533034712
2019-05-01,G,Staff,24,108,219076,23320108315,1546588082,24866696397
2019-05-01,G,TPG,134,347,510566,50605323234,5883782632,56489105866
2019-05-01,G,RPG,27,61,70950,2738394273,259558624,2997952897
2019-05-01,G,UG,282,909,1257294,183223966593,14685974270,197909940863
2019-05-01,G,Alumni,14,30,21411,3337000160,2418770516,5755770676
2019-05-01,G,Others(HKUST),5,8,183066,3858748354,545028308,4403776662
2019-05-01,G,Non-HKUST,11,22,24305,4755816939,249438952,5005255891
2019-05-01,G,Total,497,1485,2286668,271839357868,25589141384,297428499252
2019-05-01,LG1,Staff,29,159,176091,25780435574,1414768065,27195203639
2019-05-01,LG1,TPG,525,5968,15945494,1523725997361,208640735249,1732366732610
2019-05-01,LG1,RPG,87,545,1262584,107419714015,8924935794,116344649809
2019-05-01,LG1,UG,1189,8787,19282349,1851429384647,207134213262,2058563597909
2019-05-01,LG1,Alumni,13,27,50590,6302564440,1563220694,7865785134
2019-05-01,LG1,Others(HKUST),5,54,562818,41033513710,1940208542,42973722252
2019-05-01,LG1,Non-HKUST,49,197,642802,41278945278,6658887048,47937832326
2019-05-01,LG1,Total,1897,15737,37922728,3596970555025,436276968654,4033247523679
2019-05-01,LG3,Staff,14,91,150669,7382677338,377054479,7759731817
2019-05-01,LG3,TPG,79,408,720961,87529154344,12465792269,99994946613
2019-05-01,LG3,RPG,23,112,153638,13126457448,970954826,14097412274
2019-05-01,LG3,UG,219,860,1298418,193486069423,18550366500,212036435923
2019-05-01,LG3,Alumni,9,36,43043,3256298633,197277503,3453576136
2019-05-01,LG3,Others(HKUST),2,2,719,802157,217751,1019908
2019-05-01,LG3,Non-HKUST,2,12,38889,444645599,85708249,530353848
2019-05-01,LG3,Total,348,1521,2406337,305226104942,32647371577,337873476519
2019-05-01,LG4,Staff,33,72,87542,8531775789,412555484,8944331273
2019-05-01,LG4,TPG,120,527,1076387,134208751770,15537288897,149746040667
2019-05-01,LG4,RPG,52,58,22487,2375190776,158241263,2533432039
2019-05-01,LG4,UG,420,1113,1696847,407212884953,21630141169,428843026122
2019-05-01,LG4,Alumni,11,52,108425,21726885460,850212698,22577098158
2019-05-01,LG4,Others(HKUST),7,10,259739,27466683610,4670971261,32137654871
2019-05-01,LG4,Non-HKUST,16,31,69909,7396856707,353914122,7750770829
2019-05-01,LG4,Total,659,1863,3321336,608919029065,43613324894,652532353959
2019-05-01,All-Floors,Staff,74,482,994618,82880465253,4393881577,87274346830
2019-05-01,All-Floors,TPG,578,7586,19478386,1876469095989,248137366830,2124606462819
2019-05-01,All-Floors,RPG,161,792,1561538,132649738097,10714680140,143364418237
2019-05-01,All-Floors,UG,1496,11999,24407062,2721278004069,268748060907,2990026064976
2019-05-01,All-Floors,Alumni,30,179,356710,45745088263,9501087287,55246175550
2019-05-01,All-Floors,Others(HKUST),12,77,1181102,72694090376,7178960320,79873050696
2019-05-01,All-Floors,Non-HKUST,58,274,802722,54822657131,7401711882,62224369013
2019-05-01,All-Floors,Total,2409,21389,48782138,4986539139178,556075748943,5542614888121
2019-05-02,1,Staff,71,718,1317999,71696784604,7689000172,79385784776
2019-05-02,1,TPG,175,1470,5578599,413596193895,27040647027,440636840922
2019-05-02,1,RPG,20,90,237106,12622742963,995266810,13618009773
2019-05-02,1,UG,388,2886,7642184,613184693979,131092916985,744277610964
2019-05-02,1,Alumni,4,22,70714,4403832978,165619811,4569452789
2019-05-02,1,Others(HKUST),4,15,200004,1257201567,151901213,1409102780
2019-05-02,1,Non-HKUST,12,46,142153,1822468924,174093756,1996562680
2019-05-02,1,Total,674,5247,15188759,1118583918910,167309445774,1285893364684
2019-05-02,G,Staff,136,668,1076932,59650223923,4165101952,63815325875
2019-05-02,G,TPG,388,1299,1945840,209315002883,25498302877,234813305760
2019-05-02,G,RPG,77,273,354411,18545282040,2188324637,20733606677
2019-05-02,G,UG,1251,4452,6190932,679842547315,75207150645,755049697960
2019-05-02,G,Alumni,14,58,113169,11882998159,484026334,12367024493
2019-05-02,G,Others(HKUST),8,24,235146,8095109168,745758400,8840867568
2019-05-02,G,Non-HKUST,24,95,144359,20556964056,870338432,21427302488
2019-05-02,G,Total,1898,6869,10060789,1007888127544,109159003277,1117047130821
2019-05-02,LG1,Staff,99,387,384695,18816607488,9390061945,28206669433
2019-05-02,LG1,TPG,589,5327,12339673,1108077731774,252493063087,1360570794861
2019-05-02,LG1,RPG,102,560,1093414,62487664138,5835011609,68322675747
2019-05-02,LG1,UG,2348,15226,25864425,3210302135907,453313702160,3663615838067
2019-05-02,LG1,Alumni,8,13,38818,1766409833,888615087,2655024920
2019-05-02,LG1,Others(HKUST),12,114,632149,43704409606,4935563890,48639973496
2019-05-02,LG1,Non-HKUST,61,281,496970,57808700556,4515504414,62324204970
2019-05-02,LG1,Total,3219,21908,40850144,4502963659302,731371522192,5234335181494
2019-05-02,LG3,Staff,63,372,473566,26246995244,3571045419,29818040663
2019-05-02,LG3,TPG,218,1450,3142891,410556473281,29989192796,440545666077
2019-05-02,LG3,RPG,63,375,669550,36452579689,4968675549,41421255238
2019-05-02,LG3,UG,847,4325,6840184,1058078703964,153922514271,1212001218235
2019-05-02,LG3,Alumni,4,11,6213,388520457,17888891,406409348
2019-05-02,LG3,Others(HKUST),3,5,5416,105995494,14205701,120201195
2019-05-02,LG3,Non-HKUST,29,104,188426,10714404988,1745350598,12459755586
2019-05-02,LG3,Total,1227,6642,11326246,1542543673117,194228873225,1736772546342
2019-05-02,LG4,Staff,67,193,240330,21267166407,1600994725,22868161132
2019-05-02,LG4,TPG,286,1998,5771023,699892931445,119500401137,819393332582
2019-05-02,LG4,RPG,99,290,564509,91642568706,6708463047,98351031753
2019-05-02,LG4,UG,1423,6012,13169846,1610948354891,184837955890,1795786310781
2019-05-02,LG4,Alumni,10,67,195036,23892515833,2687143647,26579659480
2019-05-02,LG4,Others(HKUST),10,30,286000,29095024878,5201998200,34297023078
2019-05-02,LG4,Non-HKUST,34,129,320514,28655173986,1641121066,30296295052
2019-05-02,LG4,Total,1929,8719,20547258,2505393736146,322178077712,2827571813858
2019-05-02,All-Floors,Staff,271,2338,3493522,197677777666,26416204213,224093981879
2019-05-02,All-Floors,TPG,887,11544,28778026,2841438333278,454521606924,3295959940202
2019-05-02,All-Floors,RPG,235,1588,2918990,221750837536,20695741652,242446579188
2019-05-02,All-Floors,UG,3639,32901,59707571,7172356436056,998374239951,8170730676007
2019-05-02,All-Floors,Alumni,22,171,423950,42334277260,4243293770,46577571030
2019-05-02,All-Floors,Others(HKUST),21,188,1358715,82257740713,11049427404,93307168117
2019-05-02,All-Floors,Non-HKUST,93,655,1292422,119557712510,8946408266,128504120776
2019-05-02,All-Floors,Total,5168,49385,97973196,10677373115019,1524246922180,12201620037199
2019-05-03,1,Staff,71,658,1243166,35391707001,8436769148,43828476149
2019-05-03,1,TPG,175,1597,6041990,398056477322,39494752128,437551229450
2019-05-03,1,RPG,24,159,503291,17891237540,1799599012,19690836552
2019-05-03,1,UG,334,2288,5959924,385597692448,54430903900,440028596348
2019-05-03,1,Alumni,3,42,56102,11600549065,532812520,12133361585
2019-05-03,1,Others(HKUST),3,24,231494,963824036,143648884,1107472920
2019-05-03,1,Non-HKUST,8,28,93383,3367767675,688244891,4056012566
2019-05-03,1,Total,618,4796,14129350,852869255087,105526730483,958395985570
2019-05-03,G,Staff,128,665,1089851,53631049108,4689290076,58320339184
2019-05-03,G,TPG,354,1433,2152302,216447915296,27799836165,244247751461
2019-05-03,G,RPG,71,209,243901,19601354685,2907919530,22509274215
2019-05-03,G,UG,1126,4130,5582417,522862836967,63903486584,586766323551
2019-05-03,G,Alumni,19,129,135287,12825664767,1019102130,13844766897
2019-05-03,G,Others(HKUST),7,22,280188,4469429630,439077790,4908507420
2019-05-03,G,Non-HKUST,28,93,206094,10046902689,1131366077,11178268766
2019-05-03,G,Total,1733,6681,9690040,839885153142,101890078352,941775231494
2019-05-03,LG1,Staff,87,289,251252,13942155011,1746637803,15688792814
2019-05-03,LG1,TPG,598,5254,11699998,1225101981252,163913939208,1389015920460
2019-05-03,LG1,RPG,76,477,673451,62757514453,6501662832,69259177285
2019-05-03,LG1,UG,2133,14592,26836152,2885910550963,372396100419,3258306651382
2019-05-03,LG1,Alumni,9,24,55442,1647359263,167693189,1815052452
2019-05-03,LG1,Others(HKUST),10,86,578714,25426514138,3157890311,28584404449
2019-05-03,LG1,Non-HKUST,66,227,533420,39364214836,10244606005,49608820841
2019-05-03,LG1,Total,2979,20949,40628429,4254150289916,558128529767,4812278819683
2019-05-03,LG3,Staff,59,307,276780,11124034502,1301264825,12425299327
2019-05-03,LG3,TPG,202,1456,3413695,333982119844,22430431104,356412550948
2019-05-03,LG3,RPG,40,193,377134,58937655356,4118258147,63055913503
2019-05-03,LG3,UG,733,4005,6457366,841361447104,67066311691,908427758795
2019-05-03,LG3,Alumni,3,54,69182,4891577382,1443125917,6334703299
2019-05-03,LG3,Others(HKUST),3,10,182,14959622,2983710,17943332
