Date,Period,User-Group,User-Count,WiFi-Conn
2016-10-01,Midnight,Staff,2,26
2016-10-01,Midnight,TPG,24,79
2016-10-01,Midnight,RPG,5,8
2016-10-01,Midnight,UG,157,779
2016-10-01,Midnight,Alumni,0,0
2016-10-01,Midnight,Others(HKUST),4,70
2016-10-01,Midnight,Non-HKUST,8,18
2016-10-01,Midnight,Total,200,980
2016-10-01,Early-Morning,Staff,2,16
2016-10-01,Early-Morning,TPG,3,11
2016-10-01,Early-Morning,RPG,0,0
2016-10-01,Early-Morning,UG,34,112
2016-10-01,Early-Morning,Alumni,0,0
2016-10-01,Early-Morning,Others(HKUST),4,65
2016-10-01,Early-Morning,Non-HKUST,0,0
2016-10-01,Early-Morning,Total,43,204
2016-10-01,Morning,Staff,23,67
2016-10-01,Morning,TPG,120,821
2016-10-01,Morning,RPG,53,275
2016-10-01,Morning,UG,386,2196
2016-10-01,Morning,Alumni,3,11
2016-10-01,Morning,Others(HKUST),4,89
2016-10-01,Morning,Non-HKUST,17,86
2016-10-01,Morning,Total,606,3545
2016-10-01,Afternoon,Staff,42,222
2016-10-01,Afternoon,TPG,242,2213
2016-10-01,Afternoon,RPG,107,486
2016-10-01,Afternoon,UG,723,4996
2016-10-01,Afternoon,Alumni,3,20
2016-10-01,Afternoon,Others(HKUST),7,98
2016-10-01,Afternoon,Non-HKUST,39,255
2016-10-01,Afternoon,Total,1163,8290
2016-10-01,Late-Afternoon,Staff,45,212
2016-10-01,Late-Afternoon,TPG,214,1793
2016-10-01,Late-Afternoon,RPG,100,373
2016-10-01,Late-Afternoon,UG,697,4227
2016-10-01,Late-Afternoon,Alumni,3,3
2016-10-01,Late-Afternoon,Others(HKUST),8,66
2016-10-01,Late-Afternoon,Non-HKUST,28,128
2016-10-01,Late-Afternoon,Total,1095,6802
2016-10-01,Evening,Staff,9,53
2016-10-01,Evening,TPG,118,670
2016-10-01,Evening,RPG,35,148
2016-10-01,Evening,UG,418,2983
2016-10-01,Evening,Alumni,1,1
2016-10-01,Evening,Others(HKUST),3,56
2016-10-01,Evening,Non-HKUST,11,43
2016-10-01,Evening,Total,595,3954
2016-10-01,All-Periods,Staff,88,588
2016-10-01,All-Periods,TPG,323,5485
2016-10-01,All-Periods,RPG,202,1271
2016-10-01,All-Periods,UG,1289,15021
2016-10-01,All-Periods,Alumni,9,35
2016-10-01,All-Periods,Others(HKUST),14,385
2016-10-01,All-Periods,Non-HKUST,62,524
2016-10-01,All-Periods,Total,1987,23309
2016-10-02,Midnight,Staff,6,22
2016-10-02,Midnight,TPG,21,83
2016-10-02,Midnight,RPG,8,45
2016-10-02,Midnight,UG,148,929
2016-10-02,Midnight,Alumni,0,0
2016-10-02,Midnight,Others(HKUST),4,60
2016-10-02,Midnight,Non-HKUST,4,6
2016-10-02,Midnight,Total,191,1145
2016-10-02,Early-Morning,Staff,6,18
2016-10-02,Early-Morning,TPG,2,4
2016-10-02,Early-Morning,RPG,4,7
2016-10-02,Early-Morning,UG,38,146
2016-10-02,Early-Morning,Alumni,0,0
2016-10-02,Early-Morning,Others(HKUST),4,63
2016-10-02,Early-Morning,Non-HKUST,1,2
2016-10-02,Early-Morning,Total,55,240
2016-10-02,Morning,Staff,36,128
2016-10-02,Morning,TPG,220,1403
2016-10-02,Morning,RPG,72,491
2016-10-02,Morning,UG,384,2574
2016-10-02,Morning,Alumni,12,47
2016-10-02,Morning,Others(HKUST),6,74
2016-10-02,Morning,Non-HKUST,24,105
2016-10-02,Morning,Total,754,4822
2016-10-02,Afternoon,Staff,50,402
2016-10-02,Afternoon,TPG,437,4659
2016-10-02,Afternoon,RPG,148,934
2016-10-02,Afternoon,UG,854,7725
2016-10-02,Afternoon,Alumni,34,299
2016-10-02,Afternoon,Others(HKUST),9,93
2016-10-02,Afternoon,Non-HKUST,62,409
2016-10-02,Afternoon,Total,1594,14521
2016-10-02,Late-Afternoon,Staff,61,354
2016-10-02,Late-Afternoon,TPG,465,4658
2016-10-02,Late-Afternoon,RPG,164,1127
2016-10-02,Late-Afternoon,UG,976,8057
2016-10-02,Late-Afternoon,Alumni,33,286
2016-10-02,Late-Afternoon,Others(HKUST),8,86
2016-10-02,Late-Afternoon,Non-HKUST,62,390
2016-10-02,Late-Afternoon,Total,1769,14958
2016-10-02,Evening,Staff,19,94
