Date,Period,User-Group,User-Count,WiFi-Conn
2020-08-01,Afternoon,Alumni,1,1
2020-08-01,Afternoon,Non-HKUST,0,0
2020-08-01,Afternoon,Others(HKUST),5,18
2020-08-01,Afternoon,RPG,27,29
2020-08-01,Afternoon,Staff,9,16
2020-08-01,Afternoon,TPG,1,1
2020-08-01,Afternoon,Total,63,100
2020-08-01,Afternoon,UG,20,35
2020-08-01,All-Periods,Alumni,2,2
2020-08-01,All-Periods,Non-HKUST,1,1
2020-08-01,All-Periods,Others(HKUST),6,39
2020-08-01,All-Periods,RPG,69,81
2020-08-01,All-Periods,Staff,36,69
2020-08-01,All-Periods,TPG,5,8
2020-08-01,All-Periods,Total,160,296
2020-08-01,All-Periods,UG,41,96
2020-08-01,Early-Morning,Alumni,0,0
2020-08-01,Early-Morning,Non-HKUST,0,0
2020-08-01,Early-Morning,Others(HKUST),4,19
2020-08-01,Early-Morning,RPG,0,0
2020-08-01,Early-Morning,Staff,5,6
2020-08-01,Early-Morning,TPG,0,0
2020-08-01,Early-Morning,Total,11,29
2020-08-01,Early-Morning,UG,2,4
2020-08-01,Evening,Alumni,0,0
2020-08-01,Evening,Non-HKUST,1,1
2020-08-01,Evening,Others(HKUST),5,22
2020-08-01,Evening,RPG,6,8
2020-08-01,Evening,Staff,6,11
2020-08-01,Evening,TPG,0,0
2020-08-01,Evening,Total,21,51
2020-08-01,Evening,UG,3,9
2020-08-01,Late-Afternoon,Alumni,0,0
2020-08-01,Late-Afternoon,Non-HKUST,0,0
2020-08-01,Late-Afternoon,Others(HKUST),5,26
2020-08-01,Late-Afternoon,RPG,29,35
2020-08-01,Late-Afternoon,Staff,20,23
2020-08-01,Late-Afternoon,TPG,5,7
2020-08-01,Late-Afternoon,Total,80,122
2020-08-01,Late-Afternoon,UG,21,31
2020-08-01,Midnight,Alumni,0,0
2020-08-01,Midnight,Non-HKUST,0,0
2020-08-01,Midnight,Others(HKUST),3,16
2020-08-01,Midnight,RPG,0,0
2020-08-01,Midnight,Staff,6,14
