Date,Period,User-Group,User-Count,WiFi-Conn
2021-11-01,Afternoon,Alumni,11,138
2021-11-01,Afternoon,Non-HKUST,51,675
2021-11-01,Afternoon,Others(HKUST),20,73
2021-11-01,Afternoon,RPG,340,2271
2021-11-01,Afternoon,Staff,422,2499
2021-11-01,Afternoon,TPG,773,15586
2021-11-01,Afternoon,Total,4697,72052
2021-11-01,Afternoon,UG,3080,50810
2021-11-01,All-Periods,Alumni,21,388
2021-11-01,All-Periods,Non-HKUST,76,1448
2021-11-01,All-Periods,Others(HKUST),33,225
2021-11-01,All-Periods,RPG,899,7882
2021-11-01,All-Periods,Staff,687,6072
2021-11-01,All-Periods,TPG,1100,42880
2021-11-01,All-Periods,Total,7535,203871
2021-11-01,All-Periods,UG,4719,144976
2021-11-01,Early-Morning,Alumni,1,3
2021-11-01,Early-Morning,Non-HKUST,1,2
2021-11-01,Early-Morning,Others(HKUST),3,5
2021-11-01,Early-Morning,RPG,8,28
2021-11-01,Early-Morning,Staff,29,129
2021-11-01,Early-Morning,TPG,9,36
2021-11-01,Early-Morning,Total,131,681
2021-11-01,Early-Morning,UG,80,478
2021-11-01,Evening,Alumni,6,50
2021-11-01,Evening,Non-HKUST,10,35
2021-11-01,Evening,Others(HKUST),8,35
2021-11-01,Evening,RPG,169,1225
2021-11-01,Evening,Staff,33,172
2021-11-01,Evening,TPG,297,4328
2021-11-01,Evening,Total,1969,29329
2021-11-01,Evening,UG,1446,23484
2021-11-01,Late-Afternoon,Alumni,11,112
2021-11-01,Late-Afternoon,Non-HKUST,45,510
2021-11-01,Late-Afternoon,Others(HKUST),12,56
2021-11-01,Late-Afternoon,RPG,563,2840
2021-11-01,Late-Afternoon,Staff,224,1442
2021-11-01,Late-Afternoon,TPG,898,16049
2021-11-01,Late-Afternoon,Total,4511,65667
2021-11-01,Late-Afternoon,UG,2758,44658
2021-11-01,Midnight,Alumni,0,0
2021-11-01,Midnight,Non-HKUST,0,0
2021-11-01,Midnight,Others(HKUST),1,1
2021-11-01,Midnight,RPG,10,36
2021-11-01,Midnight,Staff,0,0
2021-11-01,Midnight,TPG,9,66
2021-11-01,Midnight,Total,205,1533
2021-11-01,Midnight,UG,185,1430
2021-11-01,Morning,Alumni,8,93
2021-11-01,Morning,Non-HKUST,19,232
2021-11-01,Morning,Others(HKUST),16,82
2021-11-01,Morning,RPG,220,1531
2021-11-01,Morning,Staff,249,1873
2021-11-01,Morning,TPG,393,7310
2021-11-01,Morning,Total,2896,36111
2021-11-01,Morning,UG,1991,24990
2021-11-02,Afternoon,Alumni,16,272
2021-11-02,Afternoon,Non-HKUST,59,620
2021-11-02,Afternoon,Others(HKUST),15,75
2021-11-02,Afternoon,RPG,394,2878
2021-11-02,Afternoon,Staff,425,2681
