Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2020-01-01,1,Staff,1,1,86399,100867705,7476825,108344530
2020-01-01,1,TPG,0,0,0,0,0,0
2020-01-01,1,RPG,3,3,0,351347473,4652469,355999942
2020-01-01,1,UG,4,4,0,9458579,1195369,10653948
2020-01-01,1,Alumni,0,0,0,0,0,0
2020-01-01,1,Others(HKUST),1,2,172798,274461621,28932894,303394515
2020-01-01,1,Non-HKUST,0,0,0,0,0,0
2020-01-01,1,Total,9,10,259197,736135378,42257557,778392935
2020-01-01,G,Staff,7,9,86578,1838917815,375705833,2214623648
2020-01-01,G,TPG,0,0,0,0,0,0
2020-01-01,G,RPG,2,2,361,92624,36872,129496
2020-01-01,G,UG,4,4,360,119436223,10896060,130332283
2020-01-01,G,Alumni,0,0,0,0,0,0
2020-01-01,G,Others(HKUST),2,2,172798,552346272,45747340,598093612
2020-01-01,G,Non-HKUST,3,6,901,104595540,7814472,112410012
2020-01-01,G,Total,18,23,260998,2615388474,440200577,3055589051
2020-01-01,LG1,Staff,17,19,177294,186896020,25876758,212772778
2020-01-01,LG1,TPG,0,0,0,0,0,0
2020-01-01,LG1,RPG,9,9,1258,103224321,10001948,113226269
2020-01-01,LG1,UG,15,16,5582,339974280,108497391,448471671
2020-01-01,LG1,Alumni,0,0,0,0,0,0
2020-01-01,LG1,Others(HKUST),2,2,172798,763176803,22792794,785969597
2020-01-01,LG1,Non-HKUST,3,4,720,72018444,6281035,78299479
2020-01-01,LG1,Total,46,50,357652,1465289868,173449926,1638739794
2020-01-01,LG3,Staff,19,47,153179,4490989434,336875515,4827864949
2020-01-01,LG3,TPG,3,4,0,859708584,100656756,960365340
2020-01-01,LG3,RPG,35,38,0,1265976268,110077138,1376053406
2020-01-01,LG3,UG,30,31,901,4806018595,327284103,5133302698
2020-01-01,LG3,Alumni,3,3,0,292409174,20932799,313341973
2020-01-01,LG3,Others(HKUST),2,4,0,5252940,3057191,8310131
2020-01-01,LG3,Non-HKUST,0,0,0,0,0,0
2020-01-01,LG3,Total,92,127,154080,11720354995,898883502,12619238497
2020-01-01,LG4,Staff,8,9,180,20758114,13932516,34690630
2020-01-01,LG4,TPG,2,2,0,4763995,94133879,98897874
2020-01-01,LG4,RPG,29,29,0,1300960274,76765724,1377725998
2020-01-01,LG4,UG,20,41,15835,16356221641,789514844,17145736485
2020-01-01,LG4,Alumni,0,0,0,0,0,0
2020-01-01,LG4,Others(HKUST),4,15,173338,1257181653,287250154,1544431807
2020-01-01,LG4,Non-HKUST,0,0,0,0,0,0
2020-01-01,LG4,Total,63,96,189353,18939885677,1261597117,20201482794
2020-01-01,All-Floors,Staff,45,85,503630,6638429088,759867447,7398296535
2020-01-01,All-Floors,TPG,4,6,0,864472579,194790635,1059263214
2020-01-01,All-Floors,RPG,73,81,1619,3021600960,201534151,3223135111
2020-01-01,All-Floors,UG,68,96,22678,21631109318,1237387767,22868497085
2020-01-01,All-Floors,Alumni,3,3,0,292409174,20932799,313341973
2020-01-01,All-Floors,Others(HKUST),7,25,691732,2852419289,387780373,3240199662
2020-01-01,All-Floors,Non-HKUST,3,10,1621,176613984,14095507,190709491
2020-01-01,All-Floors,Total,203,306,1221280,35477054392,2816388679,38293443071
2020-01-02,1,Staff,57,459,940267,47761221181,3229884374,50991105555
2020-01-02,1,TPG,17,70,347820,26142776797,1556138488,27698915285
2020-01-02,1,RPG,13,63,162901,5285627639,540647625,5826275264
2020-01-02,1,UG,25,132,399723,25238116455,2060301884,27298418339
2020-01-02,1,Alumni,0,0,0,0,0,0
2020-01-02,1,Others(HKUST),5,28,211352,1017016968,136931244,1153948212
2020-01-02,1,Non-HKUST,4,25,70025,3352296106,548681242,3900977348
2020-01-02,1,Total,121,777,2132088,108797055146,8072584857,116869640003
2020-01-02,G,Staff,131,477,814525,35983767604,4948983777,40932751381
2020-01-02,G,TPG,76,331,728657,110070840448,9027969605,119098810053
2020-01-02,G,RPG,66,209,345202,34163343496,2788789795,36952133291
2020-01-02,G,UG,98,333,614044,58699648471,7371802980,66071451451
2020-01-02,G,Alumni,11,71,87487,25414988002,2581315229,27996303231
2020-01-02,G,Others(HKUST),11,33,273972,3720959060,267205443,3988164503
2020-01-02,G,Non-HKUST,14,44,114005,3987893386,916800673,4904694059
2020-01-02,G,Total,407,1498,2977892,272041440467,27902867502,299944307969
2020-01-02,LG1,Staff,62,316,571714,16780749321,3101295655,19882044976
2020-01-02,LG1,TPG,37,243,625204,57955138870,20784090371,78739229241
2020-01-02,LG1,RPG,34,114,217229,15227618532,1473621771,16701240303
2020-01-02,LG1,UG,92,427,830605,85581046634,7129580218,92710626852
2020-01-02,LG1,Alumni,5,11,15465,2118751476,125655675,2244407151
2020-01-02,LG1,Others(HKUST),7,53,201412,7130135314,626167487,7756302801
2020-01-02,LG1,Non-HKUST,13,72,160943,23689294058,2543787337,26233081395
2020-01-02,LG1,Total,250,1236,2622572,208482734205,35784198514,244266932719
2020-01-02,LG3,Staff,101,250,228825,14870857290,1996885682,16867742972
2020-01-02,LG3,TPG,33,189,601688,350180267478,18433691724,368613959202
2020-01-02,LG3,RPG,94,242,385772,45154106179,2992223509,48146329688
2020-01-02,LG3,UG,74,203,329922,346199532107,14880757082,361080289189
2020-01-02,LG3,Alumni,6,36,69300,17201870144,2083254806,19285124950
2020-01-02,LG3,Others(HKUST),5,19,1080,1475625578,129409935,1605035513
2020-01-02,LG3,Non-HKUST,12,27,43019,5630076140,416319323,6046395463
2020-01-02,LG3,Total,325,966,1659606,780712334916,40932542061,821644876977
2020-01-02,LG4,Staff,75,188,59267,7204107840,1691982637,8896090477
2020-01-02,LG4,TPG,23,164,250789,159570611424,15448017910,175018629334
2020-01-02,LG4,RPG,73,123,219229,33786090111,2212488108,35998578219
2020-01-02,LG4,UG,74,191,237891,38426480393,3428052557,41854532950
2020-01-02,LG4,Alumni,4,27,43751,11455061041,317731522,11772792563
2020-01-02,LG4,Others(HKUST),6,38,178560,2226910753,387399843,2614310596
2020-01-02,LG4,Non-HKUST,7,30,46595,9780517066,642658387,10423175453
2020-01-02,LG4,Total,262,761,1036082,262449778628,24128330964,286578109592
2020-01-02,All-Floors,Staff,282,1690,2614598,122600703236,14969032125,137569735361
2020-01-02,All-Floors,TPG,97,997,2554158,703919635017,65249908098,769169543115
2020-01-02,All-Floors,RPG,210,751,1330333,133616785957,10007770808,143624556765
2020-01-02,All-Floors,UG,256,1286,2412185,554144824060,34870494721,589015318781
2020-01-02,All-Floors,Alumni,16,145,216003,56190670663,5107957232,61298627895
2020-01-02,All-Floors,Others(HKUST),19,171,866376,15570647673,1547113952,17117761625
2020-01-02,All-Floors,Non-HKUST,30,198,434587,46440076756,5068246962,51508323718
2020-01-02,All-Floors,Total,910,5238,10428240,1632483343362,136820523898,1769303867260
2020-01-03,1,Staff,59,428,999426,20581263565,6161817790,26743081355
2020-01-03,1,TPG,12,52,253476,44699965321,1726050725,46426016046
2020-01-03,1,RPG,12,46,190388,21986710809,673189133,22659899942
2020-01-03,1,UG,32,209,659268,61088731348,10359201757,71447933105
2020-01-03,1,Alumni,0,0,0,0,0,0
2020-01-03,1,Others(HKUST),6,20,256001,735684203,161753638,897437841
2020-01-03,1,Non-HKUST,1,18,34557,12897486503,686728872,13584215375
2020-01-03,1,Total,122,773,2393116,161989841749,19768741915,181758583664
2020-01-03,G,Staff,135,443,775260,30181336209,7207160824,37388497033
2020-01-03,G,TPG,83,383,729030,94033763626,23108547076,117142310702
