Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2014-02-01,1,Staff,1,33,8427,489410,333682,823092
2014-02-01,1,TPG,0,0,0,0,0,0
2014-02-01,1,RPG,0,0,0,0,0,0
2014-02-01,1,UG,3,3,362,42800,18643,61443
2014-02-01,1,Alumni,0,0,0,0,0,0
2014-02-01,1,Others(HKUST),0,0,0,0,0,0
2014-02-01,1,Non-HKUST,0,0,0,0,0,0
2014-02-01,1,Total,4,36,8789,532210,352325,884535
2014-02-01,G,Staff,4,5,837,484223,1064192,1548415
2014-02-01,G,TPG,0,0,0,0,0,0
2014-02-01,G,RPG,0,0,0,0,0,0
2014-02-01,G,UG,0,0,0,0,0,0
2014-02-01,G,Alumni,0,0,0,0,0,0
2014-02-01,G,Others(HKUST),0,0,0,0,0,0
2014-02-01,G,Non-HKUST,0,0,0,0,0,0
2014-02-01,G,Total,4,5,837,484223,1064192,1548415
2014-02-01,LG1,Staff,4,7,2760,185877,163937,349814
2014-02-01,LG1,TPG,0,0,0,0,0,0
2014-02-01,LG1,RPG,1,1,0,0,0,0
2014-02-01,LG1,UG,7,7,0,185380,81050,266430
2014-02-01,LG1,Alumni,0,0,0,0,0,0
2014-02-01,LG1,Others(HKUST),1,60,25774,200051,163740,363791
2014-02-01,LG1,Non-HKUST,0,0,0,0,0,0
2014-02-01,LG1,Total,13,75,28534,571308,408727,980035
2014-02-01,LG3,Staff,6,6,600,231687,297390,529077
2014-02-01,LG3,TPG,6,8,120,99231,124373,223604
2014-02-01,LG3,RPG,14,45,71519,10501207340,494268784,10995476124
2014-02-01,LG3,UG,73,86,13075,63138995,11415088,74554083
2014-02-01,LG3,Alumni,1,1,119,27705,21371,49076
2014-02-01,LG3,Others(HKUST),0,0,0,0,0,0
2014-02-01,LG3,Non-HKUST,1,1,0,0,0,0
2014-02-01,LG3,Total,101,147,85433,10564704958,506127006,11070831964
2014-02-01,LG4,Staff,7,7,0,23382,21624,45006
2014-02-01,LG4,TPG,4,4,0,52997,40841,93838
2014-02-01,LG4,RPG,6,8,1442,1654358243,53488562,1707846805
2014-02-01,LG4,UG,39,81,11520,30377071,20048927,50425998
2014-02-01,LG4,Alumni,1,3,0,50035,38307,88342
2014-02-01,LG4,Others(HKUST),1,31,149219,7552533954,267560294,7820094248
2014-02-01,LG4,Non-HKUST,0,0,0,0,0,0
2014-02-01,LG4,Total,58,134,162181,9237395682,341198555,9578594237
2014-02-01,All-Floors,Staff,15,58,12624,1414579,1880825,3295404
2014-02-01,All-Floors,TPG,9,12,120,152228,165214,317442
2014-02-01,All-Floors,RPG,17,54,72961,12155565583,547757346,12703322929
2014-02-01,All-Floors,UG,105,177,24957,93744246,31563708,125307954
2014-02-01,All-Floors,Alumni,2,4,119,77740,59678,137418
2014-02-01,All-Floors,Others(HKUST),2,91,174993,7552734005,267724034,7820458039
2014-02-01,All-Floors,Non-HKUST,1,1,0,0,0,0
2014-02-01,All-Floors,Total,151,397,285774,19803688381,849150805,20652839186
2014-02-02,1,Staff,2,39,7407,853474,493300,1346774
2014-02-02,1,TPG,0,0,0,0,0,0
2014-02-02,1,RPG,0,0,0,0,0,0
2014-02-02,1,UG,6,6,239,18781,14080,32861
2014-02-02,1,Alumni,0,0,0,0,0,0
2014-02-02,1,Others(HKUST),0,0,0,0,0,0
2014-02-02,1,Non-HKUST,0,0,0,0,0,0
2014-02-02,1,Total,8,45,7646,872255,507380,1379635
2014-02-02,G,Staff,2,5,239,29048,12717,41765
2014-02-02,G,TPG,1,1,119,14811,6888,21699
2014-02-02,G,RPG,1,1,0,4792,2728,7520
2014-02-02,G,UG,4,4,120,11272,8740,20012
2014-02-02,G,Alumni,0,0,0,0,0,0
2014-02-02,G,Others(HKUST),0,0,0,0,0,0
2014-02-02,G,Non-HKUST,0,0,0,0,0,0
2014-02-02,G,Total,8,11,478,59923,31073,90996
