Date,Period,User-Group,User-Count,WiFi-Conn
2021-08-01,Afternoon,Alumni,22,246
2021-08-01,Afternoon,Non-HKUST,47,178
2021-08-01,Afternoon,Others(HKUST),11,39
2021-08-01,Afternoon,RPG,140,479
2021-08-01,Afternoon,Staff,74,459
2021-08-01,Afternoon,TPG,29,209
2021-08-01,Afternoon,Total,549,3037
2021-08-01,Afternoon,UG,226,1427
2021-08-01,All-Periods,Alumni,32,531
2021-08-01,All-Periods,Non-HKUST,69,364
2021-08-01,All-Periods,Others(HKUST),12,89
2021-08-01,All-Periods,RPG,363,1243
2021-08-01,All-Periods,Staff,153,934
2021-08-01,All-Periods,TPG,50,386
2021-08-01,All-Periods,Total,1074,6592
2021-08-01,All-Periods,UG,395,3045
2021-08-01,Early-Morning,Alumni,0,0
2021-08-01,Early-Morning,Non-HKUST,3,5
2021-08-01,Early-Morning,Others(HKUST),2,5
2021-08-01,Early-Morning,RPG,0,0
2021-08-01,Early-Morning,Staff,10,26
2021-08-01,Early-Morning,TPG,1,1
2021-08-01,Early-Morning,Total,23,48
2021-08-01,Early-Morning,UG,7,11
2021-08-01,Evening,Alumni,2,2
2021-08-01,Evening,Non-HKUST,0,0
2021-08-01,Evening,Others(HKUST),3,10
2021-08-01,Evening,RPG,50,65
2021-08-01,Evening,Staff,9,12
2021-08-01,Evening,TPG,4,9
2021-08-01,Evening,Total,112,180
2021-08-01,Evening,UG,44,82
2021-08-01,Late-Afternoon,Alumni,23,285
2021-08-01,Late-Afternoon,Non-HKUST,39,176
2021-08-01,Late-Afternoon,Others(HKUST),10,33
2021-08-01,Late-Afternoon,RPG,196,630
2021-08-01,Late-Afternoon,Staff,71,354
2021-08-01,Late-Afternoon,TPG,32,155
2021-08-01,Late-Afternoon,Total,582,2993
2021-08-01,Late-Afternoon,UG,211,1360
2021-08-01,Midnight,Alumni,0,0
2021-08-01,Midnight,Non-HKUST,0,0
2021-08-01,Midnight,Others(HKUST),1,2
2021-08-01,Midnight,RPG,1,2
2021-08-01,Midnight,Staff,1,2
2021-08-01,Midnight,TPG,0,0
2021-08-01,Midnight,Total,11,24
2021-08-01,Midnight,UG,8,18
2021-08-01,Morning,Alumni,1,1
2021-08-01,Morning,Non-HKUST,7,10
2021-08-01,Morning,Others(HKUST),5,13
2021-08-01,Morning,RPG,54,71
2021-08-01,Morning,Staff,26,84
2021-08-01,Morning,TPG,7,15
2021-08-01,Morning,Total,190,365
2021-08-01,Morning,UG,90,171
2021-08-02,Afternoon,Alumni,17,133
2021-08-02,Afternoon,Non-HKUST,68,382
2021-08-02,Afternoon,Others(HKUST),20,77
2021-08-02,Afternoon,RPG,325,1775
2021-08-02,Afternoon,Staff,489,2608
2021-08-02,Afternoon,TPG,34,429
2021-08-02,Afternoon,Total,1197,8751
