Date,Period,User-Group,User-Count,WiFi-Conn
2021-05-01,Afternoon,Alumni,14,149
2021-05-01,Afternoon,Non-HKUST,96,414
2021-05-01,Afternoon,Others(HKUST),9,163
2021-05-01,Afternoon,RPG,174,684
2021-05-01,Afternoon,Staff,79,322
2021-05-01,Afternoon,TPG,139,1828
2021-05-01,Afternoon,Total,1005,8436
2021-05-01,Afternoon,UG,494,4876
2021-05-01,All-Periods,Alumni,18,278
2021-05-01,All-Periods,Non-HKUST,127,809
2021-05-01,All-Periods,Others(HKUST),12,190
2021-05-01,All-Periods,RPG,390,1529
2021-05-01,All-Periods,Staff,169,719
2021-05-01,All-Periods,TPG,175,3659
2021-05-01,All-Periods,Total,1732,18103
2021-05-01,All-Periods,UG,841,10919
2021-05-01,Early-Morning,Alumni,0,0
2021-05-01,Early-Morning,Non-HKUST,1,2
2021-05-01,Early-Morning,Others(HKUST),2,2
2021-05-01,Early-Morning,RPG,4,5
2021-05-01,Early-Morning,Staff,7,11
2021-05-01,Early-Morning,TPG,0,0
2021-05-01,Early-Morning,Total,32,55
2021-05-01,Early-Morning,UG,18,35
2021-05-01,Evening,Alumni,0,0
2021-05-01,Evening,Non-HKUST,6,22
2021-05-01,Evening,Others(HKUST),5,7
2021-05-01,Evening,RPG,47,78
2021-05-01,Evening,Staff,6,15
2021-05-01,Evening,TPG,8,17
2021-05-01,Evening,Total,190,442
2021-05-01,Evening,UG,118,303
2021-05-01,Late-Afternoon,Alumni,14,124
2021-05-01,Late-Afternoon,Non-HKUST,88,371
2021-05-01,Late-Afternoon,Others(HKUST),9,24
2021-05-01,Late-Afternoon,RPG,199,681
2021-05-01,Late-Afternoon,Staff,75,261
2021-05-01,Late-Afternoon,TPG,148,1883
2021-05-01,Late-Afternoon,Total,1048,8940
2021-05-01,Late-Afternoon,UG,515,5596
2021-05-01,Midnight,Alumni,0,0
2021-05-01,Midnight,Non-HKUST,1,1
2021-05-01,Midnight,Others(HKUST),0,0
2021-05-01,Midnight,RPG,1,1
2021-05-01,Midnight,Staff,1,1
2021-05-01,Midnight,TPG,0,0
2021-05-01,Midnight,Total,20,35
2021-05-01,Midnight,UG,17,32
2021-05-01,Morning,Alumni,3,7
2021-05-01,Morning,Non-HKUST,5,21
2021-05-01,Morning,Others(HKUST),5,6
2021-05-01,Morning,RPG,52,98
2021-05-01,Morning,Staff,35,112
2021-05-01,Morning,TPG,2,3
2021-05-01,Morning,Total,231,474
2021-05-01,Morning,UG,129,227
2021-05-02,Afternoon,Alumni,19,157
2021-05-02,Afternoon,Non-HKUST,101,503
2021-05-02,Afternoon,Others(HKUST),6,85
2021-05-02,Afternoon,RPG,169,887
2021-05-02,Afternoon,Staff,77,460
2021-05-02,Afternoon,TPG,169,2357
2021-05-02,Afternoon,Total,1027,11193
2021-05-02,Afternoon,UG,486,6744
2021-05-02,All-Periods,Alumni,26,350
2021-05-02,All-Periods,Non-HKUST,134,978
2021-05-02,All-Periods,Others(HKUST),10,117
2021-05-02,All-Periods,RPG,388,2041
2021-05-02,All-Periods,Staff,149,997
2021-05-02,All-Periods,TPG,205,4483
2021-05-02,All-Periods,Total,1731,23017
2021-05-02,All-Periods,UG,819,14051
2021-05-02,Early-Morning,Alumni,0,0
2021-05-02,Early-Morning,Non-HKUST,4,7
2021-05-02,Early-Morning,Others(HKUST),2,6
2021-05-02,Early-Morning,RPG,5,5
2021-05-02,Early-Morning,Staff,7,10
2021-05-02,Early-Morning,TPG,1,2
2021-05-02,Early-Morning,Total,26,41
2021-05-02,Early-Morning,UG,7,11
2021-05-02,Evening,Alumni,0,0
2021-05-02,Evening,Non-HKUST,5,7
2021-05-02,Evening,Others(HKUST),4,7
2021-05-02,Evening,RPG,29,38
2021-05-02,Evening,Staff,10,17
2021-05-02,Evening,TPG,9,10
2021-05-02,Evening,Total,184,336
2021-05-02,Evening,UG,127,257
2021-05-02,Late-Afternoon,Alumni,18,194
2021-05-02,Late-Afternoon,Non-HKUST,77,469
2021-05-02,Late-Afternoon,Others(HKUST),4,9
2021-05-02,Late-Afternoon,RPG,220,1040
2021-05-02,Late-Afternoon,Staff,69,446
2021-05-02,Late-Afternoon,TPG,163,2188
2021-05-02,Late-Afternoon,Total,1058,11306
2021-05-02,Late-Afternoon,UG,507,6960
2021-05-02,Midnight,Alumni,0,0
2021-05-02,Midnight,Non-HKUST,0,0
2021-05-02,Midnight,Others(HKUST),0,0
2021-05-02,Midnight,RPG,3,3
2021-05-02,Midnight,Staff,2,2
2021-05-02,Midnight,TPG,0,0
2021-05-02,Midnight,Total,27,49
2021-05-02,Midnight,UG,22,44
2021-05-02,Morning,Alumni,3,6
