Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2017-06-01,1,Staff,71,1092,1233110,44435251085,3927488346,48362739431
2017-06-01,1,TPG,63,1227,1799866,295204216539,45668336424,340872552963
2017-06-01,1,RPG,21,183,337304,21065719490,11689047797,32754767287
2017-06-01,1,UG,62,398,695440,49035915079,4014736810,53050651889
2017-06-01,1,Alumni,4,101,66924,4282537444,362572975,4645110419
2017-06-01,1,Others(HKUST),4,25,14111,14583202755,670165879,15253368634
2017-06-01,1,Non-HKUST,6,47,149415,605814346,69793430,675607776
2017-06-01,1,Total,231,3073,4296170,429212656738,66402141661,495614798399
2017-06-01,G,Staff,137,887,691862,25438567846,2452349199,27890917045
2017-06-01,G,TPG,190,1104,960488,226659056682,12201784955,238860841637
2017-06-01,G,RPG,113,467,484333,92955467534,17099236772,110054704306
2017-06-01,G,UG,201,1010,959805,132589517238,52044128183,184633645421
2017-06-01,G,Alumni,18,64,76737,8005183625,394982903,8400166528
2017-06-01,G,Others(HKUST),8,29,167833,6333671707,295207177,6628878884
2017-06-01,G,Non-HKUST,15,45,17627,1950507087,302521904,2253028991
2017-06-01,G,Total,682,3606,3358685,493931971719,84790211093,578722182812
2017-06-01,LG1,Staff,122,735,567202,46335457620,2930065370,49265522990
2017-06-01,LG1,TPG,249,3073,3655657,798050914136,61718056535,859768970671
2017-06-01,LG1,RPG,110,992,921630,71145812538,14779691098,85925503636
2017-06-01,LG1,UG,307,2279,2565731,279705370008,49263678940,328969048948
2017-06-01,LG1,Alumni,17,278,394944,40684122031,43107868679,83791990710
2017-06-01,LG1,Others(HKUST),8,35,453591,5257638732,709695470,5967334202
2017-06-01,LG1,Non-HKUST,12,153,106547,17516176597,1557219442,19073396039
2017-06-01,LG1,Total,825,7545,8665302,1258695491662,174066275534,1432761767196
2017-06-01,LG3,Staff,79,313,301397,34909190060,2028769990,36937960050
2017-06-01,LG3,TPG,93,859,1420665,129796498969,7742548174,137539047143
2017-06-01,LG3,RPG,70,679,915514,50542821019,6040819740,56583640759
2017-06-01,LG3,UG,94,474,424341,46891774645,4065703841,50957478486
2017-06-01,LG3,Alumni,10,202,285779,12188869558,710971995,12899841553
2017-06-01,LG3,Others(HKUST),4,8,481,217412708,24571399,241984107
2017-06-01,LG3,Non-HKUST,6,27,7016,523878975,54893533,578772508
2017-06-01,LG3,Total,356,2562,3355193,275070445934,20668278672,295738724606
2017-06-01,LG4,Staff,145,411,125629,15295005693,2052941918,17347947611
2017-06-01,LG4,TPG,101,1109,1680281,306004905308,23106649993,329111555301
2017-06-01,LG4,RPG,137,503,625342,67666587327,7214834775,74881422102
2017-06-01,LG4,UG,231,882,580568,66742728854,41730680331,108473409185
