Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2020-07-01,1,Alumni,0,0,0,0,0,0
2020-07-01,1,Non-HKUST,0,0,0,0,0,0
2020-07-01,1,Others(HKUST),0,0,0,0,0,0
2020-07-01,1,RPG,3,3,360,106390907,3716496,110107403
2020-07-01,1,Staff,3,19,176727,122526701,28193886,150720587
2020-07-01,1,TPG,1,1,180,22609678,5129129,27738807
2020-07-01,1,Total,7,23,177267,251527286,37039511,288566797
2020-07-01,1,UG,0,0,0,0,0,0
2020-07-01,All-Floors,Alumni,3,4,0,107204201,4144929,111349130
2020-07-01,All-Floors,Non-HKUST,0,0,0,0,0,0
2020-07-01,All-Floors,Others(HKUST),7,38,1122361,67928451213,10558980773,78487431986
2020-07-01,All-Floors,RPG,38,41,4135,1773082834,53900232,1826983066
2020-07-01,All-Floors,Staff,31,90,344990,11761098855,1395361859,13156460714
2020-07-01,All-Floors,TPG,6,7,1439,473626424,70774833,544401257
2020-07-01,All-Floors,Total,122,238,1478145,87724608155,12219593184,99944201339
2020-07-01,All-Floors,UG,37,58,5220,5681144628,136430558,5817575186
2020-07-01,G,Alumni,0,0,0,0,0,0
2020-07-01,G,Non-HKUST,0,0,0,0,0,0
2020-07-01,G,Others(HKUST),2,7,224946,1839938869,257175175,2097114044
2020-07-01,G,RPG,3,3,0,5084926,1647348,6732274
2020-07-01,G,Staff,7,46,167543,11450724401,1317651589,12768375990
2020-07-01,G,TPG,1,1,0,11674,8277,19951
2020-07-01,G,Total,16,65,393029,16532462372,1623764174,18156226546
2020-07-01,G,UG,3,8,540,3236702502,47281785,3283984287
2020-07-01,LG1,Alumni,0,0,0,0,0,0
2020-07-01,LG1,Non-HKUST,0,0,0,0,0,0
2020-07-01,LG1,Others(HKUST),1,17,722816,42641551597,6863058220,49504609817
2020-07-01,LG1,RPG,4,4,1438,24961561,2203139,27164700
2020-07-01,LG1,Staff,4,5,720,2258091,865523,3123614
2020-07-01,LG1,TPG,0,0,0,0,0,0
2020-07-01,LG1,Total,11,28,726414,42672206356,6868133948,49540340304
2020-07-01,LG1,UG,2,2,1440,3435107,2007066,5442173
2020-07-01,LG3,Alumni,3,4,0,107204201,4144929,111349130
2020-07-01,LG3,Non-HKUST,0,0,0,0,0,0
2020-07-01,LG3,Others(HKUST),1,1,0,0,0,0
2020-07-01,LG3,RPG,16,18,2157,1193185980,35339038,1228525018
2020-07-01,LG3,Staff,13,14,0,125916603,44341010,170257613
2020-07-01,LG3,TPG,1,1,0,6189514,366657,6556171
2020-07-01,LG3,Total,59,65,2518,1708008311,93439457,1801447768
2020-07-01,LG3,UG,25,27,361,275512013,9247823,284759836
2020-07-01,LG4,Alumni,0,0,0,0,0,0
2020-07-01,LG4,Non-HKUST,0,0,0,0,0,0
2020-07-01,LG4,Others(HKUST),4,13,174599,23446960747,3438747378,26885708125
2020-07-01,LG4,RPG,13,13,180,443459460,10994211,454453671
2020-07-01,LG4,Staff,6,6,0,59673059,4309851,63982910
2020-07-01,LG4,TPG,3,4,1259,444815558,65270770,510086328
2020-07-01,LG4,Total,40,57,178917,26560403830,3597216094,30157619924
2020-07-01,LG4,UG,14,21,2879,2165495006,77893884,2243388890
2020-07-02,1,Alumni,3,46,123859,3744225164,561353957,4305579121
2020-07-02,1,Non-HKUST,0,0,0,0,0,0
2020-07-02,1,Others(HKUST),5,27,136781,231532201,80373118,311905319
2020-07-02,1,RPG,9,57,228216,11427315418,943076134,12370391552
2020-07-02,1,Staff,62,508,1352451,36291158673,6733350555,43024509228
2020-07-02,1,TPG,14,175,428185,37678286215,3528988646,41207274861
2020-07-02,1,Total,111,905,2530599,102018481351,14949515284,116967996635
2020-07-02,1,UG,18,92,261107,12645963680,3102372874,15748336554
2020-07-02,All-Floors,Alumni,20,189,426345,34181125692,5392990939,39574116631
2020-07-02,All-Floors,Non-HKUST,16,125,239740,52853268076,2492133581,55345401657
2020-07-02,All-Floors,Others(HKUST),15,169,1667649,52615559943,7688865296,60304425239
2020-07-02,All-Floors,RPG,215,1007,2183521,285623315993,28310373844,313933689837
2020-07-02,All-Floors,Staff,285,1900,3247571,174332806558,31399559237,205732365795
2020-07-02,All-Floors,TPG,67,768,1838469,434890261600,36012661705,470902923305
2020-07-02,All-Floors,Total,871,6096,13541566,1641579016797,191400683425,1832979700222
2020-07-02,All-Floors,UG,253,1938,3938271,607082678935,80104098823,687186777758
2020-07-02,G,Alumni,15,38,94971,6472914117,925817153,7398731270
2020-07-02,G,Non-HKUST,7,55,91790,31719202852,1533441645,33252644497
2020-07-02,G,Others(HKUST),10,41,431949,2896991226,273470956,3170462182
2020-07-02,G,RPG,90,290,393400,72640687566,8149304441,80789992007
2020-07-02,G,Staff,146,788,1390036,74806400083,19057140803,93863540886
2020-07-02,G,TPG,45,213,424914,52995105625,13275211829,66270317454
2020-07-02,G,Total,492,2052,3666279,481992044704,63707420646,545699465350
2020-07-02,G,UG,179,627,839219,240460743235,20493033819,260953777054
2020-07-02,LG1,Alumni,5,33,73058,4873218162,281457478,5154675640
2020-07-02,LG1,Non-HKUST,7,31,41945,12537723132,572783754,13110506886
2020-07-02,LG1,Others(HKUST),8,48,902353,24668765008,3832694091,28501459099
2020-07-02,LG1,RPG,56,294,753448,71248250172,9191138268,80439388440
2020-07-02,LG1,Staff,52,234,232045,21454731214,1977048795,23431780009
2020-07-02,LG1,TPG,25,214,555512,41343012620,5552919760,46895932380
2020-07-02,LG1,Total,287,1697,4565893,385459298019,63087764582,448547062601
2020-07-02,LG1,UG,134,843,2007532,209333597711,41679722436,251013320147
2020-07-02,LG3,Alumni,6,29,41756,8247397419,885105392,9132502811
2020-07-02,LG3,Non-HKUST,3,3,3777,575606084,26076003,601682087
2020-07-02,LG3,Others(HKUST),6,16,3778,485881480,27574068,513455548
