Date,Period,User-Group,User-Count,WiFi-Conn
2014-10-01,Midnight,Staff,6,17
2014-10-01,Midnight,TPG,22,134
2014-10-01,Midnight,RPG,12,68
2014-10-01,Midnight,UG,105,652
2014-10-01,Midnight,Alumni,1,1
2014-10-01,Midnight,Others(HKUST),5,48
2014-10-01,Midnight,Non-HKUST,1,7
2014-10-01,Midnight,Total,152,927
2014-10-01,Early-Morning,Staff,8,16
2014-10-01,Early-Morning,TPG,6,20
2014-10-01,Early-Morning,RPG,5,13
2014-10-01,Early-Morning,UG,42,150
2014-10-01,Early-Morning,Alumni,1,3
2014-10-01,Early-Morning,Others(HKUST),3,30
2014-10-01,Early-Morning,Non-HKUST,0,0
2014-10-01,Early-Morning,Total,65,232
2014-10-01,Morning,Staff,18,58
2014-10-01,Morning,TPG,95,723
2014-10-01,Morning,RPG,80,419
2014-10-01,Morning,UG,242,1271
2014-10-01,Morning,Alumni,1,11
2014-10-01,Morning,Others(HKUST),8,59
2014-10-01,Morning,Non-HKUST,8,20
2014-10-01,Morning,Total,452,2561
2014-10-01,Afternoon,Staff,32,96
2014-10-01,Afternoon,TPG,175,1760
2014-10-01,Afternoon,RPG,103,476
2014-10-01,Afternoon,UG,512,3305
2014-10-01,Afternoon,Alumni,5,14
2014-10-01,Afternoon,Others(HKUST),12,130
2014-10-01,Afternoon,Non-HKUST,14,40
2014-10-01,Afternoon,Total,853,5821
2014-10-01,Late-Afternoon,Staff,26,73
2014-10-01,Late-Afternoon,TPG,164,1248
2014-10-01,Late-Afternoon,RPG,88,354
2014-10-01,Late-Afternoon,UG,449,2979
2014-10-01,Late-Afternoon,Alumni,4,17
2014-10-01,Late-Afternoon,Others(HKUST),11,117
2014-10-01,Late-Afternoon,Non-HKUST,17,60
2014-10-01,Late-Afternoon,Total,759,4848
2014-10-01,Evening,Staff,8,25
2014-10-01,Evening,TPG,88,617
2014-10-01,Evening,RPG,40,220
2014-10-01,Evening,UG,274,1689
2014-10-01,Evening,Alumni,1,6
2014-10-01,Evening,Others(HKUST),7,103
2014-10-01,Evening,Non-HKUST,2,19
2014-10-01,Evening,Total,420,2679
2014-10-01,All-Periods,Staff,60,275
2014-10-01,All-Periods,TPG,265,4424
2014-10-01,All-Periods,RPG,209,1532
2014-10-01,All-Periods,UG,868,9899
2014-10-01,All-Periods,Alumni,7,50
2014-10-01,All-Periods,Others(HKUST),14,463
2014-10-01,All-Periods,Non-HKUST,31,145
2014-10-01,All-Periods,Total,1454,16788
2014-10-02,Midnight,Staff,7,12
2014-10-02,Midnight,TPG,22,102
2014-10-02,Midnight,RPG,10,33
2014-10-02,Midnight,UG,96,440
2014-10-02,Midnight,Alumni,0,0
2014-10-02,Midnight,Others(HKUST),5,29
2014-10-02,Midnight,Non-HKUST,1,2
2014-10-02,Midnight,Total,141,618
2014-10-02,Early-Morning,Staff,5,9
2014-10-02,Early-Morning,TPG,5,16
2014-10-02,Early-Morning,RPG,4,12
2014-10-02,Early-Morning,UG,26,115
2014-10-02,Early-Morning,Alumni,0,0
2014-10-02,Early-Morning,Others(HKUST),4,36
2014-10-02,Early-Morning,Non-HKUST,0,0
2014-10-02,Early-Morning,Total,44,188
2014-10-02,Morning,Staff,24,57
2014-10-02,Morning,TPG,99,712
2014-10-02,Morning,RPG,64,266
2014-10-02,Morning,UG,249,1431
2014-10-02,Morning,Alumni,2,18
2014-10-02,Morning,Others(HKUST),6,76
2014-10-02,Morning,Non-HKUST,6,17
2014-10-02,Morning,Total,450,2577
2014-10-02,Afternoon,Staff,37,117
2014-10-02,Afternoon,TPG,188,1739
2014-10-02,Afternoon,RPG,105,507
2014-10-02,Afternoon,UG,484,3422
2014-10-02,Afternoon,Alumni,10,54
2014-10-02,Afternoon,Others(HKUST),10,123
2014-10-02,Afternoon,Non-HKUST,18,64
2014-10-02,Afternoon,Total,852,6026
2014-10-02,Late-Afternoon,Staff,29,71
2014-10-02,Late-Afternoon,TPG,176,1549
2014-10-02,Late-Afternoon,RPG,106,391
2014-10-02,Late-Afternoon,UG,520,3065
2014-10-02,Late-Afternoon,Alumni,12,53
2014-10-02,Late-Afternoon,Others(HKUST),8,99
2014-10-02,Late-Afternoon,Non-HKUST,16,82
2014-10-02,Late-Afternoon,Total,867,5310
2014-10-02,Evening,Staff,12,50
2014-10-02,Evening,TPG,115,760
2014-10-02,Evening,RPG,45,204
2014-10-02,Evening,UG,356,2081
2014-10-02,Evening,Alumni,4,15
2014-10-02,Evening,Others(HKUST),6,81
2014-10-02,Evening,Non-HKUST,6,27
2014-10-02,Evening,Total,544,3218
2014-10-02,All-Periods,Staff,69,309
2014-10-02,All-Periods,TPG,263,4781
2014-10-02,All-Periods,RPG,221,1389
2014-10-02,All-Periods,UG,926,10392
2014-10-02,All-Periods,Alumni,19,139
2014-10-02,All-Periods,Others(HKUST),11,426
2014-10-02,All-Periods,Non-HKUST,26,190
2014-10-02,All-Periods,Total,1535,17626
2014-10-03,Midnight,Staff,6,16
2014-10-03,Midnight,TPG,29,142
2014-10-03,Midnight,RPG,15,44
2014-10-03,Midnight,UG,119,586
2014-10-03,Midnight,Alumni,1,2
2014-10-03,Midnight,Others(HKUST),5,79
2014-10-03,Midnight,Non-HKUST,2,3
2014-10-03,Midnight,Total,177,872
2014-10-03,Early-Morning,Staff,12,41
2014-10-03,Early-Morning,TPG,10,33
2014-10-03,Early-Morning,RPG,8,12
2014-10-03,Early-Morning,UG,50,208
2014-10-03,Early-Morning,Alumni,0,0
2014-10-03,Early-Morning,Others(HKUST),5,54
2014-10-03,Early-Morning,Non-HKUST,0,0
2014-10-03,Early-Morning,Total,85,348
2014-10-03,Morning,Staff,135,676
2014-10-03,Morning,TPG,237,1827
2014-10-03,Morning,RPG,159,846
2014-10-03,Morning,UG,1359,6219
2014-10-03,Morning,Alumni,9,38
2014-10-03,Morning,Others(HKUST),15,189
2014-10-03,Morning,Non-HKUST,18,76
2014-10-03,Morning,Total,1932,9871
2014-10-03,Afternoon,Staff,220,872
2014-10-03,Afternoon,TPG,478,4189
2014-10-03,Afternoon,RPG,299,1630
2014-10-03,Afternoon,UG,2409,13886
2014-10-03,Afternoon,Alumni,16,100
2014-10-03,Afternoon,Others(HKUST),18,278
2014-10-03,Afternoon,Non-HKUST,36,187
2014-10-03,Afternoon,Total,3476,21142
2014-10-03,Late-Afternoon,Staff,115,519
2014-10-03,Late-Afternoon,TPG,495,4028
2014-10-03,Late-Afternoon,RPG,280,1381
2014-10-03,Late-Afternoon,UG,1678,10041
2014-10-03,Late-Afternoon,Alumni,19,98
2014-10-03,Late-Afternoon,Others(HKUST),14,190
2014-10-03,Late-Afternoon,Non-HKUST,35,146
2014-10-03,Late-Afternoon,Total,2636,16403
2014-10-03,Evening,Staff,24,99
2014-10-03,Evening,TPG,207,1358
2014-10-03,Evening,RPG,108,667
2014-10-03,Evening,UG,538,2948
2014-10-03,Evening,Alumni,7,22
2014-10-03,Evening,Others(HKUST),9,154
2014-10-03,Evening,Non-HKUST,13,79
2014-10-03,Evening,Total,906,5327
2014-10-03,All-Periods,Staff,322,2194
2014-10-03,All-Periods,TPG,630,11432
2014-10-03,All-Periods,RPG,503,4545
2014-10-03,All-Periods,UG,3451,33742
2014-10-03,All-Periods,Alumni,25,257
2014-10-03,All-Periods,Others(HKUST),28,923
2014-10-03,All-Periods,Non-HKUST,58,481
2014-10-03,All-Periods,Total,5017,53574
2014-10-04,Midnight,Staff,4,7
2014-10-04,Midnight,TPG,25,152
2014-10-04,Midnight,RPG,9,66
2014-10-04,Midnight,UG,144,861
2014-10-04,Midnight,Alumni,0,0
2014-10-04,Midnight,Others(HKUST),5,65
2014-10-04,Midnight,Non-HKUST,2,11
2014-10-04,Midnight,Total,189,1162
2014-10-04,Early-Morning,Staff,6,15
2014-10-04,Early-Morning,TPG,10,44
2014-10-04,Early-Morning,RPG,3,9
2014-10-04,Early-Morning,UG,36,179
2014-10-04,Early-Morning,Alumni,0,0
2014-10-04,Early-Morning,Others(HKUST),4,38
2014-10-04,Early-Morning,Non-HKUST,0,0
2014-10-04,Early-Morning,Total,59,285
2014-10-04,Morning,Staff,39,188
2014-10-04,Morning,TPG,212,1392
2014-10-04,Morning,RPG,96,559
2014-10-04,Morning,UG,382,2173
2014-10-04,Morning,Alumni,12,71
2014-10-04,Morning,Others(HKUST),14,167
2014-10-04,Morning,Non-HKUST,20,104
2014-10-04,Morning,Total,775,4654
2014-10-04,Afternoon,Staff,76,335
2014-10-04,Afternoon,TPG,458,3895
2014-10-04,Afternoon,RPG,205,1443
2014-10-04,Afternoon,UG,740,5766
2014-10-04,Afternoon,Alumni,42,284
2014-10-04,Afternoon,Others(HKUST),16,221
2014-10-04,Afternoon,Non-HKUST,35,176
2014-10-04,Afternoon,Total,1572,12120
