Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2015-05-01,1,Staff,6,116,267756,79641668,4849134,84490802
2015-05-01,1,TPG,0,0,0,0,0,0
2015-05-01,1,RPG,2,2,245,0,0,0
2015-05-01,1,UG,6,6,481,0,0,0
2015-05-01,1,Alumni,0,0,0,0,0,0
2015-05-01,1,Others(HKUST),2,13,143960,936803552,118072639,1054876191
2015-05-01,1,Non-HKUST,0,0,0,0,0,0
2015-05-01,1,Total,16,137,412442,1016445220,122921773,1139366993
2015-05-01,G,Staff,2,4,8888,0,0,0
2015-05-01,G,TPG,7,28,7418,13976,36960,50936
2015-05-01,G,RPG,11,15,12136,32879612,26496300,59375912
2015-05-01,G,UG,15,21,4819,0,0,0
2015-05-01,G,Alumni,0,0,0,0,0,0
2015-05-01,G,Others(HKUST),1,2,86155,5541510,5332834,10874344
2015-05-01,G,Non-HKUST,1,1,0,0,0,0
2015-05-01,G,Total,37,71,119416,38435098,31866094,70301192
2015-05-01,LG1,Staff,29,125,244914,575791517,36000376,611791893
2015-05-01,LG1,TPG,366,7217,12875705,46299070610,44717352398,91016423008
2015-05-01,LG1,RPG,108,1086,1770659,5531818433,1269708461,6801526894
2015-05-01,LG1,UG,933,9531,14870084,395304837879,38204182849,433509020728
2015-05-01,LG1,Alumni,8,139,142907,99468985,8226278,107695263
2015-05-01,LG1,Others(HKUST),5,79,471314,0,0,0
2015-05-01,LG1,Non-HKUST,13,64,98911,90355289,5300087,95655376
2015-05-01,LG1,Total,1462,18241,30474494,447901342713,84240770449,532142113162
2015-05-01,LG3,Staff,11,18,5169,0,0,0
2015-05-01,LG3,TPG,84,181,85831,2849137817,936790300,3785928117
2015-05-01,LG3,RPG,28,50,39304,10120,5620,15740
2015-05-01,LG3,UG,220,327,143444,103211366,1933905886,2037117252
2015-05-01,LG3,Alumni,5,7,1684,5850068,483376,6333444
2015-05-01,LG3,Others(HKUST),3,40,68535,0,0,0
2015-05-01,LG3,Non-HKUST,1,2,236,0,0,0
2015-05-01,LG3,Total,352,625,344203,2958209371,2871185182,5829394553
2015-05-01,LG4,Staff,23,24,2379,5468,1882,7350
