Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2019-12-01,1,Staff,8,14,186488,2389552507,159924652,2549477159
2019-12-01,1,TPG,7,40,68062,9204936715,1917054679,11121991394
2019-12-01,1,RPG,10,11,16205,88648713,19366626,108015339
2019-12-01,1,UG,29,147,545208,31485996010,4305361086,35791357096
2019-12-01,1,Alumni,2,5,13323,1064432014,24952440,1089384454
2019-12-01,1,Others(HKUST),2,29,342903,1938089398,202962486,2141051884
2019-12-01,1,Non-HKUST,2,4,16564,428891468,20153967,449045435
2019-12-01,1,Total,60,250,1188753,46600546825,6649775936,53250322761
2019-12-01,G,Staff,23,78,309612,17599212621,2202403836,19801616457
2019-12-01,G,TPG,82,250,366222,58398437934,5773752983,64172190917
2019-12-01,G,RPG,27,61,117212,9646625194,541241934,10187867128
2019-12-01,G,UG,77,226,321934,41622334825,4703494443,46325829268
2019-12-01,G,Alumni,12,38,74369,2406306401,306409387,2712715788
2019-12-01,G,Others(HKUST),3,6,271440,2445984230,279478423,2725462653
2019-12-01,G,Non-HKUST,10,33,26291,1458988133,313229488,1772217621
2019-12-01,G,Total,234,692,1487080,133577889338,14120010494,147697899832
2019-12-01,LG1,Staff,12,31,23764,4076688400,687407317,4764095717
2019-12-01,LG1,TPG,56,332,1087541,72220239470,8268920583,80489160053
2019-12-01,LG1,RPG,16,27,12421,17814854706,913756853,18728611559
2019-12-01,LG1,UG,66,257,721826,50990114954,4179247004,55169361958
2019-12-01,LG1,Alumni,1,4,5041,693175637,20706452,713882089
2019-12-01,LG1,Others(HKUST),3,19,521634,8983877594,870335310,9854212904
2019-12-01,LG1,Non-HKUST,3,9,11880,506582701,34747037,541329738
2019-12-01,LG1,Total,157,679,2384107,155285533462,14975120556,170260654018
2019-12-01,LG3,Staff,28,59,117730,7455191937,547083118,8002275055
2019-12-01,LG3,TPG,38,156,339950,58112454514,5442414192,63554868706
2019-12-01,LG3,RPG,45,106,83906,45500210240,2258840210,47759050450
2019-12-01,LG3,UG,67,131,207061,41319274320,3890851872,45210126192
2019-12-01,LG3,Alumni,3,3,538,106765312,5252959,112018271
2019-12-01,LG3,Others(HKUST),3,17,11348,7666468664,276093449,7942562113
2019-12-01,LG3,Non-HKUST,5,6,11163,579812030,66346769,646158799
2019-12-01,LG3,Total,189,478,771696,160740177017,12486882569,173227059586
2019-12-01,LG4,Staff,20,50,41052,8545764862,295844596,8841609458
2019-12-01,LG4,TPG,39,236,566253,162263664637,15027041964,177290706601
2019-12-01,LG4,RPG,31,46,16023,14923190684,488058253,15411248937
2019-12-01,LG4,UG,79,211,303578,57049232840,8116477784,65165710624
2019-12-01,LG4,Alumni,3,5,4501,162316558,10745423,173061981
2019-12-01,LG4,Others(HKUST),2,4,173325,22557554240,3846080073,26403634313
2019-12-01,LG4,Non-HKUST,9,21,37273,3118142760,102690457,3220833217
2019-12-01,LG4,Total,183,573,1142005,268619866581,27886938550,296506805131
2019-12-01,All-Floors,Staff,60,232,678646,40066410327,3892663519,43959073846
2019-12-01,All-Floors,TPG,129,1014,2428028,360199733270,36429184401,396628917671
2019-12-01,All-Floors,RPG,101,251,245767,87973529537,4221263876,92194793413
2019-12-01,All-Floors,UG,214,972,2099607,222466952949,25195432189,247662385138
2019-12-01,All-Floors,Alumni,17,55,97772,4432995922,368066661,4801062583
2019-12-01,All-Floors,Others(HKUST),9,75,1320650,43591974126,5474949741,49066923867
2019-12-01,All-Floors,Non-HKUST,21,73,103171,6092417092,537167718,6629584810
2019-12-01,All-Floors,Total,551,2672,6973641,764824013223,76118728105,840942741328
2019-12-02,1,Staff,72,668,1176010,44738497761,17091503760,61830001521
2019-12-02,1,TPG,28,151,476923,34254357035,4542982466,38797339501
2019-12-02,1,RPG,18,83,378968,18597711846,1638906430,20236618276
2019-12-02,1,UG,62,522,1592601,146665328803,26243641091,172908969894
2019-12-02,1,Alumni,2,5,14068,548895778,63995849,612891627
2019-12-02,1,Others(HKUST),3,75,341861,6950814725,701144054,7651958779
2019-12-02,1,Non-HKUST,8,21,86446,30707798134,1461956178,32169754312
2019-12-02,1,Total,193,1525,4066877,282463404082,51744129828,334207533910
2019-12-02,G,Staff,153,729,1160327,101722219092,19935577751,121657796843
2019-12-02,G,TPG,168,733,1281502,194392292434,42171633035,236563925469
2019-12-02,G,RPG,93,321,483151,38145553821,3874233266,42019787087
2019-12-02,G,UG,283,961,1102673,254169814069,32505775518,286675589587
2019-12-02,G,Alumni,8,17,31371,3292235953,236363289,3528599242
2019-12-02,G,Others(HKUST),7,25,266578,13236379902,961754278,14198134180
2019-12-02,G,Non-HKUST,35,112,131478,16124808008,2591155997,18715964005
2019-12-02,G,Total,747,2898,4457080,621083303279,102276493134,723359796413
2019-12-02,LG1,Staff,63,256,306297,19742866798,4487691348,24230558146
2019-12-02,LG1,TPG,114,924,2297076,353015443797,96481903266,449497347063
2019-12-02,LG1,RPG,60,348,506383,55719453272,9410413122,65129866394
2019-12-02,LG1,UG,250,1649,4161255,454242573207,57639417723,511881990930
2019-12-02,LG1,Alumni,5,23,53197,19055791704,1755231780,20811023484
2019-12-02,LG1,Others(HKUST),8,63,541236,28214157419,3490342192,31704499611
2019-12-02,LG1,Non-HKUST,23,117,379387,65921521284,2588978883,68510500167
2019-12-02,LG1,Total,523,3380,8244831,995911807481,175853978314,1171765785795
2019-12-02,LG3,Staff,116,323,289177,17929342214,1239783806,19169126020
2019-12-02,LG3,TPG,64,405,1051418,309209401748,37832555270,347041957018
2019-12-02,LG3,RPG,103,288,575762,141282948973,11908407093,153191356066
2019-12-02,LG3,UG,154,680,1077807,259125460852,21009299138,280134759990
2019-12-02,LG3,Alumni,7,54,91609,44506677506,2936243498,47442921004
2019-12-02,LG3,Others(HKUST),5,21,24131,17223509622,518796392,17742306014
2019-12-02,LG3,Non-HKUST,17,33,45714,5239454266,4937705560,10177159826
2019-12-02,LG3,Total,466,1804,3155618,794516795181,80382790757,874899585938
2019-12-02,LG4,Staff,72,145,94011,16024942717,1116496388,17141439105
2019-12-02,LG4,TPG,68,599,1457314,238444509057,22256437288,260700946345
2019-12-02,LG4,RPG,72,225,472683,99561971852,12341241915,111903213767
2019-12-02,LG4,UG,151,787,1833184,264988989382,22397054406,287386043788
2019-12-02,LG4,Alumni,9,94,58574,27706801916,2200660945,29907462861
2019-12-02,LG4,Others(HKUST),5,17,176578,46622378379,7877028602,54499406981
2019-12-02,LG4,Non-HKUST,18,90,196442,44476665967,4466903100,48943569067
2019-12-02,LG4,Total,395,1957,4288786,737826259270,72655822644,810482081914
2019-12-02,All-Floors,Staff,292,2121,3025822,200157868582,43871053053,244028921635
2019-12-02,All-Floors,TPG,225,2812,6564233,1129316004071,203285511325,1332601515396
2019-12-02,All-Floors,RPG,231,1265,2416947,353307639764,39173201826,392480841590
2019-12-02,All-Floors,UG,502,4599,9767520,1379192166313,159795187876,1538987354189
