Date,Period,User-Group,User-Count,WiFi-Conn
2020-04-01,Afternoon,Alumni,0,0
2020-04-01,Afternoon,Non-HKUST,2,2
2020-04-01,Afternoon,Others(HKUST),6,21
2020-04-01,Afternoon,RPG,21,23
2020-04-01,Afternoon,Staff,46,216
2020-04-01,Afternoon,TPG,2,2
2020-04-01,Afternoon,Total,99,292
2020-04-01,Afternoon,UG,22,28
2020-04-01,All-Periods,Alumni,1,1
2020-04-01,All-Periods,Non-HKUST,6,8
2020-04-01,All-Periods,Others(HKUST),9,52
2020-04-01,All-Periods,RPG,71,76
2020-04-01,All-Periods,Staff,89,594
2020-04-01,All-Periods,TPG,13,17
2020-04-01,All-Periods,Total,239,829
2020-04-01,All-Periods,UG,50,81
2020-04-01,Early-Morning,Alumni,0,0
2020-04-01,Early-Morning,Non-HKUST,0,0
2020-04-01,Early-Morning,Others(HKUST),5,18
2020-04-01,Early-Morning,RPG,0,0
2020-04-01,Early-Morning,Staff,5,9
2020-04-01,Early-Morning,TPG,0,0
2020-04-01,Early-Morning,Total,12,29
2020-04-01,Early-Morning,UG,2,2
2020-04-01,Evening,Alumni,0,0
2020-04-01,Evening,Non-HKUST,1,1
2020-04-01,Evening,Others(HKUST),4,20
2020-04-01,Evening,RPG,12,12
2020-04-01,Evening,Staff,12,23
2020-04-01,Evening,TPG,1,2
2020-04-01,Evening,Total,35,70
2020-04-01,Evening,UG,5,12
2020-04-01,Late-Afternoon,Alumni,0,0
2020-04-01,Late-Afternoon,Non-HKUST,5,5
2020-04-01,Late-Afternoon,Others(HKUST),5,21
2020-04-01,Late-Afternoon,RPG,33,34
2020-04-01,Late-Afternoon,Staff,40,174
2020-04-01,Late-Afternoon,TPG,10,12
2020-04-01,Late-Afternoon,Total,110,272
2020-04-01,Late-Afternoon,UG,17,26
2020-04-01,Midnight,Alumni,0,0
2020-04-01,Midnight,Non-HKUST,0,0
2020-04-01,Midnight,Others(HKUST),4,21
2020-04-01,Midnight,RPG,1,1
2020-04-01,Midnight,Staff,5,11
2020-04-01,Midnight,TPG,0,0
2020-04-01,Midnight,Total,11,34
2020-04-01,Midnight,UG,1,1
2020-04-01,Morning,Alumni,1,1
2020-04-01,Morning,Non-HKUST,0,0
2020-04-01,Morning,Others(HKUST),8,31
2020-04-01,Morning,RPG,5,6
2020-04-01,Morning,Staff,41,197
2020-04-01,Morning,TPG,1,1
2020-04-01,Morning,Total,65,250
2020-04-01,Morning,UG,9,14
2020-04-02,Afternoon,Alumni,0,0
2020-04-02,Afternoon,Non-HKUST,2,3
2020-04-02,Afternoon,Others(HKUST),7,33
2020-04-02,Afternoon,RPG,22,22
2020-04-02,Afternoon,Staff,56,227
2020-04-02,Afternoon,TPG,0,0
2020-04-02,Afternoon,Total,103,320
2020-04-02,Afternoon,UG,16,35
2020-04-02,All-Periods,Alumni,1,2
2020-04-02,All-Periods,Non-HKUST,3,4
2020-04-02,All-Periods,Others(HKUST),10,67
2020-04-02,All-Periods,RPG,71,82
2020-04-02,All-Periods,Staff,83,503
2020-04-02,All-Periods,TPG,7,16
2020-04-02,All-Periods,Total,232,791
2020-04-02,All-Periods,UG,57,117
2020-04-02,Early-Morning,Alumni,0,0
2020-04-02,Early-Morning,Non-HKUST,0,0
2020-04-02,Early-Morning,Others(HKUST),5,25
2020-04-02,Early-Morning,RPG,0,0
2020-04-02,Early-Morning,Staff,6,12
2020-04-02,Early-Morning,TPG,0,0
2020-04-02,Early-Morning,Total,14,40
2020-04-02,Early-Morning,UG,3,3
2020-04-02,Evening,Alumni,0,0
2020-04-02,Evening,Non-HKUST,0,0
2020-04-02,Evening,Others(HKUST),5,21
2020-04-02,Evening,RPG,14,14
2020-04-02,Evening,Staff,8,16
2020-04-02,Evening,TPG,1,2
2020-04-02,Evening,Total,37,80
2020-04-02,Evening,UG,9,27
2020-04-02,Late-Afternoon,Alumni,1,2
2020-04-02,Late-Afternoon,Non-HKUST,0,0
2020-04-02,Late-Afternoon,Others(HKUST),5,21
2020-04-02,Late-Afternoon,RPG,33,38
2020-04-02,Late-Afternoon,Staff,35,88
2020-04-02,Late-Afternoon,TPG,6,14
2020-04-02,Late-Afternoon,Total,102,200
2020-04-02,Late-Afternoon,UG,22,37
2020-04-02,Midnight,Alumni,0,0
2020-04-02,Midnight,Non-HKUST,0,0
2020-04-02,Midnight,Others(HKUST),4,21
2020-04-02,Midnight,RPG,1,1
2020-04-02,Midnight,Staff,6,16
2020-04-02,Midnight,TPG,0,0
2020-04-02,Midnight,Total,15,42
2020-04-02,Midnight,UG,4,4
2020-04-02,Morning,Alumni,0,0
2020-04-02,Morning,Non-HKUST,1,1
2020-04-02,Morning,Others(HKUST),8,36
2020-04-02,Morning,RPG,6,7
2020-04-02,Morning,Staff,32,199
2020-04-02,Morning,TPG,2,2
2020-04-02,Morning,Total,60,257
2020-04-02,Morning,UG,11,12
2020-04-03,Afternoon,Alumni,1,1
2020-04-03,Afternoon,Non-HKUST,1,1
2020-04-03,Afternoon,Others(HKUST),5,21
2020-04-03,Afternoon,RPG,26,28
2020-04-03,Afternoon,Staff,56,257
2020-04-03,Afternoon,TPG,3,3
2020-04-03,Afternoon,Total,117,352
2020-04-03,Afternoon,UG,25,41
2020-04-03,All-Periods,Alumni,2,2
2020-04-03,All-Periods,Non-HKUST,2,2
2020-04-03,All-Periods,Others(HKUST),8,39
2020-04-03,All-Periods,RPG,82,87
2020-04-03,All-Periods,Staff,86,740
2020-04-03,All-Periods,TPG,8,8
2020-04-03,All-Periods,Total,250,992
2020-04-03,All-Periods,UG,62,114
2020-04-03,Early-Morning,Alumni,0,0
2020-04-03,Early-Morning,Non-HKUST,0,0
2020-04-03,Early-Morning,Others(HKUST),4,20
2020-04-03,Early-Morning,RPG,0,0
2020-04-03,Early-Morning,Staff,7,11
2020-04-03,Early-Morning,TPG,0,0
2020-04-03,Early-Morning,Total,12,32
2020-04-03,Early-Morning,UG,1,1
2020-04-03,Evening,Alumni,0,0
2020-04-03,Evening,Non-HKUST,1,1
2020-04-03,Evening,Others(HKUST),4,19
2020-04-03,Evening,RPG,12,13
2020-04-03,Evening,Staff,12,25
2020-04-03,Evening,TPG,1,1
2020-04-03,Evening,Total,33,69
2020-04-03,Evening,UG,3,10
2020-04-03,Late-Afternoon,Alumni,0,0
2020-04-03,Late-Afternoon,Non-HKUST,0,0
2020-04-03,Late-Afternoon,Others(HKUST),5,22
2020-04-03,Late-Afternoon,RPG,37,38
2020-04-03,Late-Afternoon,Staff,37,150
2020-04-03,Late-Afternoon,TPG,2,2
2020-04-03,Late-Afternoon,Total,109,254
2020-04-03,Late-Afternoon,UG,28,42
2020-04-03,Midnight,Alumni,0,0
2020-04-03,Midnight,Non-HKUST,0,0
2020-04-03,Midnight,Others(HKUST),3,18
2020-04-03,Midnight,RPG,2,2
2020-04-03,Midnight,Staff,6,10
2020-04-03,Midnight,TPG,0,0
2020-04-03,Midnight,Total,15,34
2020-04-03,Midnight,UG,4,4
2020-04-03,Morning,Alumni,1,1
2020-04-03,Morning,Non-HKUST,0,0
2020-04-03,Morning,Others(HKUST),6,29
2020-04-03,Morning,RPG,7,7
2020-04-03,Morning,Staff,44,345
2020-04-03,Morning,TPG,2,2
2020-04-03,Morning,Total,70,400
2020-04-03,Morning,UG,10,16
2020-04-04,Afternoon,Alumni,0,0
2020-04-04,Afternoon,Non-HKUST,1,1
2020-04-04,Afternoon,Others(HKUST),4,19
2020-04-04,Afternoon,RPG,13,14
2020-04-04,Afternoon,Staff,16,32
2020-04-04,Afternoon,TPG,6,11
2020-04-04,Afternoon,Total,68,111
2020-04-04,Afternoon,UG,28,34
2020-04-04,All-Periods,Alumni,0,0
2020-04-04,All-Periods,Non-HKUST,2,2
2020-04-04,All-Periods,Others(HKUST),6,27
2020-04-04,All-Periods,RPG,55,59
2020-04-04,All-Periods,Staff,28,95
2020-04-04,All-Periods,TPG,16,25
2020-04-04,All-Periods,Total,169,323
2020-04-04,All-Periods,UG,62,115
2020-04-04,Early-Morning,Alumni,0,0
2020-04-04,Early-Morning,Non-HKUST,0,0
2020-04-04,Early-Morning,Others(HKUST),3,18
2020-04-04,Early-Morning,RPG,0,0
2020-04-04,Early-Morning,Staff,8,21
2020-04-04,Early-Morning,TPG,0,0
2020-04-04,Early-Morning,Total,11,39
2020-04-04,Early-Morning,UG,0,0
2020-04-04,Evening,Alumni,0,0
2020-04-04,Evening,Non-HKUST,0,0
2020-04-04,Evening,Others(HKUST),5,22
2020-04-04,Evening,RPG,6,6
2020-04-04,Evening,Staff,6,13
2020-04-04,Evening,TPG,1,1
2020-04-04,Evening,Total,23,65
2020-04-04,Evening,UG,5,23
2020-04-04,Late-Afternoon,Alumni,0,0
2020-04-04,Late-Afternoon,Non-HKUST,1,1
2020-04-04,Late-Afternoon,Others(HKUST),5,20
2020-04-04,Late-Afternoon,RPG,36,37
2020-04-04,Late-Afternoon,Staff,15,27
2020-04-04,Late-Afternoon,TPG,9,12
2020-04-04,Late-Afternoon,Total,93,144
2020-04-04,Late-Afternoon,UG,27,47
2020-04-04,Midnight,Alumni,0,0
2020-04-04,Midnight,Non-HKUST,0,0
2020-04-04,Midnight,Others(HKUST),3,19
2020-04-04,Midnight,RPG,0,0
2020-04-04,Midnight,Staff,8,22
2020-04-04,Midnight,TPG,0,0
2020-04-04,Midnight,Total,11,41
2020-04-04,Midnight,UG,0,0
2020-04-04,Morning,Alumni,0,0
2020-04-04,Morning,Non-HKUST,0,0
2020-04-04,Morning,Others(HKUST),4,19
2020-04-04,Morning,RPG,2,2
2020-04-04,Morning,Staff,11,30
2020-04-04,Morning,TPG,1,1
2020-04-04,Morning,Total,29,64
2020-04-04,Morning,UG,11,12
2020-04-05,Afternoon,Alumni,2,2
2020-04-05,Afternoon,Non-HKUST,1,2
2020-04-05,Afternoon,Others(HKUST),5,22
2020-04-05,Afternoon,RPG,10,10
2020-04-05,Afternoon,Staff,12,63
2020-04-05,Afternoon,TPG,3,3
2020-04-05,Afternoon,Total,53,125
2020-04-05,Afternoon,UG,20,23
2020-04-05,All-Periods,Alumni,2,2
2020-04-05,All-Periods,Non-HKUST,2,3
2020-04-05,All-Periods,Others(HKUST),7,40
2020-04-05,All-Periods,RPG,38,42
2020-04-05,All-Periods,Staff,25,112
2020-04-05,All-Periods,TPG,9,11
2020-04-05,All-Periods,Total,134,291
2020-04-05,All-Periods,UG,51,81
2020-04-05,Early-Morning,Alumni,0,0
2020-04-05,Early-Morning,Non-HKUST,0,0
2020-04-05,Early-Morning,Others(HKUST),4,17
2020-04-05,Early-Morning,RPG,0,0
2020-04-05,Early-Morning,Staff,7,13
2020-04-05,Early-Morning,TPG,0,0
2020-04-05,Early-Morning,Total,12,31
2020-04-05,Early-Morning,UG,1,1
2020-04-05,Evening,Alumni,0,0
2020-04-05,Evening,Non-HKUST,0,0
2020-04-05,Evening,Others(HKUST),4,17
2020-04-05,Evening,RPG,4,4
2020-04-05,Evening,Staff,7,12
2020-04-05,Evening,TPG,1,1
2020-04-05,Evening,Total,20,39
2020-04-05,Evening,UG,4,5
2020-04-05,Late-Afternoon,Alumni,0,0
2020-04-05,Late-Afternoon,Non-HKUST,1,1
2020-04-05,Late-Afternoon,Others(HKUST),6,25
2020-04-05,Late-Afternoon,RPG,24,26
2020-04-05,Late-Afternoon,Staff,15,36
2020-04-05,Late-Afternoon,TPG,4,5
2020-04-05,Late-Afternoon,Total,73,133
2020-04-05,Late-Afternoon,UG,23,40
2020-04-05,Midnight,Alumni,0,0
2020-04-05,Midnight,Non-HKUST,0,0
2020-04-05,Midnight,Others(HKUST),3,16
2020-04-05,Midnight,RPG,0,0
2020-04-05,Midnight,Staff,6,12
2020-04-05,Midnight,TPG,1,2
2020-04-05,Midnight,Total,12,34
2020-04-05,Midnight,UG,2,4
2020-04-05,Morning,Alumni,0,0
2020-04-05,Morning,Non-HKUST,0,0
2020-04-05,Morning,Others(HKUST),5,23
2020-04-05,Morning,RPG,2,2
2020-04-05,Morning,Staff,11,18
2020-04-05,Morning,TPG,0,0
2020-04-05,Morning,Total,25,51
2020-04-05,Morning,UG,7,8
2020-04-06,Afternoon,Alumni,0,0
2020-04-06,Afternoon,Non-HKUST,2,2
2020-04-06,Afternoon,Others(HKUST),4,16
2020-04-06,Afternoon,RPG,19,20
2020-04-06,Afternoon,Staff,57,256
2020-04-06,Afternoon,TPG,1,1
2020-04-06,Afternoon,Total,102,345
2020-04-06,Afternoon,UG,19,50
2020-04-06,All-Periods,Alumni,0,0
2020-04-06,All-Periods,Non-HKUST,3,5
2020-04-06,All-Periods,Others(HKUST),8,47
2020-04-06,All-Periods,RPG,66,75
2020-04-06,All-Periods,Staff,88,588
2020-04-06,All-Periods,TPG,10,13
2020-04-06,All-Periods,Total,228,861
2020-04-06,All-Periods,UG,53,133
2020-04-06,Early-Morning,Alumni,0,0
2020-04-06,Early-Morning,Non-HKUST,0,0
2020-04-06,Early-Morning,Others(HKUST),3,13
2020-04-06,Early-Morning,RPG,1,1
2020-04-06,Early-Morning,Staff,10,18
2020-04-06,Early-Morning,TPG,0,0
2020-04-06,Early-Morning,Total,15,33
2020-04-06,Early-Morning,UG,1,1
2020-04-06,Evening,Alumni,0,0
2020-04-06,Evening,Non-HKUST,1,1
2020-04-06,Evening,Others(HKUST),4,15
2020-04-06,Evening,RPG,10,10
2020-04-06,Evening,Staff,9,19
2020-04-06,Evening,TPG,1,1
2020-04-06,Evening,Total,34,71
2020-04-06,Evening,UG,9,25
2020-04-06,Late-Afternoon,Alumni,0,0
2020-04-06,Late-Afternoon,Non-HKUST,2,2
2020-04-06,Late-Afternoon,Others(HKUST),7,23
2020-04-06,Late-Afternoon,RPG,28,31
2020-04-06,Late-Afternoon,Staff,40,123
2020-04-06,Late-Afternoon,TPG,6,9
2020-04-06,Late-Afternoon,Total,99,224
2020-04-06,Late-Afternoon,UG,16,36
2020-04-06,Midnight,Alumni,0,0
2020-04-06,Midnight,Non-HKUST,0,0
2020-04-06,Midnight,Others(HKUST),5,19
2020-04-06,Midnight,RPG,0,0
2020-04-06,Midnight,Staff,6,18
2020-04-06,Midnight,TPG,1,1
2020-04-06,Midnight,Total,14,41
2020-04-06,Midnight,UG,2,3
2020-04-06,Morning,Alumni,0,0
2020-04-06,Morning,Non-HKUST,0,0
2020-04-06,Morning,Others(HKUST),5,29
2020-04-06,Morning,RPG,12,13
2020-04-06,Morning,Staff,43,215
2020-04-06,Morning,TPG,1,1
2020-04-06,Morning,Total,78,278
2020-04-06,Morning,UG,17,20
2020-04-07,Afternoon,Alumni,0,0
2020-04-07,Afternoon,Non-HKUST,1,1
2020-04-07,Afternoon,Others(HKUST),8,32
2020-04-07,Afternoon,RPG,19,24
2020-04-07,Afternoon,Staff,51,248
2020-04-07,Afternoon,TPG,3,3
2020-04-07,Afternoon,Total,97,338
2020-04-07,Afternoon,UG,15,30
2020-04-07,All-Periods,Alumni,1,1
2020-04-07,All-Periods,Non-HKUST,3,4
2020-04-07,All-Periods,Others(HKUST),14,63
2020-04-07,All-Periods,RPG,68,82
2020-04-07,All-Periods,Staff,79,556
2020-04-07,All-Periods,TPG,8,11
2020-04-07,All-Periods,Total,227,831
2020-04-07,All-Periods,UG,54,114
