Date,Period,User-Group,User-Count,WiFi-Conn
2016-09-01,Midnight,Staff,5,12
2016-09-01,Midnight,TPG,0,0
2016-09-01,Midnight,RPG,2,2
2016-09-01,Midnight,UG,17,48
2016-09-01,Midnight,Alumni,0,0
2016-09-01,Midnight,Others(HKUST),2,13
2016-09-01,Midnight,Non-HKUST,0,0
2016-09-01,Midnight,Total,26,75
2016-09-01,Early-Morning,Staff,15,33
2016-09-01,Early-Morning,TPG,1,2
2016-09-01,Early-Morning,RPG,4,6
2016-09-01,Early-Morning,UG,39,56
2016-09-01,Early-Morning,Alumni,0,0
2016-09-01,Early-Morning,Others(HKUST),2,18
2016-09-01,Early-Morning,Non-HKUST,0,0
2016-09-01,Early-Morning,Total,61,115
2016-09-01,Morning,Staff,216,1221
2016-09-01,Morning,TPG,251,2226
2016-09-01,Morning,RPG,257,1513
2016-09-01,Morning,UG,2032,11555
2016-09-01,Morning,Alumni,6,53
2016-09-01,Morning,Others(HKUST),16,187
2016-09-01,Morning,Non-HKUST,70,310
2016-09-01,Morning,Total,2848,17065
2016-09-01,Afternoon,Staff,327,2953
2016-09-01,Afternoon,TPG,464,7945
2016-09-01,Afternoon,RPG,444,4324
2016-09-01,Afternoon,UG,3080,31599
2016-09-01,Afternoon,Alumni,10,217
2016-09-01,Afternoon,Others(HKUST),18,511
2016-09-01,Afternoon,Non-HKUST,109,953
2016-09-01,Afternoon,Total,4452,48502
2016-09-01,Late-Afternoon,Staff,260,2844
2016-09-01,Late-Afternoon,TPG,566,10486
2016-09-01,Late-Afternoon,RPG,528,4662
2016-09-01,Late-Afternoon,UG,2843,32860
2016-09-01,Late-Afternoon,Alumni,14,175
2016-09-01,Late-Afternoon,Others(HKUST),21,560
2016-09-01,Late-Afternoon,Non-HKUST,92,669
2016-09-01,Late-Afternoon,Total,4324,52256
2016-09-01,Evening,Staff,31,172
2016-09-01,Evening,TPG,123,834
2016-09-01,Evening,RPG,185,735
2016-09-01,Evening,UG,712,3831
2016-09-01,Evening,Alumni,9,48
2016-09-01,Evening,Others(HKUST),7,52
2016-09-01,Evening,Non-HKUST,17,28
2016-09-01,Evening,Total,1084,5700
2016-09-01,All-Periods,Staff,555,7203
2016-09-01,All-Periods,TPG,750,21481
2016-09-01,All-Periods,RPG,844,11235
2016-09-01,All-Periods,UG,4924,79913
2016-09-01,All-Periods,Alumni,22,491
2016-09-01,All-Periods,Others(HKUST),38,1309
2016-09-01,All-Periods,Non-HKUST,189,1960
2016-09-01,All-Periods,Total,7322,123592
2016-09-02,Midnight,Staff,7,33
2016-09-02,Midnight,TPG,5,43
2016-09-02,Midnight,RPG,14,48
2016-09-02,Midnight,UG,42,149
2016-09-02,Midnight,Alumni,0,0
2016-09-02,Midnight,Others(HKUST),5,62
2016-09-02,Midnight,Non-HKUST,0,0
2016-09-02,Midnight,Total,73,335
2016-09-02,Early-Morning,Staff,13,35
2016-09-02,Early-Morning,TPG,3,5
2016-09-02,Early-Morning,RPG,6,8
2016-09-02,Early-Morning,UG,46,136
2016-09-02,Early-Morning,Alumni,0,0
2016-09-02,Early-Morning,Others(HKUST),4,61
2016-09-02,Early-Morning,Non-HKUST,0,0
2016-09-02,Early-Morning,Total,72,245
2016-09-02,Morning,Staff,217,1053
2016-09-02,Morning,TPG,219,2122
2016-09-02,Morning,RPG,273,1591
2016-09-02,Morning,UG,1815,10730
2016-09-02,Morning,Alumni,8,60
2016-09-02,Morning,Others(HKUST),12,122
2016-09-02,Morning,Non-HKUST,56,217
2016-09-02,Morning,Total,2600,15895
2016-09-02,Afternoon,Staff,302,2290
2016-09-02,Afternoon,TPG,469,7460
2016-09-02,Afternoon,RPG,472,3921
2016-09-02,Afternoon,UG,3058,28829
2016-09-02,Afternoon,Alumni,10,166
2016-09-02,Afternoon,Others(HKUST),13,345
2016-09-02,Afternoon,Non-HKUST,123,833
2016-09-02,Afternoon,Total,4447,43844
2016-09-02,Late-Afternoon,Staff,220,1523
2016-09-02,Late-Afternoon,TPG,534,6986
2016-09-02,Late-Afternoon,RPG,454,2653
2016-09-02,Late-Afternoon,UG,2481,20459
2016-09-02,Late-Afternoon,Alumni,9,136
2016-09-02,Late-Afternoon,Others(HKUST),10,196
2016-09-02,Late-Afternoon,Non-HKUST,89,645
2016-09-02,Late-Afternoon,Total,3797,32598
2016-09-02,Evening,Staff,41,164
2016-09-02,Evening,TPG,120,818
2016-09-02,Evening,RPG,156,591
2016-09-02,Evening,UG,662,3001
2016-09-02,Evening,Alumni,7,58
2016-09-02,Evening,Others(HKUST),7,63
2016-09-02,Evening,Non-HKUST,30,69
2016-09-02,Evening,Total,1023,4764
2016-09-02,All-Periods,Staff,517,5072
2016-09-02,All-Periods,TPG,682,17411
2016-09-02,All-Periods,RPG,793,8794
2016-09-02,All-Periods,UG,4577,63227
2016-09-02,All-Periods,Alumni,20,420
2016-09-02,All-Periods,Others(HKUST),23,806
