Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2018-08-03,1,Staff,51,169,1204173,649666546,12534375709,13184042255
2018-08-03,1,TPG,20,92,726680,578114074,6059820117,6637934191
2018-08-03,1,RPG,7,32,145622,99837402,2414764050,2514601452
2018-08-03,1,UG,39,137,1141983,4479393218,26885572685,31364965903
2018-08-03,1,Alumni,0,0,0,0,0,0
2018-08-03,1,Others(HKUST),9,31,195618,229167591,4430429820,4659597411
2018-08-03,1,Non-HKUST,8,13,96148,56978843,1300834456,1357813299
2018-08-03,1,Total,134,474,3510224,6093157674,53625796837,59718954511
2018-08-03,G,Staff,54,146,923557,786686680,2964827985,3751514665
2018-08-03,G,TPG,20,43,211658,175629391,2348694388,2524323779
2018-08-03,G,RPG,25,83,499464,679869007,7311993244,7991862251
2018-08-03,G,UG,60,154,896917,1084550265,13252758501,14337308766
2018-08-03,G,Alumni,5,11,86167,129614218,5194340041,5323954259
2018-08-03,G,Others(HKUST),19,38,245536,694543042,12114364920,12808907962
2018-08-03,G,Non-HKUST,13,25,140278,165578266,1131762163,1297340429
2018-08-03,G,Total,196,500,3003577,3716470869,44318741242,48035212111
2018-08-03,LG1,Staff,33,70,407805,466109266,6344289513,6810398779
2018-08-03,LG1,TPG,20,46,341425,408386511,6813838115,7222224626
2018-08-03,LG1,RPG,46,136,719319,973447742,8030622998,9004070740
2018-08-03,LG1,UG,184,537,3397116,16933002121,90011654994,106944657115
2018-08-03,LG1,Alumni,4,7,28728,14433069,893981547,908414616
2018-08-03,LG1,Others(HKUST),21,42,214288,135818321,1922946464,2058764785
2018-08-03,LG1,Non-HKUST,9,22,132069,602673235,8341725772,8944399007
2018-08-03,LG1,Total,317,860,5240750,19533870265,122359059403,141892929668
2018-08-03,LG3,Staff,15,23,97570,63536553,2342521272,2406057825
2018-08-03,LG3,TPG,5,14,90365,261718685,770604480,1032323165
2018-08-03,LG3,RPG,10,34,268063,1100230395,6812881811,7913112206
2018-08-03,LG3,UG,30,72,415898,716727473,12457735733,13174463206
2018-08-03,LG3,Alumni,0,0,0,0,0,0
2018-08-03,LG3,Others(HKUST),5,34,167239,203882534,5402639920,5606522454
2018-08-03,LG3,Non-HKUST,1,6,25447,5929833,16414650,22344483
2018-08-03,LG3,Total,66,183,1064582,2352025473,27802797866,30154823339
2018-08-03,LG4,Staff,14,38,258355,256451226,6558136264,6814587490
2018-08-03,LG4,TPG,4,17,121645,146099459,2500842327,2646941786
2018-08-03,LG4,RPG,14,53,403464,752711477,8681180190,9433891667
2018-08-03,LG4,UG,28,69,435006,479014742,6165060443,6644075185
2018-08-03,LG4,Alumni,5,17,105867,181446899,3271066884,3452513783
2018-08-03,LG4,Others(HKUST),5,6,32032,24400395,368402457,392802852
2018-08-03,LG4,Non-HKUST,2,3,15726,8607580,35708111,44315691
2018-08-03,LG4,Total,72,203,1372095,1848731778,27580396676,29429128454
2018-08-03,All-Floors,Staff,128,446,2891460,2222450271,30744150743,32966601014
2018-08-03,All-Floors,TPG,55,212,1491773,1569948120,18493799427,20063747547
2018-08-03,All-Floors,RPG,94,338,2035932,3606096023,33251442293,36857538316
2018-08-03,All-Floors,UG,290,969,6286920,23692687819,148772782356,172465470175
2018-08-03,All-Floors,Alumni,14,35,220762,325494186,9359388472,9684882658
2018-08-03,All-Floors,Others(HKUST),46,151,854713,1287811883,24238783581,25526595464
2018-08-03,All-Floors,Non-HKUST,27,69,409668,839767757,10826445152,11666212909
2018-08-03,All-Floors,Total,654,2220,14191228,33544256059,275686792024,309231048083
2018-08-04,1,Staff,10,27,150671,159015554,1431213901,1590229455
2018-08-04,1,TPG,18,57,452195,958276651,7605717418,8563994069
2018-08-04,1,RPG,10,32,208156,633742013,1860560620,2494302633
2018-08-04,1,UG,25,91,583167,2107997392,24617495690,26725493082
2018-08-04,1,Alumni,6,8,43895,69796048,1907944401,1977740449
