Date,Period,User-Group,User-Count,WiFi-Conn
2017-11-01,Midnight,Staff,4,4
2017-11-01,Midnight,TPG,24,131
2017-11-01,Midnight,RPG,11,40
2017-11-01,Midnight,UG,310,2478
2017-11-01,Midnight,Alumni,1,1
2017-11-01,Midnight,Others(HKUST),5,43
2017-11-01,Midnight,Non-HKUST,9,25
2017-11-01,Midnight,Total,364,2722
2017-11-01,Early-Morning,Staff,9,34
2017-11-01,Early-Morning,TPG,6,32
2017-11-01,Early-Morning,RPG,2,6
2017-11-01,Early-Morning,UG,94,746
2017-11-01,Early-Morning,Alumni,1,1
2017-11-01,Early-Morning,Others(HKUST),2,70
2017-11-01,Early-Morning,Non-HKUST,5,9
2017-11-01,Early-Morning,Total,119,898
2017-11-01,Morning,Staff,143,921
2017-11-01,Morning,TPG,344,2648
2017-11-01,Morning,RPG,117,753
2017-11-01,Morning,UG,1130,6911
2017-11-01,Morning,Alumni,10,65
2017-11-01,Morning,Others(HKUST),14,63
2017-11-01,Morning,Non-HKUST,30,129
2017-11-01,Morning,Total,1788,11490
2017-11-01,Afternoon,Staff,194,1358
2017-11-01,Afternoon,TPG,698,7646
2017-11-01,Afternoon,RPG,173,1006
2017-11-01,Afternoon,UG,2747,23185
2017-11-01,Afternoon,Alumni,14,187
2017-11-01,Afternoon,Others(HKUST),18,177
2017-11-01,Afternoon,Non-HKUST,63,385
2017-11-01,Afternoon,Total,3907,33944
2017-11-01,Late-Afternoon,Staff,137,801
2017-11-01,Late-Afternoon,TPG,771,8214
2017-11-01,Late-Afternoon,RPG,226,1235
2017-11-01,Late-Afternoon,UG,2434,20630
2017-11-01,Late-Afternoon,Alumni,16,120
2017-11-01,Late-Afternoon,Others(HKUST),19,94
2017-11-01,Late-Afternoon,Non-HKUST,62,329
2017-11-01,Late-Afternoon,Total,3665,31423
2017-11-01,Evening,Staff,29,177
2017-11-01,Evening,TPG,320,2576
2017-11-01,Evening,RPG,100,621
2017-11-01,Evening,UG,1089,9103
2017-11-01,Evening,Alumni,7,75
2017-11-01,Evening,Others(HKUST),8,42
2017-11-01,Evening,Non-HKUST,26,165
2017-11-01,Evening,Total,1579,12759
2017-11-01,All-Periods,Staff,303,3233
2017-11-01,All-Periods,TPG,926,20920
2017-11-01,All-Periods,RPG,385,3626
2017-11-01,All-Periods,UG,4138,62619
2017-11-01,All-Periods,Alumni,24,442
2017-11-01,All-Periods,Others(HKUST),29,443
2017-11-01,All-Periods,Non-HKUST,93,1032
2017-11-01,All-Periods,Total,5898,92315
2017-11-02,Midnight,Staff,5,13
2017-11-02,Midnight,TPG,28,180
2017-11-02,Midnight,RPG,16,134
2017-11-02,Midnight,UG,251,1666
2017-11-02,Midnight,Alumni,1,1
2017-11-02,Midnight,Others(HKUST),5,72
2017-11-02,Midnight,Non-HKUST,7,43
2017-11-02,Midnight,Total,313,2109
2017-11-02,Early-Morning,Staff,13,42
2017-11-02,Early-Morning,TPG,4,36
2017-11-02,Early-Morning,RPG,4,16
2017-11-02,Early-Morning,UG,56,203
2017-11-02,Early-Morning,Alumni,1,1
2017-11-02,Early-Morning,Others(HKUST),3,85
2017-11-02,Early-Morning,Non-HKUST,4,8
2017-11-02,Early-Morning,Total,85,391
2017-11-02,Morning,Staff,148,1046
2017-11-02,Morning,TPG,339,2850
2017-11-02,Morning,RPG,94,475
2017-11-02,Morning,UG,1247,7971
2017-11-02,Morning,Alumni,6,22
2017-11-02,Morning,Others(HKUST),14,81
2017-11-02,Morning,Non-HKUST,34,151
2017-11-02,Morning,Total,1882,12596
2017-11-02,Afternoon,Staff,204,1207
2017-11-02,Afternoon,TPG,669,7449
2017-11-02,Afternoon,RPG,174,983
2017-11-02,Afternoon,UG,2820,24001
2017-11-02,Afternoon,Alumni,14,95
2017-11-02,Afternoon,Others(HKUST),18,148
2017-11-02,Afternoon,Non-HKUST,68,385
2017-11-02,Afternoon,Total,3967,34268
2017-11-02,Late-Afternoon,Staff,145,844
2017-11-02,Late-Afternoon,TPG,735,7315
2017-11-02,Late-Afternoon,RPG,224,1115
2017-11-02,Late-Afternoon,UG,2467,20611
2017-11-02,Late-Afternoon,Alumni,14,92
2017-11-02,Late-Afternoon,Others(HKUST),14,92
2017-11-02,Late-Afternoon,Non-HKUST,64,350
2017-11-02,Late-Afternoon,Total,3663,30419
2017-11-02,Evening,Staff,41,234
2017-11-02,Evening,TPG,261,2219
2017-11-02,Evening,RPG,101,686
2017-11-02,Evening,UG,1118,9166
2017-11-02,Evening,Alumni,7,71
2017-11-02,Evening,Others(HKUST),8,31
2017-11-02,Evening,Non-HKUST,23,154
2017-11-02,Evening,Total,1559,12561
2017-11-02,All-Periods,Staff,324,3336
2017-11-02,All-Periods,TPG,880,19694
2017-11-02,All-Periods,RPG,394,3364
2017-11-02,All-Periods,UG,4174,63151
2017-11-02,All-Periods,Alumni,22,275
2017-11-02,All-Periods,Others(HKUST),28,468
2017-11-02,All-Periods,Non-HKUST,104,1082
2017-11-02,All-Periods,Total,5926,91370
2017-11-03,Midnight,Staff,8,27
2017-11-03,Midnight,TPG,29,174
2017-11-03,Midnight,RPG,13,96
2017-11-03,Midnight,UG,225,1551
2017-11-03,Midnight,Alumni,2,2
2017-11-03,Midnight,Others(HKUST),5,70
2017-11-03,Midnight,Non-HKUST,6,31
2017-11-03,Midnight,Total,288,1951
2017-11-03,Early-Morning,Staff,11,23
2017-11-03,Early-Morning,TPG,4,21
2017-11-03,Early-Morning,RPG,7,9
2017-11-03,Early-Morning,UG,77,485
2017-11-03,Early-Morning,Alumni,1,1
2017-11-03,Early-Morning,Others(HKUST),5,64
2017-11-03,Early-Morning,Non-HKUST,2,4
2017-11-03,Early-Morning,Total,107,607
2017-11-03,Morning,Staff,146,921
2017-11-03,Morning,TPG,323,2468
2017-11-03,Morning,RPG,121,679
2017-11-03,Morning,UG,1255,7823
2017-11-03,Morning,Alumni,5,20
2017-11-03,Morning,Others(HKUST),14,87
2017-11-03,Morning,Non-HKUST,32,126
2017-11-03,Morning,Total,1896,12124
2017-11-03,Afternoon,Staff,185,1225
2017-11-03,Afternoon,TPG,556,5871
2017-11-03,Afternoon,RPG,186,1215
2017-11-03,Afternoon,UG,2594,20865
2017-11-03,Afternoon,Alumni,8,57
2017-11-03,Afternoon,Others(HKUST),17,149
2017-11-03,Afternoon,Non-HKUST,57,338
2017-11-03,Afternoon,Total,3603,29720
2017-11-03,Late-Afternoon,Staff,126,672
2017-11-03,Late-Afternoon,TPG,621,6403
2017-11-03,Late-Afternoon,RPG,176,980
2017-11-03,Late-Afternoon,UG,2115,15674
2017-11-03,Late-Afternoon,Alumni,8,36
2017-11-03,Late-Afternoon,Others(HKUST),14,87
2017-11-03,Late-Afternoon,Non-HKUST,53,345
2017-11-03,Late-Afternoon,Total,3113,24197
2017-11-03,Evening,Staff,32,116
2017-11-03,Evening,TPG,262,2225
2017-11-03,Evening,RPG,71,428
2017-11-03,Evening,UG,806,6487
2017-11-03,Evening,Alumni,7,47
2017-11-03,Evening,Others(HKUST),4,21
2017-11-03,Evening,Non-HKUST,21,87
2017-11-03,Evening,Total,1203,9411
2017-11-03,All-Periods,Staff,298,2924
2017-11-03,All-Periods,TPG,769,16858
2017-11-03,All-Periods,RPG,357,3371
2017-11-03,All-Periods,UG,3762,52487
2017-11-03,All-Periods,Alumni,17,154
2017-11-03,All-Periods,Others(HKUST),31,437
2017-11-03,All-Periods,Non-HKUST,87,920
2017-11-03,All-Periods,Total,5321,77151
2017-11-04,Midnight,Staff,9,46
2017-11-04,Midnight,TPG,26,159
2017-11-04,Midnight,RPG,8,32
2017-11-04,Midnight,UG,200,1368
2017-11-04,Midnight,Alumni,1,1
2017-11-04,Midnight,Others(HKUST),3,58
2017-11-04,Midnight,Non-HKUST,2,7
2017-11-04,Midnight,Total,249,1671
2017-11-04,Early-Morning,Staff,9,24
2017-11-04,Early-Morning,TPG,3,6
2017-11-04,Early-Morning,RPG,2,5
2017-11-04,Early-Morning,UG,46,254
2017-11-04,Early-Morning,Alumni,1,1
2017-11-04,Early-Morning,Others(HKUST),3,63
2017-11-04,Early-Morning,Non-HKUST,1,6
2017-11-04,Early-Morning,Total,65,359
2017-11-04,Morning,Staff,57,210
2017-11-04,Morning,TPG,200,1391
2017-11-04,Morning,RPG,66,271
2017-11-04,Morning,UG,412,2366
2017-11-04,Morning,Alumni,13,92
2017-11-04,Morning,Others(HKUST),6,29
2017-11-04,Morning,Non-HKUST,23,165
2017-11-04,Morning,Total,777,4524
2017-11-04,Afternoon,Staff,82,323
2017-11-04,Afternoon,TPG,480,4531
2017-11-04,Afternoon,RPG,123,648
2017-11-04,Afternoon,UG,716,5135
2017-11-04,Afternoon,Alumni,34,269
2017-11-04,Afternoon,Others(HKUST),6,46
2017-11-04,Afternoon,Non-HKUST,57,367
2017-11-04,Afternoon,Total,1498,11319
2017-11-04,Late-Afternoon,Staff,50,276
2017-11-04,Late-Afternoon,TPG,460,4586
2017-11-04,Late-Afternoon,RPG,146,748
2017-11-04,Late-Afternoon,UG,611,4404
2017-11-04,Late-Afternoon,Alumni,28,232
2017-11-04,Late-Afternoon,Others(HKUST),6,29
2017-11-04,Late-Afternoon,Non-HKUST,55,307
2017-11-04,Late-Afternoon,Total,1356,10582
2017-11-04,Evening,Staff,22,62
2017-11-04,Evening,TPG,254,1813
2017-11-04,Evening,RPG,48,254
2017-11-04,Evening,UG,356,2552
2017-11-04,Evening,Alumni,8,74
2017-11-04,Evening,Others(HKUST),7,30
2017-11-04,Evening,Non-HKUST,18,119
2017-11-04,Evening,Total,713,4904
2017-11-04,All-Periods,Staff,144,908
2017-11-04,All-Periods,TPG,622,12273
2017-11-04,All-Periods,RPG,256,1915
2017-11-04,All-Periods,UG,1258,15858
2017-11-04,All-Periods,Alumni,42,658
2017-11-04,All-Periods,Others(HKUST),12,215
2017-11-04,All-Periods,Non-HKUST,83,951
2017-11-04,All-Periods,Total,2417,32778
2017-11-05,Midnight,Staff,5,9
2017-11-05,Midnight,TPG,17,85
2017-11-05,Midnight,RPG,5,11
2017-11-05,Midnight,UG,128,875
2017-11-05,Midnight,Alumni,1,1
2017-11-05,Midnight,Others(HKUST),3,58
2017-11-05,Midnight,Non-HKUST,7,27
2017-11-05,Midnight,Total,166,1066
2017-11-05,Early-Morning,Staff,6,14
2017-11-05,Early-Morning,TPG,2,5
2017-11-05,Early-Morning,RPG,4,8
2017-11-05,Early-Morning,UG,26,94
2017-11-05,Early-Morning,Alumni,1,1
2017-11-05,Early-Morning,Others(HKUST),3,69
2017-11-05,Early-Morning,Non-HKUST,4,7
2017-11-05,Early-Morning,Total,46,198
2017-11-05,Morning,Staff,29,115
2017-11-05,Morning,TPG,190,1543
2017-11-05,Morning,RPG,47,194
2017-11-05,Morning,UG,271,1873
2017-11-05,Morning,Alumni,15,76
2017-11-05,Morning,Others(HKUST),5,21
2017-11-05,Morning,Non-HKUST,19,97
2017-11-05,Morning,Total,576,3919
2017-11-05,Afternoon,Staff,40,259
2017-11-05,Afternoon,TPG,385,4146
2017-11-05,Afternoon,RPG,113,739
2017-11-05,Afternoon,UG,657,5608
2017-11-05,Afternoon,Alumni,30,287
2017-11-05,Afternoon,Others(HKUST),10,68
2017-11-05,Afternoon,Non-HKUST,56,333
2017-11-05,Afternoon,Total,1291,11440
2017-11-05,Late-Afternoon,Staff,58,241
2017-11-05,Late-Afternoon,TPG,444,4862
2017-11-05,Late-Afternoon,RPG,139,772
2017-11-05,Late-Afternoon,UG,857,7677
2017-11-05,Late-Afternoon,Alumni,29,337
2017-11-05,Late-Afternoon,Others(HKUST),11,63
2017-11-05,Late-Afternoon,Non-HKUST,50,283
2017-11-05,Late-Afternoon,Total,1588,14235
2017-11-05,Evening,Staff,18,52
2017-11-05,Evening,TPG,296,2360
2017-11-05,Evening,RPG,52,262
2017-11-05,Evening,UG,600,4380
2017-11-05,Evening,Alumni,11,143
2017-11-05,Evening,Others(HKUST),7,55
2017-11-05,Evening,Non-HKUST,20,103
2017-11-05,Evening,Total,1004,7355
2017-11-05,All-Periods,Staff,84,665
2017-11-05,All-Periods,TPG,517,12716
2017-11-05,All-Periods,RPG,219,1948
2017-11-05,All-Periods,UG,1183,20171
2017-11-05,All-Periods,Alumni,38,826
2017-11-05,All-Periods,Others(HKUST),14,294
2017-11-05,All-Periods,Non-HKUST,79,834
2017-11-05,All-Periods,Total,2134,37454
2017-11-06,Midnight,Staff,8,25
2017-11-06,Midnight,TPG,37,226
2017-11-06,Midnight,RPG,11,54
2017-11-06,Midnight,UG,165,1283
2017-11-06,Midnight,Alumni,2,9
2017-11-06,Midnight,Others(HKUST),6,49
2017-11-06,Midnight,Non-HKUST,5,23
2017-11-06,Midnight,Total,234,1669
2017-11-06,Early-Morning,Staff,14,37
2017-11-06,Early-Morning,TPG,3,31
2017-11-06,Early-Morning,RPG,5,8
2017-11-06,Early-Morning,UG,42,179
2017-11-06,Early-Morning,Alumni,1,1
2017-11-06,Early-Morning,Others(HKUST),3,73
2017-11-06,Early-Morning,Non-HKUST,4,13
2017-11-06,Early-Morning,Total,72,342
2017-11-06,Morning,Staff,133,962
2017-11-06,Morning,TPG,297,2339
2017-11-06,Morning,RPG,89,491
2017-11-06,Morning,UG,1064,6556
2017-11-06,Morning,Alumni,10,54
2017-11-06,Morning,Others(HKUST),12,97
2017-11-06,Morning,Non-HKUST,25,195
2017-11-06,Morning,Total,1630,10694
2017-11-06,Afternoon,Staff,188,1225
2017-11-06,Afternoon,TPG,660,7247
2017-11-06,Afternoon,RPG,151,1110
2017-11-06,Afternoon,UG,2707,22008
2017-11-06,Afternoon,Alumni,12,110
2017-11-06,Afternoon,Others(HKUST),13,114
2017-11-06,Afternoon,Non-HKUST,68,507
2017-11-06,Afternoon,Total,3799,32321
2017-11-06,Late-Afternoon,Staff,145,839
