Date,Period,User-Group,User-Count,WiFi-Conn
2021-02-01,Afternoon,Alumni,17,242
2021-02-01,Afternoon,Non-HKUST,90,571
2021-02-01,Afternoon,Others(HKUST),15,138
2021-02-01,Afternoon,RPG,202,1220
2021-02-01,Afternoon,Staff,320,2385
2021-02-01,Afternoon,TPG,125,2240
2021-02-01,Afternoon,Total,1385,14168
2021-02-01,Afternoon,UG,616,7372
2021-02-01,All-Periods,Alumni,21,448
2021-02-01,All-Periods,Non-HKUST,138,1514
2021-02-01,All-Periods,Others(HKUST),22,276
2021-02-01,All-Periods,RPG,483,3103
2021-02-01,All-Periods,Staff,512,5576
2021-02-01,All-Periods,TPG,152,4516
2021-02-01,All-Periods,Total,2338,31682
2021-02-01,All-Periods,UG,1010,16249
2021-02-01,Early-Morning,Alumni,0,0
2021-02-01,Early-Morning,Non-HKUST,2,5
2021-02-01,Early-Morning,Others(HKUST),3,5
2021-02-01,Early-Morning,RPG,0,0
2021-02-01,Early-Morning,Staff,15,28
2021-02-01,Early-Morning,TPG,0,0
2021-02-01,Early-Morning,Total,26,51
2021-02-01,Early-Morning,UG,6,13
2021-02-01,Evening,Alumni,0,0
2021-02-01,Evening,Non-HKUST,3,4
2021-02-01,Evening,Others(HKUST),3,8
2021-02-01,Evening,RPG,60,96
2021-02-01,Evening,Staff,20,47
2021-02-01,Evening,TPG,1,1
2021-02-01,Evening,Total,220,394
2021-02-01,Evening,UG,133,238
2021-02-01,Late-Afternoon,Alumni,11,100
2021-02-01,Late-Afternoon,Non-HKUST,72,346
2021-02-01,Late-Afternoon,Others(HKUST),12,41
2021-02-01,Late-Afternoon,RPG,258,952
2021-02-01,Late-Afternoon,Staff,188,1289
2021-02-01,Late-Afternoon,TPG,120,1445
2021-02-01,Late-Afternoon,Total,1220,8601
2021-02-01,Late-Afternoon,UG,559,4428
2021-02-01,Midnight,Alumni,0,0
2021-02-01,Midnight,Non-HKUST,0,0
2021-02-01,Midnight,Others(HKUST),0,0
2021-02-01,Midnight,RPG,0,0
2021-02-01,Midnight,Staff,1,14
2021-02-01,Midnight,TPG,0,0
2021-02-01,Midnight,Total,22,94
2021-02-01,Midnight,UG,21,80
2021-02-01,Morning,Alumni,12,115
2021-02-01,Morning,Non-HKUST,65,606
2021-02-01,Morning,Others(HKUST),12,107
2021-02-01,Morning,RPG,123,856
2021-02-01,Morning,Staff,203,1863
2021-02-01,Morning,TPG,70,899
2021-02-01,Morning,Total,841,8749
2021-02-01,Morning,UG,356,4303
2021-02-02,Afternoon,Alumni,14,184
2021-02-02,Afternoon,Non-HKUST,90,584
2021-02-02,Afternoon,Others(HKUST),21,246
2021-02-02,Afternoon,RPG,212,1405
2021-02-02,Afternoon,Staff,322,2456
2021-02-02,Afternoon,TPG,136,2245
2021-02-02,Afternoon,Total,1411,15242
2021-02-02,Afternoon,UG,616,8122
2021-02-02,All-Periods,Alumni,19,426
2021-02-02,All-Periods,Non-HKUST,148,1377
2021-02-02,All-Periods,Others(HKUST),25,381
2021-02-02,All-Periods,RPG,461,3021
2021-02-02,All-Periods,Staff,491,5155
2021-02-02,All-Periods,TPG,158,4683
2021-02-02,All-Periods,Total,2286,32557
2021-02-02,All-Periods,UG,984,17514
2021-02-02,Early-Morning,Alumni,0,0
2021-02-02,Early-Morning,Non-HKUST,3,13
2021-02-02,Early-Morning,Others(HKUST),2,8
2021-02-02,Early-Morning,RPG,1,1
2021-02-02,Early-Morning,Staff,14,31
2021-02-02,Early-Morning,TPG,1,1
2021-02-02,Early-Morning,Total,31,70
2021-02-02,Early-Morning,UG,10,16
2021-02-02,Evening,Alumni,0,0
2021-02-02,Evening,Non-HKUST,1,1
2021-02-02,Evening,Others(HKUST),4,10
2021-02-02,Evening,RPG,49,81
2021-02-02,Evening,Staff,20,27
2021-02-02,Evening,TPG,2,2
2021-02-02,Evening,Total,206,372
2021-02-02,Evening,UG,130,251
2021-02-02,Late-Afternoon,Alumni,9,61
2021-02-02,Late-Afternoon,Non-HKUST,68,398
2021-02-02,Late-Afternoon,Others(HKUST),12,36
2021-02-02,Late-Afternoon,RPG,239,1003
2021-02-02,Late-Afternoon,Staff,183,1024
2021-02-02,Late-Afternoon,TPG,116,1406
2021-02-02,Late-Afternoon,Total,1212,9161
2021-02-02,Late-Afternoon,UG,585,5233
2021-02-02,Midnight,Alumni,0,0
2021-02-02,Midnight,Non-HKUST,0,0
2021-02-02,Midnight,Others(HKUST),1,1
2021-02-02,Midnight,RPG,1,1
2021-02-02,Midnight,Staff,2,3
2021-02-02,Midnight,TPG,0,0
2021-02-02,Midnight,Total,21,36
2021-02-02,Midnight,UG,17,31
2021-02-02,Morning,Alumni,14,188
2021-02-02,Morning,Non-HKUST,65,394
2021-02-02,Morning,Others(HKUST),15,109
2021-02-02,Morning,RPG,105,561
2021-02-02,Morning,Staff,174,1656
2021-02-02,Morning,TPG,83,1121
2021-02-02,Morning,Total,789,8103
2021-02-02,Morning,UG,333,4074
2021-02-03,Afternoon,Alumni,14,216
2021-02-03,Afternoon,Non-HKUST,86,453
2021-02-03,Afternoon,Others(HKUST),18,92
2021-02-03,Afternoon,RPG,196,1177
2021-02-03,Afternoon,Staff,316,2057
2021-02-03,Afternoon,TPG,117,1718
2021-02-03,Afternoon,Total,1456,13965
2021-02-03,Afternoon,UG,709,8252
2021-02-03,All-Periods,Alumni,19,423
2021-02-03,All-Periods,Non-HKUST,127,1218
2021-02-03,All-Periods,Others(HKUST),23,214
