Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2016-11-01,1,Staff,0,0,0,0,0,0
2016-11-01,1,TPG,0,0,0,0,0,0
2016-11-01,1,RPG,0,0,0,0,0,0
2016-11-01,1,UG,0,0,0,0,0,0
2016-11-01,1,Alumni,0,0,0,0,0,0
2016-11-01,1,Others(HKUST),0,0,0,0,0,0
2016-11-01,1,Non-HKUST,0,0,0,0,0,0
2016-11-01,1,Total,0,0,0,0,0,0
2016-11-01,G,Staff,0,0,0,0,0,0
2016-11-01,G,TPG,0,0,0,0,0,0
2016-11-01,G,RPG,0,0,0,0,0,0
2016-11-01,G,UG,0,0,0,0,0,0
2016-11-01,G,Alumni,0,0,0,0,0,0
2016-11-01,G,Others(HKUST),0,0,0,0,0,0
2016-11-01,G,Non-HKUST,0,0,0,0,0,0
2016-11-01,G,Total,0,0,0,0,0,0
2016-11-01,LG1,Staff,0,0,0,0,0,0
2016-11-01,LG1,TPG,0,0,0,0,0,0
2016-11-01,LG1,RPG,0,0,0,0,0,0
2016-11-01,LG1,UG,0,0,0,0,0,0
2016-11-01,LG1,Alumni,0,0,0,0,0,0
2016-11-01,LG1,Others(HKUST),0,0,0,0,0,0
2016-11-01,LG1,Non-HKUST,0,0,0,0,0,0
2016-11-01,LG1,Total,0,0,0,0,0,0
2016-11-01,LG3,Staff,0,0,0,0,0,0
2016-11-01,LG3,TPG,0,0,0,0,0,0
2016-11-01,LG3,RPG,0,0,0,0,0,0
2016-11-01,LG3,UG,0,0,0,0,0,0
2016-11-01,LG3,Alumni,0,0,0,0,0,0
2016-11-01,LG3,Others(HKUST),0,0,0,0,0,0
2016-11-01,LG3,Non-HKUST,0,0,0,0,0,0
2016-11-01,LG3,Total,0,0,0,0,0,0
2016-11-01,LG4,Staff,0,0,0,0,0,0
2016-11-01,LG4,TPG,0,0,0,0,0,0
2016-11-01,LG4,RPG,0,0,0,0,0,0
2016-11-01,LG4,UG,0,0,0,0,0,0
2016-11-01,LG4,Alumni,0,0,0,0,0,0
2016-11-01,LG4,Others(HKUST),0,0,0,0,0,0
2016-11-01,LG4,Non-HKUST,0,0,0,0,0,0
2016-11-01,LG4,Total,0,0,0,0,0,0
2016-11-01,All-Floors,Staff,0,0,0,0,0,0
2016-11-01,All-Floors,TPG,0,0,0,0,0,0
2016-11-01,All-Floors,RPG,0,0,0,0,0,0
2016-11-01,All-Floors,UG,0,0,0,0,0,0
2016-11-01,All-Floors,Alumni,0,0,0,0,0,0
2016-11-01,All-Floors,Others(HKUST),0,0,0,0,0,0
2016-11-01,All-Floors,Non-HKUST,0,0,0,0,0,0
2016-11-01,All-Floors,Total,0,0,0,0,0,0
2016-11-02,1,Staff,0,0,0,0,0,0
2016-11-02,1,TPG,0,0,0,0,0,0
2016-11-02,1,RPG,0,0,0,0,0,0
2016-11-02,1,UG,0,0,0,0,0,0
2016-11-02,1,Alumni,0,0,0,0,0,0
2016-11-02,1,Others(HKUST),0,0,0,0,0,0
2016-11-02,1,Non-HKUST,0,0,0,0,0,0
2016-11-02,1,Total,0,0,0,0,0,0
2016-11-02,G,Staff,0,0,0,0,0,0
2016-11-02,G,TPG,0,0,0,0,0,0
2016-11-02,G,RPG,0,0,0,0,0,0
2016-11-02,G,UG,0,0,0,0,0,0
2016-11-02,G,Alumni,0,0,0,0,0,0
2016-11-02,G,Others(HKUST),0,0,0,0,0,0
2016-11-02,G,Non-HKUST,0,0,0,0,0,0
2016-11-02,G,Total,0,0,0,0,0,0
2016-11-02,LG1,Staff,0,0,0,0,0,0
2016-11-02,LG1,TPG,0,0,0,0,0,0
2016-11-02,LG1,RPG,0,0,0,0,0,0
2016-11-02,LG1,UG,0,0,0,0,0,0
2016-11-02,LG1,Alumni,0,0,0,0,0,0
2016-11-02,LG1,Others(HKUST),0,0,0,0,0,0
2016-11-02,LG1,Non-HKUST,0,0,0,0,0,0
2016-11-02,LG1,Total,0,0,0,0,0,0
2016-11-02,LG3,Staff,0,0,0,0,0,0
2016-11-02,LG3,TPG,0,0,0,0,0,0
2016-11-02,LG3,RPG,0,0,0,0,0,0
2016-11-02,LG3,UG,0,0,0,0,0,0
2016-11-02,LG3,Alumni,0,0,0,0,0,0
2016-11-02,LG3,Others(HKUST),0,0,0,0,0,0
2016-11-02,LG3,Non-HKUST,0,0,0,0,0,0
2016-11-02,LG3,Total,0,0,0,0,0,0
2016-11-02,LG4,Staff,0,0,0,0,0,0
2016-11-02,LG4,TPG,0,0,0,0,0,0
2016-11-02,LG4,RPG,0,0,0,0,0,0
2016-11-02,LG4,UG,0,0,0,0,0,0
2016-11-02,LG4,Alumni,0,0,0,0,0,0
2016-11-02,LG4,Others(HKUST),0,0,0,0,0,0
2016-11-02,LG4,Non-HKUST,0,0,0,0,0,0
2016-11-02,LG4,Total,0,0,0,0,0,0
2016-11-02,All-Floors,Staff,0,0,0,0,0,0
2016-11-02,All-Floors,TPG,0,0,0,0,0,0
2016-11-02,All-Floors,RPG,0,0,0,0,0,0
2016-11-02,All-Floors,UG,0,0,0,0,0,0
2016-11-02,All-Floors,Alumni,0,0,0,0,0,0
2016-11-02,All-Floors,Others(HKUST),0,0,0,0,0,0
2016-11-02,All-Floors,Non-HKUST,0,0,0,0,0,0
2016-11-02,All-Floors,Total,0,0,0,0,0,0
2016-11-03,1,Staff,0,0,0,0,0,0
2016-11-03,1,TPG,0,0,0,0,0,0
2016-11-03,1,RPG,0,0,0,0,0,0
2016-11-03,1,UG,0,0,0,0,0,0
2016-11-03,1,Alumni,0,0,0,0,0,0
2016-11-03,1,Others(HKUST),0,0,0,0,0,0
2016-11-03,1,Non-HKUST,0,0,0,0,0,0
2016-11-03,1,Total,0,0,0,0,0,0
2016-11-03,G,Staff,0,0,0,0,0,0
2016-11-03,G,TPG,0,0,0,0,0,0
2016-11-03,G,RPG,0,0,0,0,0,0
2016-11-03,G,UG,0,0,0,0,0,0
2016-11-03,G,Alumni,0,0,0,0,0,0
2016-11-03,G,Others(HKUST),0,0,0,0,0,0
2016-11-03,G,Non-HKUST,0,0,0,0,0,0
2016-11-03,G,Total,0,0,0,0,0,0
2016-11-03,LG1,Staff,0,0,0,0,0,0
2016-11-03,LG1,TPG,0,0,0,0,0,0
2016-11-03,LG1,RPG,0,0,0,0,0,0
2016-11-03,LG1,UG,0,0,0,0,0,0
2016-11-03,LG1,Alumni,0,0,0,0,0,0
2016-11-03,LG1,Others(HKUST),0,0,0,0,0,0
2016-11-03,LG1,Non-HKUST,0,0,0,0,0,0
2016-11-03,LG1,Total,0,0,0,0,0,0
2016-11-03,LG3,Staff,0,0,0,0,0,0
2016-11-03,LG3,TPG,0,0,0,0,0,0
2016-11-03,LG3,RPG,0,0,0,0,0,0
2016-11-03,LG3,UG,0,0,0,0,0,0
2016-11-03,LG3,Alumni,0,0,0,0,0,0
2016-11-03,LG3,Others(HKUST),0,0,0,0,0,0
2016-11-03,LG3,Non-HKUST,0,0,0,0,0,0
2016-11-03,LG3,Total,0,0,0,0,0,0
2016-11-03,LG4,Staff,0,0,0,0,0,0
2016-11-03,LG4,TPG,0,0,0,0,0,0
2016-11-03,LG4,RPG,0,0,0,0,0,0
2016-11-03,LG4,UG,0,0,0,0,0,0
2016-11-03,LG4,Alumni,0,0,0,0,0,0
2016-11-03,LG4,Others(HKUST),0,0,0,0,0,0
2016-11-03,LG4,Non-HKUST,0,0,0,0,0,0
2016-11-03,LG4,Total,0,0,0,0,0,0
2016-11-03,All-Floors,Staff,0,0,0,0,0,0
2016-11-03,All-Floors,TPG,0,0,0,0,0,0
2016-11-03,All-Floors,RPG,0,0,0,0,0,0
2016-11-03,All-Floors,UG,0,0,0,0,0,0
2016-11-03,All-Floors,Alumni,0,0,0,0,0,0
2016-11-03,All-Floors,Others(HKUST),0,0,0,0,0,0
2016-11-03,All-Floors,Non-HKUST,0,0,0,0,0,0
2016-11-03,All-Floors,Total,0,0,0,0,0,0
2016-11-04,1,Staff,2,2,63141,1464416,10852384,12316800
2016-11-04,1,TPG,0,0,0,0,0,0
2016-11-04,1,RPG,0,0,0,0,0,0
2016-11-04,1,UG,0,0,0,0,0,0
2016-11-04,1,Alumni,0,0,0,0,0,0
2016-11-04,1,Others(HKUST),0,0,0,0,0,0
2016-11-04,1,Non-HKUST,0,0,0,0,0,0
2016-11-04,1,Total,2,2,63141,1464416,10852384,12316800
2016-11-04,G,Staff,0,0,0,0,0,0
