Date,Period,User-Group,User-Count,WiFi-Conn
2021-04-01,Afternoon,Alumni,24,254
2021-04-01,Afternoon,Non-HKUST,114,520
2021-04-01,Afternoon,Others(HKUST),16,349
2021-04-01,Afternoon,RPG,263,1349
2021-04-01,Afternoon,Staff,406,2299
2021-04-01,Afternoon,TPG,171,2766
2021-04-01,Afternoon,Total,1569,14431
2021-04-01,Afternoon,UG,575,6894
2021-04-01,All-Periods,Alumni,32,602
2021-04-01,All-Periods,Non-HKUST,161,1333
2021-04-01,All-Periods,Others(HKUST),21,654
2021-04-01,All-Periods,RPG,586,3339
2021-04-01,All-Periods,Staff,647,5546
2021-04-01,All-Periods,TPG,232,7440
2021-04-01,All-Periods,Total,2676,33859
2021-04-01,All-Periods,UG,997,14945
2021-04-01,Early-Morning,Alumni,0,0
2021-04-01,Early-Morning,Non-HKUST,6,12
2021-04-01,Early-Morning,Others(HKUST),2,5
2021-04-01,Early-Morning,RPG,6,7
2021-04-01,Early-Morning,Staff,21,67
2021-04-01,Early-Morning,TPG,0,0
2021-04-01,Early-Morning,Total,55,129
2021-04-01,Early-Morning,UG,20,38
2021-04-01,Evening,Alumni,6,38
2021-04-01,Evening,Non-HKUST,20,46
2021-04-01,Evening,Others(HKUST),3,11
2021-04-01,Evening,RPG,94,251
2021-04-01,Evening,Staff,29,213
2021-04-01,Evening,TPG,79,750
2021-04-01,Evening,Total,448,2286
2021-04-01,Evening,UG,217,977
2021-04-01,Late-Afternoon,Alumni,19,151
2021-04-01,Late-Afternoon,Non-HKUST,85,436
2021-04-01,Late-Afternoon,Others(HKUST),9,48
2021-04-01,Late-Afternoon,RPG,299,1139
2021-04-01,Late-Afternoon,Staff,226,1388
2021-04-01,Late-Afternoon,TPG,164,2829
2021-04-01,Late-Afternoon,Total,1303,11252
2021-04-01,Late-Afternoon,UG,501,5261
2021-04-01,Midnight,Alumni,0,0
2021-04-01,Midnight,Non-HKUST,0,0
2021-04-01,Midnight,Others(HKUST),0,0
2021-04-01,Midnight,RPG,2,2
2021-04-01,Midnight,Staff,0,0
2021-04-01,Midnight,TPG,0,0
2021-04-01,Midnight,Total,27,37
2021-04-01,Midnight,UG,25,35
2021-04-01,Morning,Alumni,16,169
2021-04-01,Morning,Non-HKUST,46,343
2021-04-01,Morning,Others(HKUST),10,262
2021-04-01,Morning,RPG,118,623
2021-04-01,Morning,Staff,226,1633
2021-04-01,Morning,TPG,91,1217
2021-04-01,Morning,Total,807,6141
2021-04-01,Morning,UG,300,1894
2021-04-02,Afternoon,Alumni,25,263
2021-04-02,Afternoon,Non-HKUST,79,324
2021-04-02,Afternoon,Others(HKUST),9,28
2021-04-02,Afternoon,RPG,179,683
2021-04-02,Afternoon,Staff,79,334
2021-04-02,Afternoon,TPG,132,1922
2021-04-02,Afternoon,Total,929,7903
2021-04-02,Afternoon,UG,426,4349
2021-04-02,All-Periods,Alumni,29,531
2021-04-02,All-Periods,Non-HKUST,113,809
2021-04-02,All-Periods,Others(HKUST),12,76
2021-04-02,All-Periods,RPG,419,1399
2021-04-02,All-Periods,Staff,187,847
2021-04-02,All-Periods,TPG,173,3637
2021-04-02,All-Periods,Total,1686,15788
2021-04-02,All-Periods,UG,753,8489
2021-04-02,Early-Morning,Alumni,0,0
2021-04-02,Early-Morning,Non-HKUST,1,1
2021-04-02,Early-Morning,Others(HKUST),2,9
2021-04-02,Early-Morning,RPG,3,3
2021-04-02,Early-Morning,Staff,9,10
2021-04-02,Early-Morning,TPG,0,0
2021-04-02,Early-Morning,Total,31,49
2021-04-02,Early-Morning,UG,16,26
2021-04-02,Evening,Alumni,1,1
2021-04-02,Evening,Non-HKUST,5,11
2021-04-02,Evening,Others(HKUST),5,15
2021-04-02,Evening,RPG,50,70
2021-04-02,Evening,Staff,16,27
2021-04-02,Evening,TPG,8,16
2021-04-02,Evening,Total,198,315
2021-04-02,Evening,UG,113,175
2021-04-02,Late-Afternoon,Alumni,20,275
2021-04-02,Late-Afternoon,Non-HKUST,76,417
2021-04-02,Late-Afternoon,Others(HKUST),6,16
2021-04-02,Late-Afternoon,RPG,218,572
2021-04-02,Late-Afternoon,Staff,92,407
2021-04-02,Late-Afternoon,TPG,142,1767
2021-04-02,Late-Afternoon,Total,971,7253
2021-04-02,Late-Afternoon,UG,417,3799
2021-04-02,Midnight,Alumni,0,0
2021-04-02,Midnight,Non-HKUST,2,3
2021-04-02,Midnight,Others(HKUST),0,0
2021-04-02,Midnight,RPG,1,1
2021-04-02,Midnight,Staff,0,0
2021-04-02,Midnight,TPG,0,0
2021-04-02,Midnight,Total,22,30
2021-04-02,Midnight,UG,19,26
2021-04-02,Morning,Alumni,1,1
2021-04-02,Morning,Non-HKUST,10,66
2021-04-02,Morning,Others(HKUST),5,22
2021-04-02,Morning,RPG,58,81
2021-04-02,Morning,Staff,36,73
2021-04-02,Morning,TPG,10,15
2021-04-02,Morning,Total,253,477
2021-04-02,Morning,UG,133,219
2021-04-03,Afternoon,Alumni,23,479
2021-04-03,Afternoon,Non-HKUST,101,604
2021-04-03,Afternoon,Others(HKUST),6,36
