Date,Period,User-Group,User-Count,WiFi-Conn
2015-03-01,Midnight,Staff,5,49
2015-03-01,Midnight,TPG,21,106
2015-03-01,Midnight,RPG,11,57
2015-03-01,Midnight,UG,130,920
2015-03-01,Midnight,Alumni,0,0
2015-03-01,Midnight,Others(HKUST),4,36
2015-03-01,Midnight,Non-HKUST,2,7
2015-03-01,Midnight,Total,173,1175
2015-03-01,Early-Morning,Staff,5,46
2015-03-01,Early-Morning,TPG,2,4
2015-03-01,Early-Morning,RPG,2,16
2015-03-01,Early-Morning,UG,31,104
2015-03-01,Early-Morning,Alumni,0,0
2015-03-01,Early-Morning,Others(HKUST),4,33
2015-03-01,Early-Morning,Non-HKUST,1,1
2015-03-01,Early-Morning,Total,45,204
2015-03-01,Morning,Staff,30,127
2015-03-01,Morning,TPG,173,1107
2015-03-01,Morning,RPG,61,385
2015-03-01,Morning,UG,318,2312
2015-03-01,Morning,Alumni,14,79
2015-03-01,Morning,Others(HKUST),7,70
2015-03-01,Morning,Non-HKUST,17,85
2015-03-01,Morning,Total,620,4165
2015-03-01,Afternoon,Staff,51,321
2015-03-01,Afternoon,TPG,352,3951
2015-03-01,Afternoon,RPG,134,1015
2015-03-01,Afternoon,UG,773,7585
2015-03-01,Afternoon,Alumni,45,451
2015-03-01,Afternoon,Others(HKUST),11,182
2015-03-01,Afternoon,Non-HKUST,40,328
2015-03-01,Afternoon,Total,1406,13833
2015-03-01,Late-Afternoon,Staff,44,250
2015-03-01,Late-Afternoon,TPG,364,3823
2015-03-01,Late-Afternoon,RPG,123,1020
2015-03-01,Late-Afternoon,UG,873,8569
2015-03-01,Late-Afternoon,Alumni,47,567
2015-03-01,Late-Afternoon,Others(HKUST),13,165
2015-03-01,Late-Afternoon,Non-HKUST,48,332
2015-03-01,Late-Afternoon,Total,1512,14726
2015-03-01,Evening,Staff,17,132
2015-03-01,Evening,TPG,196,1554
2015-03-01,Evening,RPG,63,428
2015-03-01,Evening,UG,563,4119
2015-03-01,Evening,Alumni,16,75
2015-03-01,Evening,Others(HKUST),5,76
2015-03-01,Evening,Non-HKUST,23,76
2015-03-01,Evening,Total,883,6460
2015-03-01,All-Periods,Staff,92,917
2015-03-01,All-Periods,TPG,427,10396
2015-03-01,All-Periods,RPG,201,2893
2015-03-01,All-Periods,UG,1185,23350
2015-03-01,All-Periods,Alumni,55,1165
2015-03-01,All-Periods,Others(HKUST),14,520
2015-03-01,All-Periods,Non-HKUST,68,823
2015-03-01,All-Periods,Total,2042,40064
2015-03-02,Midnight,Staff,5,60
2015-03-02,Midnight,TPG,24,131
2015-03-02,Midnight,RPG,11,36
2015-03-02,Midnight,UG,182,1126
2015-03-02,Midnight,Alumni,0,0
2015-03-02,Midnight,Others(HKUST),4,49
2015-03-02,Midnight,Non-HKUST,4,7
2015-03-02,Midnight,Total,230,1409
2015-03-02,Early-Morning,Staff,8,62
2015-03-02,Early-Morning,TPG,8,21
2015-03-02,Early-Morning,RPG,2,3
2015-03-02,Early-Morning,UG,39,174
2015-03-02,Early-Morning,Alumni,0,0
2015-03-02,Early-Morning,Others(HKUST),4,72
2015-03-02,Early-Morning,Non-HKUST,1,1
2015-03-02,Early-Morning,Total,62,333
2015-03-02,Morning,Staff,126,1381
2015-03-02,Morning,TPG,261,4019
2015-03-02,Morning,RPG,96,1292
2015-03-02,Morning,UG,1279,12691
2015-03-02,Morning,Alumni,12,163
2015-03-02,Morning,Others(HKUST),13,249
2015-03-02,Morning,Non-HKUST,34,228
2015-03-02,Morning,Total,1821,20023
2015-03-02,Afternoon,Staff,190,4216
2015-03-02,Afternoon,TPG,555,24760
2015-03-02,Afternoon,RPG,183,5289
2015-03-02,Afternoon,UG,2668,58206
2015-03-02,Afternoon,Alumni,16,433
2015-03-02,Afternoon,Others(HKUST),22,705
2015-03-02,Afternoon,Non-HKUST,58,946
2015-03-02,Afternoon,Total,3692,94555
2015-03-02,Late-Afternoon,Staff,119,2113
2015-03-02,Late-Afternoon,TPG,613,19922
2015-03-02,Late-Afternoon,RPG,202,3649
2015-03-02,Late-Afternoon,UG,2424,51701
2015-03-02,Late-Afternoon,Alumni,20,423
2015-03-02,Late-Afternoon,Others(HKUST),20,622
2015-03-02,Late-Afternoon,Non-HKUST,51,639
2015-03-02,Late-Afternoon,Total,3449,79069
2015-03-02,Evening,Staff,24,127
2015-03-02,Evening,TPG,272,2147
2015-03-02,Evening,RPG,118,964
2015-03-02,Evening,UG,1069,9438
2015-03-02,Evening,Alumni,13,88
2015-03-02,Evening,Others(HKUST),8,116
2015-03-02,Evening,Non-HKUST,24,153
2015-03-02,Evening,Total,1528,13033
2015-03-02,All-Periods,Staff,264,7957
2015-03-02,All-Periods,TPG,726,50996
2015-03-02,All-Periods,RPG,333,11231
2015-03-02,All-Periods,UG,4001,133309
2015-03-02,All-Periods,Alumni,33,1107
2015-03-02,All-Periods,Others(HKUST),29,1802
2015-03-02,All-Periods,Non-HKUST,92,1974
2015-03-02,All-Periods,Total,5478,208376
2015-03-03,Midnight,Staff,4,14
2015-03-03,Midnight,TPG,36,119
2015-03-03,Midnight,RPG,10,80
2015-03-03,Midnight,UG,247,1112
2015-03-03,Midnight,Alumni,0,0
2015-03-03,Midnight,Others(HKUST),4,28
2015-03-03,Midnight,Non-HKUST,6,21
2015-03-03,Midnight,Total,307,1374
2015-03-03,Early-Morning,Staff,10,36
2015-03-03,Early-Morning,TPG,3,6
2015-03-03,Early-Morning,RPG,3,10
2015-03-03,Early-Morning,UG,53,215
2015-03-03,Early-Morning,Alumni,0,0
2015-03-03,Early-Morning,Others(HKUST),3,29
2015-03-03,Early-Morning,Non-HKUST,4,8
2015-03-03,Early-Morning,Total,76,304
2015-03-03,Morning,Staff,127,752
2015-03-03,Morning,TPG,250,1670
2015-03-03,Morning,RPG,109,697
2015-03-03,Morning,UG,1144,6013
2015-03-03,Morning,Alumni,10,48
2015-03-03,Morning,Others(HKUST),17,206
2015-03-03,Morning,Non-HKUST,23,64
2015-03-03,Morning,Total,1680,9450
2015-03-03,Afternoon,Staff,193,1419
2015-03-03,Afternoon,TPG,577,7069
2015-03-03,Afternoon,RPG,173,1505
2015-03-03,Afternoon,UG,2456,20079
2015-03-03,Afternoon,Alumni,19,178
2015-03-03,Afternoon,Others(HKUST),25,272
2015-03-03,Afternoon,Non-HKUST,50,298
2015-03-03,Afternoon,Total,3493,30820
2015-03-03,Late-Afternoon,Staff,144,1050
2015-03-03,Late-Afternoon,TPG,623,7503
2015-03-03,Late-Afternoon,RPG,182,1610
2015-03-03,Late-Afternoon,UG,2294,20803
2015-03-03,Late-Afternoon,Alumni,20,208
2015-03-03,Late-Afternoon,Others(HKUST),16,266
2015-03-03,Late-Afternoon,Non-HKUST,50,303
2015-03-03,Late-Afternoon,Total,3329,31743
2015-03-03,Evening,Staff,41,221
2015-03-03,Evening,TPG,310,2483
2015-03-03,Evening,RPG,116,691
2015-03-03,Evening,UG,1072,7865
2015-03-03,Evening,Alumni,14,101
2015-03-03,Evening,Others(HKUST),7,124
2015-03-03,Evening,Non-HKUST,21,97
2015-03-03,Evening,Total,1581,11582
2015-03-03,All-Periods,Staff,284,3466
2015-03-03,All-Periods,TPG,763,18786
2015-03-03,All-Periods,RPG,315,4568
2015-03-03,All-Periods,UG,3779,55972
2015-03-03,All-Periods,Alumni,33,533
2015-03-03,All-Periods,Others(HKUST),30,903
2015-03-03,All-Periods,Non-HKUST,80,789
2015-03-03,All-Periods,Total,5284,85017
2015-03-04,Midnight,Staff,5,26
2015-03-04,Midnight,TPG,44,193
2015-03-04,Midnight,RPG,14,70
2015-03-04,Midnight,UG,274,1397
2015-03-04,Midnight,Alumni,2,15
2015-03-04,Midnight,Others(HKUST),3,38
2015-03-04,Midnight,Non-HKUST,1,4
2015-03-04,Midnight,Total,343,1743
2015-03-04,Early-Morning,Staff,9,26
2015-03-04,Early-Morning,TPG,4,12
2015-03-04,Early-Morning,RPG,2,6
2015-03-04,Early-Morning,UG,40,179
2015-03-04,Early-Morning,Alumni,0,0
2015-03-04,Early-Morning,Others(HKUST),3,43
2015-03-04,Early-Morning,Non-HKUST,0,0
2015-03-04,Early-Morning,Total,58,266
2015-03-04,Morning,Staff,136,789
2015-03-04,Morning,TPG,313,2084
2015-03-04,Morning,RPG,107,684
2015-03-04,Morning,UG,1198,6492
2015-03-04,Morning,Alumni,10,43
2015-03-04,Morning,Others(HKUST),13,123
2015-03-04,Morning,Non-HKUST,22,94
2015-03-04,Morning,Total,1799,10309
2015-03-04,Afternoon,Staff,191,1281
2015-03-04,Afternoon,TPG,548,6250
2015-03-04,Afternoon,RPG,171,1414
2015-03-04,Afternoon,UG,2473,19321
2015-03-04,Afternoon,Alumni,14,158
2015-03-04,Afternoon,Others(HKUST),19,219
2015-03-04,Afternoon,Non-HKUST,52,253
2015-03-04,Afternoon,Total,3468,28896
2015-03-04,Late-Afternoon,Staff,136,855
2015-03-04,Late-Afternoon,TPG,556,6305
2015-03-04,Late-Afternoon,RPG,193,1500
2015-03-04,Late-Afternoon,UG,2371,21174
2015-03-04,Late-Afternoon,Alumni,19,148
2015-03-04,Late-Afternoon,Others(HKUST),10,150
2015-03-04,Late-Afternoon,Non-HKUST,44,255
2015-03-04,Late-Afternoon,Total,3329,30387
2015-03-04,Evening,Staff,32,163
2015-03-04,Evening,TPG,250,1902
2015-03-04,Evening,RPG,133,807
2015-03-04,Evening,UG,1123,8585
2015-03-04,Evening,Alumni,15,144
2015-03-04,Evening,Others(HKUST),5,66
2015-03-04,Evening,Non-HKUST,11,35
2015-03-04,Evening,Total,1569,11702
2015-03-04,All-Periods,Staff,289,3119
2015-03-04,All-Periods,TPG,730,16695
2015-03-04,All-Periods,RPG,332,4454
2015-03-04,All-Periods,UG,3853,57002
2015-03-04,All-Periods,Alumni,32,506
2015-03-04,All-Periods,Others(HKUST),23,623
2015-03-04,All-Periods,Non-HKUST,78,641
2015-03-04,All-Periods,Total,5337,83040
2015-03-05,Midnight,Staff,2,2
2015-03-05,Midnight,TPG,33,113
2015-03-05,Midnight,RPG,13,74
2015-03-05,Midnight,UG,275,1638
2015-03-05,Midnight,Alumni,0,0
2015-03-05,Midnight,Others(HKUST),3,34
2015-03-05,Midnight,Non-HKUST,1,1
