Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2020-08-01,1,Alumni,0,0,0,0,0,0
2020-08-01,1,Non-HKUST,0,0,0,0,0,0
2020-08-01,1,Others(HKUST),1,2,172798,7595712,6107002,13702714
2020-08-01,1,RPG,0,0,0,0,0,0
2020-08-01,1,Staff,4,28,257039,1222379624,177952628,1400332252
2020-08-01,1,TPG,0,0,0,0,0,0
2020-08-01,1,Total,5,30,429837,1229975336,184059630,1414034966
2020-08-01,1,UG,0,0,0,0,0,0
2020-08-01,All-Floors,Alumni,2,2,0,28042026,2420091,30462117
2020-08-01,All-Floors,Non-HKUST,1,1,719,254963,165642,420605
2020-08-01,All-Floors,Others(HKUST),6,39,1399838,44666838711,6888791570,51555630281
2020-08-01,All-Floors,RPG,69,81,4317,3822955678,124243291,3947198969
2020-08-01,All-Floors,Staff,36,69,450545,25230619006,7205991425,32436610431
2020-08-01,All-Floors,TPG,5,8,6300,337994577,23777569,361772146
2020-08-01,All-Floors,Total,160,296,1947210,89903373547,17268685915,107172059462
2020-08-01,All-Floors,UG,41,96,85491,15816668586,3023296327,18839964913
2020-08-01,G,Alumni,0,0,0,0,0,0
2020-08-01,G,Non-HKUST,0,0,0,0,0,0
2020-08-01,G,Others(HKUST),2,4,345596,232378252,52638174,285016426
2020-08-01,G,RPG,2,2,0,6445157,1191985,7637142
2020-08-01,G,Staff,7,8,172798,23604148727,6477011550,30081160277
2020-08-01,G,TPG,0,0,0,0,0,0
2020-08-01,G,Total,15,18,518575,23969396736,6538319468,30507716204
2020-08-01,G,UG,4,4,181,126424600,7477759,133902359
2020-08-01,LG1,Alumni,0,0,0,0,0,0
2020-08-01,LG1,Non-HKUST,1,1,719,254963,165642,420605
2020-08-01,LG1,Others(HKUST),1,8,691192,17737058097,2901215627,20638273724
2020-08-01,LG1,RPG,0,0,0,0,0,0
2020-08-01,LG1,Staff,3,3,360,11606659,2524251,14130910
2020-08-01,LG1,TPG,0,0,0,0,0,0
2020-08-01,LG1,Total,7,14,692992,17775408521,2920483983,20695892504
2020-08-01,LG1,UG,2,2,721,26488802,16578463,43067265
2020-08-01,LG3,Alumni,0,0,0,0,0,0
2020-08-01,LG3,Non-HKUST,0,0,0,0,0,0
2020-08-01,LG3,Others(HKUST),3,18,16554,1791255107,61119255,1852374362
2020-08-01,LG3,RPG,46,51,3778,1780256403,63858655,1844115058
2020-08-01,LG3,Staff,17,21,19629,243475933,539334359,782810292
2020-08-01,LG3,TPG,4,5,4320,277410480,19917816,297328296
2020-08-01,LG3,Total,94,126,66958,7053894987,1462486350,8516381337
2020-08-01,LG3,UG,24,31,22677,2961497064,778256265,3739753329
2020-08-01,LG4,Alumni,2,2,0,28042026,2420091,30462117
2020-08-01,LG4,Non-HKUST,0,0,0,0,0,0
2020-08-01,LG4,Others(HKUST),4,7,173698,24898551543,3867711512,28766263055
2020-08-01,LG4,RPG,26,28,539,2036254118,59192651,2095446769
2020-08-01,LG4,Staff,9,9,719,149008063,9168637,158176700
2020-08-01,LG4,TPG,3,3,1980,60584097,3859753,64443850
2020-08-01,LG4,Total,64,108,238848,39874697967,6163336484,46038034451
2020-08-01,LG4,UG,20,59,61912,12702258120,2220983840,14923241960
2020-08-02,1,Alumni,0,0,0,0,0,0
2020-08-02,1,Non-HKUST,0,0,0,0,0,0
2020-08-02,1,Others(HKUST),1,2,172798,12374768,9659276,22034044
2020-08-02,1,RPG,1,1,720,5540,3475,9015
2020-08-02,1,Staff,2,22,163797,624801785,94820817,719622602
2020-08-02,1,TPG,0,0,0,0,0,0
2020-08-02,1,Total,4,25,337315,637182093,104483568,741665661
2020-08-02,1,UG,0,0,0,0,0,0
2020-08-02,All-Floors,Alumni,2,2,0,44734270,4072531,48806801
2020-08-02,All-Floors,Non-HKUST,0,0,0,0,0,0
2020-08-02,All-Floors,Others(HKUST),6,25,1468405,51994927891,8222607227,60217535118
2020-08-02,All-Floors,RPG,65,84,14760,8060842928,400504240,8461347168
2020-08-02,All-Floors,Staff,22,56,516933,72030749662,19740082960,91770832622
2020-08-02,All-Floors,TPG,1,2,1979,1090223212,29447274,1119670486
2020-08-02,All-Floors,Total,142,267,2058054,147536508861,31349742280,178886251141
2020-08-02,All-Floors,UG,46,98,55977,14315030898,2953028048,17268058946
2020-08-02,G,Alumni,0,0,0,0,0,0
2020-08-02,G,Non-HKUST,0,0,0,0,0,0
2020-08-02,G,Others(HKUST),2,4,345596,351653168,66567556,418220724
2020-08-02,G,RPG,1,1,0,30168086,2632752,32800838
2020-08-02,G,Staff,6,12,345577,71365433163,19639181228,91004614391
2020-08-02,G,TPG,0,0,0,0,0,0
2020-08-02,G,Total,11,19,691173,71747672810,19708657287,91456330097
2020-08-02,G,UG,2,2,0,418393,275751,694144
2020-08-02,LG1,Alumni,0,0,0,0,0,0
2020-08-02,LG1,Non-HKUST,0,0,0,0,0,0
2020-08-02,LG1,Others(HKUST),1,11,776853,26255621891,4267605938,30523227829
2020-08-02,LG1,RPG,1,2,0,261455,80245,341700
2020-08-02,LG1,Staff,5,10,6660,2505300,1585414,4090714
2020-08-02,LG1,TPG,0,0,0,0,0,0
2020-08-02,LG1,Total,9,25,784233,26258873647,4269656964,30528530611
2020-08-02,LG1,UG,2,2,720,485001,385367,870368
2020-08-02,LG3,Alumni,1,1,0,99085,21143,120228
2020-08-02,LG3,Non-HKUST,0,0,0,0,0,0
2020-08-02,LG3,Others(HKUST),1,1,0,372546210,3999386,376545596
2020-08-02,LG3,RPG,41,49,11159,3612974617,246280991,3859255608
2020-08-02,LG3,Staff,5,7,899,8381697,1855674,10237371
2020-08-02,LG3,TPG,1,2,1979,1090223212,29447274,1119670486
2020-08-02,LG3,Total,78,96,26440,9129841114,2812468521,11942309635
2020-08-02,LG3,UG,29,36,12403,4045616293,2530864053,6576480346
2020-08-02,LG4,Alumni,1,1,0,44635185,4051388,48686573
2020-08-02,LG4,Non-HKUST,0,0,0,0,0,0
2020-08-02,LG4,Others(HKUST),3,7,173158,25002731854,3874775071,28877506925
