Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2022-05-01,1,Alumni,0,0,0,0,0,0
2022-05-01,1,Non-HKUST,3,3,35,0,0,0
2022-05-01,1,Others(HKUST),2,2,30,6626,11319,17945
2022-05-01,1,RPG,58,65,1025,35333399,371112922,406446321
2022-05-01,1,Staff,17,21,38467,4382463,85958143,90340606
2022-05-01,1,TPG,15,19,1300,92431,225754,318185
2022-05-01,1,Total,161,187,45010,40329440,466723755,507053195
2022-05-01,1,UG,66,77,4153,514521,9415617,9930138
2022-05-01,All-Floors,Alumni,6,29,3803,73352678,280975598,354328276
2022-05-01,All-Floors,Non-HKUST,28,263,383917,1951622182,17790083737,19741705919
2022-05-01,All-Floors,Others(HKUST),14,49,278434,31307780,1275231257,1306539037
2022-05-01,All-Floors,RPG,285,1659,876163,1137716878,29699379062,30837095940
2022-05-01,All-Floors,Staff,96,301,96702,65955071,1898242475,1964197546
2022-05-01,All-Floors,TPG,88,1929,2342928,3214449913,61090789496,64305239409
2022-05-01,All-Floors,Total,1085,12439,11094379,19201918320,395275742351,414477660671
2022-05-01,All-Floors,UG,568,8209,7112432,12727513818,283241040726,295968554544
2022-05-01,G,Alumni,2,2,5,0,0,0
2022-05-01,G,Non-HKUST,3,3,85,6624,7640,14264
2022-05-01,G,Others(HKUST),4,5,82876,6529806,1189159802,1195689608
2022-05-01,G,RPG,17,17,386,41206,83598,124804
2022-05-01,G,Staff,14,18,1507,755856,3820061,4575917
2022-05-01,G,TPG,11,12,1061,429715,36907195,37336910
2022-05-01,G,Total,96,118,88978,8868039,1234968967,1243837006
2022-05-01,G,UG,45,61,3058,1104832,4990671,6095503
2022-05-01,LG1,Alumni,0,0,0,0,0,0
2022-05-01,LG1,Non-HKUST,17,233,383034,1951428274,17787944165,19739372439
2022-05-01,LG1,Others(HKUST),1,4,154302,20493909,60219411,80713320
2022-05-01,LG1,RPG,38,986,848173,1051877474,27889856597,28941734071
2022-05-01,LG1,Staff,9,47,45320,21602717,795860837,817463554
2022-05-01,LG1,TPG,58,1760,2335513,3104275869,58681529413,61785805282
2022-05-01,LG1,Total,325,9434,10700758,18343531233,378167107411,396510638644
2022-05-01,LG1,UG,202,6404,6934416,12193852990,272951696988,285145549978
2022-05-01,LG3,Alumni,2,5,65,7879,70444,78323
2022-05-01,LG3,Non-HKUST,9,12,265,39446,39434,78880
2022-05-01,LG3,Others(HKUST),8,23,1621,92782,383282,476064
2022-05-01,LG3,RPG,193,325,15599,25354222,544886670,570240892
2022-05-01,LG3,Staff,67,150,8884,25062960,555332658,580395618
2022-05-01,LG3,TPG,37,73,2983,6092815,503772719,509865534
2022-05-01,LG3,Total,727,1503,134439,417027254,8162385607,8579412861
2022-05-01,LG3,UG,411,915,105022,360377150,6557900400,6918277550
2022-05-01,LG4,Alumni,4,22,3733,73344799,280905154,354249953
2022-05-01,LG4,Non-HKUST,9,12,498,147838,2092498,2240336
2022-05-01,LG4,Others(HKUST),8,15,39605,4184657,25457443,29642100
2022-05-01,LG4,RPG,166,266,10980,25110577,893439275,918549852
2022-05-01,LG4,Staff,45,65,2524,14151075,457270776,471421851
2022-05-01,LG4,TPG,29,65,2071,103559083,1868354415,1971913498
2022-05-01,LG4,Total,622,1197,125194,392162354,7244556611,7636718965
2022-05-01,LG4,UG,361,752,65783,171664325,3717037050,3888701375
2022-05-02,1,Alumni,1,1,10,0,0,0
2022-05-02,1,Non-HKUST,5,5,45,1894,6862,8756
2022-05-02,1,Others(HKUST),1,1,15,0,0,0
2022-05-02,1,RPG,71,243,114795,84168776,4182868227,4267037003
2022-05-02,1,Staff,37,68,103532,6490859,54700024,61190883
2022-05-02,1,TPG,30,157,204953,171075427,4784535499,4955610926
2022-05-02,1,Total,278,896,915108,747211280,26722314447,27469525727
2022-05-02,1,UG,133,421,491758,485474324,17700203835,18185678159
2022-05-02,All-Floors,Alumni,23,251,183489,309020212,7737841101,8046861313
2022-05-02,All-Floors,Non-HKUST,32,461,531258,3515601523,58035523022,61551124545
2022-05-02,All-Floors,Others(HKUST),12,47,284592,6186884,1833118694,1839305578
2022-05-02,All-Floors,RPG,420,3252,1920424,2982109001,68018142563,71000251564
2022-05-02,All-Floors,Staff,159,922,515983,721993077,26194205161,26916198238
2022-05-02,All-Floors,TPG,138,4087,4238616,8174974819,180022543465,188197518284
2022-05-02,All-Floors,Total,1467,25225,20058480,35850208897,827068486977,862918695874
2022-05-02,All-Floors,UG,683,16205,12384118,20140323381,485227112971,505367436352
2022-05-02,G,Alumni,10,88,50074,112454488,2033899476,2146353964
2022-05-02,G,Non-HKUST,12,50,6911,42916601,505993013,548909614
2022-05-02,G,Others(HKUST),5,9,99176,4768869,1827682794,1832451663
2022-05-02,G,RPG,90,440,144915,244413852,3411754767,3656168619
2022-05-02,G,Staff,39,185,112167,125432832,9112987367,9238420199
2022-05-02,G,TPG,89,584,260055,242868376,9918545112,10161413488
2022-05-02,G,Total,537,3296,1464954,1699678906,54038780109,55738459015
2022-05-02,G,UG,292,1940,791656,926823888,27227917580,28154741468
2022-05-02,LG1,Alumni,5,65,53794,137211969,3087008813,3224220782
2022-05-02,LG1,Non-HKUST,21,275,490687,3413532354,56009696794,59423229148
2022-05-02,LG1,Others(HKUST),1,6,143669,472660,1057868,1530528
2022-05-02,LG1,RPG,56,1311,1330549,1843758167,33840228989,35683987156
2022-05-02,LG1,Staff,8,175,218700,439615725,13972268178,14411883903
2022-05-02,LG1,TPG,88,2815,3354318,7339676814,149534273286,156873950100
2022-05-02,LG1,Total,473,15219,15372430,29614284947,606976004478,636590289425
2022-05-02,LG1,UG,294,10572,9780713,16440017258,350531470550,366971487808
2022-05-02,LG3,Alumni,13,34,35780,29595054,1810526416,1840121470
2022-05-02,LG3,Non-HKUST,13,32,17820,51012624,1198704868,1249717492
2022-05-02,LG3,Others(HKUST),5,15,285,2224,10797,13021
2022-05-02,LG3,RPG,326,670,207934,640931783,19351506848,19992438631
2022-05-02,LG3,Staff,107,288,60891,80320506,1483413477,1563733983
2022-05-02,LG3,TPG,62,362,341908,344059181,14315992666,14660051847
2022-05-02,LG3,Total,987,3064,1422169,2765867013,108096023822,110861890835
2022-05-02,LG3,UG,461,1663,757551,1619945641,69935868750,71555814391
2022-05-02,LG4,Alumni,13,63,43831,29758701,806406396,836165097
2022-05-02,LG4,Non-HKUST,9,99,15795,8138050,321121485,329259535
2022-05-02,LG4,Others(HKUST),7,16,41447,943131,4367235,5310366
2022-05-02,LG4,RPG,257,588,122231,168836423,7231783732,7400620155
2022-05-02,LG4,Staff,74,206,20693,70133155,1570836115,1640969270
2022-05-02,LG4,TPG,48,169,77382,77295021,1469196902,1546491923
2022-05-02,LG4,Total,794,2750,883819,1023166751,31235364121,32258530872
2022-05-02,LG4,UG,386,1609,562440,668062270,19831652256,20499714526
