Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2016-09-01,1,Staff,176,2028,1351425,65661665045,2907642471,68569307516
2016-09-01,1,TPG,140,2442,1156374,295762745351,69328767399,365091512750
2016-09-01,1,RPG,245,1402,624492,45772375617,3672655843,49445031460
2016-09-01,1,UG,567,5074,2287895,307515883078,27678492767,335194375845
2016-09-01,1,Alumni,2,3,25,6489121,139856,6628977
2016-09-01,1,Others(HKUST),10,154,46935,411724169,64207670,475931839
2016-09-01,1,Non-HKUST,26,202,68995,5041081055,355918105,5396999160
2016-09-01,1,Total,1166,11305,5536141,720171963436,104007824111,824179787547
2016-09-01,G,Staff,155,1709,702309,11587470575,1217726587,12805197162
2016-09-01,G,TPG,458,4425,1314292,104250434576,10647684362,114898118938
2016-09-01,G,RPG,234,1638,604273,27848118280,2020335378,29868453658
2016-09-01,G,UG,1893,13816,3830961,299495953129,31168430107,330664383236
2016-09-01,G,Alumni,11,91,51972,448551703,75018667,523570370
2016-09-01,G,Others(HKUST),17,368,356826,14797921760,2442592071,17240513831
2016-09-01,G,Non-HKUST,67,386,88284,881169570,450831061,1332000631
2016-09-01,G,Total,2835,22433,6948917,459309619593,48022618233,507332237826
2016-09-01,LG1,Staff,130,1365,501202,17583519140,1741901311,19325420451
2016-09-01,LG1,TPG,420,7384,2773410,359337204550,37860341883,397197546433
2016-09-01,LG1,RPG,222,3479,1558350,121786940832,13761528426,135548469258
2016-09-01,LG1,UG,2134,35553,12880481,1111886716293,171874406295,1283761122588
2016-09-01,LG1,Alumni,8,117,38667,125947314,59804012,185751326
2016-09-01,LG1,Others(HKUST),9,206,443292,39806365507,3660327140,43466692647
2016-09-01,LG1,Non-HKUST,64,704,217256,20857645654,1194124767,22051770421
2016-09-01,LG1,Total,2987,48808,18412658,1671384339290,230152433834,1901536773124
2016-09-01,LG3,Staff,144,887,228316,11327442582,1367339818,12694782400
2016-09-01,LG3,TPG,253,3418,1253355,112612957494,22491560506,135104518000
2016-09-01,LG3,RPG,272,1831,797452,42251842518,4576821228,46828663746
2016-09-01,LG3,UG,1377,8072,2817632,211756909860,26890105751,238647015611
2016-09-01,LG3,Alumni,10,30,6402,21632798,3631804,25264602
2016-09-01,LG3,Others(HKUST),10,148,48785,2419553486,233264962,2652818448
2016-09-01,LG3,Non-HKUST,42,229,71944,1463820312,137663021,1601483333
2016-09-01,LG3,Total,2108,14615,5223886,381854159050,55700387090,437554546140
2016-09-01,LG4,Staff,237,1214,327496,23096581359,1189881724,24286463083
2016-09-01,LG4,TPG,379,3812,1172187,93724645663,7204601896,100929247559
2016-09-01,LG4,RPG,442,2885,937366,80697301644,107142728472,187840030116
2016-09-01,LG4,UG,3187,17398,4480312,332201064929,27249856389,359450921318
2016-09-01,LG4,Alumni,14,250,145759,2131817193,166613535,2298430728
2016-09-01,LG4,Others(HKUST),14,433,256877,8062589830,1019581245,9082171075
2016-09-01,LG4,Non-HKUST,95,439,87896,1264448917,132025485,1396474402
2016-09-01,LG4,Total,4368,26431,7407893,541178449535,144105288746,685283738281
2016-09-01,All-Floors,Staff,555,7203,3110748,129256678701,8424491911,137681170612
2016-09-01,All-Floors,TPG,750,21481,7669618,965687987634,147532956046,1113220943680
2016-09-01,All-Floors,RPG,844,11235,4521933,318356578891,131174069347,449530648238
2016-09-01,All-Floors,UG,4924,79913,26297281,2262856527289,284861291309,2547717818598
2016-09-01,All-Floors,Alumni,22,491,242825,2734438129,305207874,3039646003
2016-09-01,All-Floors,Others(HKUST),38,1309,1152715,65498154752,7419973088,72918127840
2016-09-01,All-Floors,Non-HKUST,189,1960,534375,29508165508,2270562439,31778727947
2016-09-01,All-Floors,Total,7322,123592,43529495,3773898530904,581988552014,4355887082918
2016-09-02,1,Staff,180,1434,1172092,41548535762,2367878586,43916414348
2016-09-02,1,TPG,140,1978,1627700,182220825437,20070594109,202291419546
2016-09-02,1,RPG,234,1279,656534,64656423068,3827658470,68484081538
2016-09-02,1,UG,461,3393,2246909,161944173539,49321819808,211265993347
2016-09-02,1,Alumni,2,5,1344,2946858,339550,3286408
2016-09-02,1,Others(HKUST),6,31,4093,148912594,6393654,155306248
2016-09-02,1,Non-HKUST,15,145,68296,7839195026,605508651,8444703677
2016-09-02,1,Total,1038,8265,5776968,458361012284,76200192828,534561205112
2016-09-02,G,Staff,161,1173,646225,4872289911,686537526,5558827437
2016-09-02,G,TPG,442,3540,1438891,135969417650,16878418344,152847835994
2016-09-02,G,RPG,247,1572,786221,49065731228,2987840628,52053571856
2016-09-02,G,UG,1870,11642,4329196,240807131647,58444855554,299251987201
2016-09-02,G,Alumni,12,81,31690,2086360564,149723824,2236084388
2016-09-02,G,Others(HKUST),8,111,347216,2081735506,560961378,2642696884
2016-09-02,G,Non-HKUST,65,376,104658,4556375050,557491040,5113866090
2016-09-02,G,Total,2805,18495,7684097,439439041556,80265828294,519704869850
2016-09-02,LG1,Staff,110,931,463620,40074853034,2667369266,42742222300
2016-09-02,LG1,TPG,392,5949,3196244,312051330346,26374500156,338425830502
2016-09-02,LG1,RPG,185,2257,1390492,129509246982,14955237802,144464484784
2016-09-02,LG1,UG,2142,27907,14372103,1021113314243,131311350809,1152424665052
2016-09-02,LG1,Alumni,10,134,51359,1961907827,1607553839,3569461666
2016-09-02,LG1,Others(HKUST),7,188,520845,18619074545,1691945893,20311020438
2016-09-02,LG1,Non-HKUST,58,539,235318,12000736693,1293579864,13294316557
2016-09-02,LG1,Total,2904,37905,20229981,1535330463670,179901537629,1715232001299
2016-09-02,LG3,Staff,149,690,274110,19947123836,844836143,20791959979
2016-09-02,LG3,TPG,275,3022,1873963,149599606483,9376930377,158976536860
2016-09-02,LG3,RPG,264,1604,1004719,125576984735,12636601824,138213586559
2016-09-02,LG3,UG,1291,7301,3295698,212011543604,15730653485,227742197089
2016-09-02,LG3,Alumni,8,32,10603,274222466,24342481,298564947
2016-09-02,LG3,Others(HKUST),8,84,42813,48379456,8504719,56884175
2016-09-02,LG3,Non-HKUST,62,294,178347,12908026871,765493158,13673520029
