Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2018-04-01,1,Staff,7,35,307259,3888567890,264294239,4152862129
2018-04-01,1,TPG,1,1,0,449238,293518,742756
2018-04-01,1,RPG,4,4,600,540703254,28959256,569662510
2018-04-01,1,UG,12,12,2401,1404297136,94180831,1498477967
2018-04-01,1,Alumni,0,0,0,0,0,0
2018-04-01,1,Others(HKUST),0,0,0,0,0,0
2018-04-01,1,Non-HKUST,1,1,0,942931,342123,1285054
2018-04-01,1,Total,25,53,310260,5834960449,388069967,6223030416
2018-04-01,G,Staff,1,2,0,3326806,1976541,5303347
2018-04-01,G,TPG,1,1,1201,9699530,2236084,11935614
2018-04-01,G,RPG,0,0,0,0,0,0
2018-04-01,G,UG,2,2,23,261059182,23742621,284801803
2018-04-01,G,Alumni,0,0,0,0,0,0
2018-04-01,G,Others(HKUST),0,0,0,0,0,0
2018-04-01,G,Non-HKUST,0,0,0,0,0,0
2018-04-01,G,Total,4,5,1224,274085518,27955246,302040764
2018-04-01,LG1,Staff,17,164,432689,43547464579,4947654262,48495118841
2018-04-01,LG1,TPG,188,1679,6432875,681033375200,42452346781,723485721981
2018-04-01,LG1,RPG,49,252,997902,68255146236,6324951732,74580097968
2018-04-01,LG1,UG,285,1986,6969414,613778925330,104110403838,717889329168
2018-04-01,LG1,Alumni,3,31,22785,106560287,20231470,126791757
2018-04-01,LG1,Others(HKUST),3,32,495580,5705738151,2623699088,8329437239
2018-04-01,LG1,Non-HKUST,14,86,338401,27929259746,3336796745,31266056491
2018-04-01,LG1,Total,559,4230,15689646,1440356469529,163816083916,1604172553445
2018-04-01,LG3,Staff,2,15,22200,673484676,13811740,687296416
2018-04-01,LG3,TPG,2,2,9609,2471995109,58770733,2530765842
2018-04-01,LG3,RPG,1,1,0,3505268,1318958,4824226
2018-04-01,LG3,UG,11,12,600,231710405,57477393,289187798
2018-04-01,LG3,Alumni,0,0,0,0,0,0
2018-04-01,LG3,Others(HKUST),0,0,0,0,0,0
2018-04-01,LG3,Non-HKUST,0,0,0,0,0,0
2018-04-01,LG3,Total,16,30,32409,3380695458,131378824,3512074282
