Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2019-03-01,1,Staff,73,649,1188580,80216184365,9550350460,89766534825
2019-03-01,1,TPG,133,1183,4077604,281791491330,21740702325,303532193655
2019-03-01,1,RPG,29,168,372549,8496655101,988243563,9484898664
2019-03-01,1,UG,365,2180,5548602,398623609533,78746050236,477369659769
2019-03-01,1,Alumni,3,12,72288,678559038,26125884,704684922
2019-03-01,1,Others(HKUST),5,23,123477,1476909693,219490965,1696400658
2019-03-01,1,Non-HKUST,7,33,127061,5477897445,480926056,5958823501
2019-03-01,1,Total,615,4248,11510161,776761306505,111751889489,888513195994
2019-03-01,G,Staff,155,700,1232426,46461510745,12170282619,58631793364
2019-03-01,G,TPG,377,1317,1971092,213118136503,25148482382,238266618885
2019-03-01,G,RPG,87,237,331907,31219795097,4297823586,35517618683
2019-03-01,G,UG,1136,3955,5533144,615277141063,69547416855,684824557918
2019-03-01,G,Alumni,16,47,83789,10462281273,470433905,10932715178
2019-03-01,G,Others(HKUST),8,29,276372,1670289616,263706400,1933996016
2019-03-01,G,Non-HKUST,31,74,108146,7540833587,1077387290,8618220877
2019-03-01,G,Total,1810,6359,9536876,925749987884,112975533037,1038725520921
2019-03-01,LG1,Staff,101,379,391395,25955628837,3005116031,28960744868
2019-03-01,LG1,TPG,493,4023,8446234,855350306063,101460837188,956811143251
2019-03-01,LG1,RPG,111,482,908109,67838011010,5776571293,73614582303
2019-03-01,LG1,UG,2166,12759,21839256,2246360456812,370428507527,2616788964339
2019-03-01,LG1,Alumni,11,49,56934,13246522689,502929957,13749452646
2019-03-01,LG1,Others(HKUST),11,115,644834,17875737112,2025520640,19901257752
2019-03-01,LG1,Non-HKUST,63,222,438672,34290492405,4822999334,39113491739
2019-03-01,LG1,Total,2956,18029,32725434,3260917154928,488022481970,3748939636898
2019-03-01,LG3,Staff,62,272,208173,20034178354,1347644497,21381822851
2019-03-01,LG3,TPG,194,1488,3367338,400247987500,28231169181,428479156681
2019-03-01,LG3,RPG,59,226,378708,50366327435,2762839730,53129167165
2019-03-01,LG3,UG,776,4618,6671043,784998931886,189533327633,974532259519
2019-03-01,LG3,Alumni,6,27,29416,23677861098,1019855813,24697716911
2019-03-01,LG3,Others(HKUST),5,5,12216,74326027,9625117,83951144
2019-03-01,LG3,Non-HKUST,18,49,103821,11079322057,524678029,11604000086
2019-03-01,LG3,Total,1120,6685,10770715,1290478934357,223429140000,1513908074357
2019-03-01,LG4,Staff,102,310,365421,28695979550,1762833702,30458813252
2019-03-01,LG4,TPG,268,1584,4566300,524382983980,47151651005,571534634985
2019-03-01,LG4,RPG,153,469,881737,56246938709,9717537073,65964475782
2019-03-01,LG4,UG,1190,4546,8806511,1283137847455,101618072876,1384755920331
2019-03-01,LG4,Alumni,9,86,194398,65454354692,5088289036,70542643728
2019-03-01,LG4,Others(HKUST),12,46,296015,16282228123,2803365774,19085593897
2019-03-01,LG4,Non-HKUST,29,89,268121,27633556987,3767514257,31401071244
2019-03-01,LG4,Total,1763,7130,15378503,2001833889496,171909263723,2173743153219
2019-03-01,All-Floors,Staff,282,2310,3385995,201363481851,27836227309,229199709160
2019-03-01,All-Floors,TPG,794,9595,22428568,2274890905376,223732842081,2498623747457
2019-03-01,All-Floors,RPG,285,1582,2873010,214167727352,23543015245,237710742597
2019-03-01,All-Floors,UG,3308,28058,48398556,5328397986749,809873375127,6138271361876
