Date,Period,User-Group,User-Count,WiFi-Conn
2015-10-01,Midnight,Staff,3,10
2015-10-01,Midnight,TPG,15,112
2015-10-01,Midnight,RPG,13,72
2015-10-01,Midnight,UG,202,1847
2015-10-01,Midnight,Alumni,3,9
2015-10-01,Midnight,Others(HKUST),7,55
2015-10-01,Midnight,Non-HKUST,6,41
2015-10-01,Midnight,Total,249,2146
2015-10-01,Early-Morning,Staff,3,10
2015-10-01,Early-Morning,TPG,6,17
2015-10-01,Early-Morning,RPG,5,28
2015-10-01,Early-Morning,UG,56,300
2015-10-01,Early-Morning,Alumni,0,0
2015-10-01,Early-Morning,Others(HKUST),5,57
2015-10-01,Early-Morning,Non-HKUST,0,0
2015-10-01,Early-Morning,Total,75,412
2015-10-01,Morning,Staff,27,99
2015-10-01,Morning,TPG,140,1168
2015-10-01,Morning,RPG,87,488
2015-10-01,Morning,UG,416,2823
2015-10-01,Morning,Alumni,3,9
2015-10-01,Morning,Others(HKUST),10,48
2015-10-01,Morning,Non-HKUST,14,57
2015-10-01,Morning,Total,697,4692
2015-10-01,Afternoon,Staff,32,105
2015-10-01,Afternoon,TPG,221,2180
2015-10-01,Afternoon,RPG,156,698
2015-10-01,Afternoon,UG,815,5911
2015-10-01,Afternoon,Alumni,10,67
2015-10-01,Afternoon,Others(HKUST),8,61
2015-10-01,Afternoon,Non-HKUST,35,209
2015-10-01,Afternoon,Total,1277,9231
2015-10-01,Late-Afternoon,Staff,33,108
2015-10-01,Late-Afternoon,TPG,182,1867
2015-10-01,Late-Afternoon,RPG,147,558
2015-10-01,Late-Afternoon,UG,798,5996
2015-10-01,Late-Afternoon,Alumni,11,110
2015-10-01,Late-Afternoon,Others(HKUST),5,56
2015-10-01,Late-Afternoon,Non-HKUST,35,303
2015-10-01,Late-Afternoon,Total,1211,8998
2015-10-01,Evening,Staff,7,40
2015-10-01,Evening,TPG,110,1017
2015-10-01,Evening,RPG,41,179
2015-10-01,Evening,UG,536,5015
2015-10-01,Evening,Alumni,5,44
2015-10-01,Evening,Others(HKUST),5,53
2015-10-01,Evening,Non-HKUST,15,121
2015-10-01,Evening,Total,719,6469
