Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2021-11-01,1,Alumni,1,3,24983,72057080,2641641529,2713698609
2021-11-01,1,Non-HKUST,5,72,77710,54218988,1067735089,1121954077
2021-11-01,1,Others(HKUST),1,4,134319,3371399,1290659858,1294031257
2021-11-01,1,RPG,13,201,224753,270777938,6076985661,6347763599
2021-11-01,1,Staff,50,1356,1009506,334861549,11981343377,12316204926
2021-11-01,1,TPG,123,2888,3274237,6696954813,141872727962,148569682775
2021-11-01,1,Total,505,10431,10467749,17681900434,415440835801,433122736235
2021-11-01,1,UG,312,5907,5722241,10249658667,250509742325,260759400992
2021-11-01,All-Floors,Alumni,21,388,299488,770370423,16214148967,16984519390
2021-11-01,All-Floors,Non-HKUST,76,1448,574530,838102974,26786941698,27625044672
2021-11-01,All-Floors,Others(HKUST),33,225,544367,550058284,2797960209,3348018493
2021-11-01,All-Floors,RPG,899,7882,3765182,9592844510,133996495151,143589339661
2021-11-01,All-Floors,Staff,687,6072,2275997,7619790790,36219437994,43839228784
2021-11-01,All-Floors,TPG,1100,42880,29283828,65616712263,1083813845700,1149430557963
2021-11-01,All-Floors,Total,7535,203871,115390682,247319676463,4330418851749,4577738528212
2021-11-01,All-Floors,UG,4719,144976,78647290,162331797219,3030590022030,3192921819249
2021-11-01,G,Alumni,7,49,2590,248431,6722097,6970528
2021-11-01,G,Non-HKUST,37,263,119436,159733567,3508801804,3668535371
2021-11-01,G,Others(HKUST),9,26,76202,3828514,36208866,40037380
2021-11-01,G,RPG,293,1505,648882,744270286,22623718103,23367988389
2021-11-01,G,Staff,199,1666,664929,1195735139,5306975231,6502710370
2021-11-01,G,TPG,728,8346,3560285,5768896018,118714061983,124482958001
2021-11-01,G,Total,3474,37004,13600399,21018426325,510800656702,531819083027
2021-11-01,G,UG,2201,25149,8528075,13145714370,360604168618,373749882988
2021-11-01,LG1,Alumni,6,158,127934,221054804,4070108740,4291163544
2021-11-01,LG1,Non-HKUST,32,504,135462,243848546,8814935251,9058783797
2021-11-01,LG1,Others(HKUST),5,13,202402,19350866,49335069,68685935
2021-11-01,LG1,RPG,145,2328,1437249,4625901337,41648976186,46274877523
2021-11-01,LG1,Staff,94,754,259287,299921602,7931173038,8231094640
2021-11-01,LG1,TPG,748,12325,6623478,11575336270,183670758316,195246094586
2021-11-01,LG1,Total,3566,72050,38982215,74223370478,1215153556612,1289376927090
2021-11-01,LG1,UG,2536,55968,30196403,57237957053,968968270012,1026206227065
2021-11-01,LG3,Alumni,12,113,93127,334549333,7030748490,7365297823
2021-11-01,LG3,Non-HKUST,47,247,124740,136039198,4015090258,4151129456
2021-11-01,LG3,Others(HKUST),21,87,9631,478717524,147947464,626664988
2021-11-01,LG3,RPG,594,1686,400391,1565928011,20680200752,22246128763
2021-11-01,LG3,Staff,458,1235,108486,5224419542,4665213825,9889633367
2021-11-01,LG3,TPG,746,8188,6680813,11243408862,270774511222,282017920084
2021-11-01,LG3,Total,5349,33669,18513383,41418729287,778965125280,820383854567
2021-11-01,LG3,UG,3471,22113,11096195,22435666817,471651413269,494087080086
2021-11-01,LG4,Alumni,16,65,50854,142460775,2464928111,2607388886
2021-11-01,LG4,Non-HKUST,42,362,117182,244262675,9380379296,9624641971
2021-11-01,LG4,Others(HKUST),21,95,121813,44789981,1273808952,1318598933
2021-11-01,LG4,RPG,599,2162,1053907,2385966938,42966614449,45352581387
2021-11-01,LG4,Staff,417,1061,233789,564852958,6334732523,6899585481
2021-11-01,LG4,TPG,685,11133,9145015,30332116300,368781786217,399113902517
2021-11-01,LG4,Total,5159,50717,33826936,92977249939,1410058677354,1503035927293
2021-11-01,LG4,UG,3379,35839,23104376,59262800312,978856427806,1038119228118
2021-11-02,1,Alumni,3,4,29967,134851794,2996987219,3131839013
2021-11-02,1,Non-HKUST,5,65,53205,35890888,997969057,1033859945
2021-11-02,1,Others(HKUST),2,20,139433,12744163,750031039,762775202
2021-11-02,1,RPG,37,411,478734,672479000,17787918498,18460397498
2021-11-02,1,Staff,58,1342,1133114,334841893,10788683910,11123525803
2021-11-02,1,TPG,132,2409,3297257,4155915415,129986350678,134142266093
2021-11-02,1,Total,635,10734,11933374,14729657763,396984473695,411714131458
2021-11-02,1,UG,398,6483,6801664,9382934610,233676533294,243059467904
2021-11-02,All-Floors,Alumni,26,759,551727,3559262059,22893122322,26452384381
2021-11-02,All-Floors,Non-HKUST,85,1624,812893,2219721484,32788722974,35008444458
2021-11-02,All-Floors,Others(HKUST),25,208,587057,117284889,1795921238,1913206127
2021-11-02,All-Floors,RPG,935,8813,4223927,9250494568,141135656318,150386150886
2021-11-02,All-Floors,Staff,677,6125,2340804,1579447562,37669780148,39249227710
2021-11-02,All-Floors,TPG,1138,42807,30113218,71664576464,1029252479247,1100917055711
2021-11-02,All-Floors,Total,8285,231114,121352847,251858399140,4245686633840,4497545032980
2021-11-02,All-Floors,UG,5399,170778,82723221,163467612114,2980150951593,3143618563707
2021-11-02,G,Alumni,14,102,7797,13144656,231086974,244231630
2021-11-02,G,Non-HKUST,50,279,151684,129518559,3796790728,3926309287
2021-11-02,G,Others(HKUST),7,20,55260,4312010,24352754,28664764
2021-11-02,G,RPG,330,1946,724277,1306968606,19039968155,20346936761
2021-11-02,G,Staff,205,1773,593014,233322455,7567941622,7801264077
2021-11-02,G,TPG,721,8020,3921801,7607264322,132779444663,140386708985
2021-11-02,G,Total,3909,42487,14378245,22820090833,500232196126,523052286959
2021-11-02,G,UG,2582,30347,8924412,13525560225,336792611230,350318171455
2021-11-02,LG1,Alumni,13,379,222573,2852635605,8395971018,11248606623
2021-11-02,LG1,Non-HKUST,44,551,184953,489820048,4441108268,4930928316
2021-11-02,LG1,Others(HKUST),6,18,301893,75876625,543487713,619364338
2021-11-02,LG1,RPG,169,2252,1200013,2014139348,39463975344,41478114692
2021-11-02,LG1,Staff,101,900,263062,365933025,7297200415,7663133440
2021-11-02,LG1,TPG,763,13966,7061256,19667470067,207197713636,226865183703
2021-11-02,LG1,Total,4134,88083,42862572,96579908206,1283083441306,1379663349512
2021-11-02,LG1,UG,3038,70017,33628822,71114033488,1015743984912,1086858018400
2021-11-02,LG3,Alumni,12,134,95169,131501040,1649447814,1780948854
2021-11-02,LG3,Non-HKUST,55,289,190018,759320871,13143874523,13903195394
2021-11-02,LG3,Others(HKUST),15,67,2902,13451709,355194369,368646078
2021-11-02,LG3,RPG,614,1803,649507,1168836752,27508541513,28677378265
2021-11-02,LG3,Staff,451,1028,123280,213307627,2981424065,3194731692
2021-11-02,LG3,TPG,730,7724,6519625,18423878335,234570085438,252993963773
2021-11-02,LG3,Total,5903,35515,17953123,40919532429,849014934490,889934466919
2021-11-02,LG3,UG,4026,24470,10372622,20209236095,568806366768,589015602863
2021-11-02,LG4,Alumni,14,140,196221,427128964,9619629297,10046758261
2021-11-02,LG4,Non-HKUST,54,440,233033,805171118,10408980398,11214151516
2021-11-02,LG4,Others(HKUST),18,83,87569,10900382,122855363,133755745
2021-11-02,LG4,RPG,600,2401,1171396,4088070862,37335252808,41423323670
2021-11-02,LG4,Staff,415,1082,228334,432042562,9034530136,9466572698
2021-11-02,LG4,TPG,709,10688,9313279,21810048325,324718884832,346528933157
2021-11-02,LG4,Total,5867,54295,34225533,76809209909,1216371588223,1293180798132
2021-11-02,LG4,UG,4057,39461,22995701,49235847696,825131455389,874367303085
2021-11-03,1,Alumni,2,2,4589,10514283,592411365,602925648
2021-11-03,1,Non-HKUST,6,68,52578,437021303,515884901,952906204
2021-11-03,1,Others(HKUST),1,16,21796,21703004,3548945818,3570648822
2021-11-03,1,RPG,18,382,183759,121988430,3196731389,3318719819
2021-11-03,1,Staff,55,1478,671493,293512547,8226481280,8519993827
2021-11-03,1,TPG,139,3002,2187700,2759587718,57618763544,60378351262
2021-11-03,1,Total,584,12094,7774571,9698858104,218766733135,228465591239
2021-11-03,1,UG,363,7146,4652656,6054530819,145067514838,151122045657
2021-11-03,All-Floors,Alumni,14,245,127189,311380423,5181584081,5492964504
2021-11-03,All-Floors,Non-HKUST,88,1612,673719,1585885953,24740240192,26326126145
