Date,Period,User-Group,User-Count,WiFi-Conn
2017-01-01,Midnight,Staff,3,7
2017-01-01,Midnight,TPG,0,0
2017-01-01,Midnight,RPG,3,4
2017-01-01,Midnight,UG,10,32
2017-01-01,Midnight,Alumni,1,1
2017-01-01,Midnight,Others(HKUST),2,18
2017-01-01,Midnight,Non-HKUST,0,0
2017-01-01,Midnight,Total,19,62
2017-01-01,Early-Morning,Staff,3,8
2017-01-01,Early-Morning,TPG,0,0
2017-01-01,Early-Morning,RPG,0,0
2017-01-01,Early-Morning,UG,7,35
2017-01-01,Early-Morning,Alumni,0,0
2017-01-01,Early-Morning,Others(HKUST),2,19
2017-01-01,Early-Morning,Non-HKUST,0,0
2017-01-01,Early-Morning,Total,12,62
2017-01-01,Morning,Staff,13,22
2017-01-01,Morning,TPG,1,3
2017-01-01,Morning,RPG,7,9
2017-01-01,Morning,UG,30,39
2017-01-01,Morning,Alumni,2,4
2017-01-01,Morning,Others(HKUST),4,45
2017-01-01,Morning,Non-HKUST,0,0
2017-01-01,Morning,Total,57,122
2017-01-01,Afternoon,Staff,18,23
2017-01-01,Afternoon,TPG,7,8
2017-01-01,Afternoon,RPG,39,53
2017-01-01,Afternoon,UG,52,64
2017-01-01,Afternoon,Alumni,1,1
2017-01-01,Afternoon,Others(HKUST),5,34
2017-01-01,Afternoon,Non-HKUST,4,5
2017-01-01,Afternoon,Total,126,188
2017-01-01,Late-Afternoon,Staff,16,22
2017-01-01,Late-Afternoon,TPG,7,11
2017-01-01,Late-Afternoon,RPG,49,61
2017-01-01,Late-Afternoon,UG,42,59
2017-01-01,Late-Afternoon,Alumni,3,4
2017-01-01,Late-Afternoon,Others(HKUST),3,34
2017-01-01,Late-Afternoon,Non-HKUST,1,1
2017-01-01,Late-Afternoon,Total,121,192
2017-01-01,Evening,Staff,5,8
2017-01-01,Evening,TPG,2,3
2017-01-01,Evening,RPG,21,27
2017-01-01,Evening,UG,22,60
2017-01-01,Evening,Alumni,0,0
2017-01-01,Evening,Others(HKUST),2,23
2017-01-01,Evening,Non-HKUST,0,0
2017-01-01,Evening,Total,52,121
2017-01-01,All-Periods,Staff,36,80
2017-01-01,All-Periods,TPG,14,25
2017-01-01,All-Periods,RPG,98,154
2017-01-01,All-Periods,UG,137,288
2017-01-01,All-Periods,Alumni,7,10
2017-01-01,All-Periods,Others(HKUST),7,141
2017-01-01,All-Periods,Non-HKUST,5,6
2017-01-01,All-Periods,Total,304,704
2017-01-02,Midnight,Staff,4,8
2017-01-02,Midnight,TPG,0,0
2017-01-02,Midnight,RPG,3,3
2017-01-02,Midnight,UG,5,22
2017-01-02,Midnight,Alumni,0,0
2017-01-02,Midnight,Others(HKUST),2,13
2017-01-02,Midnight,Non-HKUST,0,0
2017-01-02,Midnight,Total,14,46
2017-01-02,Early-Morning,Staff,4,12
2017-01-02,Early-Morning,TPG,1,1
2017-01-02,Early-Morning,RPG,0,0
2017-01-02,Early-Morning,UG,4,8
2017-01-02,Early-Morning,Alumni,0,0
2017-01-02,Early-Morning,Others(HKUST),2,15
2017-01-02,Early-Morning,Non-HKUST,0,0
2017-01-02,Early-Morning,Total,11,36
2017-01-02,Morning,Staff,16,33
2017-01-02,Morning,TPG,5,6
2017-01-02,Morning,RPG,22,24
