Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2019-09-01,1,Staff,7,52,195492,6576187074,281060923,6857247997
2019-09-01,1,TPG,67,451,1343511,116863859490,19296441148,136160300638
2019-09-01,1,RPG,24,120,340495,22450075767,1189037557,23639113324
2019-09-01,1,UG,85,298,790703,89035564566,3884669990,92920234556
2019-09-01,1,Alumni,2,10,41946,1028624478,57712425,1086336903
2019-09-01,1,Others(HKUST),1,27,69297,18651459,6095239,24746698
2019-09-01,1,Non-HKUST,10,25,34569,4131583129,1620322886,5751906015
2019-09-01,1,Total,196,983,2816013,240104545963,26335340168,266439886131
2019-09-01,G,Staff,27,123,263146,17192585375,1198202821,18390788196
2019-09-01,G,TPG,185,763,1419990,157416764452,29573410479,186990174931
2019-09-01,G,RPG,70,220,414882,37680276728,3063343998,40743620726
2019-09-01,G,UG,269,707,654186,109435167630,7644929464,117080097094
2019-09-01,G,Alumni,16,55,83141,5116061269,413130929,5529192198
2019-09-01,G,Others(HKUST),5,14,324338,5759596837,710850168,6470447005
2019-09-01,G,Non-HKUST,44,125,155545,14531628057,1208850530,15740478587
2019-09-01,G,Total,616,2007,3315228,347132080348,43812718389,390944798737
2019-09-01,LG1,Staff,23,120,155179,21314137940,1511744911,22825882851
2019-09-01,LG1,TPG,219,1659,3537562,427404058211,78955956348,506360014559
2019-09-01,LG1,RPG,103,644,1372002,102046299629,18476727780,120523027409
2019-09-01,LG1,UG,520,2973,5449356,612472500371,149438208254,761910708625
2019-09-01,LG1,Alumni,15,88,162709,14989474002,2618052154,17607526156
2019-09-01,LG1,Others(HKUST),3,7,447125,1648999068,438280845,2087279913
2019-09-01,LG1,Non-HKUST,50,249,575770,53166918699,15186070295,68352988994
2019-09-01,LG1,Total,933,5740,11699703,1233042387920,266625040587,1499667428507
2019-09-01,LG3,Staff,29,173,269811,59656741963,4340585520,63997327483
2019-09-01,LG3,TPG,119,662,1810662,273387743979,18347172922,291734916901
2019-09-01,LG3,RPG,112,354,390849,90916007098,6350284020,97266291118
2019-09-01,LG3,UG,441,1065,1357238,402380154133,36246159103,438626313236
2019-09-01,LG3,Alumni,11,39,60309,10549862654,263740869,10813603523
2019-09-01,LG3,Others(HKUST),4,22,72541,10038775622,495074848,10533850470
2019-09-01,LG3,Non-HKUST,46,115,223321,23237105077,2983447264,26220552341
2019-09-01,LG3,Total,762,2430,4184731,870166390526,69026464546,939192855072
2019-09-01,LG4,Staff,15,27,8810,17140127414,416276629,17556404043
2019-09-01,LG4,TPG,59,249,512408,94374718774,17656698003,112031416777
2019-09-01,LG4,RPG,72,193,382284,39990675941,3892232153,43882908094
2019-09-01,LG4,UG,353,684,652076,266501647570,21379905698,287881553268
2019-09-01,LG4,Alumni,13,111,262246,47230722113,6715674411,53946396524
