Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2020-06-01,1,Alumni,1,10,21796,1249769942,115068052,1364837994
2020-06-01,1,Non-HKUST,2,2,1080,259425910,9248071,268673981
2020-06-01,1,Others(HKUST),3,11,136953,398576968,43998620,442575588
2020-06-01,1,RPG,14,83,370240,19800035753,835287059,20635322812
2020-06-01,1,Staff,61,604,1577397,46735100331,8862915867,55598016198
2020-06-01,1,TPG,21,127,683192,44867985869,3718710091,48586695960
2020-06-01,1,Total,139,1043,3634925,165525356826,18102737896,183628094722
2020-06-01,1,UG,37,206,844267,52214462053,4517510136,56731972189
2020-06-01,All-Floors,Alumni,22,206,433584,70155501882,9372613995,79528115877
2020-06-01,All-Floors,Non-HKUST,14,94,183756,28978918877,1115630662,30094549539
2020-06-01,All-Floors,Others(HKUST),11,145,1255571,72482919211,7319508924,79802428135
2020-06-01,All-Floors,RPG,223,1057,2190848,206399875817,24063888269,230463764086
2020-06-01,All-Floors,Staff,282,2171,3471316,233711928111,39200557888,272912485999
2020-06-01,All-Floors,TPG,165,2068,5347867,1108369954116,85288267934,1193658222050
2020-06-01,All-Floors,Total,1104,9845,24068516,3465036563255,335693318095,3800729881350
2020-06-01,All-Floors,UG,387,4104,11185574,1744937465241,169332850423,1914270315664
2020-06-01,G,Alumni,15,56,80864,9025799046,1638865711,10664664757
2020-06-01,G,Non-HKUST,7,13,1615,3231645907,75754017,3307399924
2020-06-01,G,Others(HKUST),5,14,178567,1150826101,55395867,1206221968
2020-06-01,G,RPG,81,275,475992,48908819547,7364885196,56273704743
2020-06-01,G,Staff,153,813,1277613,118004773146,23847707589,141852480735
2020-06-01,G,TPG,117,486,843412,174341521882,15215444251,189556966133
2020-06-01,G,Total,635,2534,3948607,583926386233,79892058753,663818444986
2020-06-01,G,UG,257,877,1090544,229263000604,31694006122,260957006726
2020-06-01,LG1,Alumni,8,52,90469,21303917402,5624163501,26928080903
2020-06-01,LG1,Non-HKUST,8,49,122554,24177180751,965893194,25143073945
2020-06-01,LG1,Others(HKUST),4,81,764186,45446146496,3874042215,49320188711
2020-06-01,LG1,RPG,49,310,680517,48891860445,7812625321,56704485766
2020-06-01,LG1,Staff,73,386,490946,56678265771,4877524671,61555790442
2020-06-01,LG1,TPG,95,981,2553409,301268930806,30571412358,331840343164
2020-06-01,LG1,Total,464,3806,11035358,1237522951035,129874581831,1367397532866
2020-06-01,LG1,UG,227,1947,6333277,739756649364,76148920571,815905569935
2020-06-01,LG3,Alumni,9,56,170770,29669026001,1511991254,31181017255
2020-06-01,LG3,Non-HKUST,2,4,178,292040404,4993673,297034077
2020-06-01,LG3,Others(HKUST),3,18,540,1332999247,45922657,1378921904
2020-06-01,LG3,RPG,94,233,420933,46062202978,3662534149,49724737127
2020-06-01,LG3,Staff,115,179,45395,5488549750,668190032,6156739782
2020-06-01,LG3,TPG,50,248,538320,507910358248,30786680668,538697038916
2020-06-01,LG3,Total,375,1209,2106190,1091448534006,67399963873,1158848497879
2020-06-01,LG3,UG,102,471,930054,500693357378,30719651440,531413008818
2020-06-01,LG4,Alumni,6,32,69685,8906989491,482525477,9389514968
2020-06-01,LG4,Non-HKUST,6,26,58329,1018625905,59741707,1078367612
2020-06-01,LG4,Others(HKUST),5,21,175325,24154370399,3300149565,27454519964
2020-06-01,LG4,RPG,74,156,243166,42736957094,4388556544,47125513638
2020-06-01,LG4,Staff,83,189,79965,6805239113,944219729,7749458842
2020-06-01,LG4,TPG,37,226,729534,79981157311,4996020566,84977177877
2020-06-01,LG4,Total,328,1253,3343436,386613335155,40423975742,427037310897
2020-06-01,LG4,UG,117,603,1987432,223009995842,26252762154,249262757996
2020-06-02,1,Alumni,0,0,0,0,0,0
2020-06-02,1,Non-HKUST,1,1,10257,359472943,70205816,429678759
2020-06-02,1,Others(HKUST),3,5,172978,64561523,16310089,80871612
2020-06-02,1,RPG,16,76,369980,22489237104,1981983510,24471220614
2020-06-02,1,Staff,61,661,1580149,80601790754,5439014361,86040805115
2020-06-02,1,TPG,21,148,626325,41233720807,5429634186,46663354993
2020-06-02,1,Total,120,979,3082033,155886600975,14366743507,170253344482
2020-06-02,1,UG,18,88,322344,11137817844,1429595545,12567413389
2020-06-02,All-Floors,Alumni,16,148,383338,39294696918,8465361009,47760057927
2020-06-02,All-Floors,Non-HKUST,20,113,256512,19920197376,2793781577,22713978953
2020-06-02,All-Floors,Others(HKUST),14,121,1312381,52830889612,7082100822,59912990434
2020-06-02,All-Floors,RPG,217,1030,2212794,333202638082,30955557215,364158195297
2020-06-02,All-Floors,Staff,277,1930,3325187,279085449235,23678659305,302764108540
2020-06-02,All-Floors,TPG,125,1475,3701734,510083422365,88876074842,598959497207
2020-06-02,All-Floors,Total,999,6906,15788992,1840917099065,235621940436,2076539039501
2020-06-02,All-Floors,UG,330,2089,4597046,606499805477,73770405666,680270211143
2020-06-02,G,Alumni,10,44,60273,8085292238,1044057327,9129349565
2020-06-02,G,Non-HKUST,7,22,29333,1529036165,113887729,1642923894
2020-06-02,G,Others(HKUST),5,15,186489,1226773977,113349538,1340123515
2020-06-02,G,RPG,85,267,365620,74309077783,8143271128,82452348911
2020-06-02,G,Staff,136,675,1148976,120063705735,14361243708,134424949443
2020-06-02,G,TPG,92,373,582000,118717728149,11534254098,130251982247
2020-06-02,G,Total,508,1836,2755949,390794974964,43061599017,433856573981
2020-06-02,G,UG,173,440,383258,66863360917,7751535489,74614896406
2020-06-02,LG1,Alumni,6,56,161196,15006920907,1417173048,16424093955
2020-06-02,LG1,Non-HKUST,10,60,149924,13047846624,2346471633,15394318257
2020-06-02,LG1,Others(HKUST),6,54,733513,24315275206,3519559079,27834834285
2020-06-02,LG1,RPG,52,351,895095,77045141682,11189283145,88234424827
2020-06-02,LG1,Staff,55,294,462103,57025053184,2610046504,59635099688
2020-06-02,LG1,TPG,71,744,1946877,254127159600,60877433565,315004593165
2020-06-02,LG1,Total,345,2503,6874907,787762203346,126514424022,914276627368
2020-06-02,LG1,UG,145,944,2526199,347194806143,44554457048,391749263191
2020-06-02,LG3,Alumni,6,15,69870,5412299950,1226760272,6639060222
2020-06-02,LG3,Non-HKUST,3,4,0,58091902,6258221,64350123
2020-06-02,LG3,Others(HKUST),7,22,720,419030465,19854702,438885167
2020-06-02,LG3,RPG,94,185,289920,51020131918,4615961549,55636093467
2020-06-02,LG3,Staff,102,180,90572,13690864791,788049898,14478914689
