Date,Period,User-Group,User-Count,WiFi-Conn
2016-05-01,Midnight,Staff,3,22
2016-05-01,Midnight,TPG,37,204
2016-05-01,Midnight,RPG,20,45
2016-05-01,Midnight,UG,128,939
2016-05-01,Midnight,Alumni,0,0
2016-05-01,Midnight,Others(HKUST),5,46
2016-05-01,Midnight,Non-HKUST,5,31
2016-05-01,Midnight,Total,198,1287
2016-05-01,Early-Morning,Staff,5,25
2016-05-01,Early-Morning,TPG,4,25
2016-05-01,Early-Morning,RPG,7,19
2016-05-01,Early-Morning,UG,31,220
2016-05-01,Early-Morning,Alumni,0,0
2016-05-01,Early-Morning,Others(HKUST),5,54
2016-05-01,Early-Morning,Non-HKUST,2,6
2016-05-01,Early-Morning,Total,54,349
2016-05-01,Morning,Staff,34,111
2016-05-01,Morning,TPG,155,1165
2016-05-01,Morning,RPG,102,453
2016-05-01,Morning,UG,329,1900
2016-05-01,Morning,Alumni,4,17
2016-05-01,Morning,Others(HKUST),8,29
2016-05-01,Morning,Non-HKUST,14,66
2016-05-01,Morning,Total,646,3741
2016-05-01,Afternoon,Staff,59,195
2016-05-01,Afternoon,TPG,274,3217
2016-05-01,Afternoon,RPG,179,831
2016-05-01,Afternoon,UG,732,5438
2016-05-01,Afternoon,Alumni,14,210
2016-05-01,Afternoon,Others(HKUST),10,90
2016-05-01,Afternoon,Non-HKUST,32,237
2016-05-01,Afternoon,Total,1300,10218
2016-05-01,Late-Afternoon,Staff,43,169
2016-05-01,Late-Afternoon,TPG,284,2857
2016-05-01,Late-Afternoon,RPG,159,661
2016-05-01,Late-Afternoon,UG,703,5138
2016-05-01,Late-Afternoon,Alumni,12,91
2016-05-01,Late-Afternoon,Others(HKUST),9,59
2016-05-01,Late-Afternoon,Non-HKUST,27,162
2016-05-01,Late-Afternoon,Total,1237,9137
2016-05-01,Evening,Staff,15,42
2016-05-01,Evening,TPG,211,1972
2016-05-01,Evening,RPG,114,490
2016-05-01,Evening,UG,419,3028
2016-05-01,Evening,Alumni,5,56
2016-05-01,Evening,Others(HKUST),8,67
2016-05-01,Evening,Non-HKUST,13,66
2016-05-01,Evening,Total,785,5721
2016-05-01,All-Periods,Staff,102,554
2016-05-01,All-Periods,TPG,366,9238
2016-05-01,All-Periods,RPG,352,2476
2016-05-01,All-Periods,UG,1253,16501
2016-05-01,All-Periods,Alumni,18,372
2016-05-01,All-Periods,Others(HKUST),15,306
2016-05-01,All-Periods,Non-HKUST,47,558
2016-05-01,All-Periods,Total,2153,30005
2016-05-02,Midnight,Staff,4,7
2016-05-02,Midnight,TPG,49,315
2016-05-02,Midnight,RPG,21,82
2016-05-02,Midnight,UG,189,1122
2016-05-02,Midnight,Alumni,1,6
2016-05-02,Midnight,Others(HKUST),6,62
2016-05-02,Midnight,Non-HKUST,5,22
