Date,Period,User-Group,User-Count,WiFi-Conn
2018-05-01,Midnight,Staff,2,9
2018-05-01,Midnight,TPG,33,83
2018-05-01,Midnight,RPG,9,19
2018-05-01,Midnight,UG,194,567
2018-05-01,Midnight,Alumni,2,3
2018-05-01,Midnight,Others(HKUST),5,31
2018-05-01,Midnight,Non-HKUST,2,8
2018-05-01,Midnight,Total,247,720
2018-05-01,Early-Morning,Staff,3,11
2018-05-01,Early-Morning,TPG,2,6
2018-05-01,Early-Morning,RPG,3,5
2018-05-01,Early-Morning,UG,27,78
2018-05-01,Early-Morning,Alumni,2,3
2018-05-01,Early-Morning,Others(HKUST),4,29
2018-05-01,Early-Morning,Non-HKUST,0,0
2018-05-01,Early-Morning,Total,41,132
2018-05-01,Morning,Staff,13,34
2018-05-01,Morning,TPG,180,598
2018-05-01,Morning,RPG,21,88
2018-05-01,Morning,UG,305,1032
2018-05-01,Morning,Alumni,3,4
2018-05-01,Morning,Others(HKUST),5,13
2018-05-01,Morning,Non-HKUST,12,29
2018-05-01,Morning,Total,539,1798
2018-05-01,Afternoon,Staff,15,59
2018-05-01,Afternoon,TPG,320,1489
2018-05-01,Afternoon,RPG,50,145
2018-05-01,Afternoon,UG,619,2263
2018-05-01,Afternoon,Alumni,5,5
2018-05-01,Afternoon,Others(HKUST),3,10
2018-05-01,Afternoon,Non-HKUST,27,54
2018-05-01,Afternoon,Total,1039,4025
2018-05-01,Late-Afternoon,Staff,20,62
2018-05-01,Late-Afternoon,TPG,309,1533
2018-05-01,Late-Afternoon,RPG,32,115
2018-05-01,Late-Afternoon,UG,546,2019
2018-05-01,Late-Afternoon,Alumni,3,7
2018-05-01,Late-Afternoon,Others(HKUST),3,11
2018-05-01,Late-Afternoon,Non-HKUST,22,58
2018-05-01,Late-Afternoon,Total,935,3805
2018-05-01,Evening,Staff,7,26
2018-05-01,Evening,TPG,203,838
2018-05-01,Evening,RPG,29,97
2018-05-01,Evening,UG,438,1502
2018-05-01,Evening,Alumni,2,2
2018-05-01,Evening,Others(HKUST),2,10
2018-05-01,Evening,Non-HKUST,14,34
2018-05-01,Evening,Total,695,2509
2018-05-01,All-Periods,Staff,32,185
2018-05-01,All-Periods,TPG,425,4225
2018-05-01,All-Periods,RPG,90,452
2018-05-01,All-Periods,UG,1161,7166
2018-05-01,All-Periods,Alumni,7,17
2018-05-01,All-Periods,Others(HKUST),7,56
2018-05-01,All-Periods,Non-HKUST,40,169
2018-05-01,All-Periods,Total,1762,12270
2018-05-02,Midnight,Staff,2,6
2018-05-02,Midnight,TPG,36,121
2018-05-02,Midnight,RPG,15,42
2018-05-02,Midnight,UG,186,609
2018-05-02,Midnight,Alumni,1,1
2018-05-02,Midnight,Others(HKUST),4,30
2018-05-02,Midnight,Non-HKUST,6,15
2018-05-02,Midnight,Total,250,824
2018-05-02,Early-Morning,Staff,8,14
2018-05-02,Early-Morning,TPG,5,13
2018-05-02,Early-Morning,RPG,4,8
