Date,Hour,Floor,User-Group,User-Count,WiFi-Conn
2020-06-09,17,LG4,Alumni,3,9
2020-06-09,17,LG4,Non-HKUST,2,2
2020-06-09,17,LG4,Others(HKUST),3,4
2020-06-09,17,LG4,RPG,15,23
2020-06-09,17,LG4,Staff,4,4
2020-06-09,17,LG4,TPG,13,53
2020-06-09,17,LG4,Total,58,146
2020-06-09,17,LG4,UG,18,51
2020-06-09,18,1,Alumni,0,0
2020-06-09,18,1,Non-HKUST,0,0
2020-06-09,18,1,Others(HKUST),3,6
2020-06-09,18,1,RPG,5,11
2020-06-09,18,1,Staff,10,32
2020-06-09,18,1,TPG,5,27
2020-06-09,18,1,Total,31,106
2020-06-09,18,1,UG,8,30
2020-06-09,18,All-Floors,Alumni,6,22
2020-06-09,18,All-Floors,Non-HKUST,1,1
2020-06-09,18,All-Floors,Others(HKUST),6,30
2020-06-09,18,All-Floors,RPG,60,156
2020-06-09,18,All-Floors,Staff,39,101
2020-06-09,18,All-Floors,TPG,44,197
2020-06-09,18,All-Floors,Total,220,766
2020-06-09,18,All-Floors,UG,64,259
2020-06-09,18,G,Alumni,2,5
2020-06-09,18,G,Non-HKUST,0,0
2020-06-09,18,G,Others(HKUST),2,4
2020-06-09,18,G,RPG,17,41
2020-06-09,18,G,Staff,15,37
2020-06-09,18,G,TPG,20,57
2020-06-09,18,G,Total,75,201
2020-06-09,18,G,UG,19,57
2020-06-09,18,LG1,Alumni,1,4
2020-06-09,18,LG1,Non-HKUST,0,0
2020-06-09,18,LG1,Others(HKUST),2,16
2020-06-09,18,LG1,RPG,16,46
2020-06-09,18,LG1,Staff,6,20
2020-06-09,18,LG1,TPG,15,47
2020-06-09,18,LG1,Total,68,229
2020-06-09,18,LG1,UG,28,96
2020-06-09,18,LG3,Alumni,3,8
2020-06-09,18,LG3,Non-HKUST,0,0
2020-06-09,18,LG3,Others(HKUST),0,0
2020-06-09,18,LG3,RPG,23,41
2020-06-09,18,LG3,Staff,4,6
2020-06-09,18,LG3,TPG,7,17
2020-06-09,18,LG3,Total,46,98
2020-06-09,18,LG3,UG,9,26
2020-06-09,18,LG4,Alumni,3,5
2020-06-09,18,LG4,Non-HKUST,1,1
2020-06-09,18,LG4,Others(HKUST),2,4
2020-06-09,18,LG4,RPG,12,17
2020-06-09,18,LG4,Staff,6,6
2020-06-09,18,LG4,TPG,9,49
2020-06-09,18,LG4,Total,52,132
2020-06-09,18,LG4,UG,19,50
2020-06-09,19,1,Alumni,0,0
2020-06-09,19,1,Non-HKUST,0,0
2020-06-09,19,1,Others(HKUST),1,4
2020-06-09,19,1,RPG,1,1
2020-06-09,19,1,Staff,5,11
2020-06-09,19,1,TPG,4,18
2020-06-09,19,1,Total,14,51
2020-06-09,19,1,UG,3,17
2020-06-09,19,All-Floors,Alumni,3,12
2020-06-09,19,All-Floors,Non-HKUST,0,0
2020-06-09,19,All-Floors,Others(HKUST),5,28
2020-06-09,19,All-Floors,RPG,38,126
2020-06-09,19,All-Floors,Staff,20,73
2020-06-09,19,All-Floors,TPG,29,154
2020-06-09,19,All-Floors,Total,133,532
2020-06-09,19,All-Floors,UG,38,139
2020-06-09,19,G,Alumni,3,9
2020-06-09,19,G,Non-HKUST,0,0
2020-06-09,19,G,Others(HKUST),3,5
2020-06-09,19,G,RPG,14,38
2020-06-09,19,G,Staff,12,32
2020-06-09,19,G,TPG,13,43
2020-06-09,19,G,Total,59,162
2020-06-09,19,G,UG,14,35
2020-06-09,19,LG1,Alumni,0,0
2020-06-09,19,LG1,Non-HKUST,0,0
2020-06-09,19,LG1,Others(HKUST),2,16
2020-06-09,19,LG1,RPG,12,45
2020-06-09,19,LG1,Staff,4,26
2020-06-09,19,LG1,TPG,8,49
2020-06-09,19,LG1,Total,42,191
2020-06-09,19,LG1,UG,16,55
2020-06-09,19,LG3,Alumni,2,3
2020-06-09,19,LG3,Non-HKUST,0,0
2020-06-09,19,LG3,Others(HKUST),0,0
2020-06-09,19,LG3,RPG,14,31
2020-06-09,19,LG3,Staff,2,2
2020-06-09,19,LG3,TPG,2,9
2020-06-09,19,LG3,Total,24,59
2020-06-09,19,LG3,UG,4,14
2020-06-09,19,LG4,Alumni,0,0
2020-06-09,19,LG4,Non-HKUST,0,0
2020-06-09,19,LG4,Others(HKUST),2,3
2020-06-09,19,LG4,RPG,6,11
2020-06-09,19,LG4,Staff,1,2
2020-06-09,19,LG4,TPG,7,35
2020-06-09,19,LG4,Total,24,69
2020-06-09,19,LG4,UG,8,18
2020-06-09,20,1,Alumni,0,0
2020-06-09,20,1,Non-HKUST,0,0
2020-06-09,20,1,Others(HKUST),1,4
2020-06-09,20,1,RPG,0,0
2020-06-09,20,1,Staff,6,11
2020-06-09,20,1,TPG,1,3
2020-06-09,20,1,Total,13,39
2020-06-09,20,1,UG,5,21
2020-06-09,20,All-Floors,Alumni,1,5
2020-06-09,20,All-Floors,Non-HKUST,0,0
2020-06-09,20,All-Floors,Others(HKUST),4,29
2020-06-09,20,All-Floors,RPG,24,73
2020-06-09,20,All-Floors,Staff,16,39
2020-06-09,20,All-Floors,TPG,25,102
2020-06-09,20,All-Floors,Total,95,320
2020-06-09,20,All-Floors,UG,25,72
2020-06-09,20,G,Alumni,1,5
2020-06-09,20,G,Non-HKUST,0,0
2020-06-09,20,G,Others(HKUST),2,4
2020-06-09,20,G,RPG,17,35
2020-06-09,20,G,Staff,9,18
2020-06-09,20,G,TPG,14,30
2020-06-09,20,G,Total,50,106
2020-06-09,20,G,UG,7,14
2020-06-09,20,LG1,Alumni,0,0
2020-06-09,20,LG1,Non-HKUST,0,0
2020-06-09,20,LG1,Others(HKUST),2,19
2020-06-09,20,LG1,RPG,7,18
2020-06-09,20,LG1,Staff,3,9
2020-06-09,20,LG1,TPG,9,33
2020-06-09,20,LG1,Total,35,106
2020-06-09,20,LG1,UG,14,27
2020-06-09,20,LG3,Alumni,0,0
2020-06-09,20,LG3,Non-HKUST,0,0
2020-06-09,20,LG3,Others(HKUST),0,0
2020-06-09,20,LG3,RPG,6,13
2020-06-09,20,LG3,Staff,0,0
2020-06-09,20,LG3,TPG,3,8
2020-06-09,20,LG3,Total,11,26
2020-06-09,20,LG3,UG,2,5
2020-06-09,20,LG4,Alumni,0,0
2020-06-09,20,LG4,Non-HKUST,0,0
2020-06-09,20,LG4,Others(HKUST),1,2
2020-06-09,20,LG4,RPG,3,7
2020-06-09,20,LG4,Staff,1,1
2020-06-09,20,LG4,TPG,8,28
2020-06-09,20,LG4,Total,18,43
2020-06-09,20,LG4,UG,5,5
2020-06-09,21,1,Alumni,0,0
2020-06-09,21,1,Non-HKUST,0,0
2020-06-09,21,1,Others(HKUST),1,4
2020-06-09,21,1,RPG,0,0
2020-06-09,21,1,Staff,3,7
2020-06-09,21,1,TPG,1,1
2020-06-09,21,1,Total,6,13
2020-06-09,21,1,UG,1,1
2020-06-09,21,All-Floors,Alumni,0,0
2020-06-09,21,All-Floors,Non-HKUST,0,0
2020-06-09,21,All-Floors,Others(HKUST),4,22
2020-06-09,21,All-Floors,RPG,5,7
2020-06-09,21,All-Floors,Staff,12,28
2020-06-09,21,All-Floors,TPG,4,4
2020-06-09,21,All-Floors,Total,34,85
2020-06-09,21,All-Floors,UG,9,24
2020-06-09,21,G,Alumni,0,0
2020-06-09,21,G,Non-HKUST,0,0
2020-06-09,21,G,Others(HKUST),3,5
2020-06-09,21,G,RPG,2,4
2020-06-09,21,G,Staff,5,13
2020-06-09,21,G,TPG,1,1
2020-06-09,21,G,Total,14,27
2020-06-09,21,G,UG,3,4
2020-06-09,21,LG1,Alumni,0,0
2020-06-09,21,LG1,Non-HKUST,0,0
2020-06-09,21,LG1,Others(HKUST),2,11
2020-06-09,21,LG1,RPG,1,1
2020-06-09,21,LG1,Staff,1,2
2020-06-09,21,LG1,TPG,2,2
2020-06-09,21,LG1,Total,11,24
2020-06-09,21,LG1,UG,5,8
2020-06-09,21,LG3,Alumni,0,0
2020-06-09,21,LG3,Non-HKUST,0,0
2020-06-09,21,LG3,Others(HKUST),0,0
2020-06-09,21,LG3,RPG,2,2
2020-06-09,21,LG3,Staff,5,5
2020-06-09,21,LG3,TPG,0,0
2020-06-09,21,LG3,Total,8,10
2020-06-09,21,LG3,UG,1,3
2020-06-09,21,LG4,Alumni,0,0
2020-06-09,21,LG4,Non-HKUST,0,0
2020-06-09,21,LG4,Others(HKUST),1,2
2020-06-09,21,LG4,RPG,0,0
2020-06-09,21,LG4,Staff,1,1
2020-06-09,21,LG4,TPG,0,0
2020-06-09,21,LG4,Total,4,11
2020-06-09,21,LG4,UG,2,8
2020-06-09,22,1,Alumni,0,0
2020-06-09,22,1,Non-HKUST,0,0
2020-06-09,22,1,Others(HKUST),1,4
2020-06-09,22,1,RPG,0,0
2020-06-09,22,1,Staff,3,7
2020-06-09,22,1,TPG,0,0
2020-06-09,22,1,Total,4,11
2020-06-09,22,1,UG,0,0
2020-06-09,22,All-Floors,Alumni,0,0
2020-06-09,22,All-Floors,Non-HKUST,0,0
2020-06-09,22,All-Floors,Others(HKUST),3,20
2020-06-09,22,All-Floors,RPG,5,5
2020-06-09,22,All-Floors,Staff,6,15
2020-06-09,22,All-Floors,TPG,0,0
2020-06-09,22,All-Floors,Total,16,45
2020-06-09,22,All-Floors,UG,2,5
2020-06-09,22,G,Alumni,0,0
2020-06-09,22,G,Non-HKUST,0,0
2020-06-09,22,G,Others(HKUST),2,4
2020-06-09,22,G,RPG,0,0
2020-06-09,22,G,Staff,3,8
2020-06-09,22,G,TPG,0,0
2020-06-09,22,G,Total,5,12
2020-06-09,22,G,UG,0,0
2020-06-09,22,LG1,Alumni,0,0
2020-06-09,22,LG1,Non-HKUST,0,0
2020-06-09,22,LG1,Others(HKUST),1,10
2020-06-09,22,LG1,RPG,1,1
2020-06-09,22,LG1,Staff,0,0
2020-06-09,22,LG1,TPG,0,0
2020-06-09,22,LG1,Total,2,11
2020-06-09,22,LG1,UG,0,0
2020-06-09,22,LG3,Alumni,0,0
2020-06-09,22,LG3,Non-HKUST,0,0
2020-06-09,22,LG3,Others(HKUST),0,0
2020-06-09,22,LG3,RPG,3,3
2020-06-09,22,LG3,Staff,0,0
2020-06-09,22,LG3,TPG,0,0
2020-06-09,22,LG3,Total,4,5
2020-06-09,22,LG3,UG,1,2
2020-06-09,22,LG4,Alumni,0,0
2020-06-09,22,LG4,Non-HKUST,0,0
2020-06-09,22,LG4,Others(HKUST),1,2
2020-06-09,22,LG4,RPG,1,1
2020-06-09,22,LG4,Staff,0,0
2020-06-09,22,LG4,TPG,0,0
2020-06-09,22,LG4,Total,4,6
2020-06-09,22,LG4,UG,2,3
2020-06-09,23,1,Alumni,0,0
2020-06-09,23,1,Non-HKUST,0,0
2020-06-09,23,1,Others(HKUST),1,4
2020-06-09,23,1,RPG,0,0
2020-06-09,23,1,Staff,3,6
2020-06-09,23,1,TPG,0,0
2020-06-09,23,1,Total,4,10
2020-06-09,23,1,UG,0,0
2020-06-09,23,All-Floors,Alumni,0,0
2020-06-09,23,All-Floors,Non-HKUST,0,0
2020-06-09,23,All-Floors,Others(HKUST),4,16
2020-06-09,23,All-Floors,RPG,3,3
2020-06-09,23,All-Floors,Staff,6,12
2020-06-09,23,All-Floors,TPG,2,3
2020-06-09,23,All-Floors,Total,17,36
2020-06-09,23,All-Floors,UG,2,2
2020-06-09,23,G,Alumni,0,0
2020-06-09,23,G,Non-HKUST,0,0
2020-06-09,23,G,Others(HKUST),2,4
2020-06-09,23,G,RPG,0,0
2020-06-09,23,G,Staff,3,6
2020-06-09,23,G,TPG,0,0
2020-06-09,23,G,Total,5,10
2020-06-09,23,G,UG,0,0
2020-06-09,23,LG1,Alumni,0,0
2020-06-09,23,LG1,Non-HKUST,0,0
2020-06-09,23,LG1,Others(HKUST),1,6
2020-06-09,23,LG1,RPG,0,0
2020-06-09,23,LG1,Staff,0,0
2020-06-09,23,LG1,TPG,0,0
2020-06-09,23,LG1,Total,1,6
2020-06-09,23,LG1,UG,0,0
2020-06-09,23,LG3,Alumni,0,0
2020-06-09,23,LG3,Non-HKUST,0,0
2020-06-09,23,LG3,Others(HKUST),0,0
2020-06-09,23,LG3,RPG,1,1
2020-06-09,23,LG3,Staff,0,0
2020-06-09,23,LG3,TPG,1,1
2020-06-09,23,LG3,Total,2,2
2020-06-09,23,LG3,UG,0,0
2020-06-09,23,LG4,Alumni,0,0
2020-06-09,23,LG4,Non-HKUST,0,0
2020-06-09,23,LG4,Others(HKUST),2,2
2020-06-09,23,LG4,RPG,2,2
2020-06-09,23,LG4,Staff,0,0
2020-06-09,23,LG4,TPG,1,2
2020-06-09,23,LG4,Total,7,8
2020-06-09,23,LG4,UG,2,2
2020-06-10,00,1,Alumni,0,0
2020-06-10,00,1,Non-HKUST,0,0
2020-06-10,00,1,Others(HKUST),1,4
2020-06-10,00,1,RPG,0,0
2020-06-10,00,1,Staff,3,7
2020-06-10,00,1,TPG,0,0
2020-06-10,00,1,Total,4,11
2020-06-10,00,1,UG,0,0
2020-06-10,00,All-Floors,Alumni,0,0
2020-06-10,00,All-Floors,Non-HKUST,0,0
2020-06-10,00,All-Floors,Others(HKUST),3,25
2020-06-10,00,All-Floors,RPG,0,0
2020-06-10,00,All-Floors,Staff,6,14
2020-06-10,00,All-Floors,TPG,0,0
2020-06-10,00,All-Floors,Total,9,39
2020-06-10,00,All-Floors,UG,0,0
2020-06-10,00,G,Alumni,0,0
2020-06-10,00,G,Non-HKUST,0,0
2020-06-10,00,G,Others(HKUST),2,4
2020-06-10,00,G,RPG,0,0
2020-06-10,00,G,Staff,3,7
2020-06-10,00,G,TPG,0,0
2020-06-10,00,G,Total,5,11
2020-06-10,00,G,UG,0,0
2020-06-10,00,LG1,Alumni,0,0
2020-06-10,00,LG1,Non-HKUST,0,0
2020-06-10,00,LG1,Others(HKUST),1,14
2020-06-10,00,LG1,RPG,0,0
2020-06-10,00,LG1,Staff,0,0
2020-06-10,00,LG1,TPG,0,0
2020-06-10,00,LG1,Total,1,14
2020-06-10,00,LG1,UG,0,0
2020-06-10,00,LG3,Alumni,0,0
2020-06-10,00,LG3,Non-HKUST,0,0
2020-06-10,00,LG3,Others(HKUST),0,0
2020-06-10,00,LG3,RPG,0,0
2020-06-10,00,LG3,Staff,0,0
2020-06-10,00,LG3,TPG,0,0
2020-06-10,00,LG3,Total,0,0
2020-06-10,00,LG3,UG,0,0
2020-06-10,00,LG4,Alumni,0,0
2020-06-10,00,LG4,Non-HKUST,0,0
2020-06-10,00,LG4,Others(HKUST),1,3
2020-06-10,00,LG4,RPG,0,0
2020-06-10,00,LG4,Staff,0,0
2020-06-10,00,LG4,TPG,0,0
2020-06-10,00,LG4,Total,1,3
2020-06-10,00,LG4,UG,0,0
2020-06-10,01,1,Alumni,0,0
2020-06-10,01,1,Non-HKUST,0,0
2020-06-10,01,1,Others(HKUST),1,4
2020-06-10,01,1,RPG,0,0
2020-06-10,01,1,Staff,3,7
2020-06-10,01,1,TPG,0,0
2020-06-10,01,1,Total,4,11
2020-06-10,01,1,UG,0,0
2020-06-10,01,All-Floors,Alumni,0,0
2020-06-10,01,All-Floors,Non-HKUST,0,0
2020-06-10,01,All-Floors,Others(HKUST),3,20
2020-06-10,01,All-Floors,RPG,0,0
2020-06-10,01,All-Floors,Staff,6,14
2020-06-10,01,All-Floors,TPG,0,0
2020-06-10,01,All-Floors,Total,10,35
2020-06-10,01,All-Floors,UG,1,1
2020-06-10,01,G,Alumni,0,0
2020-06-10,01,G,Non-HKUST,0,0
2020-06-10,01,G,Others(HKUST),2,4
2020-06-10,01,G,RPG,0,0
2020-06-10,01,G,Staff,3,7
2020-06-10,01,G,TPG,0,0
2020-06-10,01,G,Total,5,11
2020-06-10,01,G,UG,0,0
2020-06-10,01,LG1,Alumni,0,0
2020-06-10,01,LG1,Non-HKUST,0,0
2020-06-10,01,LG1,Others(HKUST),1,10
2020-06-10,01,LG1,RPG,0,0
2020-06-10,01,LG1,Staff,0,0
2020-06-10,01,LG1,TPG,0,0
2020-06-10,01,LG1,Total,1,10
2020-06-10,01,LG1,UG,0,0
2020-06-10,01,LG3,Alumni,0,0
2020-06-10,01,LG3,Non-HKUST,0,0
2020-06-10,01,LG3,Others(HKUST),0,0
2020-06-10,01,LG3,RPG,0,0
2020-06-10,01,LG3,Staff,0,0
2020-06-10,01,LG3,TPG,0,0
2020-06-10,01,LG3,Total,0,0
2020-06-10,01,LG3,UG,0,0
2020-06-10,01,LG4,Alumni,0,0
2020-06-10,01,LG4,Non-HKUST,0,0
2020-06-10,01,LG4,Others(HKUST),1,2
2020-06-10,01,LG4,RPG,0,0
2020-06-10,01,LG4,Staff,0,0
2020-06-10,01,LG4,TPG,0,0
2020-06-10,01,LG4,Total,2,3
2020-06-10,01,LG4,UG,1,1
2020-06-10,02,1,Alumni,0,0
2020-06-10,02,1,Non-HKUST,0,0
2020-06-10,02,1,Others(HKUST),1,4
2020-06-10,02,1,RPG,0,0
2020-06-10,02,1,Staff,3,7
2020-06-10,02,1,TPG,0,0
2020-06-10,02,1,Total,4,11
2020-06-10,02,1,UG,0,0
2020-06-10,02,All-Floors,Alumni,0,0
2020-06-10,02,All-Floors,Non-HKUST,0,0
2020-06-10,02,All-Floors,Others(HKUST),3,20
2020-06-10,02,All-Floors,RPG,1,1
2020-06-10,02,All-Floors,Staff,6,14
2020-06-10,02,All-Floors,TPG,0,0
2020-06-10,02,All-Floors,Total,10,35
2020-06-10,02,All-Floors,UG,0,0
2020-06-10,02,G,Alumni,0,0
2020-06-10,02,G,Non-HKUST,0,0
2020-06-10,02,G,Others(HKUST),2,4
2020-06-10,02,G,RPG,0,0
2020-06-10,02,G,Staff,3,7
2020-06-10,02,G,TPG,0,0
2020-06-10,02,G,Total,5,11
2020-06-10,02,G,UG,0,0
2020-06-10,02,LG1,Alumni,0,0
2020-06-10,02,LG1,Non-HKUST,0,0
2020-06-10,02,LG1,Others(HKUST),1,10
2020-06-10,02,LG1,RPG,1,1
2020-06-10,02,LG1,Staff,0,0
2020-06-10,02,LG1,TPG,0,0
2020-06-10,02,LG1,Total,2,11
2020-06-10,02,LG1,UG,0,0
2020-06-10,02,LG3,Alumni,0,0
2020-06-10,02,LG3,Non-HKUST,0,0
2020-06-10,02,LG3,Others(HKUST),0,0
2020-06-10,02,LG3,RPG,0,0
2020-06-10,02,LG3,Staff,0,0
2020-06-10,02,LG3,TPG,0,0
2020-06-10,02,LG3,Total,0,0
2020-06-10,02,LG3,UG,0,0
2020-06-10,02,LG4,Alumni,0,0
2020-06-10,02,LG4,Non-HKUST,0,0
2020-06-10,02,LG4,Others(HKUST),1,2
2020-06-10,02,LG4,RPG,0,0
2020-06-10,02,LG4,Staff,0,0
2020-06-10,02,LG4,TPG,0,0
2020-06-10,02,LG4,Total,1,2
2020-06-10,02,LG4,UG,0,0
2020-06-10,03,1,Alumni,0,0
2020-06-10,03,1,Non-HKUST,0,0
2020-06-10,03,1,Others(HKUST),1,4
2020-06-10,03,1,RPG,0,0
2020-06-10,03,1,Staff,3,6
2020-06-10,03,1,TPG,0,0
2020-06-10,03,1,Total,4,10
2020-06-10,03,1,UG,0,0
2020-06-10,03,All-Floors,Alumni,0,0
2020-06-10,03,All-Floors,Non-HKUST,0,0
2020-06-10,03,All-Floors,Others(HKUST),3,20
2020-06-10,03,All-Floors,RPG,0,0
2020-06-10,03,All-Floors,Staff,6,13
2020-06-10,03,All-Floors,TPG,0,0
2020-06-10,03,All-Floors,Total,9,33
2020-06-10,03,All-Floors,UG,0,0
2020-06-10,03,G,Alumni,0,0
2020-06-10,03,G,Non-HKUST,0,0
2020-06-10,03,G,Others(HKUST),2,4
2020-06-10,03,G,RPG,0,0
2020-06-10,03,G,Staff,3,7
2020-06-10,03,G,TPG,0,0
2020-06-10,03,G,Total,5,11
2020-06-10,03,G,UG,0,0
2020-06-10,03,LG1,Alumni,0,0
2020-06-10,03,LG1,Non-HKUST,0,0
2020-06-10,03,LG1,Others(HKUST),1,10
2020-06-10,03,LG1,RPG,0,0
2020-06-10,03,LG1,Staff,0,0
2020-06-10,03,LG1,TPG,0,0
2020-06-10,03,LG1,Total,1,10
2020-06-10,03,LG1,UG,0,0
2020-06-10,03,LG3,Alumni,0,0
2020-06-10,03,LG3,Non-HKUST,0,0
2020-06-10,03,LG3,Others(HKUST),0,0
2020-06-10,03,LG3,RPG,0,0
2020-06-10,03,LG3,Staff,0,0
2020-06-10,03,LG3,TPG,0,0
2020-06-10,03,LG3,Total,0,0
2020-06-10,03,LG3,UG,0,0
2020-06-10,03,LG4,Alumni,0,0
2020-06-10,03,LG4,Non-HKUST,0,0
2020-06-10,03,LG4,Others(HKUST),1,2
2020-06-10,03,LG4,RPG,0,0
2020-06-10,03,LG4,Staff,0,0
2020-06-10,03,LG4,TPG,0,0
2020-06-10,03,LG4,Total,1,2
2020-06-10,03,LG4,UG,0,0
2020-06-10,04,1,Alumni,0,0
2020-06-10,04,1,Non-HKUST,0,0
2020-06-10,04,1,Others(HKUST),1,4
2020-06-10,04,1,RPG,0,0
2020-06-10,04,1,Staff,3,6
2020-06-10,04,1,TPG,0,0
2020-06-10,04,1,Total,4,10
2020-06-10,04,1,UG,0,0
2020-06-10,04,All-Floors,Alumni,0,0
2020-06-10,04,All-Floors,Non-HKUST,0,0
2020-06-10,04,All-Floors,Others(HKUST),3,20
2020-06-10,04,All-Floors,RPG,0,0
2020-06-10,04,All-Floors,Staff,6,13
2020-06-10,04,All-Floors,TPG,0,0
2020-06-10,04,All-Floors,Total,9,33
2020-06-10,04,All-Floors,UG,0,0
2020-06-10,04,G,Alumni,0,0
2020-06-10,04,G,Non-HKUST,0,0
2020-06-10,04,G,Others(HKUST),2,4
2020-06-10,04,G,RPG,0,0
2020-06-10,04,G,Staff,3,7
2020-06-10,04,G,TPG,0,0
2020-06-10,04,G,Total,5,11
2020-06-10,04,G,UG,0,0
2020-06-10,04,LG1,Alumni,0,0
2020-06-10,04,LG1,Non-HKUST,0,0
2020-06-10,04,LG1,Others(HKUST),1,10
2020-06-10,04,LG1,RPG,0,0
2020-06-10,04,LG1,Staff,0,0
2020-06-10,04,LG1,TPG,0,0
2020-06-10,04,LG1,Total,1,10
2020-06-10,04,LG1,UG,0,0
2020-06-10,04,LG3,Alumni,0,0
2020-06-10,04,LG3,Non-HKUST,0,0
2020-06-10,04,LG3,Others(HKUST),0,0
2020-06-10,04,LG3,RPG,0,0
2020-06-10,04,LG3,Staff,0,0
2020-06-10,04,LG3,TPG,0,0
2020-06-10,04,LG3,Total,0,0
2020-06-10,04,LG3,UG,0,0
2020-06-10,04,LG4,Alumni,0,0
2020-06-10,04,LG4,Non-HKUST,0,0
2020-06-10,04,LG4,Others(HKUST),1,2
2020-06-10,04,LG4,RPG,0,0
2020-06-10,04,LG4,Staff,0,0
2020-06-10,04,LG4,TPG,0,0
2020-06-10,04,LG4,Total,1,2
2020-06-10,04,LG4,UG,0,0
2020-06-10,05,1,Alumni,0,0
2020-06-10,05,1,Non-HKUST,0,0
2020-06-10,05,1,Others(HKUST),1,4
2020-06-10,05,1,RPG,0,0
2020-06-10,05,1,Staff,3,6
2020-06-10,05,1,TPG,0,0
2020-06-10,05,1,Total,4,10
2020-06-10,05,1,UG,0,0
2020-06-10,05,All-Floors,Alumni,0,0
2020-06-10,05,All-Floors,Non-HKUST,0,0
2020-06-10,05,All-Floors,Others(HKUST),3,20
2020-06-10,05,All-Floors,RPG,0,0
2020-06-10,05,All-Floors,Staff,6,13
2020-06-10,05,All-Floors,TPG,0,0
2020-06-10,05,All-Floors,Total,10,34
2020-06-10,05,All-Floors,UG,1,1
2020-06-10,05,G,Alumni,0,0
2020-06-10,05,G,Non-HKUST,0,0
2020-06-10,05,G,Others(HKUST),2,4
2020-06-10,05,G,RPG,0,0
2020-06-10,05,G,Staff,3,7
2020-06-10,05,G,TPG,0,0
2020-06-10,05,G,Total,6,12
2020-06-10,05,G,UG,1,1
2020-06-10,05,LG1,Alumni,0,0
2020-06-10,05,LG1,Non-HKUST,0,0
2020-06-10,05,LG1,Others(HKUST),1,10
2020-06-10,05,LG1,RPG,0,0
2020-06-10,05,LG1,Staff,0,0
2020-06-10,05,LG1,TPG,0,0
2020-06-10,05,LG1,Total,1,10
2020-06-10,05,LG1,UG,0,0
2020-06-10,05,LG3,Alumni,0,0
2020-06-10,05,LG3,Non-HKUST,0,0
2020-06-10,05,LG3,Others(HKUST),0,0
2020-06-10,05,LG3,RPG,0,0
2020-06-10,05,LG3,Staff,0,0
2020-06-10,05,LG3,TPG,0,0
2020-06-10,05,LG3,Total,0,0
2020-06-10,05,LG3,UG,0,0
2020-06-10,05,LG4,Alumni,0,0
2020-06-10,05,LG4,Non-HKUST,0,0
2020-06-10,05,LG4,Others(HKUST),1,2
2020-06-10,05,LG4,RPG,0,0
2020-06-10,05,LG4,Staff,0,0
2020-06-10,05,LG4,TPG,0,0
2020-06-10,05,LG4,Total,1,2
2020-06-10,05,LG4,UG,0,0
2020-06-10,06,1,Alumni,0,0
2020-06-10,06,1,Non-HKUST,0,0
2020-06-10,06,1,Others(HKUST),1,4
2020-06-10,06,1,RPG,0,0
2020-06-10,06,1,Staff,3,7
2020-06-10,06,1,TPG,0,0
2020-06-10,06,1,Total,4,11
2020-06-10,06,1,UG,0,0
2020-06-10,06,All-Floors,Alumni,0,0
2020-06-10,06,All-Floors,Non-HKUST,0,0
2020-06-10,06,All-Floors,Others(HKUST),3,20
2020-06-10,06,All-Floors,RPG,0,0
2020-06-10,06,All-Floors,Staff,6,14
2020-06-10,06,All-Floors,TPG,0,0
2020-06-10,06,All-Floors,Total,9,34
2020-06-10,06,All-Floors,UG,0,0
2020-06-10,06,G,Alumni,0,0
2020-06-10,06,G,Non-HKUST,0,0
2020-06-10,06,G,Others(HKUST),2,4
2020-06-10,06,G,RPG,0,0
2020-06-10,06,G,Staff,3,7
2020-06-10,06,G,TPG,0,0
2020-06-10,06,G,Total,5,11
2020-06-10,06,G,UG,0,0
2020-06-10,06,LG1,Alumni,0,0
2020-06-10,06,LG1,Non-HKUST,0,0
2020-06-10,06,LG1,Others(HKUST),1,10
2020-06-10,06,LG1,RPG,0,0
2020-06-10,06,LG1,Staff,0,0
2020-06-10,06,LG1,TPG,0,0
2020-06-10,06,LG1,Total,1,10
2020-06-10,06,LG1,UG,0,0
2020-06-10,06,LG3,Alumni,0,0
2020-06-10,06,LG3,Non-HKUST,0,0
2020-06-10,06,LG3,Others(HKUST),0,0
2020-06-10,06,LG3,RPG,0,0
2020-06-10,06,LG3,Staff,0,0
2020-06-10,06,LG3,TPG,0,0
2020-06-10,06,LG3,Total,0,0
2020-06-10,06,LG3,UG,0,0
2020-06-10,06,LG4,Alumni,0,0
2020-06-10,06,LG4,Non-HKUST,0,0
2020-06-10,06,LG4,Others(HKUST),1,2
2020-06-10,06,LG4,RPG,0,0
2020-06-10,06,LG4,Staff,0,0
2020-06-10,06,LG4,TPG,0,0
2020-06-10,06,LG4,Total,1,2
2020-06-10,06,LG4,UG,0,0
2020-06-10,07,1,Alumni,0,0
2020-06-10,07,1,Non-HKUST,0,0
2020-06-10,07,1,Others(HKUST),1,4
2020-06-10,07,1,RPG,0,0
2020-06-10,07,1,Staff,5,10
2020-06-10,07,1,TPG,0,0
2020-06-10,07,1,Total,6,14
2020-06-10,07,1,UG,0,0
2020-06-10,07,All-Floors,Alumni,0,0
2020-06-10,07,All-Floors,Non-HKUST,0,0
2020-06-10,07,All-Floors,Others(HKUST),3,20
2020-06-10,07,All-Floors,RPG,1,1
2020-06-10,07,All-Floors,Staff,19,40
2020-06-10,07,All-Floors,TPG,0,0
2020-06-10,07,All-Floors,Total,23,61
2020-06-10,07,All-Floors,UG,0,0
