Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2017-12-01,1,Staff,54,347,1024560,31628532709,3834939863,35463472572
2017-12-01,1,TPG,173,1924,5608600,367955536852,40304358318,408259895170
2017-12-01,1,RPG,17,102,260782,33209484398,2212108826,35421593224
2017-12-01,1,UG,214,1619,4329003,421035038792,40052668545,461087707337
2017-12-01,1,Alumni,3,42,100038,10878079839,1043751418,11921831257
2017-12-01,1,Others(HKUST),4,6,25243,206644756,40890196,247534952
2017-12-01,1,Non-HKUST,5,75,73887,14454514686,557550106,15012064792
2017-12-01,1,Total,470,4115,11422113,879367832032,88046267272,967414099304
2017-12-01,G,Staff,91,295,496724,12781124414,1538299811,14319424225
2017-12-01,G,TPG,278,1000,1632833,238879831621,21970869172,260850700793
2017-12-01,G,RPG,64,199,347315,30761502995,7432189683,38193692678
2017-12-01,G,UG,438,1787,3438938,354663683216,69245049990,423908733206
2017-12-01,G,Alumni,11,49,66653,8694518621,476688447,9171207068
2017-12-01,G,Others(HKUST),8,41,219998,1488774034,129318460,1618092494
2017-12-01,G,Non-HKUST,8,42,51447,10074803188,761378651,10836181839
2017-12-01,G,Total,898,3413,6253908,657344238089,101553794214,758898032303
2017-12-01,LG1,Staff,66,196,288926,9570718051,1227046643,10797764694
2017-12-01,LG1,TPG,445,2958,8549226,590228795908,57993451016,648222246924
2017-12-01,LG1,RPG,91,382,930793,83048603749,7037866915,90086470664
2017-12-01,LG1,UG,1214,7415,21100874,2084416891286,237325713232,2321742604518
2017-12-01,LG1,Alumni,11,30,86941,7105435973,827414659,7932850632
2017-12-01,LG1,Others(HKUST),9,79,588821,4673252981,884345570,5557598551
2017-12-01,LG1,Non-HKUST,22,116,225619,30224021417,2977233696,33201255113
2017-12-01,LG1,Total,1858,11176,31771200,2809267719365,308273071731,3117540791096
2017-12-01,LG3,Staff,42,149,149336,14210678279,1695815654,15906493933
2017-12-01,LG3,TPG,194,1575,4059384,441466431240,34068610949,475535042189
2017-12-01,LG3,RPG,69,252,481691,43876667372,3577445897,47454113269
2017-12-01,LG3,UG,308,1769,4187307,466233747314,44193407131,510427154445
2017-12-01,LG3,Alumni,6,22,19206,1210724490,57585551,1268310041
2017-12-01,LG3,Others(HKUST),5,26,91758,17978895946,484639583,18463535529
2017-12-01,LG3,Non-HKUST,10,71,138445,13271982336,854627704,14126610040
2017-12-01,LG3,Total,634,3864,9127127,998249126977,84932132469,1083181259446
2017-12-01,LG4,Staff,72,206,273413,31280543848,2564735189,33845279037
2017-12-01,LG4,TPG,291,2170,7163914,2214997274353,109090728107,2324088002460
2017-12-01,LG4,RPG,74,254,669786,50037603158,6043795530,56081398688
2017-12-01,LG4,UG,571,2962,9009161,1237508276146,113010475779,1350518751925
2017-12-01,LG4,Alumni,10,83,247793,25600793770,1233290731,26834084501
2017-12-01,LG4,Others(HKUST),9,15,187791,10481298784,562101298,11043400082
2017-12-01,LG4,Non-HKUST,14,43,130168,11716735118,917353833,12634088951
2017-12-01,LG4,Total,1041,5733,17682026,3581622525177,233422480467,3815045005644
2017-12-01,All-Floors,Staff,214,1193,2232959,99471597301,10860837160,110332434461
2017-12-01,All-Floors,TPG,802,9627,27013957,3853527869974,263428017562,4116955887536
2017-12-01,All-Floors,RPG,218,1189,2690367,240933861672,26303406851,267237268523
2017-12-01,All-Floors,UG,1842,15552,42065283,4563857636754,503827314677,5067684951431
2017-12-01,All-Floors,Alumni,22,226,520631,53489552693,3638730806,57128283499
2017-12-01,All-Floors,Others(HKUST),23,167,1113611,34828866501,2101295107,36930161608
2017-12-01,All-Floors,Non-HKUST,46,347,619566,79742056745,6068143990,85810200735
2017-12-01,All-Floors,Total,3167,28301,76256374,8925851441640,816227746153,9742079187793
2017-12-02,1,Staff,10,28,312041,1172464464,145088530,1317552994
2017-12-02,1,TPG,159,1434,3894280,259518290254,18986607032,278504897286
2017-12-02,1,RPG,12,77,184223,44048161264,1592058091,45640219355
2017-12-02,1,UG,124,1017,2896822,215225671605,21004379253,236230050858
2017-12-02,1,Alumni,3,27,40170,9162468185,255642281,9418110466
2017-12-02,1,Others(HKUST),0,0,0,0,0,0
2017-12-02,1,Non-HKUST,4,23,97810,1254279007,154353351,1408632358
2017-12-02,1,Total,312,2606,7425346,530381334779,42138128538,572519463317
2017-12-02,G,Staff,23,119,210781,4181915890,368186609,4550102499
2017-12-02,G,TPG,245,842,1521461,165758461725,18372478126,184130939851
2017-12-02,G,RPG,39,129,221410,17388527418,2671791069,20060318487
2017-12-02,G,UG,234,872,1927820,196330199883,16177425611,212507625494
2017-12-02,G,Alumni,21,88,247930,15569767834,2153708260,17723476094
2017-12-02,G,Others(HKUST),3,4,95404,44475764,20949427,65425191
2017-12-02,G,Non-HKUST,15,72,99556,7466369971,497158117,7963528088
2017-12-02,G,Total,580,2126,4324362,406739718485,40261697219,447001415704
2017-12-02,LG1,Staff,35,161,358929,9386746015,1205879691,10592625706
2017-12-02,LG1,TPG,454,3155,9193029,852429210435,72359217270,924788427705
2017-12-02,LG1,RPG,69,271,841230,72461020769,6792194426,79253215195
2017-12-02,LG1,UG,923,6491,18826592,2116326171353,236984707941,2353310879294
2017-12-02,LG1,Alumni,13,32,93506,9660891934,649652177,10310544111
2017-12-02,LG1,Others(HKUST),8,71,541318,5890267331,2273940427,8164207758
2017-12-02,LG1,Non-HKUST,30,126,269449,33735273623,2329502677,36064776300
2017-12-02,LG1,Total,1532,10307,30124053,3099889581460,322595094609,3422484676069
2017-12-02,LG3,Staff,18,66,65963,3920761518,967059081,4887820599
2017-12-02,LG3,TPG,160,1176,3348987,342192113021,30426778001,372618891022
2017-12-02,LG3,RPG,30,157,352333,41821013681,1655822086,43476835767
2017-12-02,LG3,UG,218,1522,3551422,468299711369,47513292918,515813004287
2017-12-02,LG3,Alumni,8,44,117606,11009227906,898374880,11907602786
2017-12-02,LG3,Others(HKUST),4,20,39595,4203897946,2083925884,6287823830
2017-12-02,LG3,Non-HKUST,11,45,115153,7940168125,480675771,8420843896
2017-12-02,LG3,Total,449,3030,7591059,879386893566,84025928621,963412822187
2017-12-02,LG4,Staff,16,28,41431,3132362489,375236164,3507598653
2017-12-02,LG4,TPG,195,1328,4212788,665550666635,79144321281,744694987916
2017-12-02,LG4,RPG,48,164,574637,93935614912,6911775298,100847390210
2017-12-02,LG4,UG,366,1880,6161772,852162726431,76089530743,928252257174
2017-12-02,LG4,Alumni,16,63,154742,22579753230,1046798569,23626551799
2017-12-02,LG4,Others(HKUST),6,14,179998,722375171,95383450,817758621
2017-12-02,LG4,Non-HKUST,18,89,265131,67702616480,5230356138,72932972618
2017-12-02,LG4,Total,665,3566,11590499,1705786115348,168893401643,1874679516991
2017-12-02,All-Floors,Staff,72,402,989145,21794250376,3061450075,24855700451
2017-12-02,All-Floors,TPG,725,7935,22170545,2285448742070,219289401710,2504738143780
2017-12-02,All-Floors,RPG,136,798,2173833,269654338044,19623640970,289277979014
2017-12-02,All-Floors,UG,1227,11782,33364428,3848344480641,397769336466,4246113817107
2017-12-02,All-Floors,Alumni,39,254,653954,67982109089,5004176167,72986285256
2017-12-02,All-Floors,Others(HKUST),11,109,856315,10861016212,4474199188,15335215400
2017-12-02,All-Floors,Non-HKUST,47,355,847099,118098707206,8692046054,126790753260
2017-12-02,All-Floors,Total,2257,21635,61055319,6622183643638,657914250630,7280097894268
2017-12-03,1,Staff,15,40,256946,624257220,66957265,691214485
2017-12-03,1,TPG,159,1410,4423319,254370922869,28436602054,282807524923
2017-12-03,1,RPG,19,104,281619,29751000778,6037077669,35788078447
2017-12-03,1,UG,124,948,2438372,221831372348,17825663619,239657035967
2017-12-03,1,Alumni,8,69,177009,4541755485,337430047,4879185532
2017-12-03,1,Others(HKUST),1,5,24012,262385134,20063122,282448256
2017-12-03,1,Non-HKUST,4,13,37210,953285707,133536320,1086822027
2017-12-03,1,Total,330,2589,7638487,512334979541,52857330096,565192309637
2017-12-03,G,Staff,25,159,213820,3900820422,414705432,4315525854
2017-12-03,G,TPG,267,982,2030570,183541161925,27043248642,210584410567
2017-12-03,G,RPG,59,170,296567,35065967631,3346489191,38412456822
2017-12-03,G,UG,261,1007,2186537,205721384221,38887584739,244608968960
2017-12-03,G,Alumni,20,56,67308,3622452586,200289629,3822742215
2017-12-03,G,Others(HKUST),4,4,96012,45233381,20891350,66124731
2017-12-03,G,Non-HKUST,23,87,94852,10059269526,752563485,10811833011
2017-12-03,G,Total,659,2465,4985666,441956289692,70665772468,512622062160
2017-12-03,LG1,Staff,30,93,249026,8468304410,1070159216,9538463626
2017-12-03,LG1,TPG,611,4417,12470367,1058963098083,112160861759,1171123959842
2017-12-03,LG1,RPG,96,426,1146494,121451255774,9491566369,130942822143
2017-12-03,LG1,UG,932,6915,20195428,2211015512632,232001049564,2443016562196
2017-12-03,LG1,Alumni,16,105,204569,22095257570,1291459917,23386717487
2017-12-03,LG1,Others(HKUST),4,50,492599,4404913467,781870501,5186783968
2017-12-03,LG1,Non-HKUST,24,147,348395,40940691931,2950095537,43890787468
2017-12-03,LG1,Total,1713,12153,35106878,3467339033867,359747062863,3827086096730
2017-12-03,LG3,Staff,20,89,163988,4376144421,760872047,5137016468
2017-12-03,LG3,TPG,209,1529,4194978,390642029744,135841594275,526483624019
2017-12-03,LG3,RPG,46,295,684520,314187702379,11931476625,326119179004
2017-12-03,LG3,UG,211,1273,2809941,337324786793,36663028146,373987814939
2017-12-03,LG3,Alumni,6,32,89406,5487952717,461928527,5949881244
2017-12-03,LG3,Others(HKUST),2,5,23424,1186999599,173290420,1360290019
2017-12-03,LG3,Non-HKUST,15,89,149495,3907341453,463943984,4371285437
2017-12-03,LG3,Total,509,3312,8115752,1057112957106,186296134024,1243409091130
2017-12-03,LG4,Staff,20,55,163883,8836363666,783353662,9619717328
2017-12-03,LG4,TPG,292,1781,5486115,610804742522,70886789320,681691531842
2017-12-03,LG4,RPG,56,213,596746,98184768487,10100176413,108284944900
2017-12-03,LG4,UG,446,2596,7846095,1115478182267,91565284725,1207043466992
2017-12-03,LG4,Alumni,23,127,506210,71947661416,8586614900,80534276316
2017-12-03,LG4,Others(HKUST),3,6,190907,207910183,49268578,257178761
2017-12-03,LG4,Non-HKUST,31,123,398022,53074941718,4464646835,57539588553
2017-12-03,LG4,Total,871,4901,15187978,1958534570259,186436134433,2144970704692
2017-12-03,All-Floors,Staff,73,436,1047663,26205890139,3096047622,29301937761
2017-12-03,All-Floors,TPG,846,10119,28605349,2498321955143,374369096050,2872691051193
2017-12-03,All-Floors,RPG,177,1208,3005946,598640695049,40906786267,639547481316
2017-12-03,All-Floors,UG,1277,12739,35476373,4091371238261,416942610793,4508313849054
2017-12-03,All-Floors,Alumni,50,389,1044502,107695079774,10877723020,118572802794
2017-12-03,All-Floors,Others(HKUST),9,70,826954,6107441764,1045383971,7152825735
2017-12-03,All-Floors,Non-HKUST,63,459,1027974,108935530335,8764786161,117700316496
2017-12-03,All-Floors,Total,2495,25420,71034761,7437277830465,856002433884,8293280264349
2017-12-04,1,Staff,70,427,1105885,25168420775,12456195420,37624616195
2017-12-04,1,TPG,180,1915,5529813,458695731079,33058233759,491753964838
2017-12-04,1,RPG,23,150,408862,62859759309,2974295191,65834054500
2017-12-04,1,UG,260,2070,5894412,468584621451,53851146938,522435768389
2017-12-04,1,Alumni,3,38,81010,7675552051,385913982,8061466033
2017-12-04,1,Others(HKUST),5,17,111863,2687137200,119328492,2806465692
2017-12-04,1,Non-HKUST,8,17,43740,2470766242,134792800,2605559042
2017-12-04,1,Total,549,4634,13175585,1028141988107,102979906582,1131121894689
2017-12-04,G,Staff,106,396,655788,26372661550,10712282770,37084944320
2017-12-04,G,TPG,347,1159,2056905,300772275140,24213215992,324985491132
2017-12-04,G,RPG,79,213,318302,26248857353,1899893390,28148750743
2017-12-04,G,UG,657,2648,4960718,453551483899,58919980821,512471464720
2017-12-04,G,Alumni,12,51,137712,6602452775,11689628569,18292081344
2017-12-04,G,Others(HKUST),8,38,129066,537263492,138774849,676038341
2017-12-04,G,Non-HKUST,22,73,159029,8952490184,1393534001,10346024185
2017-12-04,G,Total,1231,4578,8417520,823037484393,108967310392,932004794785
2017-12-04,LG1,Staff,69,250,407314,22980754338,2176435285,25157189623
2017-12-04,LG1,TPG,578,3830,10487501,885726394379,100759573616,986485967995
2017-12-04,LG1,RPG,76,415,1002877,96194582211,6139529888,102334112099
2017-12-04,LG1,UG,1514,9986,25745427,2482656322363,249384542120,2732040864483
