Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2014-06-01,1,Staff,4,26,163457,310620332,214135524,524755856
2014-06-01,1,TPG,5,11,27481,1564845285,100287455,1665132740
2014-06-01,1,RPG,5,15,41760,1930735226,142003652,2072738878
2014-06-01,1,UG,10,24,82333,573757795,62549759,636307554
2014-06-01,1,Alumni,3,6,1448,21141827,718670,21860497
2014-06-01,1,Others(HKUST),0,0,0,0,0,0
2014-06-01,1,Non-HKUST,3,4,2396,10118652,2759544,12878196
2014-06-01,1,Total,30,86,318875,4411219117,522454604,4933673721
2014-06-01,G,Staff,24,121,181946,3940715313,326748977,4267464290
2014-06-01,G,TPG,52,248,361240,6817790638,1151509448,7969300086
2014-06-01,G,RPG,51,189,221224,5811783642,1796265046,7608048688
2014-06-01,G,UG,106,438,448297,6056093220,858002856,6914096076
2014-06-01,G,Alumni,15,62,90264,4915322864,559827611,5475150475
2014-06-01,G,Others(HKUST),4,13,37566,310390434,36342473,346732907
2014-06-01,G,Non-HKUST,12,30,14285,149056093,27010709,176066802
2014-06-01,G,Total,264,1101,1354822,28001152204,4755707120,32756859324
2014-06-01,LG1,Staff,22,61,50889,1568514008,3175177874,4743691882
2014-06-01,LG1,TPG,108,832,1240782,18470320218,1876862156,20347182374
2014-06-01,LG1,RPG,69,405,574657,8131160590,532564862,8663725452
2014-06-01,LG1,UG,158,1048,1449038,33669319792,6380098865,40049418657
2014-06-01,LG1,Alumni,21,89,171039,944774127,73599594,1018373721
2014-06-01,LG1,Others(HKUST),6,39,76859,1720514903,110062455,1830577358
2014-06-01,LG1,Non-HKUST,11,53,34928,256663554,426538905,683202459
2014-06-01,LG1,Total,395,2527,3598192,64761267192,12574904711,77336171903
2014-06-01,LG3,Staff,31,63,45664,89318511,5975957,95294468
2014-06-01,LG3,TPG,66,188,187104,7833793622,797256200,8631049822
2014-06-01,LG3,RPG,70,135,115486,10397215466,1208873350,11606088816
2014-06-01,LG3,UG,103,185,139404,3181111954,1195718242,4376830196
2014-06-01,LG3,Alumni,18,111,156860,3863270659,213709837,4076980496
2014-06-01,LG3,Others(HKUST),3,4,358,39375,530561,569936
2014-06-01,LG3,Non-HKUST,9,36,82426,3172715332,214576779,3387292111
2014-06-01,LG3,Total,300,722,727302,28537464919,3636640926,32174105845
2014-06-01,LG4,Staff,17,45,22795,1036120443,30603312,1066723755
2014-06-01,LG4,TPG,46,222,293801,26585960011,4035820062,30621780073
2014-06-01,LG4,RPG,59,234,217771,6141258747,1798473046,7939731793
2014-06-01,LG4,UG,123,441,410767,5756552316,348145753,6104698069
2014-06-01,LG4,Alumni,13,146,199948,2071018161,151195782,2222213943
2014-06-01,LG4,Others(HKUST),4,30,100680,3925596555,234988235,4160584790
2014-06-01,LG4,Non-HKUST,6,39,51597,28484248,63059266,91543514
2014-06-01,LG4,Total,268,1157,1297359,45544990481,6662285456,52207275937
