Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2021-01-01,1,Alumni,0,0,0,0,0,0
2021-01-01,1,Non-HKUST,1,2,95,1632,1310,2942
2021-01-01,1,Others(HKUST),0,0,0,0,0,0
2021-01-01,1,RPG,3,3,1065,32504,255555,288059
2021-01-01,1,Staff,5,8,2198,98222,2459733,2557955
2021-01-01,1,TPG,0,0,0,0,0,0
2021-01-01,1,Total,9,13,3358,132358,2716598,2848956
2021-01-01,1,UG,0,0,0,0,0,0
2021-01-01,All-Floors,Alumni,1,1,421,1653,5710,7363
2021-01-01,All-Floors,Non-HKUST,9,29,7796,84015,5728148,5812163
2021-01-01,All-Floors,Others(HKUST),4,27,199456,55192727,327064781,382257508
2021-01-01,All-Floors,RPG,216,354,97859,11864352,576728587,588592939
2021-01-01,All-Floors,Staff,84,236,70304,3835093,134187325,138022418
2021-01-01,All-Floors,TPG,25,44,16272,4368068,41658381,46026449
2021-01-01,All-Floors,Total,495,1059,622230,97873194,1967606239,2065479433
2021-01-01,All-Floors,UG,156,368,230122,22527286,882233307,904760593
2021-01-01,G,Alumni,0,0,0,0,0,0
2021-01-01,G,Non-HKUST,3,7,1842,18799,32587,51386
2021-01-01,G,Others(HKUST),0,0,0,0,0,0
2021-01-01,G,RPG,14,17,6293,207642,389400,597042
2021-01-01,G,Staff,24,48,15321,1177819,105573806,106751625
2021-01-01,G,TPG,3,4,3516,526787,4102075,4628862
2021-01-01,G,Total,55,87,29341,1999247,110183519,112182766
2021-01-01,G,UG,11,11,2369,68200,85651,153851
2021-01-01,LG1,Alumni,0,0,0,0,0,0
2021-01-01,LG1,Non-HKUST,1,4,280,1036,1650,2686
2021-01-01,LG1,Others(HKUST),1,2,92888,5802653,36765885,42568538
2021-01-01,LG1,RPG,9,11,4067,580488,4073340,4653828
2021-01-01,LG1,Staff,7,11,3227,158328,227597,385925
2021-01-01,LG1,TPG,1,1,10,0,0,0
2021-01-01,LG1,Total,30,41,101278,6546523,41076606,47623129
2021-01-01,LG1,UG,11,12,806,4018,8134,12152
2021-01-01,LG3,Alumni,0,0,0,0,0,0
2021-01-01,LG3,Non-HKUST,6,9,1757,28471,4556521,4584992
2021-01-01,LG3,Others(HKUST),3,11,2453,41057,64126,105183
2021-01-01,LG3,RPG,143,163,16518,2941574,76853971,79795545
2021-01-01,LG3,Staff,51,105,31005,1842435,15895827,17738262
2021-01-01,LG3,TPG,15,21,4726,1198159,24216628,25414787
2021-01-01,LG3,Total,320,444,116868,9071988,523982452,533054440
2021-01-01,LG3,UG,102,135,60409,3020292,402395379,405415671
2021-01-01,LG4,Alumni,1,1,421,1653,5710,7363
2021-01-01,LG4,Non-HKUST,6,7,3822,34077,1136080,1170157
2021-01-01,LG4,Others(HKUST),4,14,104115,49349017,290234770,339583787
2021-01-01,LG4,RPG,133,160,69916,8102144,495156321,503258465
2021-01-01,LG4,Staff,46,64,18553,558289,10030362,10588651
2021-01-01,LG4,TPG,17,18,8020,2643122,13339678,15982800
2021-01-01,LG4,Total,312,474,371385,80123078,1289647064,1369770142
2021-01-01,LG4,UG,105,210,166538,19434776,479744143,499178919
2021-01-02,1,Alumni,0,0,0,0,0,0
2021-01-02,1,Non-HKUST,3,3,1601,7208,7861,15069
2021-01-02,1,Others(HKUST),0,0,0,0,0,0
2021-01-02,1,RPG,4,4,1196,17836,6941,24777
2021-01-02,1,Staff,2,3,1101,125645,8735136,8860781
2021-01-02,1,TPG,1,1,7955,41202,1109277,1150479
2021-01-02,1,Total,10,11,11853,191891,9859215,10051106
2021-01-02,1,UG,0,0,0,0,0,0
2021-01-02,All-Floors,Alumni,6,14,3143,125138,6903101,7028239
2021-01-02,All-Floors,Non-HKUST,18,84,30229,7073849,3570880912,3577954761
2021-01-02,All-Floors,Others(HKUST),6,52,213748,41691009,756625945,798316954
2021-01-02,All-Floors,RPG,233,417,101290,9829028,703772443,713601471
2021-01-02,All-Floors,Staff,112,255,94765,10245366,371224336,381469702
2021-01-02,All-Floors,TPG,27,53,20286,3621423,267347731,270969154
2021-01-02,All-Floors,Total,616,1406,762215,109428918,8953424389,9062853307
2021-01-02,All-Floors,UG,214,531,298754,36843105,3276669921,3313513026
2021-01-02,G,Alumni,0,0,0,0,0,0
2021-01-02,G,Non-HKUST,5,24,9365,3247670,2569099865,2572347535
2021-01-02,G,Others(HKUST),1,1,115,7006,9935,16941
2021-01-02,G,RPG,17,18,2624,57257,84454,141711
2021-01-02,G,Staff,19,41,16428,1138931,6026662,7165593
2021-01-02,G,TPG,4,4,120,52316,665475,717791
2021-01-02,G,Total,64,108,35041,4696742,2579699433,2584396175
2021-01-02,G,UG,18,20,6389,193562,3813042,4006604
2021-01-02,LG1,Alumni,0,0,0,0,0,0
2021-01-02,LG1,Non-HKUST,3,22,4017,1130166,162801024,163931190
2021-01-02,LG1,Others(HKUST),2,3,93027,5835647,24172682,30008329
2021-01-02,LG1,RPG,9,9,95,2987,4938,7925
2021-01-02,LG1,Staff,13,23,6794,183831,217990,401821
2021-01-02,LG1,TPG,0,0,0,0,0,0
2021-01-02,LG1,Total,38,68,148295,9944031,277052676,286996707
