Date,Period,User-Group,User-Count,WiFi-Conn
2016-07-01,Midnight,Staff,5,19
2016-07-01,Midnight,TPG,0,0
2016-07-01,Midnight,RPG,7,9
2016-07-01,Midnight,UG,6,33
2016-07-01,Midnight,Alumni,0,0
2016-07-01,Midnight,Others(HKUST),4,21
2016-07-01,Midnight,Non-HKUST,0,0
2016-07-01,Midnight,Total,22,82
2016-07-01,Early-Morning,Staff,5,11
2016-07-01,Early-Morning,TPG,0,0
2016-07-01,Early-Morning,RPG,1,1
2016-07-01,Early-Morning,UG,7,18
2016-07-01,Early-Morning,Alumni,0,0
2016-07-01,Early-Morning,Others(HKUST),3,24
2016-07-01,Early-Morning,Non-HKUST,0,0
2016-07-01,Early-Morning,Total,16,54
2016-07-01,Morning,Staff,30,72
2016-07-01,Morning,TPG,3,3
2016-07-01,Morning,RPG,41,44
2016-07-01,Morning,UG,47,62
2016-07-01,Morning,Alumni,5,7
2016-07-01,Morning,Others(HKUST),9,44
2016-07-01,Morning,Non-HKUST,4,4
2016-07-01,Morning,Total,139,236
2016-07-01,Afternoon,Staff,37,72
2016-07-01,Afternoon,TPG,7,10
2016-07-01,Afternoon,RPG,71,95
2016-07-01,Afternoon,UG,107,157
2016-07-01,Afternoon,Alumni,6,7
2016-07-01,Afternoon,Others(HKUST),15,56
2016-07-01,Afternoon,Non-HKUST,12,20
2016-07-01,Afternoon,Total,255,417
2016-07-01,Late-Afternoon,Staff,24,42
2016-07-01,Late-Afternoon,TPG,15,20
2016-07-01,Late-Afternoon,RPG,89,118
2016-07-01,Late-Afternoon,UG,105,146
2016-07-01,Late-Afternoon,Alumni,6,6
2016-07-01,Late-Afternoon,Others(HKUST),8,43
2016-07-01,Late-Afternoon,Non-HKUST,8,9
2016-07-01,Late-Afternoon,Total,255,384
2016-07-01,Evening,Staff,14,30
2016-07-01,Evening,TPG,4,6
2016-07-01,Evening,RPG,29,43
2016-07-01,Evening,UG,39,63
2016-07-01,Evening,Alumni,0,0
2016-07-01,Evening,Others(HKUST),5,33
2016-07-01,Evening,Non-HKUST,3,3
2016-07-01,Evening,Total,94,178
2016-07-01,All-Periods,Staff,74,241
2016-07-01,All-Periods,TPG,29,39
2016-07-01,All-Periods,RPG,190,309
2016-07-01,All-Periods,UG,259,479
2016-07-01,All-Periods,Alumni,14,20
2016-07-01,All-Periods,Others(HKUST),23,189
2016-07-01,All-Periods,Non-HKUST,24,36
2016-07-01,All-Periods,Total,613,1313
2016-07-02,Midnight,Staff,3,10
2016-07-02,Midnight,TPG,0,0
2016-07-02,Midnight,RPG,3,3
2016-07-02,Midnight,UG,7,17
2016-07-02,Midnight,Alumni,0,0
2016-07-02,Midnight,Others(HKUST),3,20
2016-07-02,Midnight,Non-HKUST,0,0
2016-07-02,Midnight,Total,16,50
2016-07-02,Early-Morning,Staff,5,16
2016-07-02,Early-Morning,TPG,0,0
2016-07-02,Early-Morning,RPG,0,0
2016-07-02,Early-Morning,UG,8,10
2016-07-02,Early-Morning,Alumni,1,1
