Date,Hour,Floor,User-Group,User-Count,WiFi-Conn
2020-04-01,03,LG3,Non-HKUST,0,0
2020-04-01,03,LG3,Others(HKUST),0,0
2020-04-01,03,LG3,RPG,0,0
2020-04-01,03,LG3,Staff,0,0
2020-04-01,03,LG3,TPG,0,0
2020-04-01,03,LG3,Total,0,0
2020-04-01,03,LG3,UG,0,0
2020-04-01,03,LG4,Alumni,0,0
2020-04-01,03,LG4,Non-HKUST,0,0
2020-04-01,03,LG4,Others(HKUST),1,3
2020-04-01,03,LG4,RPG,0,0
2020-04-01,03,LG4,Staff,0,0
2020-04-01,03,LG4,TPG,0,0
2020-04-01,03,LG4,Total,1,3
2020-04-01,03,LG4,UG,0,0
2020-04-01,04,1,Alumni,0,0
2020-04-01,04,1,Non-HKUST,0,0
2020-04-01,04,1,Others(HKUST),0,0
2020-04-01,04,1,RPG,0,0
2020-04-01,04,1,Staff,3,4
2020-04-01,04,1,TPG,0,0
2020-04-01,04,1,Total,4,5
2020-04-01,04,1,UG,1,1
2020-04-01,04,All-Floors,Alumni,0,0
2020-04-01,04,All-Floors,Non-HKUST,0,0
2020-04-01,04,All-Floors,Others(HKUST),3,16
2020-04-01,04,All-Floors,RPG,0,0
2020-04-01,04,All-Floors,Staff,5,7
2020-04-01,04,All-Floors,TPG,0,0
2020-04-01,04,All-Floors,Total,9,24
2020-04-01,04,All-Floors,UG,1,1
2020-04-01,04,G,Alumni,0,0
2020-04-01,04,G,Non-HKUST,0,0
2020-04-01,04,G,Others(HKUST),2,4
2020-04-01,04,G,RPG,0,0
2020-04-01,04,G,Staff,2,3
2020-04-01,04,G,TPG,0,0
2020-04-01,04,G,Total,4,7
2020-04-01,04,G,UG,0,0
2020-04-01,04,LG1,Alumni,0,0
2020-04-01,04,LG1,Non-HKUST,0,0
2020-04-01,04,LG1,Others(HKUST),1,9
2020-04-01,04,LG1,RPG,0,0
2020-04-01,04,LG1,Staff,0,0
2020-04-01,04,LG1,TPG,0,0
2020-04-01,04,LG1,Total,1,9
2020-04-01,04,LG1,UG,0,0
2020-04-01,04,LG3,Alumni,0,0
2020-04-01,04,LG3,Non-HKUST,0,0
2020-04-01,04,LG3,Others(HKUST),0,0
2020-04-01,04,LG3,RPG,0,0
2020-04-01,04,LG3,Staff,0,0
2020-04-01,04,LG3,TPG,0,0
2020-04-01,04,LG3,Total,0,0
2020-04-01,04,LG3,UG,0,0
2020-04-01,04,LG4,Alumni,0,0
2020-04-01,04,LG4,Non-HKUST,0,0
2020-04-01,04,LG4,Others(HKUST),1,3
2020-04-01,04,LG4,RPG,0,0
2020-04-01,04,LG4,Staff,0,0
2020-04-01,04,LG4,TPG,0,0
2020-04-01,04,LG4,Total,1,3
2020-04-01,04,LG4,UG,0,0
2020-04-01,05,1,Alumni,0,0
2020-04-01,05,1,Non-HKUST,0,0
2020-04-01,05,1,Others(HKUST),0,0
2020-04-01,05,1,RPG,0,0
2020-04-01,05,1,Staff,3,5
2020-04-01,05,1,TPG,0,0
2020-04-01,05,1,Total,3,5
2020-04-01,05,1,UG,0,0
2020-04-01,05,All-Floors,Alumni,0,0
2020-04-01,05,All-Floors,Non-HKUST,0,0
2020-04-01,05,All-Floors,Others(HKUST),3,16
2020-04-01,05,All-Floors,RPG,0,0
2020-04-01,05,All-Floors,Staff,5,8
2020-04-01,05,All-Floors,TPG,0,0
2020-04-01,05,All-Floors,Total,8,24
2020-04-01,05,All-Floors,UG,0,0
2020-04-01,05,G,Alumni,0,0
2020-04-01,05,G,Non-HKUST,0,0
2020-04-01,05,G,Others(HKUST),2,4
2020-04-01,05,G,RPG,0,0
2020-04-01,05,G,Staff,2,3
2020-04-01,05,G,TPG,0,0
2020-04-01,05,G,Total,4,7
2020-04-01,05,G,UG,0,0
2020-04-01,05,LG1,Alumni,0,0
2020-04-01,05,LG1,Non-HKUST,0,0
2020-04-01,05,LG1,Others(HKUST),1,9
2020-04-01,05,LG1,RPG,0,0
2020-04-01,05,LG1,Staff,0,0
2020-04-01,05,LG1,TPG,0,0
2020-04-01,05,LG1,Total,1,9
2020-04-01,05,LG1,UG,0,0
2020-04-01,05,LG3,Alumni,0,0
2020-04-01,05,LG3,Non-HKUST,0,0
2020-04-01,05,LG3,Others(HKUST),0,0
2020-04-01,05,LG3,RPG,0,0
2020-04-01,05,LG3,Staff,0,0
2020-04-01,05,LG3,TPG,0,0
2020-04-01,05,LG3,Total,0,0
2020-04-01,05,LG3,UG,0,0
2020-04-01,05,LG4,Alumni,0,0
2020-04-01,05,LG4,Non-HKUST,0,0
2020-04-01,05,LG4,Others(HKUST),1,3
2020-04-01,05,LG4,RPG,0,0
2020-04-01,05,LG4,Staff,0,0
2020-04-01,05,LG4,TPG,0,0
2020-04-01,05,LG4,Total,1,3
2020-04-01,05,LG4,UG,0,0
2020-04-01,06,1,Alumni,0,0
2020-04-01,06,1,Non-HKUST,0,0
2020-04-01,06,1,Others(HKUST),0,0
2020-04-01,06,1,RPG,0,0
2020-04-01,06,1,Staff,3,5
2020-04-01,06,1,TPG,0,0
2020-04-01,06,1,Total,3,5
2020-04-01,06,1,UG,0,0
2020-04-01,06,All-Floors,Alumni,0,0
2020-04-01,06,All-Floors,Non-HKUST,0,0
2020-04-01,06,All-Floors,Others(HKUST),4,17
2020-04-01,06,All-Floors,RPG,0,0
2020-04-01,06,All-Floors,Staff,5,8
2020-04-01,06,All-Floors,TPG,0,0
2020-04-01,06,All-Floors,Total,9,25
2020-04-01,06,All-Floors,UG,0,0
2020-04-01,06,G,Alumni,0,0
2020-04-01,06,G,Non-HKUST,0,0
2020-04-01,06,G,Others(HKUST),2,4
2020-04-01,06,G,RPG,0,0
2020-04-01,06,G,Staff,2,3
2020-04-01,06,G,TPG,0,0
2020-04-01,06,G,Total,4,7
2020-04-01,06,G,UG,0,0
2020-04-01,06,LG1,Alumni,0,0
2020-04-01,06,LG1,Non-HKUST,0,0
2020-04-01,06,LG1,Others(HKUST),1,9
2020-04-01,06,LG1,RPG,0,0
2020-04-01,06,LG1,Staff,0,0
2020-04-01,06,LG1,TPG,0,0
2020-04-01,06,LG1,Total,1,9
2020-04-01,06,LG1,UG,0,0
2020-04-01,06,LG3,Alumni,0,0
2020-04-01,06,LG3,Non-HKUST,0,0
2020-04-01,06,LG3,Others(HKUST),0,0
2020-04-01,06,LG3,RPG,0,0
2020-04-01,06,LG3,Staff,0,0
2020-04-01,06,LG3,TPG,0,0
2020-04-01,06,LG3,Total,0,0
2020-04-01,06,LG3,UG,0,0
2020-04-01,06,LG4,Alumni,0,0
2020-04-01,06,LG4,Non-HKUST,0,0
2020-04-01,06,LG4,Others(HKUST),2,4
2020-04-01,06,LG4,RPG,0,0
2020-04-01,06,LG4,Staff,0,0
2020-04-01,06,LG4,TPG,0,0
2020-04-01,06,LG4,Total,2,4
2020-04-01,06,LG4,UG,0,0
2020-04-01,07,1,Alumni,0,0
2020-04-01,07,1,Non-HKUST,0,0
2020-04-01,07,1,Others(HKUST),0,0
2020-04-01,07,1,RPG,0,0
2020-04-01,07,1,Staff,3,5
2020-04-01,07,1,TPG,0,0
2020-04-01,07,1,Total,3,5
2020-04-01,07,1,UG,0,0
2020-04-01,07,All-Floors,Alumni,0,0
2020-04-01,07,All-Floors,Non-HKUST,0,0
2020-04-01,07,All-Floors,Others(HKUST),4,17
2020-04-01,07,All-Floors,RPG,0,0
2020-04-01,07,All-Floors,Staff,5,8
2020-04-01,07,All-Floors,TPG,0,0
2020-04-01,07,All-Floors,Total,10,26
2020-04-01,07,All-Floors,UG,1,1
2020-04-01,07,G,Alumni,0,0
2020-04-01,07,G,Non-HKUST,0,0
2020-04-01,07,G,Others(HKUST),2,4
2020-04-01,07,G,RPG,0,0
2020-04-01,07,G,Staff,2,3
2020-04-01,07,G,TPG,0,0
2020-04-01,07,G,Total,4,7
2020-04-01,07,G,UG,0,0
2020-04-01,07,LG1,Alumni,0,0
2020-04-01,07,LG1,Non-HKUST,0,0
2020-04-01,07,LG1,Others(HKUST),1,9
2020-04-01,07,LG1,RPG,0,0
2020-04-01,07,LG1,Staff,0,0
2020-04-01,07,LG1,TPG,0,0
2020-04-01,07,LG1,Total,2,10
2020-04-01,07,LG1,UG,1,1
2020-04-01,07,LG3,Alumni,0,0
2020-04-01,07,LG3,Non-HKUST,0,0
2020-04-01,07,LG3,Others(HKUST),0,0
2020-04-01,07,LG3,RPG,0,0
2020-04-01,07,LG3,Staff,0,0
2020-04-01,07,LG3,TPG,0,0
2020-04-01,07,LG3,Total,0,0
2020-04-01,07,LG3,UG,0,0
2020-04-01,07,LG4,Alumni,0,0
2020-04-01,07,LG4,Non-HKUST,0,0
2020-04-01,07,LG4,Others(HKUST),2,4
2020-04-01,07,LG4,RPG,0,0
2020-04-01,07,LG4,Staff,0,0
2020-04-01,07,LG4,TPG,0,0
2020-04-01,07,LG4,Total,2,4
2020-04-01,07,LG4,UG,0,0
2020-04-01,08,1,Alumni,0,0
2020-04-01,08,1,Non-HKUST,0,0
2020-04-01,08,1,Others(HKUST),0,0
2020-04-01,08,1,RPG,0,0
2020-04-01,08,1,Staff,6,12
2020-04-01,08,1,TPG,0,0
2020-04-01,08,1,Total,6,12
2020-04-01,08,1,UG,0,0
2020-04-01,08,All-Floors,Alumni,0,0
2020-04-01,08,All-Floors,Non-HKUST,0,0
2020-04-01,08,All-Floors,Others(HKUST),6,20
2020-04-01,08,All-Floors,RPG,0,0
2020-04-01,08,All-Floors,Staff,20,39
2020-04-01,08,All-Floors,TPG,1,1
2020-04-01,08,All-Floors,Total,29,62
2020-04-01,08,All-Floors,UG,2,2
2020-04-01,08,G,Alumni,0,0
2020-04-01,08,G,Non-HKUST,0,0
2020-04-01,08,G,Others(HKUST),2,4
2020-04-01,08,G,RPG,0,0
2020-04-01,08,G,Staff,7,12
2020-04-01,08,G,TPG,0,0
2020-04-01,08,G,Total,9,16
2020-04-01,08,G,UG,0,0
2020-04-01,08,LG1,Alumni,0,0
2020-04-01,08,LG1,Non-HKUST,0,0
2020-04-01,08,LG1,Others(HKUST),1,9
2020-04-01,08,LG1,RPG,0,0
2020-04-01,08,LG1,Staff,1,1
2020-04-01,08,LG1,TPG,0,0
2020-04-01,08,LG1,Total,3,11
2020-04-01,08,LG1,UG,1,1
2020-04-01,08,LG3,Alumni,0,0
2020-04-01,08,LG3,Non-HKUST,0,0
2020-04-01,08,LG3,Others(HKUST),1,1
2020-04-01,08,LG3,RPG,0,0
2020-04-01,08,LG3,Staff,14,14
2020-04-01,08,LG3,TPG,1,1
2020-04-01,08,LG3,Total,17,17
2020-04-01,08,LG3,UG,1,1
2020-04-01,08,LG4,Alumni,0,0
2020-04-01,08,LG4,Non-HKUST,0,0
2020-04-01,08,LG4,Others(HKUST),3,6
2020-04-01,08,LG4,RPG,0,0
2020-04-01,08,LG4,Staff,0,0
2020-04-01,08,LG4,TPG,0,0
2020-04-01,08,LG4,Total,3,6
2020-04-01,08,LG4,UG,0,0
2020-04-01,09,1,Alumni,0,0
2020-04-01,09,1,Non-HKUST,0,0
2020-04-01,09,1,Others(HKUST),0,0
2020-04-01,09,1,RPG,0,0
2020-04-01,09,1,Staff,7,21
2020-04-01,09,1,TPG,0,0
2020-04-01,09,1,Total,7,21
2020-04-01,09,1,UG,0,0
2020-04-01,09,All-Floors,Alumni,0,0
2020-04-01,09,All-Floors,Non-HKUST,0,0
2020-04-01,09,All-Floors,Others(HKUST),5,21
2020-04-01,09,All-Floors,RPG,1,1
2020-04-01,09,All-Floors,Staff,20,53
2020-04-01,09,All-Floors,TPG,0,0
2020-04-01,09,All-Floors,Total,30,80
2020-04-01,09,All-Floors,UG,4,5
2020-04-01,09,G,Alumni,0,0
2020-04-01,09,G,Non-HKUST,0,0
2020-04-01,09,G,Others(HKUST),2,4
2020-04-01,09,G,RPG,0,0
2020-04-01,09,G,Staff,7,22
2020-04-01,09,G,TPG,0,0
2020-04-01,09,G,Total,9,26
2020-04-01,09,G,UG,0,0
2020-04-01,09,LG1,Alumni,0,0
2020-04-01,09,LG1,Non-HKUST,0,0
2020-04-01,09,LG1,Others(HKUST),2,10
2020-04-01,09,LG1,RPG,0,0
2020-04-01,09,LG1,Staff,1,3
2020-04-01,09,LG1,TPG,0,0
2020-04-01,09,LG1,Total,3,13
2020-04-01,09,LG1,UG,0,0
2020-04-01,09,LG3,Alumni,0,0
2020-04-01,09,LG3,Non-HKUST,0,0
2020-04-01,09,LG3,Others(HKUST),1,3
2020-04-01,09,LG3,RPG,1,1
2020-04-01,09,LG3,Staff,5,5
2020-04-01,09,LG3,TPG,0,0
2020-04-01,09,LG3,Total,9,12
2020-04-01,09,LG3,UG,2,3
2020-04-01,09,LG4,Alumni,0,0
2020-04-01,09,LG4,Non-HKUST,0,0
2020-04-01,09,LG4,Others(HKUST),2,4
2020-04-01,09,LG4,RPG,0,0
2020-04-01,09,LG4,Staff,2,2
2020-04-01,09,LG4,TPG,0,0
2020-04-01,09,LG4,Total,6,8
2020-04-01,09,LG4,UG,2,2
2020-04-01,10,1,Alumni,0,0
2020-04-01,10,1,Non-HKUST,0,0
2020-04-01,10,1,Others(HKUST),0,0
2020-04-01,10,1,RPG,0,0
2020-04-01,10,1,Staff,11,36
2020-04-01,10,1,TPG,0,0
2020-04-01,10,1,Total,11,36
2020-04-01,10,1,UG,0,0
2020-04-01,10,All-Floors,Alumni,1,1
2020-04-01,10,All-Floors,Non-HKUST,0,0
2020-04-01,10,All-Floors,Others(HKUST),4,17
2020-04-01,10,All-Floors,RPG,0,0
2020-04-01,10,All-Floors,Staff,22,76
2020-04-01,10,All-Floors,TPG,0,0
2020-04-01,10,All-Floors,Total,29,98
2020-04-01,10,All-Floors,UG,2,4
2020-04-01,10,G,Alumni,0,0
2020-04-01,10,G,Non-HKUST,0,0
2020-04-01,10,G,Others(HKUST),2,4
2020-04-01,10,G,RPG,0,0
2020-04-01,10,G,Staff,7,20
2020-04-01,10,G,TPG,0,0
2020-04-01,10,G,Total,9,24
2020-04-01,10,G,UG,0,0
2020-04-01,10,LG1,Alumni,0,0
2020-04-01,10,LG1,Non-HKUST,0,0
2020-04-01,10,LG1,Others(HKUST),1,9
2020-04-01,10,LG1,RPG,0,0
2020-04-01,10,LG1,Staff,5,7
2020-04-01,10,LG1,TPG,0,0
2020-04-01,10,LG1,Total,6,16
2020-04-01,10,LG1,UG,0,0
2020-04-01,10,LG3,Alumni,1,1
2020-04-01,10,LG3,Non-HKUST,0,0
2020-04-01,10,LG3,Others(HKUST),0,0
2020-04-01,10,LG3,RPG,0,0
2020-04-01,10,LG3,Staff,8,9
2020-04-01,10,LG3,TPG,0,0
2020-04-01,10,LG3,Total,11,14
2020-04-01,10,LG3,UG,2,4
2020-04-01,10,LG4,Alumni,0,0
2020-04-01,10,LG4,Non-HKUST,0,0
2020-04-01,10,LG4,Others(HKUST),2,4
2020-04-01,10,LG4,RPG,0,0
2020-04-01,10,LG4,Staff,2,4
2020-04-01,10,LG4,TPG,0,0
2020-04-01,10,LG4,Total,4,8
2020-04-01,10,LG4,UG,0,0
2020-04-01,11,1,Alumni,0,0
2020-04-01,11,1,Non-HKUST,0,0
2020-04-01,11,1,Others(HKUST),0,0
2020-04-01,11,1,RPG,1,1
2020-04-01,11,1,Staff,14,38
2020-04-01,11,1,TPG,0,0
2020-04-01,11,1,Total,15,39
2020-04-01,11,1,UG,0,0
2020-04-01,11,All-Floors,Alumni,0,0
2020-04-01,11,All-Floors,Non-HKUST,0,0
2020-04-01,11,All-Floors,Others(HKUST),5,21
2020-04-01,11,All-Floors,RPG,4,5
2020-04-01,11,All-Floors,Staff,28,81
2020-04-01,11,All-Floors,TPG,0,0
2020-04-01,11,All-Floors,Total,41,113
2020-04-01,11,All-Floors,UG,4,6
2020-04-01,11,G,Alumni,0,0
2020-04-01,11,G,Non-HKUST,0,0
2020-04-01,11,G,Others(HKUST),2,4
2020-04-01,11,G,RPG,0,0
2020-04-01,11,G,Staff,12,28
2020-04-01,11,G,TPG,0,0
2020-04-01,11,G,Total,14,32
2020-04-01,11,G,UG,0,0
2020-04-01,11,LG1,Alumni,0,0
2020-04-01,11,LG1,Non-HKUST,0,0
2020-04-01,11,LG1,Others(HKUST),2,10
2020-04-01,11,LG1,RPG,0,0
2020-04-01,11,LG1,Staff,3,9
2020-04-01,11,LG1,TPG,0,0
2020-04-01,11,LG1,Total,5,19
2020-04-01,11,LG1,UG,0,0
2020-04-01,11,LG3,Alumni,0,0
2020-04-01,11,LG3,Non-HKUST,0,0
2020-04-01,11,LG3,Others(HKUST),1,1
2020-04-01,11,LG3,RPG,2,2
2020-04-01,11,LG3,Staff,6,6
2020-04-01,11,LG3,TPG,0,0
2020-04-01,11,LG3,Total,10,11
2020-04-01,11,LG3,UG,1,2
2020-04-01,11,LG4,Alumni,0,0
2020-04-01,11,LG4,Non-HKUST,0,0
2020-04-01,11,LG4,Others(HKUST),3,6
2020-04-01,11,LG4,RPG,2,2
2020-04-01,11,LG4,Staff,0,0
2020-04-01,11,LG4,TPG,0,0
2020-04-01,11,LG4,Total,8,12
2020-04-01,11,LG4,UG,3,4
2020-04-01,12,1,Alumni,0,0
2020-04-01,12,1,Non-HKUST,0,0
2020-04-01,12,1,Others(HKUST),0,0
2020-04-01,12,1,RPG,0,0
2020-04-01,12,1,Staff,15,39
2020-04-01,12,1,TPG,0,0
2020-04-01,12,1,Total,15,39
2020-04-01,12,1,UG,0,0
2020-04-01,12,All-Floors,Alumni,0,0
2020-04-01,12,All-Floors,Non-HKUST,0,0
2020-04-01,12,All-Floors,Others(HKUST),3,16
2020-04-01,12,All-Floors,RPG,8,8
2020-04-01,12,All-Floors,Staff,27,80
2020-04-01,12,All-Floors,TPG,1,1
2020-04-01,12,All-Floors,Total,50,118
2020-04-01,12,All-Floors,UG,11,13
2020-04-01,12,G,Alumni,0,0
2020-04-01,12,G,Non-HKUST,0,0
2020-04-01,12,G,Others(HKUST),2,4
2020-04-01,12,G,RPG,1,1
2020-04-01,12,G,Staff,7,17
2020-04-01,12,G,TPG,0,0
2020-04-01,12,G,Total,10,22
2020-04-01,12,G,UG,0,0
2020-04-01,12,LG1,Alumni,0,0
2020-04-01,12,LG1,Non-HKUST,0,0
2020-04-01,12,LG1,Others(HKUST),1,9
2020-04-01,12,LG1,RPG,0,0
2020-04-01,12,LG1,Staff,2,2
2020-04-01,12,LG1,TPG,0,0
2020-04-01,12,LG1,Total,4,12
2020-04-01,12,LG1,UG,1,1
2020-04-01,12,LG3,Alumni,0,0
2020-04-01,12,LG3,Non-HKUST,0,0
2020-04-01,12,LG3,Others(HKUST),0,0
2020-04-01,12,LG3,RPG,4,4
2020-04-01,12,LG3,Staff,12,15
2020-04-01,12,LG3,TPG,0,0
2020-04-01,12,LG3,Total,24,28
2020-04-01,12,LG3,UG,8,9
2020-04-01,12,LG4,Alumni,0,0
2020-04-01,12,LG4,Non-HKUST,0,0
2020-04-01,12,LG4,Others(HKUST),1,3
2020-04-01,12,LG4,RPG,3,3
2020-04-01,12,LG4,Staff,3,7
2020-04-01,12,LG4,TPG,1,1
2020-04-01,12,LG4,Total,10,17
2020-04-01,12,LG4,UG,2,3
2020-04-01,13,1,Alumni,0,0
2020-04-01,13,1,Non-HKUST,0,0
2020-04-01,13,1,Others(HKUST),0,0
2020-04-01,13,1,RPG,1,1
2020-04-01,13,1,Staff,16,36
2020-04-01,13,1,TPG,0,0
2020-04-01,13,1,Total,17,37
2020-04-01,13,1,UG,0,0
2020-04-01,13,All-Floors,Alumni,0,0
2020-04-01,13,All-Floors,Non-HKUST,0,0
2020-04-01,13,All-Floors,Others(HKUST),3,16
2020-04-01,13,All-Floors,RPG,12,13
2020-04-01,13,All-Floors,Staff,32,76
2020-04-01,13,All-Floors,TPG,0,0
2020-04-01,13,All-Floors,Total,55,118
2020-04-01,13,All-Floors,UG,8,13
2020-04-01,13,G,Alumni,0,0
2020-04-01,13,G,Non-HKUST,0,0
2020-04-01,13,G,Others(HKUST),2,4
2020-04-01,13,G,RPG,0,0
2020-04-01,13,G,Staff,12,17
2020-04-01,13,G,TPG,0,0
2020-04-01,13,G,Total,14,21
