Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2014-03-01,1,Staff,9,98,130628,452301048,38060902,490361950
2014-03-01,1,TPG,23,228,348629,15762938611,2793971580,18556910191
2014-03-01,1,RPG,16,81,133876,2601177954,1485487885,4086665839
2014-03-01,1,UG,63,398,534985,14961005198,2493890516,17454895714
2014-03-01,1,Alumni,11,95,203668,3901963453,214596483,4116559936
2014-03-01,1,Others(HKUST),0,0,0,0,0,0
2014-03-01,1,Non-HKUST,3,10,12237,4737156980,190789338,4927946318
2014-03-01,1,Total,125,910,1364023,42416543244,7216796704,49633339948
2014-03-01,G,Staff,29,170,156369,4810755329,282003959,5092759288
2014-03-01,G,TPG,162,606,383191,22398521727,8185705219,30584226946
2014-03-01,G,RPG,83,313,305854,5578828172,977790701,6556618873
2014-03-01,G,UG,290,2002,1704891,56643490653,12168440436,68811931089
2014-03-01,G,Alumni,23,130,80442,3487260807,101522032,3588782839
2014-03-01,G,Others(HKUST),2,13,47179,267328304,149107461,416435765
2014-03-01,G,Non-HKUST,12,58,55306,1444209679,170594817,1614804496
2014-03-01,G,Total,601,3292,2733232,94630394671,22035164625,116665559296
2014-03-01,LG1,Staff,38,336,359755,2624435603,310302543,2934738146
2014-03-01,LG1,TPG,334,3339,4465199,52446994957,7856403812,60303398769
2014-03-01,LG1,RPG,138,1204,1718654,33164187618,6511369900,39675557518
2014-03-01,LG1,UG,790,8526,11976813,151789309813,28304977565,180094287378
2014-03-01,LG1,Alumni,31,278,366337,16436450964,523805565,16960256529
2014-03-01,LG1,Others(HKUST),4,106,30811,7275780,2803886,10079666
2014-03-01,LG1,Non-HKUST,16,90,149080,626418788,156882525,783301313
2014-03-01,LG1,Total,1351,13879,19066649,257095073523,43666545796,300761619319
2014-03-01,LG3,Staff,36,91,57572,680644851,41423890,722068741
2014-03-01,LG3,TPG,178,499,570166,37962167115,2352629354,40314796469
2014-03-01,LG3,RPG,117,383,441363,29906517761,2238239708,32144757469
2014-03-01,LG3,UG,485,1305,1359724,21845620211,3239734469,25085354680
2014-03-01,LG3,Alumni,22,80,103784,896464720,43420959,939885679
2014-03-01,LG3,Others(HKUST),2,2,839,21645161,2596263,24241424
2014-03-01,LG3,Non-HKUST,9,41,64532,299438974,119890160,419329134
2014-03-01,LG3,Total,849,2401,2597980,91612498793,8037934803,99650433596
2014-03-01,LG4,Staff,35,102,150418,654331007,93447241,747778248
2014-03-01,LG4,TPG,187,1457,2379509,84849374728,7086251404,91935626132
2014-03-01,LG4,RPG,76,413,579390,14978390581,2966136885,17944527466
2014-03-01,LG4,UG,366,1634,2073309,24946000989,5918185502,30864186491
2014-03-01,LG4,Alumni,22,168,352119,5269185592,211055232,5480240824
2014-03-01,LG4,Others(HKUST),4,95,249489,8261566980,1138417464,9399984444
2014-03-01,LG4,Non-HKUST,11,129,157695,2404068297,1440806555,3844874852
2014-03-01,LG4,Total,701,3998,5941929,141362918174,18854300283,160217218457
2014-03-01,All-Floors,Staff,103,797,854742,9222467838,765238535,9987706373
2014-03-01,All-Floors,TPG,473,6129,8146694,213419997138,28274961369,241694958507
2014-03-01,All-Floors,RPG,266,2394,3179137,86229102086,14179025079,100408127165
2014-03-01,All-Floors,UG,1158,13865,17649722,270185426864,52125228488,322310655352
2014-03-01,All-Floors,Alumni,58,751,1106350,29991325536,1094400271,31085725807
2014-03-01,All-Floors,Others(HKUST),9,216,328318,8557816225,1292925074,9850741299
2014-03-01,All-Floors,Non-HKUST,28,328,438850,9511292718,2078963395,11590256113
2014-03-01,All-Floors,Total,2095,24480,31703813,627117428405,99810742211,726928170616
2014-03-02,1,Staff,6,53,96986,131640116,237639487,369279603
2014-03-02,1,TPG,37,556,811222,28628309121,6231351063,34859660184
2014-03-02,1,RPG,8,43,54739,414682287,70546701,485228988
2014-03-02,1,UG,82,622,1318961,63103739907,7186558585,70290298492
2014-03-02,1,Alumni,8,101,216363,6267319939,740688454,7008008393
2014-03-02,1,Others(HKUST),0,0,0,0,0,0
2014-03-02,1,Non-HKUST,5,17,50661,1000036468,238920229,1238956697
2014-03-02,1,Total,146,1392,2548932,99545727838,14705704519,114251432357
2014-03-02,G,Staff,26,184,211636,1600370815,3169535560,4769906375
2014-03-02,G,TPG,162,1135,874001,26848837664,11367589179,38216426843
2014-03-02,G,RPG,77,319,254211,7439876053,1050487111,8490363164
2014-03-02,G,UG,330,2426,2125874,77136356132,14445997940,91582354072
2014-03-02,G,Alumni,35,112,114415,416362052,21543994,437906046
2014-03-02,G,Others(HKUST),3,17,53165,681387878,199460010,880847888
2014-03-02,G,Non-HKUST,17,198,118694,6650521812,427434162,7077955974
2014-03-02,G,Total,650,4391,3751996,120773712406,30682047956,151455760362
2014-03-02,LG1,Staff,35,272,423543,9233644138,1557309368,10790953506
2014-03-02,LG1,TPG,316,5151,6073192,262305908144,31648178887,293954087031
2014-03-02,LG1,RPG,142,1476,2087554,43287976466,33462672617,76750649083
2014-03-02,LG1,UG,833,10194,12728678,220402287959,53452655429,273854943388
2014-03-02,LG1,Alumni,32,171,123742,11389230206,1853965721,13243195927
2014-03-02,LG1,Others(HKUST),2,96,50317,577754274,68702304,646456578
2014-03-02,LG1,Non-HKUST,35,360,409998,4448601798,585528170,5034129968
2014-03-02,LG1,Total,1395,17720,21897024,551645402985,122629012496,674274415481
