Date,Period,User-Group,User-Count,WiFi-Conn
2015-02-01,Midnight,Staff,4,23
2015-02-01,Midnight,TPG,0,0
2015-02-01,Midnight,RPG,0,0
2015-02-01,Midnight,UG,12,29
2015-02-01,Midnight,Alumni,0,0
2015-02-01,Midnight,Others(HKUST),4,35
2015-02-01,Midnight,Non-HKUST,0,0
2015-02-01,Midnight,Total,20,87
2015-02-01,Early-Morning,Staff,2,7
2015-02-01,Early-Morning,TPG,0,0
2015-02-01,Early-Morning,RPG,0,0
2015-02-01,Early-Morning,UG,3,10
2015-02-01,Early-Morning,Alumni,0,0
2015-02-01,Early-Morning,Others(HKUST),4,40
2015-02-01,Early-Morning,Non-HKUST,0,0
2015-02-01,Early-Morning,Total,9,57
2015-02-01,Morning,Staff,20,70
2015-02-01,Morning,TPG,61,336
2015-02-01,Morning,RPG,57,263
2015-02-01,Morning,UG,97,403
2015-02-01,Morning,Alumni,12,59
2015-02-01,Morning,Others(HKUST),7,50
2015-02-01,Morning,Non-HKUST,9,24
2015-02-01,Morning,Total,263,1205
2015-02-01,Afternoon,Staff,47,298
2015-02-01,Afternoon,TPG,196,2093
2015-02-01,Afternoon,RPG,144,1058
2015-02-01,Afternoon,UG,275,1767
2015-02-01,Afternoon,Alumni,40,444
2015-02-01,Afternoon,Others(HKUST),12,149
2015-02-01,Afternoon,Non-HKUST,34,189
2015-02-01,Afternoon,Total,748,5998
2015-02-01,Late-Afternoon,Staff,44,220
2015-02-01,Late-Afternoon,TPG,184,1799
2015-02-01,Late-Afternoon,RPG,139,1019
2015-02-01,Late-Afternoon,UG,343,1883
2015-02-01,Late-Afternoon,Alumni,39,382
2015-02-01,Late-Afternoon,Others(HKUST),13,133
2015-02-01,Late-Afternoon,Non-HKUST,29,237
2015-02-01,Late-Afternoon,Total,791,5673
2015-02-01,Evening,Staff,16,94
2015-02-01,Evening,TPG,80,485
2015-02-01,Evening,RPG,54,395
2015-02-01,Evening,UG,167,705
2015-02-01,Evening,Alumni,11,80
2015-02-01,Evening,Others(HKUST),6,92
2015-02-01,Evening,Non-HKUST,11,53
