Date,Period,User-Group,User-Count,WiFi-Conn
2021-09-01,Afternoon,Alumni,12,211
2021-09-01,Afternoon,Non-HKUST,1063,7923
2021-09-01,Afternoon,Others(HKUST),23,115
2021-09-01,Afternoon,RPG,362,2396
2021-09-01,Afternoon,Staff,413,2618
2021-09-01,Afternoon,TPG,374,7073
2021-09-01,Afternoon,Total,6131,73185
2021-09-01,Afternoon,UG,3884,52849
2021-09-01,All-Periods,Alumni,14,404
2021-09-01,All-Periods,Non-HKUST,1597,14806
2021-09-01,All-Periods,Others(HKUST),30,251
2021-09-01,All-Periods,RPG,814,6060
2021-09-01,All-Periods,Staff,664,5482
2021-09-01,All-Periods,TPG,598,17013
2021-09-01,All-Periods,Total,8848,145269
2021-09-01,All-Periods,UG,5131,101253
2021-09-01,Early-Morning,Alumni,0,0
2021-09-01,Early-Morning,Non-HKUST,6,8
2021-09-01,Early-Morning,Others(HKUST),1,1
2021-09-01,Early-Morning,RPG,14,21
2021-09-01,Early-Morning,Staff,27,72
2021-09-01,Early-Morning,TPG,1,1
2021-09-01,Early-Morning,Total,105,215
2021-09-01,Early-Morning,UG,56,112
2021-09-01,Evening,Alumni,1,8
2021-09-01,Evening,Non-HKUST,86,413
2021-09-01,Evening,Others(HKUST),8,18
2021-09-01,Evening,RPG,138,472
2021-09-01,Evening,Staff,29,99
2021-09-01,Evening,TPG,94,983
2021-09-01,Evening,Total,987,6318
2021-09-01,Evening,UG,631,4325
2021-09-01,Late-Afternoon,Alumni,8,150
2021-09-01,Late-Afternoon,Non-HKUST,732,5663
2021-09-01,Late-Afternoon,Others(HKUST),11,49
2021-09-01,Late-Afternoon,RPG,519,2543
2021-09-01,Late-Afternoon,Staff,244,1480
2021-09-01,Late-Afternoon,TPG,466,8114
2021-09-01,Late-Afternoon,Total,4930,54533
2021-09-01,Late-Afternoon,UG,2950,36534
2021-09-01,Midnight,Alumni,0,0
2021-09-01,Midnight,Non-HKUST,0,0
2021-09-01,Midnight,Others(HKUST),0,0
2021-09-01,Midnight,RPG,4,9
2021-09-01,Midnight,Staff,0,0
2021-09-01,Midnight,TPG,0,0
2021-09-01,Midnight,Total,19,52
2021-09-01,Midnight,UG,15,43
2021-09-01,Morning,Alumni,9,39
2021-09-01,Morning,Non-HKUST,399,846
2021-09-01,Morning,Others(HKUST),13,72
2021-09-01,Morning,RPG,133,645
2021-09-01,Morning,Staff,191,1224
2021-09-01,Morning,TPG,127,961
