Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2018-03-01,1,Staff,71,480,1413257,44500578176,12904918993,57405497169
2018-03-01,1,TPG,158,1349,3986267,254526090888,22218186558,276744277446
2018-03-01,1,RPG,22,101,269234,12839295428,829718696,13669014124
2018-03-01,1,UG,409,2036,4419291,346611874872,42462113855,389073988727
2018-03-01,1,Alumni,5,38,86325,5974818524,337247479,6312066003
2018-03-01,1,Others(HKUST),3,20,62944,1512755011,189851241,1702606252
2018-03-01,1,Non-HKUST,8,34,131201,3517442242,262611840,3780054082
2018-03-01,1,Total,676,4058,10368519,669482855141,79204648662,748687503803
2018-03-01,G,Staff,119,485,799798,26813313381,4884278118,31697591499
2018-03-01,G,TPG,236,814,1353668,150828187160,33062508299,183890695459
2018-03-01,G,RPG,86,238,236434,21743698503,2502533845,24246232348
2018-03-01,G,UG,1012,3418,4651528,533879361860,86655455092,620534816952
2018-03-01,G,Alumni,11,31,97589,1387248778,208156306,1595405084
2018-03-01,G,Others(HKUST),10,27,153975,1372508998,294508909,1667017907
2018-03-01,G,Non-HKUST,39,137,213212,13230295939,3815378650,17045674589
2018-03-01,G,Total,1513,5150,7506204,749254614619,131422819219,880677433838
2018-03-01,LG1,Staff,92,282,535911,34567756654,11840352738,46408109392
2018-03-01,LG1,TPG,383,1951,3987625,380149322824,49116153970,429265476794
2018-03-01,LG1,RPG,127,464,1044722,86722281247,11608704425,98330985672
2018-03-01,LG1,UG,2149,10916,20846128,1987406093192,265841223682,2253247316874
2018-03-01,LG1,Alumni,8,18,14278,547931957,19756876,567688833
2018-03-01,LG1,Others(HKUST),13,67,527798,25924276836,1912755570,27837032406
2018-03-01,LG1,Non-HKUST,59,213,452107,28057943240,4770327954,32828271194
2018-03-01,LG1,Total,2831,13911,27408569,2543375605950,345109275215,2888484881165
2018-03-01,LG3,Staff,52,174,261903,11374512552,2939662660,14314175212
2018-03-01,LG3,TPG,176,1190,3169887,325993821844,21399289486,347393111330
2018-03-01,LG3,RPG,54,230,566318,25216567210,2412647161,27629214371
2018-03-01,LG3,UG,649,2803,4744907,521946302520,57178387389,579124689909
2018-03-01,LG3,Alumni,8,34,73479,9949513120,636862402,10586375522
2018-03-01,LG3,Others(HKUST),9,62,113899,9883887484,504195701,10388083185
2018-03-01,LG3,Non-HKUST,18,70,281891,18049740761,1170402442,19220143203
2018-03-01,LG3,Total,966,4563,9212284,922414345491,86241447241,1008655792732
2018-03-01,LG4,Staff,54,165,243527,15142644194,1949956234,17092600428
2018-03-01,LG4,TPG,266,1621,5404340,442954217181,37130175240,480084392421
2018-03-01,LG4,RPG,89,300,841973,89289248927,7184829177,96474078104
2018-03-01,LG4,UG,1234,4596,10538524,1074066796685,102970615629,1177037412314
2018-03-01,LG4,Alumni,9,65,168407,18994291319,889033147,19883324466
2018-03-01,LG4,Others(HKUST),10,35,216672,6615742268,863201341,7478943609
2018-03-01,LG4,Non-HKUST,28,77,201354,15250428030,1242167294,16492595324
2018-03-01,LG4,Total,1690,6859,17614797,1662313368604,152229978062,1814543346666
2018-03-01,All-Floors,Staff,245,1586,3254396,132398804957,34519168743,166917973700
2018-03-01,All-Floors,TPG,768,6925,17901787,1554451639897,162926313553,1717377953450
2018-03-01,All-Floors,RPG,268,1333,2958681,235811091315,24538433304,260349524619
2018-03-01,All-Floors,UG,3614,23769,45200378,4463910429129,555107795647,5019018224776
2018-03-01,All-Floors,Alumni,25,186,440078,36853803698,2091056210,38944859908
2018-03-01,All-Floors,Others(HKUST),21,211,1075288,45309170597,3764512762,49073683359
2018-03-01,All-Floors,Non-HKUST,107,531,1279765,78105850212,11260888180,89366738392
2018-03-01,All-Floors,Total,5048,34541,72110373,6546840789805,794208168399,7341048958204
2018-03-02,1,Staff,71,452,1423214,57182286267,12099057899,69281344166
