Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2019-01-01,1,Staff,4,42,168119,370778323,48792954,419571277
2019-01-01,1,TPG,0,0,0,0,0,0
2019-01-01,1,RPG,4,4,0,5879345,1504315,7383660
2019-01-01,1,UG,6,6,720,390217,211863,602080
2019-01-01,1,Alumni,0,0,0,0,0,0
2019-01-01,1,Others(HKUST),1,33,68946,4461107,5888639,10349746
2019-01-01,1,Non-HKUST,0,0,0,0,0,0
2019-01-01,1,Total,15,85,237785,381508992,56397771,437906763
2019-01-01,G,Staff,8,16,86044,579795361,47911067,627706428
2019-01-01,G,TPG,0,0,0,0,0,0
2019-01-01,G,RPG,2,2,720,1041272,202747,1244019
2019-01-01,G,UG,2,2,179,4132488,852016,4984504
2019-01-01,G,Alumni,0,0,0,0,0,0
2019-01-01,G,Others(HKUST),2,2,172798,1583874245,209567124,1793441369
2019-01-01,G,Non-HKUST,1,1,0,34038,17670,51708
2019-01-01,G,Total,15,23,259741,2168877404,258550624,2427428028
2019-01-01,LG1,Staff,6,7,15485,20155120,17101727,37256847
2019-01-01,LG1,TPG,0,0,0,0,0,0
2019-01-01,LG1,RPG,2,2,0,2115726,358315,2474041
2019-01-01,LG1,UG,7,7,1441,1066566987,46109217,1112676204
2019-01-01,LG1,Alumni,1,1,0,52791464,5678458,58469922
2019-01-01,LG1,Others(HKUST),2,8,518036,7518177878,3092012475,10610190353
2019-01-01,LG1,Non-HKUST,2,2,1080,9304,7518,16822
2019-01-01,LG1,Total,20,27,536042,8659816479,3161267710,11821084189
2019-01-01,LG3,Staff,8,23,47863,239120027,37054273,276174300
2019-01-01,LG3,TPG,1,1,721,1233117,275551,1508668
2019-01-01,LG3,RPG,2,2,0,1425447,379966,1805413
2019-01-01,LG3,UG,16,16,5577,527038847,60754576,587793423
2019-01-01,LG3,Alumni,1,1,0,22380746,1779964,24160710
2019-01-01,LG3,Others(HKUST),0,0,0,0,0,0
2019-01-01,LG3,Non-HKUST,4,4,181,404398556,1303729085,1708127641
2019-01-01,LG3,Total,32,47,54342,1195596740,1403973415,2599570155
2019-01-01,LG4,Staff,5,6,1979,30094392,4370040,34464432
2019-01-01,LG4,TPG,1,1,0,224079,107134,331213
2019-01-01,LG4,RPG,13,14,180,162697680,9095977,171793657
2019-01-01,LG4,UG,26,59,21421,2159279914,664178707,2823458621
2019-01-01,LG4,Alumni,1,1,0,117978,93438,211416
2019-01-01,LG4,Others(HKUST),5,10,175128,9337201137,3454434951,12791636088
2019-01-01,LG4,Non-HKUST,3,3,0,32270485,3134107,35404592
2019-01-01,LG4,Total,54,94,198708,11721885665,4135414354,15857300019
2019-01-01,All-Floors,Staff,23,94,319490,1239943223,155230061,1395173284
2019-01-01,All-Floors,TPG,2,2,721,1457196,382685,1839881
2019-01-01,All-Floors,RPG,22,24,900,173159470,11541320,184700790
2019-01-01,All-Floors,UG,54,90,29338,3757408453,772106379,4529514832
2019-01-01,All-Floors,Alumni,3,3,0,75290188,7551860,82842048
2019-01-01,All-Floors,Others(HKUST),8,53,934908,18443714367,6761903189,25205617556
2019-01-01,All-Floors,Non-HKUST,10,10,1261,436712383,1306888380,1743600763
2019-01-01,All-Floors,Total,122,276,1286618,24127685280,9015603874,33143289154
2019-01-02,1,Staff,59,614,1123324,49247888484,3805636606,53053525090
2019-01-02,1,TPG,24,105,327468,28748113856,3306086171,32054200027
2019-01-02,1,RPG,10,38,80631,2620195060,674420594,3294615654
2019-01-02,1,UG,20,71,194399,3394755601,764604428,4159360029
2019-01-02,1,Alumni,4,20,106365,9823339556,1227066181,11050405737
2019-01-02,1,Others(HKUST),5,64,103511,1710351991,377189609,2087541600
2019-01-02,1,Non-HKUST,3,12,34932,796101237,61064685,857165922
2019-01-02,1,Total,125,924,1970630,96340745785,10216068274,106556814059
2019-01-02,G,Staff,123,414,785979,15419896634,17330012364,32749908998
2019-01-02,G,TPG,55,179,477949,42222773136,3854660444,46077433580
2019-01-02,G,RPG,58,210,237510,13284856496,2423734063,15708590559
2019-01-02,G,UG,81,273,383524,33994190819,2346165146,36340355965
2019-01-02,G,Alumni,5,9,28259,6749564865,138145157,6887710022
2019-01-02,G,Others(HKUST),10,38,242119,1709663267,239886631,1949549898
2019-01-02,G,Non-HKUST,5,18,42120,1473367214,74723087,1548090301
2019-01-02,G,Total,337,1141,2197460,114854312431,26407326892,141261639323
2019-01-02,LG1,Staff,77,259,296546,20889699877,1707723878,22597423755
2019-01-02,LG1,TPG,51,368,897733,68478524474,4968677711,73447202185
2019-01-02,LG1,RPG,51,165,270299,21628528502,9932739022,31561267524
2019-01-02,LG1,UG,126,675,1483268,180177594833,33829973037,214007567870
2019-01-02,LG1,Alumni,5,34,145630,16229265735,9859978641,26089244376
2019-01-02,LG1,Others(HKUST),9,49,536800,16950439945,2541093101,19491533046
2019-01-02,LG1,Non-HKUST,7,10,41221,1858108368,201417080,2059525448
2019-01-02,LG1,Total,326,1560,3671497,326212161734,63041602470,389253764204
2019-01-02,LG3,Staff,58,231,257261,6047362452,4716496519,10763858971
2019-01-02,LG3,TPG,15,57,163793,45453726177,2461788440,47915514617
2019-01-02,LG3,RPG,31,281,345862,45310748332,2962287832,48273036164
2019-01-02,LG3,UG,40,164,253377,29298879751,1403135026,30702014777
2019-01-02,LG3,Alumni,3,14,53266,582064208,53124681,635188889
2019-01-02,LG3,Others(HKUST),1,9,0,2375873621,36183817,2412057438
2019-01-02,LG3,Non-HKUST,0,0,0,0,0,0
2019-01-02,LG3,Total,148,756,1073559,129068654541,11633016315,140701670856
2019-01-02,LG4,Staff,56,136,35655,3099865728,149977228,3249842956
2019-01-02,LG4,TPG,12,42,111037,9632628955,573940213,10206569168
2019-01-02,LG4,RPG,62,143,228257,17760463476,1723987473,19484450949
2019-01-02,LG4,UG,75,159,154064,20756686555,1033146271,21789832826
2019-01-02,LG4,Alumni,5,20,116405,13268338834,552786139,13821124973
2019-01-02,LG4,Others(HKUST),5,13,181266,9843211645,3708212748,13551424393
2019-01-02,LG4,Non-HKUST,2,5,19261,1217407949,35214238,1252622187
2019-01-02,LG4,Total,217,518,845945,75578603142,7777264310,83355867452
2019-01-02,All-Floors,Staff,226,1654,2498765,94704713175,27709846595,122414559770
2019-01-02,All-Floors,TPG,114,751,1977980,194535766598,15165152979,209700919577
2019-01-02,All-Floors,RPG,153,837,1162559,100604791866,17717168984,118321960850
2019-01-02,All-Floors,UG,260,1342,2468632,267622107559,39377023908,306999131467
2019-01-02,All-Floors,Alumni,16,97,449925,46652573198,11831100799,58483673997
2019-01-02,All-Floors,Others(HKUST),17,173,1063696,32589540469,6902565906,39492106375
2019-01-02,All-Floors,Non-HKUST,15,45,137534,5344984768,372419090,5717403858
2019-01-02,All-Floors,Total,801,4899,9759091,742054477633,119075278261,861129755894
2019-01-03,1,Staff,59,666,1115211,55590172634,5434347723,61024520357
2019-01-03,1,TPG,13,84,240079,8919330416,887678031,9807008447
2019-01-03,1,RPG,11,35,59712,3151799346,295412521,3447211867
2019-01-03,1,UG,21,116,209347,11426008524,761137498,12187146022
2019-01-03,1,Alumni,2,11,64407,6617098195,261895856,6878994051
2019-01-03,1,Others(HKUST),4,39,104057,315442954,31599668,347042622
2019-01-03,1,Non-HKUST,1,1,5400,115328794,65838264,181167058
2019-01-03,1,Total,111,952,1798213,86135180863,7737909561,93873090424
2019-01-03,G,Staff,112,538,912740,23862629535,3831609302,27694238837
2019-01-03,G,TPG,57,259,505575,57063799847,3212188203,60275988050
2019-01-03,G,RPG,60,183,331975,18212272778,1081515109,19293787887
2019-01-03,G,UG,86,248,274649,33276356690,3058784364,36335141054
2019-01-03,G,Alumni,10,38,69867,14703113436,515852139,15218965575
2019-01-03,G,Others(HKUST),9,26,230796,2500714014,545614057,3046328071
2019-01-03,G,Non-HKUST,18,46,104795,4813308105,1016847472,5830155577
2019-01-03,G,Total,352,1338,2430397,154432194405,13262410646,167694605051
2019-01-03,LG1,Staff,79,364,340981,22686421227,2945351237,25631772464
2019-01-03,LG1,TPG,75,498,1240588,75501387300,11205635551,86707022851
2019-01-03,LG1,RPG,52,187,320663,35280924133,6388014381,41668938514
2019-01-03,LG1,UG,169,887,2034234,166565008415,18063453648,184628462063
2019-01-03,LG1,Alumni,7,56,184903,19627206969,1266092440,20893299409
2019-01-03,LG1,Others(HKUST),7,58,504362,7705764002,2106896900,9812660902
2019-01-03,LG1,Non-HKUST,7,13,32958,623755688,139061144,762816832
2019-01-03,LG1,Total,396,2063,4658689,327990467734,42114505301,370104973035
2019-01-03,LG3,Staff,52,200,239079,15178877811,1677201243,16856079054
2019-01-03,LG3,TPG,24,101,207546,20652131071,2216327891,22868458962
2019-01-03,LG3,RPG,30,170,334159,58592535116,2317878084,60910413200
2019-01-03,LG3,UG,74,231,328066,44023220568,2318998627,46342219195
2019-01-03,LG3,Alumni,2,2,0,19918,10907,30825
2019-01-03,LG3,Others(HKUST),1,5,0,123026543,5337749,128364292
2019-01-03,LG3,Non-HKUST,28,83,141145,12468647493,1211391167,13680038660
2019-01-03,LG3,Total,211,792,1249995,151038458520,9747145668,160785604188
2019-01-03,LG4,Staff,53,109,125268,9624242496,1098690165,10722932661
2019-01-03,LG4,TPG,18,55,110435,10987113811,857484166,11844597977
2019-01-03,LG4,RPG,72,161,312553,47914994202,2501093843,50416088045
2019-01-03,LG4,UG,98,213,253317,59851334786,2543941985,62395276771
2019-01-03,LG4,Alumni,7,18,94358,9728087757,973733855,10701821612
2019-01-03,LG4,Others(HKUST),5,10,173699,9383524872,3478085401,12861610273
2019-01-03,LG4,Non-HKUST,10,11,2160,8377252,3093736,11470988
2019-01-03,LG4,Total,263,577,1071790,147497675176,11456123151,158953798327
2019-01-03,All-Floors,Staff,205,1877,2733279,126942343703,14987199670,141929543373
2019-01-03,All-Floors,TPG,126,997,2304223,173123762445,18379313842,191503076287
2019-01-03,All-Floors,RPG,156,736,1359062,163152525575,12583913938,175736439513
2019-01-03,All-Floors,UG,324,1695,3099613,315141928983,26746316122,341888245105
2019-01-03,All-Floors,Alumni,16,125,413535,50675526275,3017585197,53693111472
2019-01-03,All-Floors,Others(HKUST),16,138,1012914,20028472385,6167533775,26196006160
2019-01-03,All-Floors,Non-HKUST,48,154,286458,18029417332,2436231783,20465649115
2019-01-03,All-Floors,Total,891,5722,11209084,867093976698,84318094327,951412071025
2019-01-04,1,Staff,61,581,1196602,36649524393,3266793725,39916318118
2019-01-04,1,TPG,12,53,214662,16403093730,1370002517,17773096247
2019-01-04,1,RPG,20,88,195704,7514788793,1517698746,9032487539
2019-01-04,1,UG,27,200,492606,30068609486,1933106348,32001715834
2019-01-04,1,Alumni,2,28,50739,2235948718,274215726,2510164444
2019-01-04,1,Others(HKUST),4,21,108899,321658837,192647871,514306708
2019-01-04,1,Non-HKUST,1,3,9537,5286459467,251607369,5538066836
2019-01-04,1,Total,127,974,2268749,98480083424,8806072302,107286155726
2019-01-04,G,Staff,125,551,969526,40718991788,3481357561,44200349349
