Date,Period,User-Group,User-Count,WiFi-Conn
2019-07-01,Midnight,Staff,7,19
2019-07-01,Midnight,TPG,0,0
2019-07-01,Midnight,RPG,0,0
2019-07-01,Midnight,UG,2,3
2019-07-01,Midnight,Alumni,0,0
2019-07-01,Midnight,Others(HKUST),4,13
2019-07-01,Midnight,Non-HKUST,0,0
2019-07-01,Midnight,Total,13,35
2019-07-01,Early-Morning,Staff,8,21
2019-07-01,Early-Morning,TPG,0,0
2019-07-01,Early-Morning,RPG,0,0
2019-07-01,Early-Morning,UG,2,4
2019-07-01,Early-Morning,Alumni,0,0
2019-07-01,Early-Morning,Others(HKUST),3,12
2019-07-01,Early-Morning,Non-HKUST,0,0
2019-07-01,Early-Morning,Total,13,37
2019-07-01,Morning,Staff,13,33
2019-07-01,Morning,TPG,3,3
2019-07-01,Morning,RPG,0,0
2019-07-01,Morning,UG,14,14
2019-07-01,Morning,Alumni,0,0
2019-07-01,Morning,Others(HKUST),4,12
2019-07-01,Morning,Non-HKUST,0,0
2019-07-01,Morning,Total,34,62
2019-07-01,Afternoon,Staff,13,22
2019-07-01,Afternoon,TPG,3,3
2019-07-01,Afternoon,RPG,6,8
2019-07-01,Afternoon,UG,23,25
2019-07-01,Afternoon,Alumni,1,1
2019-07-01,Afternoon,Others(HKUST),4,14
2019-07-01,Afternoon,Non-HKUST,1,1
2019-07-01,Afternoon,Total,51,74
2019-07-01,Late-Afternoon,Staff,10,24
2019-07-01,Late-Afternoon,TPG,3,5
2019-07-01,Late-Afternoon,RPG,15,15
2019-07-01,Late-Afternoon,UG,20,26
2019-07-01,Late-Afternoon,Alumni,2,2
2019-07-01,Late-Afternoon,Others(HKUST),3,12
2019-07-01,Late-Afternoon,Non-HKUST,1,1
2019-07-01,Late-Afternoon,Total,54,85
2019-07-01,Evening,Staff,8,20
2019-07-01,Evening,TPG,3,3
2019-07-01,Evening,RPG,7,8
2019-07-01,Evening,UG,13,19
2019-07-01,Evening,Alumni,0,0
2019-07-01,Evening,Others(HKUST),3,11
2019-07-01,Evening,Non-HKUST,1,1
2019-07-01,Evening,Total,35,62
2019-07-01,All-Periods,Staff,27,122
2019-07-01,All-Periods,TPG,11,14
2019-07-01,All-Periods,RPG,28,31
2019-07-01,All-Periods,UG,67,91
2019-07-01,All-Periods,Alumni,2,3
2019-07-01,All-Periods,Others(HKUST),6,19
2019-07-01,All-Periods,Non-HKUST,3,3
2019-07-01,All-Periods,Total,144,283
2019-07-02,Midnight,Staff,6,18
2019-07-02,Midnight,TPG,0,0
2019-07-02,Midnight,RPG,0,0
2019-07-02,Midnight,UG,1,3
2019-07-02,Midnight,Alumni,0,0
2019-07-02,Midnight,Others(HKUST),3,11
2019-07-02,Midnight,Non-HKUST,1,2
2019-07-02,Midnight,Total,11,34
2019-07-02,Early-Morning,Staff,13,56
2019-07-02,Early-Morning,TPG,0,0
2019-07-02,Early-Morning,RPG,0,0
2019-07-02,Early-Morning,UG,1,1
2019-07-02,Early-Morning,Alumni,0,0
2019-07-02,Early-Morning,Others(HKUST),3,11
2019-07-02,Early-Morning,Non-HKUST,0,0
2019-07-02,Early-Morning,Total,17,68
2019-07-02,Morning,Staff,99,594
2019-07-02,Morning,TPG,50,208
2019-07-02,Morning,RPG,66,288
2019-07-02,Morning,UG,157,770
2019-07-02,Morning,Alumni,11,88
2019-07-02,Morning,Others(HKUST),8,57
2019-07-02,Morning,Non-HKUST,25,115
2019-07-02,Morning,Total,416,2120
2019-07-02,Afternoon,Staff,155,742
2019-07-02,Afternoon,TPG,118,769
2019-07-02,Afternoon,RPG,100,464
2019-07-02,Afternoon,UG,360,1744
2019-07-02,Afternoon,Alumni,18,93
2019-07-02,Afternoon,Others(HKUST),10,43
2019-07-02,Afternoon,Non-HKUST,48,182
2019-07-02,Afternoon,Total,809,4037
2019-07-02,Late-Afternoon,Staff,88,356
2019-07-02,Late-Afternoon,TPG,106,658
2019-07-02,Late-Afternoon,RPG,98,432
2019-07-02,Late-Afternoon,UG,324,1605
2019-07-02,Late-Afternoon,Alumni,13,88
2019-07-02,Late-Afternoon,Others(HKUST),6,27
2019-07-02,Late-Afternoon,Non-HKUST,37,177
2019-07-02,Late-Afternoon,Total,672,3343
2019-07-02,Evening,Staff,16,61
2019-07-02,Evening,TPG,38,108
2019-07-02,Evening,RPG,25,71
2019-07-02,Evening,UG,90,239
2019-07-02,Evening,Alumni,2,3
2019-07-02,Evening,Others(HKUST),5,18
2019-07-02,Evening,Non-HKUST,6,11
2019-07-02,Evening,Total,182,511
2019-07-02,All-Periods,Staff,206,1757
2019-07-02,All-Periods,TPG,148,1661
2019-07-02,All-Periods,RPG,174,1214
2019-07-02,All-Periods,UG,537,4264
2019-07-02,All-Periods,Alumni,20,263
2019-07-02,All-Periods,Others(HKUST),12,107
2019-07-02,All-Periods,Non-HKUST,65,471
2019-07-02,All-Periods,Total,1162,9737
2019-07-03,Midnight,Staff,8,19
2019-07-03,Midnight,TPG,0,0
2019-07-03,Midnight,RPG,0,0
2019-07-03,Midnight,UG,3,4
2019-07-03,Midnight,Alumni,0,0
2019-07-03,Midnight,Others(HKUST),3,19
2019-07-03,Midnight,Non-HKUST,0,0
2019-07-03,Midnight,Total,14,42
2019-07-03,Early-Morning,Staff,16,37
2019-07-03,Early-Morning,TPG,0,0
2019-07-03,Early-Morning,RPG,0,0
2019-07-03,Early-Morning,UG,4,4
2019-07-03,Early-Morning,Alumni,0,0
2019-07-03,Early-Morning,Others(HKUST),5,19
2019-07-03,Early-Morning,Non-HKUST,0,0
2019-07-03,Early-Morning,Total,25,60
2019-07-03,Morning,Staff,108,584
2019-07-03,Morning,TPG,46,187
2019-07-03,Morning,RPG,56,252
2019-07-03,Morning,UG,189,770
2019-07-03,Morning,Alumni,9,42
2019-07-03,Morning,Others(HKUST),11,40
2019-07-03,Morning,Non-HKUST,18,68
2019-07-03,Morning,Total,437,1943
2019-07-03,Afternoon,Staff,148,843
2019-07-03,Afternoon,TPG,97,628
2019-07-03,Afternoon,RPG,95,469
2019-07-03,Afternoon,UG,468,2563
2019-07-03,Afternoon,Alumni,15,94
2019-07-03,Afternoon,Others(HKUST),12,51
2019-07-03,Afternoon,Non-HKUST,41,141
2019-07-03,Afternoon,Total,876,4789
2019-07-03,Late-Afternoon,Staff,105,461
2019-07-03,Late-Afternoon,TPG,91,609
2019-07-03,Late-Afternoon,RPG,101,453
2019-07-03,Late-Afternoon,UG,276,1144
2019-07-03,Late-Afternoon,Alumni,12,72
2019-07-03,Late-Afternoon,Others(HKUST),7,49
2019-07-03,Late-Afternoon,Non-HKUST,33,147
2019-07-03,Late-Afternoon,Total,625,2935
2019-07-03,Evening,Staff,22,75
2019-07-03,Evening,TPG,40,125
2019-07-03,Evening,RPG,26,64
2019-07-03,Evening,UG,61,117
2019-07-03,Evening,Alumni,5,10
2019-07-03,Evening,Others(HKUST),3,15
2019-07-03,Evening,Non-HKUST,9,21
2019-07-03,Evening,Total,166,427
2019-07-03,All-Periods,Staff,211,1960
