Date,Period,User-Group,User-Count,WiFi-Conn
2020-03-01,Midnight,Staff,5,10
2020-03-01,Midnight,TPG,0,0
2020-03-01,Midnight,RPG,0,0
2020-03-01,Midnight,UG,3,3
2020-03-01,Midnight,Alumni,0,0
2020-03-01,Midnight,Others(HKUST),3,12
2020-03-01,Midnight,Non-HKUST,0,0
2020-03-01,Midnight,Total,11,25
2020-03-01,Early-Morning,Staff,5,7
2020-03-01,Early-Morning,TPG,0,0
2020-03-01,Early-Morning,RPG,0,0
2020-03-01,Early-Morning,UG,2,2
2020-03-01,Early-Morning,Alumni,0,0
2020-03-01,Early-Morning,Others(HKUST),4,13
2020-03-01,Early-Morning,Non-HKUST,0,0
2020-03-01,Early-Morning,Total,11,22
2020-03-01,Morning,Staff,14,28
2020-03-01,Morning,TPG,3,3
2020-03-01,Morning,RPG,1,1
2020-03-01,Morning,UG,6,8
2020-03-01,Morning,Alumni,0,0
2020-03-01,Morning,Others(HKUST),3,14
2020-03-01,Morning,Non-HKUST,0,0
2020-03-01,Morning,Total,27,54
2020-03-01,Afternoon,Staff,16,27
2020-03-01,Afternoon,TPG,1,1
2020-03-01,Afternoon,RPG,21,21
2020-03-01,Afternoon,UG,25,32
2020-03-01,Afternoon,Alumni,0,0
2020-03-01,Afternoon,Others(HKUST),5,13
2020-03-01,Afternoon,Non-HKUST,1,1
2020-03-01,Afternoon,Total,69,95
2020-03-01,Late-Afternoon,Staff,23,32
2020-03-01,Late-Afternoon,TPG,9,11
2020-03-01,Late-Afternoon,RPG,39,40
2020-03-01,Late-Afternoon,UG,29,45
2020-03-01,Late-Afternoon,Alumni,2,2
2020-03-01,Late-Afternoon,Others(HKUST),4,12
2020-03-01,Late-Afternoon,Non-HKUST,1,1
2020-03-01,Late-Afternoon,Total,107,143
2020-03-01,Evening,Staff,9,12
2020-03-01,Evening,TPG,0,0
2020-03-01,Evening,RPG,13,14
2020-03-01,Evening,UG,9,20
2020-03-01,Evening,Alumni,0,0
2020-03-01,Evening,Others(HKUST),3,14
2020-03-01,Evening,Non-HKUST,2,2
2020-03-01,Evening,Total,36,62
2020-03-01,All-Periods,Staff,42,95
2020-03-01,All-Periods,TPG,11,15
2020-03-01,All-Periods,RPG,74,76
2020-03-01,All-Periods,UG,66,109
2020-03-01,All-Periods,Alumni,2,2
2020-03-01,All-Periods,Others(HKUST),7,28
2020-03-01,All-Periods,Non-HKUST,4,4
2020-03-01,All-Periods,Total,206,329
2020-03-02,Midnight,Staff,5,9
2020-03-02,Midnight,TPG,0,0
2020-03-02,Midnight,RPG,2,2
2020-03-02,Midnight,UG,2,4
2020-03-02,Midnight,Alumni,0,0
2020-03-02,Midnight,Others(HKUST),2,17
2020-03-02,Midnight,Non-HKUST,0,0
2020-03-02,Midnight,Total,11,32
2020-03-02,Early-Morning,Staff,7,10
2020-03-02,Early-Morning,TPG,0,0
2020-03-02,Early-Morning,RPG,0,0
2020-03-02,Early-Morning,UG,2,2
2020-03-02,Early-Morning,Alumni,0,0
2020-03-02,Early-Morning,Others(HKUST),2,10
2020-03-02,Early-Morning,Non-HKUST,0,0
2020-03-02,Early-Morning,Total,11,22
2020-03-02,Morning,Staff,50,212
2020-03-02,Morning,TPG,20,89
2020-03-02,Morning,RPG,16,73
2020-03-02,Morning,UG,43,209
2020-03-02,Morning,Alumni,0,0
2020-03-02,Morning,Others(HKUST),7,32
2020-03-02,Morning,Non-HKUST,0,0
2020-03-02,Morning,Total,136,615
2020-03-02,Afternoon,Staff,71,332
2020-03-02,Afternoon,TPG,40,268
2020-03-02,Afternoon,RPG,44,103
2020-03-02,Afternoon,UG,80,402
2020-03-02,Afternoon,Alumni,3,3
2020-03-02,Afternoon,Others(HKUST),7,44
2020-03-02,Afternoon,Non-HKUST,0,0
2020-03-02,Afternoon,Total,245,1152
2020-03-02,Late-Afternoon,Staff,45,201
2020-03-02,Late-Afternoon,TPG,39,153
2020-03-02,Late-Afternoon,RPG,50,82
2020-03-02,Late-Afternoon,UG,74,290
2020-03-02,Late-Afternoon,Alumni,1,5
2020-03-02,Late-Afternoon,Others(HKUST),8,53
2020-03-02,Late-Afternoon,Non-HKUST,0,0
2020-03-02,Late-Afternoon,Total,217,784
2020-03-02,Evening,Staff,7,8
2020-03-02,Evening,TPG,1,1
2020-03-02,Evening,RPG,8,8
2020-03-02,Evening,UG,9,13
2020-03-02,Evening,Alumni,0,0
