Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2021-09-01,1,Alumni,2,14,38149,60711662,2521537870,2582249532
2021-09-01,1,Non-HKUST,285,1690,1499610,2105833844,55933923872,58039757716
2021-09-01,1,Others(HKUST),3,67,102515,24576008,754122768,778698776
2021-09-01,1,RPG,26,329,338576,373379624,10728196545,11101576169
2021-09-01,1,Staff,54,1048,777868,400885792,8330995942,8731881734
2021-09-01,1,TPG,135,1394,1473552,2894660314,86954602356,89849262670
2021-09-01,1,Total,1030,9061,7442331,10377878966,309304483301,319682362267
2021-09-01,1,UG,525,4519,3212061,4517831722,144081103948,148598935670
2021-09-01,All-Floors,Alumni,14,404,375152,728925705,31460533660,32189459365
2021-09-01,All-Floors,Non-HKUST,1597,14806,8607207,16459350633,484469710203,500929060836
2021-09-01,All-Floors,Others(HKUST),30,251,250038,68205752,3977970922,4046176674
2021-09-01,All-Floors,RPG,814,6060,3217601,7347412859,103702352157,111049765016
2021-09-01,All-Floors,Staff,664,5482,1978347,2312193275,40985356668,43297549943
2021-09-01,All-Floors,TPG,598,17013,10470740,20834586949,534915448287,555750035236
2021-09-01,All-Floors,Total,8848,145269,71617952,131654892096,3332309708129,3463964600225
2021-09-01,All-Floors,UG,5131,101253,46718867,83904216923,2132798336232,2216702553155
2021-09-01,G,Alumni,7,95,2120,58919242,310061892,368981134
2021-09-01,G,Non-HKUST,799,3982,1637283,3965453610,78918412414,82883866024
2021-09-01,G,Others(HKUST),8,65,57949,3324653,374730938,378055591
2021-09-01,G,RPG,202,1505,721858,1095267575,25452289869,26547557444
2021-09-01,G,Staff,139,1342,468736,339843362,4273416066,4613259428
2021-09-01,G,TPG,449,4479,1400769,4058828913,60478495898,64537324811
2021-09-01,G,Total,4277,35106,10200342,21427629469,388134729775,409562359244
2021-09-01,G,UG,2673,23638,5911627,11905992114,218327322698,230233314812
2021-09-01,LG1,Alumni,6,63,49237,133795079,3813285602,3947080681
2021-09-01,LG1,Non-HKUST,574,3638,1887107,3448284778,88033613624,91481898402
2021-09-01,LG1,Others(HKUST),6,25,56932,3963740,16351936,20315676
2021-09-01,LG1,RPG,118,1460,919364,2225433221,29444222323,31669655544
2021-09-01,LG1,Staff,92,882,360227,211705131,17643139323,17854844454
2021-09-01,LG1,TPG,307,3342,1905612,4125517532,73920915724,78046433256
2021-09-01,LG1,Total,3495,44321,23826081,43408357418,1047275953354,1090684310772
