Date,Period,User-Group,User-Count,WiFi-Conn
2020-07-01,Afternoon,Alumni,1,1
2020-07-01,Afternoon,Non-HKUST,0,0
2020-07-01,Afternoon,Others(HKUST),3,18
2020-07-01,Afternoon,RPG,7,8
2020-07-01,Afternoon,Staff,11,24
2020-07-01,Afternoon,TPG,2,2
2020-07-01,Afternoon,Total,35,67
2020-07-01,Afternoon,UG,11,14
2020-07-01,All-Periods,Alumni,3,4
2020-07-01,All-Periods,Non-HKUST,0,0
2020-07-01,All-Periods,Others(HKUST),7,38
2020-07-01,All-Periods,RPG,38,41
2020-07-01,All-Periods,Staff,31,90
2020-07-01,All-Periods,TPG,6,7
2020-07-01,All-Periods,Total,122,238
2020-07-01,All-Periods,UG,37,58
2020-07-01,Early-Morning,Alumni,0,0
2020-07-01,Early-Morning,Non-HKUST,0,0
2020-07-01,Early-Morning,Others(HKUST),3,12
2020-07-01,Early-Morning,RPG,0,0
2020-07-01,Early-Morning,Staff,4,9
2020-07-01,Early-Morning,TPG,0,0
2020-07-01,Early-Morning,Total,9,23
2020-07-01,Early-Morning,UG,2,2
2020-07-01,Evening,Alumni,1,1
2020-07-01,Evening,Non-HKUST,0,0
2020-07-01,Evening,Others(HKUST),5,21
2020-07-01,Evening,RPG,5,5
2020-07-01,Evening,Staff,11,21
2020-07-01,Evening,TPG,0,0
2020-07-01,Evening,Total,27,56
2020-07-01,Evening,UG,5,8
2020-07-01,Late-Afternoon,Alumni,1,1
2020-07-01,Late-Afternoon,Non-HKUST,0,0
2020-07-01,Late-Afternoon,Others(HKUST),3,17
2020-07-01,Late-Afternoon,RPG,25,26
2020-07-01,Late-Afternoon,Staff,13,28
2020-07-01,Late-Afternoon,TPG,4,5
2020-07-01,Late-Afternoon,Total,64,106
2020-07-01,Late-Afternoon,UG,18,29
2020-07-01,Midnight,Alumni,0,0
2020-07-01,Midnight,Non-HKUST,0,0
2020-07-01,Midnight,Others(HKUST),3,13
2020-07-01,Midnight,RPG,1,1
2020-07-01,Midnight,Staff,5,10
2020-07-01,Midnight,TPG,0,0
2020-07-01,Midnight,Total,10,25
2020-07-01,Midnight,UG,1,1
2020-07-01,Morning,Alumni,1,1
2020-07-01,Morning,Non-HKUST,0,0
2020-07-01,Morning,Others(HKUST),4,17
2020-07-01,Morning,RPG,1,1
2020-07-01,Morning,Staff,8,10
2020-07-01,Morning,TPG,0,0
2020-07-01,Morning,Total,18,33
2020-07-01,Morning,UG,4,4
2020-07-02,Afternoon,Alumni,13,76
2020-07-02,Afternoon,Non-HKUST,11,62
2020-07-02,Afternoon,Others(HKUST),12,80
2020-07-02,Afternoon,RPG,118,412
2020-07-02,Afternoon,Staff,200,831
2020-07-02,Afternoon,TPG,50,338
2020-07-02,Afternoon,Total,581,2692
2020-07-02,Afternoon,UG,177,893
2020-07-02,All-Periods,Alumni,20,189
