Date,Period,User-Group,User-Count,WiFi-Conn
2015-08-01,Midnight,Staff,4,20
2015-08-01,Midnight,TPG,0,0
2015-08-01,Midnight,RPG,2,2
2015-08-01,Midnight,UG,6,19
2015-08-01,Midnight,Alumni,0,0
2015-08-01,Midnight,Others(HKUST),6,39
2015-08-01,Midnight,Non-HKUST,0,0
2015-08-01,Midnight,Total,18,80
2015-08-01,Early-Morning,Staff,2,9
2015-08-01,Early-Morning,TPG,0,0
2015-08-01,Early-Morning,RPG,1,1
2015-08-01,Early-Morning,UG,4,7
2015-08-01,Early-Morning,Alumni,0,0
2015-08-01,Early-Morning,Others(HKUST),4,37
2015-08-01,Early-Morning,Non-HKUST,0,0
2015-08-01,Early-Morning,Total,11,54
2015-08-01,Morning,Staff,37,180
2015-08-01,Morning,TPG,30,161
2015-08-01,Morning,RPG,75,637
2015-08-01,Morning,UG,149,725
2015-08-01,Morning,Alumni,17,120
2015-08-01,Morning,Others(HKUST),19,149
2015-08-01,Morning,Non-HKUST,10,70
2015-08-01,Morning,Total,337,2042
2015-08-01,Afternoon,Staff,62,377
2015-08-01,Afternoon,TPG,103,810
2015-08-01,Afternoon,RPG,142,1291
2015-08-01,Afternoon,UG,272,1917
2015-08-01,Afternoon,Alumni,43,450
2015-08-01,Afternoon,Others(HKUST),23,251
2015-08-01,Afternoon,Non-HKUST,27,182
2015-08-01,Afternoon,Total,672,5278
2015-08-01,Late-Afternoon,Staff,49,306
2015-08-01,Late-Afternoon,TPG,80,609
2015-08-01,Late-Afternoon,RPG,126,839
2015-08-01,Late-Afternoon,UG,265,1555
2015-08-01,Late-Afternoon,Alumni,35,323
2015-08-01,Late-Afternoon,Others(HKUST),14,138
2015-08-01,Late-Afternoon,Non-HKUST,22,179
2015-08-01,Late-Afternoon,Total,591,3949
2015-08-01,Evening,Staff,8,15
2015-08-01,Evening,TPG,4,4
2015-08-01,Evening,RPG,7,9
2015-08-01,Evening,UG,23,46
2015-08-01,Evening,Alumni,1,1
2015-08-01,Evening,Others(HKUST),5,58
2015-08-01,Evening,Non-HKUST,1,1
2015-08-01,Evening,Total,49,134
2015-08-01,All-Periods,Staff,101,893
2015-08-01,All-Periods,TPG,129,1578
2015-08-01,All-Periods,RPG,214,2759
2015-08-01,All-Periods,UG,467,4245
2015-08-01,All-Periods,Alumni,50,884
2015-08-01,All-Periods,Others(HKUST),34,639
2015-08-01,All-Periods,Non-HKUST,36,428
2015-08-01,All-Periods,Total,1031,11426
2015-08-02,Midnight,Staff,3,10
2015-08-02,Midnight,TPG,0,0
2015-08-02,Midnight,RPG,0,0
2015-08-02,Midnight,UG,4,25
2015-08-02,Midnight,Alumni,0,0
2015-08-02,Midnight,Others(HKUST),4,30
2015-08-02,Midnight,Non-HKUST,0,0
2015-08-02,Midnight,Total,11,65
2015-08-02,Early-Morning,Staff,4,9
2015-08-02,Early-Morning,TPG,0,0
2015-08-02,Early-Morning,RPG,3,4
2015-08-02,Early-Morning,UG,3,18
2015-08-02,Early-Morning,Alumni,0,0
2015-08-02,Early-Morning,Others(HKUST),4,35
2015-08-02,Early-Morning,Non-HKUST,1,2
2015-08-02,Early-Morning,Total,15,68
2015-08-02,Morning,Staff,17,28
2015-08-02,Morning,TPG,1,2
2015-08-02,Morning,RPG,14,16
2015-08-02,Morning,UG,45,67
2015-08-02,Morning,Alumni,2,6
2015-08-02,Morning,Others(HKUST),6,58
2015-08-02,Morning,Non-HKUST,1,1
2015-08-02,Morning,Total,86,178
2015-08-02,Afternoon,Staff,48,193
2015-08-02,Afternoon,TPG,82,595
2015-08-02,Afternoon,RPG,113,723
2015-08-02,Afternoon,UG,247,1402
2015-08-02,Afternoon,Alumni,52,373
2015-08-02,Afternoon,Others(HKUST),14,198
2015-08-02,Afternoon,Non-HKUST,11,71
2015-08-02,Afternoon,Total,567,3555
2015-08-02,Late-Afternoon,Staff,47,252
2015-08-02,Late-Afternoon,TPG,74,548
2015-08-02,Late-Afternoon,RPG,114,638
2015-08-02,Late-Afternoon,UG,255,1658
2015-08-02,Late-Afternoon,Alumni,45,402
2015-08-02,Late-Afternoon,Others(HKUST),15,174
2015-08-02,Late-Afternoon,Non-HKUST,13,88
2015-08-02,Late-Afternoon,Total,563,3760
2015-08-02,Evening,Staff,11,21
2015-08-02,Evening,TPG,4,6
2015-08-02,Evening,RPG,14,17
2015-08-02,Evening,UG,31,53
2015-08-02,Evening,Alumni,1,1
2015-08-02,Evening,Others(HKUST),5,36
2015-08-02,Evening,Non-HKUST,0,0
2015-08-02,Evening,Total,66,134
2015-08-02,All-Periods,Staff,85,500
2015-08-02,All-Periods,TPG,100,1139
2015-08-02,All-Periods,RPG,176,1388
2015-08-02,All-Periods,UG,390,3192
2015-08-02,All-Periods,Alumni,59,777
2015-08-02,All-Periods,Others(HKUST),20,498
2015-08-02,All-Periods,Non-HKUST,19,162
2015-08-02,All-Periods,Total,849,7656
2015-08-03,Midnight,Staff,3,9
2015-08-03,Midnight,TPG,0,0
2015-08-03,Midnight,RPG,2,2
2015-08-03,Midnight,UG,10,23
2015-08-03,Midnight,Alumni,0,0
2015-08-03,Midnight,Others(HKUST),5,35
2015-08-03,Midnight,Non-HKUST,0,0
2015-08-03,Midnight,Total,20,69
2015-08-03,Early-Morning,Staff,8,16
2015-08-03,Early-Morning,TPG,0,0
2015-08-03,Early-Morning,RPG,2,3
2015-08-03,Early-Morning,UG,15,29
2015-08-03,Early-Morning,Alumni,0,0
2015-08-03,Early-Morning,Others(HKUST),4,44
2015-08-03,Early-Morning,Non-HKUST,0,0
2015-08-03,Early-Morning,Total,29,92
2015-08-03,Morning,Staff,145,821
2015-08-03,Morning,TPG,49,333
2015-08-03,Morning,RPG,138,928
2015-08-03,Morning,UG,256,1442
2015-08-03,Morning,Alumni,7,61
2015-08-03,Morning,Others(HKUST),17,227
2015-08-03,Morning,Non-HKUST,17,57
2015-08-03,Morning,Total,629,3869
2015-08-03,Afternoon,Staff,253,1412
2015-08-03,Afternoon,TPG,88,929
2015-08-03,Afternoon,RPG,206,1800
2015-08-03,Afternoon,UG,458,3145
2015-08-03,Afternoon,Alumni,13,149
2015-08-03,Afternoon,Others(HKUST),27,263
2015-08-03,Afternoon,Non-HKUST,77,289
2015-08-03,Afternoon,Total,1122,7987
2015-08-03,Late-Afternoon,Staff,134,559
2015-08-03,Late-Afternoon,TPG,99,900
2015-08-03,Late-Afternoon,RPG,212,1339
2015-08-03,Late-Afternoon,UG,331,2143
2015-08-03,Late-Afternoon,Alumni,16,144
2015-08-03,Late-Afternoon,Others(HKUST),22,147
2015-08-03,Late-Afternoon,Non-HKUST,44,235
2015-08-03,Late-Afternoon,Total,858,5467
2015-08-03,Evening,Staff,24,68
2015-08-03,Evening,TPG,37,148
2015-08-03,Evening,RPG,62,273
2015-08-03,Evening,UG,90,287
2015-08-03,Evening,Alumni,8,34
2015-08-03,Evening,Others(HKUST),7,76
2015-08-03,Evening,Non-HKUST,7,11
2015-08-03,Evening,Total,235,897
2015-08-03,All-Periods,Staff,354,2838
2015-08-03,All-Periods,TPG,134,2291
2015-08-03,All-Periods,RPG,344,4317
2015-08-03,All-Periods,UG,721,7022
2015-08-03,All-Periods,Alumni,23,386
2015-08-03,All-Periods,Others(HKUST),37,760
2015-08-03,All-Periods,Non-HKUST,93,590
2015-08-03,All-Periods,Total,1706,18204
2015-08-04,Midnight,Staff,5,5
2015-08-04,Midnight,TPG,0,0
2015-08-04,Midnight,RPG,1,1
2015-08-04,Midnight,UG,6,23
2015-08-04,Midnight,Alumni,0,0
2015-08-04,Midnight,Others(HKUST),3,30
2015-08-04,Midnight,Non-HKUST,0,0
2015-08-04,Midnight,Total,15,59
2015-08-04,Early-Morning,Staff,12,22
2015-08-04,Early-Morning,TPG,0,0
2015-08-04,Early-Morning,RPG,1,1
2015-08-04,Early-Morning,UG,6,8
2015-08-04,Early-Morning,Alumni,0,0
2015-08-04,Early-Morning,Others(HKUST),3,37
2015-08-04,Early-Morning,Non-HKUST,1,3
2015-08-04,Early-Morning,Total,23,71
2015-08-04,Morning,Staff,113,258
2015-08-04,Morning,TPG,35,92
2015-08-04,Morning,RPG,98,232
2015-08-04,Morning,UG,151,358
2015-08-04,Morning,Alumni,7,14
2015-08-04,Morning,Others(HKUST),16,50
2015-08-04,Morning,Non-HKUST,10,12
2015-08-04,Morning,Total,430,1016
2015-08-04,Afternoon,Staff,149,421
2015-08-04,Afternoon,TPG,66,283
2015-08-04,Afternoon,RPG,168,600
2015-08-04,Afternoon,UG,252,866
2015-08-04,Afternoon,Alumni,14,66
2015-08-04,Afternoon,Others(HKUST),27,95
2015-08-04,Afternoon,Non-HKUST,51,161
2015-08-04,Afternoon,Total,727,2492
2015-08-04,Late-Afternoon,Staff,86,157
2015-08-04,Late-Afternoon,TPG,64,233
2015-08-04,Late-Afternoon,RPG,122,359
2015-08-04,Late-Afternoon,UG,179,427
2015-08-04,Late-Afternoon,Alumni,10,24
2015-08-04,Late-Afternoon,Others(HKUST),19,85
2015-08-04,Late-Afternoon,Non-HKUST,20,57
2015-08-04,Late-Afternoon,Total,500,1342
2015-08-04,Evening,Staff,22,62
2015-08-04,Evening,TPG,15,55
2015-08-04,Evening,RPG,52,151
2015-08-04,Evening,UG,50,124
2015-08-04,Evening,Alumni,3,6
2015-08-04,Evening,Others(HKUST),8,34
2015-08-04,Evening,Non-HKUST,4,6
2015-08-04,Evening,Total,154,438
2015-08-04,All-Periods,Staff,217,880
2015-08-04,All-Periods,TPG,89,651
2015-08-04,All-Periods,RPG,241,1321
2015-08-04,All-Periods,UG,397,1792
2015-08-04,All-Periods,Alumni,18,106
2015-08-04,All-Periods,Others(HKUST),36,297
2015-08-04,All-Periods,Non-HKUST,57,237
2015-08-04,All-Periods,Total,1055,5284
2015-08-05,Midnight,Staff,5,10
2015-08-05,Midnight,TPG,0,0
2015-08-05,Midnight,RPG,0,0
2015-08-05,Midnight,UG,5,15
2015-08-05,Midnight,Alumni,0,0
2015-08-05,Midnight,Others(HKUST),5,34
2015-08-05,Midnight,Non-HKUST,0,0
2015-08-05,Midnight,Total,15,59
2015-08-05,Early-Morning,Staff,8,18
2015-08-05,Early-Morning,TPG,0,0
2015-08-05,Early-Morning,RPG,0,0
2015-08-05,Early-Morning,UG,4,6
2015-08-05,Early-Morning,Alumni,0,0
2015-08-05,Early-Morning,Others(HKUST),6,37
2015-08-05,Early-Morning,Non-HKUST,1,1
2015-08-05,Early-Morning,Total,19,62
2015-08-05,Morning,Staff,137,586
2015-08-05,Morning,TPG,45,265
2015-08-05,Morning,RPG,118,669
2015-08-05,Morning,UG,178,836
2015-08-05,Morning,Alumni,14,74
2015-08-05,Morning,Others(HKUST),21,190
2015-08-05,Morning,Non-HKUST,8,20
2015-08-05,Morning,Total,521,2640
2015-08-05,Afternoon,Staff,246,1491
2015-08-05,Afternoon,TPG,84,998
2015-08-05,Afternoon,RPG,224,1731
2015-08-05,Afternoon,UG,414,2886
2015-08-05,Afternoon,Alumni,25,363
2015-08-05,Afternoon,Others(HKUST),51,387
2015-08-05,Afternoon,Non-HKUST,75,401
2015-08-05,Afternoon,Total,1119,8257
2015-08-05,Late-Afternoon,Staff,158,782
2015-08-05,Late-Afternoon,TPG,82,916
2015-08-05,Late-Afternoon,RPG,236,1568
2015-08-05,Late-Afternoon,UG,362,2637
2015-08-05,Late-Afternoon,Alumni,22,204
2015-08-05,Late-Afternoon,Others(HKUST),27,249
2015-08-05,Late-Afternoon,Non-HKUST,38,342
2015-08-05,Late-Afternoon,Total,925,6698
2015-08-05,Evening,Staff,30,127
2015-08-05,Evening,TPG,42,162
2015-08-05,Evening,RPG,74,263
2015-08-05,Evening,UG,105,335
2015-08-05,Evening,Alumni,7,18
2015-08-05,Evening,Others(HKUST),12,101
2015-08-05,Evening,Non-HKUST,5,29
2015-08-05,Evening,Total,275,1035
2015-08-05,All-Periods,Staff,351,2967
2015-08-05,All-Periods,TPG,112,2312
2015-08-05,All-Periods,RPG,366,4188
2015-08-05,All-Periods,UG,647,6676
2015-08-05,All-Periods,Alumni,33,654
2015-08-05,All-Periods,Others(HKUST),63,958
2015-08-05,All-Periods,Non-HKUST,86,793
2015-08-05,All-Periods,Total,1658,18548
2015-08-06,Midnight,Staff,5,11
2015-08-06,Midnight,TPG,0,0
2015-08-06,Midnight,RPG,1,1
2015-08-06,Midnight,UG,5,10
2015-08-06,Midnight,Alumni,0,0
2015-08-06,Midnight,Others(HKUST),5,48
2015-08-06,Midnight,Non-HKUST,0,0
2015-08-06,Midnight,Total,16,70
2015-08-06,Early-Morning,Staff,11,29
2015-08-06,Early-Morning,TPG,0,0
2015-08-06,Early-Morning,RPG,2,3
2015-08-06,Early-Morning,UG,8,10
2015-08-06,Early-Morning,Alumni,0,0
2015-08-06,Early-Morning,Others(HKUST),5,37
2015-08-06,Early-Morning,Non-HKUST,0,0
2015-08-06,Early-Morning,Total,26,79
2015-08-06,Morning,Staff,151,988
2015-08-06,Morning,TPG,40,315
2015-08-06,Morning,RPG,121,1047
2015-08-06,Morning,UG,232,1689
2015-08-06,Morning,Alumni,9,46
2015-08-06,Morning,Others(HKUST),20,270
2015-08-06,Morning,Non-HKUST,28,101
2015-08-06,Morning,Total,601,4456
2015-08-06,Afternoon,Staff,263,1374
2015-08-06,Afternoon,TPG,71,922
2015-08-06,Afternoon,RPG,232,1709
2015-08-06,Afternoon,UG,376,2795
