Date,Period,User-Group,User-Count,WiFi-Conn
2015-04-01,Midnight,Staff,3,12
2015-04-01,Midnight,TPG,44,257
2015-04-01,Midnight,RPG,12,50
2015-04-01,Midnight,UG,247,1319
2015-04-01,Midnight,Alumni,1,4
2015-04-01,Midnight,Others(HKUST),3,15
2015-04-01,Midnight,Non-HKUST,4,10
2015-04-01,Midnight,Total,314,1667
2015-04-01,Early-Morning,Staff,11,35
2015-04-01,Early-Morning,TPG,5,48
2015-04-01,Early-Morning,RPG,7,25
2015-04-01,Early-Morning,UG,83,269
2015-04-01,Early-Morning,Alumni,0,0
2015-04-01,Early-Morning,Others(HKUST),2,21
2015-04-01,Early-Morning,Non-HKUST,1,5
2015-04-01,Early-Morning,Total,109,403
2015-04-01,Morning,Staff,106,569
2015-04-01,Morning,TPG,328,2338
2015-04-01,Morning,RPG,117,695
2015-04-01,Morning,UG,1142,6251
2015-04-01,Morning,Alumni,11,45
2015-04-01,Morning,Others(HKUST),12,94
2015-04-01,Morning,Non-HKUST,20,59
2015-04-01,Morning,Total,1736,10051
2015-04-01,Afternoon,Staff,168,964
2015-04-01,Afternoon,TPG,539,6198
2015-04-01,Afternoon,RPG,167,1130
2015-04-01,Afternoon,UG,2350,16523
2015-04-01,Afternoon,Alumni,17,166
2015-04-01,Afternoon,Others(HKUST),17,199
2015-04-01,Afternoon,Non-HKUST,42,228
2015-04-01,Afternoon,Total,3300,25408
2015-04-01,Late-Afternoon,Staff,44,123
2015-04-01,Late-Afternoon,TPG,286,888
2015-04-01,Late-Afternoon,RPG,70,219
2015-04-01,Late-Afternoon,UG,875,2630
2015-04-01,Late-Afternoon,Alumni,10,32
2015-04-01,Late-Afternoon,Others(HKUST),8,67
2015-04-01,Late-Afternoon,Non-HKUST,16,39
2015-04-01,Late-Afternoon,Total,1309,3998
2015-04-01,Evening,Staff,2,2
2015-04-01,Evening,TPG,5,6
2015-04-01,Evening,RPG,5,7
2015-04-01,Evening,UG,28,36
2015-04-01,Evening,Alumni,1,1
2015-04-01,Evening,Others(HKUST),2,5
2015-04-01,Evening,Non-HKUST,0,0
2015-04-01,Evening,Total,43,57
2015-04-01,All-Periods,Staff,209,1681
2015-04-01,All-Periods,TPG,586,9639
2015-04-01,All-Periods,RPG,232,2101
2015-04-01,All-Periods,UG,2955,26918
2015-04-01,All-Periods,Alumni,20,247
2015-04-01,All-Periods,Others(HKUST),20,379
2015-04-01,All-Periods,Non-HKUST,50,339
2015-04-01,All-Periods,Total,4072,41304
2015-04-02,Midnight,Staff,4,20
2015-04-02,Midnight,TPG,11,46
2015-04-02,Midnight,RPG,7,55
2015-04-02,Midnight,UG,98,463
2015-04-02,Midnight,Alumni,2,4
2015-04-02,Midnight,Others(HKUST),4,17
2015-04-02,Midnight,Non-HKUST,2,23
2015-04-02,Midnight,Total,128,628
2015-04-02,Early-Morning,Staff,6,24
2015-04-02,Early-Morning,TPG,9,35
2015-04-02,Early-Morning,RPG,3,7
2015-04-02,Early-Morning,UG,78,262
2015-04-02,Early-Morning,Alumni,0,0
2015-04-02,Early-Morning,Others(HKUST),2,18
2015-04-02,Early-Morning,Non-HKUST,3,11
2015-04-02,Early-Morning,Total,101,357
2015-04-02,Morning,Staff,96,590
2015-04-02,Morning,TPG,273,2042
2015-04-02,Morning,RPG,110,611
2015-04-02,Morning,UG,990,5134
2015-04-02,Morning,Alumni,7,31
2015-04-02,Morning,Others(HKUST),12,102
2015-04-02,Morning,Non-HKUST,13,39
2015-04-02,Morning,Total,1501,8549
2015-04-02,Afternoon,Staff,173,860
2015-04-02,Afternoon,TPG,417,4175
2015-04-02,Afternoon,RPG,175,987
2015-04-02,Afternoon,UG,1923,12252
2015-04-02,Afternoon,Alumni,14,128
2015-04-02,Afternoon,Others(HKUST),13,171
2015-04-02,Afternoon,Non-HKUST,26,97
2015-04-02,Afternoon,Total,2741,18670
2015-04-02,Late-Afternoon,Staff,123,536
2015-04-02,Late-Afternoon,TPG,397,3640
2015-04-02,Late-Afternoon,RPG,138,682
2015-04-02,Late-Afternoon,UG,1391,8488
2015-04-02,Late-Afternoon,Alumni,14,101
2015-04-02,Late-Afternoon,Others(HKUST),11,156
2015-04-02,Late-Afternoon,Non-HKUST,18,89
2015-04-02,Late-Afternoon,Total,2092,13692
2015-04-02,Evening,Staff,16,47
2015-04-02,Evening,TPG,137,812
2015-04-02,Evening,RPG,72,390
2015-04-02,Evening,UG,403,2180
2015-04-02,Evening,Alumni,6,27
2015-04-02,Evening,Others(HKUST),5,59
2015-04-02,Evening,Non-HKUST,6,24
2015-04-02,Evening,Total,645,3539
2015-04-02,All-Periods,Staff,242,2057
2015-04-02,All-Periods,TPG,533,10586
2015-04-02,All-Periods,RPG,304,2705
2015-04-02,All-Periods,UG,2841,28639
2015-04-02,All-Periods,Alumni,19,289
2015-04-02,All-Periods,Others(HKUST),17,495
2015-04-02,All-Periods,Non-HKUST,38,276
2015-04-02,All-Periods,Total,3994,45047
2015-04-03,Midnight,Staff,5,21
2015-04-03,Midnight,TPG,16,88
2015-04-03,Midnight,RPG,9,23
2015-04-03,Midnight,UG,128,659
2015-04-03,Midnight,Alumni,1,1
2015-04-03,Midnight,Others(HKUST),3,19
2015-04-03,Midnight,Non-HKUST,2,2
2015-04-03,Midnight,Total,164,813
2015-04-03,Early-Morning,Staff,5,10
2015-04-03,Early-Morning,TPG,2,9
2015-04-03,Early-Morning,RPG,2,9
2015-04-03,Early-Morning,UG,42,164
2015-04-03,Early-Morning,Alumni,0,0
2015-04-03,Early-Morning,Others(HKUST),4,25
2015-04-03,Early-Morning,Non-HKUST,1,5
2015-04-03,Early-Morning,Total,56,222
2015-04-03,Morning,Staff,15,34
2015-04-03,Morning,TPG,61,358
2015-04-03,Morning,RPG,38,215
