Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2021-04-01,1,Alumni,2,73,74954,52349604,2200171136,2252520740
2021-04-01,1,Non-HKUST,26,190,245206,215349446,13178660244,13394009690
2021-04-01,1,Others(HKUST),7,51,91163,3594263,29415981,33010244
2021-04-01,1,RPG,27,221,261184,210829186,7441088465,7651917651
2021-04-01,1,Staff,70,1327,1154304,557574544,13298058260,13855632804
2021-04-01,1,TPG,62,1315,1977450,2911203569,80138746202,83049949771
2021-04-01,1,Total,288,4730,5495718,6252714005,175517955629,181770669634
2021-04-01,1,UG,94,1553,1691457,2301813393,59231815341,61533628734
2021-04-01,All-Floors,Alumni,32,602,557150,2251533659,36813248612,39064782271
2021-04-01,All-Floors,Non-HKUST,161,1333,1392900,1510673306,64020886625,65531559931
2021-04-01,All-Floors,Others(HKUST),21,654,536685,79548022,2151402321,2230950343
2021-04-01,All-Floors,RPG,586,3339,2165602,1923471208,50949886564,52873357772
2021-04-01,All-Floors,Staff,647,5546,2857465,1365585327,52177776336,53543361663
2021-04-01,All-Floors,TPG,232,7440,7232551,13759487905,315723798604,329483286509
2021-04-01,All-Floors,Total,2676,33859,25948936,38091572886,998258518421,1036350091307
2021-04-01,All-Floors,UG,997,14945,11206583,17201273459,476421519359,493622792818
2021-04-01,G,Alumni,21,245,110856,214711483,4559853636,4774565119
2021-04-01,G,Non-HKUST,78,457,300332,235320260,14099666185,14334986445
2021-04-01,G,Others(HKUST),5,229,78849,32208901,1015372579,1047581480
2021-04-01,G,RPG,127,1174,663483,508568899,17991455867,18500024766
2021-04-01,G,Staff,168,1669,732494,227132408,5221076968,5448209376
2021-04-01,G,TPG,187,2498,1219908,2584321337,44408139788,46992461125
2021-04-01,G,Total,1049,11385,4884700,6242404351,183926024095,190168428446
2021-04-01,G,UG,463,5113,1778778,2440141063,96630459072,99070600135
2021-04-01,LG1,Alumni,9,131,162570,1810870955,12980272920,14791143875
2021-04-01,LG1,Non-HKUST,50,255,298226,648909445,14431226893,15080136338
2021-04-01,LG1,Others(HKUST),9,166,210698,23089230,547544769,570633999
2021-04-01,LG1,RPG,53,642,728536,830726472,16552606807,17383333279
2021-04-01,LG1,Staff,85,881,399019,274327536,15596315211,15870642747
2021-04-01,LG1,TPG,94,2151,2538108,6820517462,137082909445,143903426907
2021-04-01,LG1,Total,601,8326,9206169,18583048202,408575788427,427158836629
2021-04-01,LG1,UG,301,4100,4869012,8174607102,211384912382,219559519484
2021-04-01,LG3,Alumni,13,22,14171,16426817,338947773,355374590
2021-04-01,LG3,Non-HKUST,38,206,69817,18980493,808466403,827446896
2021-04-01,LG3,Others(HKUST),7,56,11945,744428,18605217,19349645
2021-04-01,LG3,RPG,162,321,49022,23268009,712342040,735610049
2021-04-01,LG3,Staff,257,747,211177,61532023,2214916017,2276448040
2021-04-01,LG3,TPG,72,283,97602,143623603,1645644528,1789268131
2021-04-01,LG3,Total,934,2635,646875,642710789,10029492692,10672203481
2021-04-01,LG3,UG,385,1000,193141,378135416,4290570714,4668706130
2021-04-01,LG4,Alumni,20,131,194599,157174800,16734003147,16891177947
2021-04-01,LG4,Non-HKUST,76,225,479319,392113662,21502866900,21894980562
2021-04-01,LG4,Others(HKUST),14,152,144030,19911200,540463775,560374975
2021-04-01,LG4,RPG,465,981,463377,350078642,8252393385,8602472027
2021-04-01,LG4,Staff,441,922,360471,245018816,15847409880,16092428696
2021-04-01,LG4,TPG,120,1193,1399483,1299821934,52448358641,53748180575
2021-04-01,LG4,Total,1869,6783,5715474,6370695539,220209257578,226579953117
2021-04-01,LG4,UG,733,3179,2674195,3906576485,104883761850,108790338335
2021-04-02,1,Alumni,2,29,24720,11926503,183953973,195880476
2021-04-02,1,Non-HKUST,12,121,139154,136421016,4893764238,5030185254
2021-04-02,1,Others(HKUST),2,2,43218,1432,4806,6238
2021-04-02,1,RPG,12,187,142325,103826027,2132679770,2236505797
2021-04-02,1,Staff,6,49,20534,4155193,209405436,213560629
2021-04-02,1,TPG,43,805,924441,2919918696,37228707185,40148625881
2021-04-02,1,Total,124,1879,2210398,3985591636,77194879362,81180470998
2021-04-02,1,UG,47,686,916006,809342769,32546363954,33355706723
2021-04-02,All-Floors,Alumni,29,531,382045,263136284,25610191292,25873327576
2021-04-02,All-Floors,Non-HKUST,113,809,821499,869968426,27593330287,28463298713
2021-04-02,All-Floors,Others(HKUST),12,76,349464,29416314,1102576781,1131993095
2021-04-02,All-Floors,RPG,419,1399,822849,856374844,20547943924,21404318768
2021-04-02,All-Floors,Staff,187,847,371196,251411916,6798035461,7049447377
2021-04-02,All-Floors,TPG,173,3637,3789379,5444161126,170326607182,175770768308
2021-04-02,All-Floors,Total,1686,15788,13370871,14531148410,563592456486,578123604896
2021-04-02,All-Floors,UG,753,8489,6834439,6816679500,311613771559,318430451059
2021-04-02,G,Alumni,19,217,101907,54385875,1096346965,1150732840
2021-04-02,G,Non-HKUST,50,188,144155,164835125,6345188226,6510023351
2021-04-02,G,Others(HKUST),1,2,8532,11589571,1041449282,1053038853
2021-04-02,G,RPG,65,335,278438,396736835,13195344811,13592081646
2021-04-02,G,Staff,38,197,90795,121763383,669970329,791733712
2021-04-02,G,TPG,132,1340,782102,842905649,37544563934,38387469583
2021-04-02,G,Total,586,4917,2516753,2740246603,97889025128,100629271731
2021-04-02,G,UG,281,2638,1110824,1148030165,37996161581,39144191746
2021-04-02,LG1,Alumni,9,101,37238,47392998,2209248179,2256641177
2021-04-02,LG1,Non-HKUST,38,158,207864,283571356,6345759488,6629330844
2021-04-02,LG1,Others(HKUST),5,23,190205,13336961,48467477,61804438
2021-04-02,LG1,RPG,31,173,176697,246202406,3160185798,3406388204
2021-04-02,LG1,Staff,30,78,60286,15823530,850711710,866535240
2021-04-02,LG1,TPG,60,867,1281030,1079003123,58976410272,60055413395
2021-04-02,LG1,Total,360,3953,5267419,5703401498,272064604346,277768005844
2021-04-02,LG1,UG,187,2553,3314099,4018071124,200473821422,204491892546
2021-04-02,LG3,Alumni,13,21,8446,17020767,3438471886,3455492653
2021-04-02,LG3,Non-HKUST,26,177,67176,34958662,640431384,675390046
2021-04-02,LG3,Others(HKUST),2,18,3350,137248,295096,432344
2021-04-02,LG3,RPG,122,179,32158,5134630,147880949,153015579
2021-04-02,LG3,Staff,78,217,43395,20273897,678936323,699210220
2021-04-02,LG3,TPG,41,115,85767,81988430,561983198,643971628
2021-04-02,LG3,Total,556,1414,396165,271976224,9636835361,9908811585
2021-04-02,LG3,UG,274,687,155873,112462590,4168836525,4281299115
2021-04-02,LG4,Alumni,21,163,209734,132410141,18682170289,18814580430
2021-04-02,LG4,Non-HKUST,59,165,263150,250182267,9368186951,9618369218
2021-04-02,LG4,Others(HKUST),7,31,104159,4351102,12360120,16711222
2021-04-02,LG4,RPG,336,525,193231,104474946,1911852596,2016327542
2021-04-02,LG4,Staff,125,306,156186,89395913,4389011663,4478407576
2021-04-02,LG4,TPG,89,510,716039,520345228,36014942593,36535287821
2021-04-02,LG4,Total,1191,3625,2980136,1829932449,106807112289,108637044738
