Date,Floor,User-Group,User-Count,WiFi-Conn,Duration-Sec,Traffic-In-Byte,Traffic-Out-Byte,Traffic-Both-Byte
2016-01-01,1,Staff,5,74,190211,17021057,7909254,24930311
2016-01-01,1,TPG,1,1,844,11489764,2342947,13832711
2016-01-01,1,RPG,10,18,18806,5765210,1807918,7573128
2016-01-01,1,UG,6,7,3134,232487610,35615671,268103281
2016-01-01,1,Alumni,0,0,0,0,0,0
2016-01-01,1,Others(HKUST),3,88,122988,7607492,3364045,10971537
2016-01-01,1,Non-HKUST,0,0,0,0,0,0
2016-01-01,1,Total,25,188,335983,274371133,51039835,325410968
2016-01-01,G,Staff,3,3,2518,268411,52264,320675
2016-01-01,G,TPG,1,1,0,0,0,0
2016-01-01,G,RPG,2,2,1078,590524,63825,654349
2016-01-01,G,UG,13,13,2404,42912993,2048339,44961332
2016-01-01,G,Alumni,1,2,365,90621,4775,95396
2016-01-01,G,Others(HKUST),2,3,87118,184603049,62050201,246653250
2016-01-01,G,Non-HKUST,0,0,0,0,0,0
2016-01-01,G,Total,22,24,93483,228465598,64219404,292685002
2016-01-01,LG1,Staff,3,3,2525,82461,28045,110506
2016-01-01,LG1,TPG,0,0,0,0,0,0
2016-01-01,LG1,RPG,3,3,0,141137,79078,220215
2016-01-01,LG1,UG,3,3,720,35160671,1194301,36354972
2016-01-01,LG1,Alumni,0,0,0,0,0,0
2016-01-01,LG1,Others(HKUST),1,6,431874,231371989,164380379,395752368
2016-01-01,LG1,Non-HKUST,0,0,0,0,0,0
2016-01-01,LG1,Total,10,15,435119,266756258,165681803,432438061
2016-01-01,LG3,Staff,7,20,7567,511781,360188,871969
2016-01-01,LG3,TPG,2,2,839,155736,87659,243395
2016-01-01,LG3,RPG,9,9,4799,7139803,662405,7802208
2016-01-01,LG3,UG,26,33,9972,23488171,2360814,25848985
2016-01-01,LG3,Alumni,1,2,478,33474,27407,60881
2016-01-01,LG3,Others(HKUST),2,3,2393,48675,21612,70287
2016-01-01,LG3,Non-HKUST,1,1,0,0,0,0
2016-01-01,LG3,Total,48,70,26048,31377640,3520085,34897725
2016-01-01,LG4,Staff,12,18,6138,1616892,269570,1886462
2016-01-01,LG4,TPG,6,8,2404,130503,38969,169472
2016-01-01,LG4,RPG,53,62,28953,324298938,204845651,529144589
2016-01-01,LG4,UG,87,185,97102,4618874274,177778872,4796653146
2016-01-01,LG4,Alumni,2,2,962,1042682,75139,1117821
2016-01-01,LG4,Others(HKUST),2,80,172898,8379679780,3639137923,12018817703
2016-01-01,LG4,Non-HKUST,6,7,4455,1977676,466612,2444288
2016-01-01,LG4,Total,168,362,312912,13327620745,4022612736,17350233481
2016-01-01,All-Floors,Staff,28,118,208959,19500602,8619321,28119923
2016-01-01,All-Floors,TPG,9,12,4087,11776003,2469575,14245578
2016-01-01,All-Floors,RPG,72,94,53636,337935612,207458877,545394489
2016-01-01,All-Floors,UG,121,241,113332,4952923719,218997997,5171921716
2016-01-01,All-Floors,Alumni,4,6,1805,1166777,107321,1274098
2016-01-01,All-Floors,Others(HKUST),7,180,817271,8803310985,3868954160,12672265145
2016-01-01,All-Floors,Non-HKUST,7,8,4455,1977676,466612,2444288
2016-01-01,All-Floors,Total,248,659,1203545,14128591374,4307073863,18435665237
2016-01-02,1,Staff,13,133,222136,1710068394,121308979,1831377373
2016-01-02,1,TPG,12,129,229304,14904070550,1830594057,16734664607
2016-01-02,1,RPG,19,126,132217,5717690638,395904946,6113595584
2016-01-02,1,UG,8,22,28406,863814401,48605028,912419429
2016-01-02,1,Alumni,7,27,62429,1324883475,92843712,1417727187
2016-01-02,1,Others(HKUST),3,57,86219,551782985,47309983,599092968
2016-01-02,1,Non-HKUST,5,20,30131,6134741673,114205510,6248947183
2016-01-02,1,Total,67,514,790842,31207052116,2650772215,33857824331
2016-01-02,G,Staff,35,298,297972,3424820302,225599952,3650420254
2016-01-02,G,TPG,45,208,207687,70921608120,2413620979,73335229099
2016-01-02,G,RPG,77,273,255892,20393830976,3461159580,23854990556
2016-01-02,G,UG,74,257,270383,11477460575,1511355958,12988816533
2016-01-02,G,Alumni,27,146,125127,13001422500,731483944,13732906444
2016-01-02,G,Others(HKUST),8,53,154974,37521898165,6320522080,43842420245
2016-01-02,G,Non-HKUST,14,30,25537,8566153622,465759773,9031913395
2016-01-02,G,Total,280,1265,1337572,165307194260,15129502266,180436696526
2016-01-02,LG1,Staff,23,229,238239,14356171449,2636458242,16992629691
2016-01-02,LG1,TPG,50,665,857323,75019618212,6104551547,81124169759
2016-01-02,LG1,RPG,78,615,719271,39978607157,4109872434,44088479591
2016-01-02,LG1,UG,126,1232,1443503,69660264024,10300503839,79960767863
2016-01-02,LG1,Alumni,18,102,148865,9157458367,451902239,9609360606
2016-01-02,LG1,Others(HKUST),5,38,453342,1084252980,695452268,1779705248
2016-01-02,LG1,Non-HKUST,19,97,133806,3971897890,398255371,4370153261
2016-01-02,LG1,Total,319,2978,3994349,213228270079,24696995940,237925266019
2016-01-02,LG3,Staff,24,88,45850,436948753,163440388,600389141
2016-01-02,LG3,TPG,30,144,304084,73556422691,13703747924,87260170615
2016-01-02,LG3,RPG,62,356,432933,28093779491,3575548404,31669327895
2016-01-02,LG3,UG,110,349,179601,12930165391,6103299420,19033464811
2016-01-02,LG3,Alumni,18,100,109993,7108710431,362949740,7471660171
2016-01-02,LG3,Others(HKUST),2,2,1555,20948987,135002864,155951851
2016-01-02,LG3,Non-HKUST,25,58,66289,7089574996,269432547,7359007543
2016-01-02,LG3,Total,271,1097,1140305,129236550740,24313421287,153549972027
2016-01-02,LG4,Staff,38,96,54896,1857274848,81176944,1938451792
2016-01-02,LG4,TPG,29,275,412056,31340419947,1495236253,32835656200
2016-01-02,LG4,RPG,74,311,404812,17252833116,2983376689,20236209805
2016-01-02,LG4,UG,97,455,457082,15196098869,1481338722,16677437591
2016-01-02,LG4,Alumni,13,119,156449,6919463501,16037784859,22957248360
2016-01-02,LG4,Others(HKUST),3,112,268645,20088505923,7584640988,27673146911
2016-01-02,LG4,Non-HKUST,29,89,95991,1650391323,290704005,1941095328
2016-01-02,LG4,Total,283,1457,1849931,94304987527,29954258460,124259245987
2016-01-02,All-Floors,Staff,88,844,859093,21785283746,3227984505,25013268251
2016-01-02,All-Floors,TPG,79,1421,2010454,265742139520,25547750760,291289890280
2016-01-02,All-Floors,RPG,181,1681,1945125,111436741378,14525862053,125962603431
2016-01-02,All-Floors,UG,270,2315,2378975,110127803260,19445102967,129572906227
2016-01-02,All-Floors,Alumni,45,494,602863,37511938274,17676964494,55188902768
2016-01-02,All-Floors,Others(HKUST),12,262,964735,59267389040,14782928183,74050317223
2016-01-02,All-Floors,Non-HKUST,63,294,351754,27412759504,1538357206,28951116710
2016-01-02,All-Floors,Total,738,7311,9112999,633284054722,96744950168,730029004890
2016-01-03,1,Staff,5,52,174453,2078417784,103902809,2182320593
2016-01-03,1,TPG,8,75,124728,9491812459,664409438,10156221897
2016-01-03,1,RPG,12,21,17638,32487930,10190234,42678164
2016-01-03,1,UG,8,19,47157,2818369746,242826667,3061196413
2016-01-03,1,Alumni,3,10,47409,1273839663,108174291,1382013954
2016-01-03,1,Others(HKUST),2,29,42529,2157073,860271,3017344
2016-01-03,1,Non-HKUST,3,12,18732,6931071551,288808273,7219879824
2016-01-03,1,Total,41,218,472646,22628156206,1419171983,24047328189
2016-01-03,G,Staff,23,77,111342,2891779344,177738341,3069517685
2016-01-03,G,TPG,24,90,50929,4682397007,411900100,5094297107
2016-01-03,G,RPG,48,129,116028,8290534608,4170813095,12461347703
2016-01-03,G,UG,71,249,266454,9334802228,1068404949,10403207177
2016-01-03,G,Alumni,22,111,90415,3891295189,966441945,4857737134
2016-01-03,G,Others(HKUST),4,17,88432,1413610259,474030260,1887640519
2016-01-03,G,Non-HKUST,14,64,72233,6283586023,205975217,6489561240
2016-01-03,G,Total,206,737,795833,36788004658,7475303907,44263308565
2016-01-03,LG1,Staff,22,150,181656,8799885609,640780284,9440665893
2016-01-03,LG1,TPG,35,416,411875,61004991406,4194666180,65199657586
2016-01-03,LG1,RPG,43,288,293916,24322131648,1576551079,25898682727
2016-01-03,LG1,UG,67,672,750629,43605912093,10126104702,53732016795
2016-01-03,LG1,Alumni,12,63,70813,6063187299,362575299,6425762598
2016-01-03,LG1,Others(HKUST),5,37,432829,525855332,343646044,869501376
2016-01-03,LG1,Non-HKUST,8,16,9246,374095584,100708070,474803654
2016-01-03,LG1,Total,192,1642,2150964,144696058971,17345031658,162041090629
2016-01-03,LG3,Staff,26,50,51342,903985745,100375846,1004361591
2016-01-03,LG3,TPG,12,35,58093,120311433,24236119,144547552
2016-01-03,LG3,RPG,39,109,139616,14664654044,9696385483,24361039527
2016-01-03,LG3,UG,76,149,88614,2908725450,194236395,3102961845
2016-01-03,LG3,Alumni,16,66,115507,2970144012,251660750,3221804762
2016-01-03,LG3,Others(HKUST),3,9,840,903374,3210748,4114122
2016-01-03,LG3,Non-HKUST,24,65,50542,805150265,107126714,912276979
2016-01-03,LG3,Total,196,483,504554,22373874323,10377232055,32751106378
2016-01-03,LG4,Staff,28,54,59989,879376711,48773231,928149942
2016-01-03,LG4,TPG,22,100,66449,2603045012,1204798288,3807843300
2016-01-03,LG4,RPG,69,186,118139,2042843071,3066823595,5109666666
2016-01-03,LG4,UG,97,265,177632,1105731330,425036117,1530767447
2016-01-03,LG4,Alumni,12,137,116935,71809389376,1230531984,73039921360
2016-01-03,LG4,Others(HKUST),1,71,143022,15213810939,1756609574,16970420513
